Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
2004¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":362,"column":34},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿Program
3367¿Identifier¿¿3580¿push¿¿¿{"start":{"line":327,"column":12},"end":{"line":327,"column":16},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿Identifier
3368¿Identifier¿¿3580¿v396¿¿¿¿¿Identifier
3369¿ExpressionStatement¿¿3580¿¿¿¿{"start":{"line":327,"column":6},"end":{"line":327,"column":36},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿ExpressionStatement
3370¿Identifier¿¿3580¿v397¿¿¿¿¿Identifier
3371¿BlockStatement¿¿3580¿¿¿¿{"start":{"line":314,"column":35},"end":{"line":328,"column":4},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿BlockStatement
3372¿VariableDeclarator¿¿3578¿v399¿¿¿{"start":{"line":314,"column":3},"end":{"line":328,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿VariableDeclarator
3373¿CallExpression¿¿3578¿¿¿¿{"start":{"line":314,"column":3},"end":{"line":328,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿CallExpression
3374¿MemberExpression¿¿3578¿¿¿¿{"start":{"line":314,"column":3},"end":{"line":314,"column":12},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿MemberExpression
3375¿ThisExpression¿¿3578¿¿¿¿{"start":{"line":314,"column":3},"end":{"line":314,"column":7},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿ThisExpression
3376¿Identifier¿¿3578¿each¿¿¿{"start":{"line":314,"column":8},"end":{"line":314,"column":12},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿Identifier
3377¿Identifier¿¿3578¿v398¿¿¿¿¿Identifier
3378¿ExpressionStatement¿¿3578¿¿¿¿{"start":{"line":314,"column":3},"end":{"line":328,"column":6},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿ExpressionStatement
3379¿Identifier¿¿3578¿v399¿¿¿¿¿Identifier
3380¿ReturnStatement¿¿3578¿¿¿¿{"start":{"line":329,"column":3},"end":{"line":329,"column":16},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿ReturnStatement
3381¿Identifier¿¿3578¿lines¿¿¿{"start":{"line":329,"column":10},"end":{"line":329,"column":15},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿Identifier
3382¿BlockStatement¿¿3578¿¿¿¿{"start":{"line":311,"column":62},"end":{"line":330,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿BlockStatement
3383¿ExpressionStatement¿¿3513¿¿¿¿{"start":{"line":311,"column":0},"end":{"line":330,"column":2},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿ExpressionStatement
3384¿AssignmentExpression¿=¿3513¿¿¿¿{"start":{"line":311,"column":0},"end":{"line":330,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿AssignmentExpression
3385¿MemberExpression¿¿3513¿¿¿¿{"start":{"line":311,"column":0},"end":{"line":311,"column":47},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿MemberExpression
3386¿Identifier¿¿3513¿v386¿¿¿¿¿Identifier
3387¿Identifier¿¿3513¿_stringifyProperties¿¿¿{"start":{"line":311,"column":27},"end":{"line":311,"column":47},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿Identifier
3388¿Identifier¿¿3513¿v400¿¿¿¿¿Identifier
3389¿VariableDeclarator¿¿3513¿v401¿¿¿{"start":{"line":338,"column":0},"end":{"line":338,"column":26},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿VariableDeclarator
3390¿MemberExpression¿¿3513¿¿¿¿{"start":{"line":338,"column":0},"end":{"line":338,"column":26},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿MemberExpression
3391¿Identifier¿¿3513¿PropertiesReader¿¿¿{"start":{"line":338,"column":0},"end":{"line":338,"column":16},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿Identifier
3392¿Identifier¿¿3513¿prototype¿¿¿{"start":{"line":338,"column":17},"end":{"line":338,"column":26},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿Identifier
3393¿VariableDeclarator¿¿3513¿v416¿¿¿{"start":{"line":338,"column":0},"end":{"line":360,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿VariableDeclarator
3394¿FunctionExpression¿¿3513¿anon¿¿¿{"start":{"line":338,"column":34},"end":{"line":360,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿FunctionExpression
3395¿Identifier¿¿0¿destFile¿¿¿{"start":{"line":338,"column":44},"end":{"line":338,"column":52},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿Identifier
3396¿Identifier¿¿0¿onComplete¿¿¿{"start":{"line":338,"column":54},"end":{"line":338,"column":64},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿Identifier
3397¿VariableDeclarator¿¿3584¿v402¿¿¿{"start":{"line":339,"column":19},"end":{"line":339,"column":46},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿VariableDeclarator
3398¿CallExpression¿¿3584¿¿¿¿{"start":{"line":339,"column":19},"end":{"line":339,"column":46},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿CallExpression
3399¿MemberExpression¿¿3584¿¿¿¿{"start":{"line":339,"column":19},"end":{"line":339,"column":44},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿MemberExpression
3400¿ThisExpression¿¿3584¿¿¿¿{"start":{"line":339,"column":19},"end":{"line":339,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿ThisExpression
3401¿Identifier¿¿3584¿_stringifyProperties¿¿¿{"start":{"line":339,"column":24},"end":{"line":339,"column":44},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿Identifier
3402¿VariableDeclarator¿¿3584¿content¿¿¿{"start":{"line":339,"column":9},"end":{"line":339,"column":57},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿VariableDeclarator
3403¿CallExpression¿¿3584¿¿¿¿{"start":{"line":339,"column":19},"end":{"line":339,"column":57},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿CallExpression
3404¿MemberExpression¿¿3584¿¿¿¿{"start":{"line":339,"column":19},"end":{"line":339,"column":51},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿MemberExpression
3405¿Identifier¿¿3584¿v402¿¿¿¿¿Identifier
3406¿Identifier¿¿3584¿join¿¿¿{"start":{"line":339,"column":47},"end":{"line":339,"column":51},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿Identifier
3407¿Literal¿string¿3584¿¿'\n'¿¿{"start":{"line":339,"column":52},"end":{"line":339,"column":56},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿Literal
3408¿VariableDeclarator¿¿3584¿v407¿¿¿{"start":{"line":340,"column":30},"end":{"line":348,"column":4},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿VariableDeclarator
3409¿ArrowFunctionExpression¿¿3584¿¿¿¿{"start":{"line":340,"column":30},"end":{"line":348,"column":4},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿ArrowFunctionExpression
3410¿Identifier¿¿0¿done¿¿¿{"start":{"line":340,"column":31},"end":{"line":340,"column":35},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿Identifier
3411¿Identifier¿¿0¿fail¿¿¿{"start":{"line":340,"column":37},"end":{"line":340,"column":41},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿Identifier
3412¿VariableDeclarator¿¿3586¿v405¿¿¿{"start":{"line":341,"column":38},"end":{"line":347,"column":7},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿VariableDeclarator
3413¿ArrowFunctionExpression¿¿3586¿¿¿¿{"start":{"line":341,"column":38},"end":{"line":347,"column":7},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿ArrowFunctionExpression
3414¿Identifier¿¿0¿err¿¿¿{"start":{"line":341,"column":39},"end":{"line":341,"column":42},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿Identifier
3415¿IfStatement¿¿3588¿¿¿¿{"start":{"line":342,"column":9},"end":{"line":344,"column":10},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿IfStatement
3416¿Identifier¿¿3588¿err¿¿¿{"start":{"line":342,"column":13},"end":{"line":342,"column":16},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿Identifier
3417¿VariableDeclarator¿¿3588¿v403¿¿¿{"start":{"line":343,"column":19},"end":{"line":343,"column":28},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿VariableDeclarator
3418¿CallExpression¿¿3588¿¿¿¿{"start":{"line":343,"column":19},"end":{"line":343,"column":28},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿CallExpression
3419¿Identifier¿¿3588¿fail¿¿¿{"start":{"line":343,"column":19},"end":{"line":343,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿Identifier
3420¿Identifier¿¿3588¿err¿¿¿{"start":{"line":343,"column":24},"end":{"line":343,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿Identifier
3421¿ReturnStatement¿¿3588¿¿¿¿{"start":{"line":343,"column":12},"end":{"line":343,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿ReturnStatement
3422¿Identifier¿¿3588¿v403¿¿¿¿¿Identifier
3423¿BlockStatement¿¿3588¿¿¿¿{"start":{"line":342,"column":18},"end":{"line":344,"column":10},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿BlockStatement
3424¿VariableDeclarator¿¿3588¿v404¿¿¿{"start":{"line":346,"column":9},"end":{"line":346,"column":22},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿VariableDeclarator
3425¿CallExpression¿¿3588¿¿¿¿{"start":{"line":346,"column":9},"end":{"line":346,"column":22},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿CallExpression
3426¿Identifier¿¿3588¿done¿¿¿{"start":{"line":346,"column":9},"end":{"line":346,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿Identifier
3427¿Identifier¿¿3588¿content¿¿¿{"start":{"line":346,"column":14},"end":{"line":346,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿Identifier
3428¿ExpressionStatement¿¿3588¿¿¿¿{"start":{"line":346,"column":9},"end":{"line":346,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿ExpressionStatement
3429¿Identifier¿¿3588¿v404¿¿¿¿¿Identifier
3430¿BlockStatement¿¿3588¿¿¿¿{"start":{"line":341,"column":47},"end":{"line":347,"column":7},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿BlockStatement
3431¿VariableDeclarator¿¿3586¿v406¿¿¿{"start":{"line":341,"column":6},"end":{"line":347,"column":8},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿VariableDeclarator
3432¿CallExpression¿¿3586¿¿¿¿{"start":{"line":341,"column":6},"end":{"line":347,"column":8},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿CallExpression
3433¿MemberExpression¿¿3586¿¿¿¿{"start":{"line":341,"column":6},"end":{"line":341,"column":18},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿MemberExpression
3434¿Identifier¿¿3586¿fs¿¿¿{"start":{"line":341,"column":6},"end":{"line":341,"column":8},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿Identifier
3435¿Identifier¿¿3586¿writeFile¿¿¿{"start":{"line":341,"column":9},"end":{"line":341,"column":18},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿Identifier
3436¿Identifier¿¿3586¿destFile¿¿¿{"start":{"line":341,"column":19},"end":{"line":341,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿Identifier
3437¿Identifier¿¿3586¿content¿¿¿{"start":{"line":341,"column":29},"end":{"line":341,"column":36},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿Identifier
3438¿Identifier¿¿3586¿v405¿¿¿¿¿Identifier
3439¿ExpressionStatement¿¿3586¿¿¿¿{"start":{"line":341,"column":6},"end":{"line":347,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿ExpressionStatement
3440¿Identifier¿¿3586¿v406¿¿¿¿¿Identifier
3441¿BlockStatement¿¿3586¿¿¿¿{"start":{"line":340,"column":46},"end":{"line":348,"column":4},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿BlockStatement
3442¿VariableDeclarator¿¿3584¿onDone¿¿¿{"start":{"line":340,"column":9},"end":{"line":348,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿VariableDeclarator
3443¿NewExpression¿¿3584¿¿¿¿{"start":{"line":340,"column":18},"end":{"line":348,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿NewExpression
3444¿Identifier¿¿3584¿Promise¿¿¿{"start":{"line":340,"column":22},"end":{"line":340,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿Identifier
3445¿Identifier¿¿3584¿v407¿¿¿¿¿Identifier
3446¿VariableDeclarator¿¿3584¿v408¿¿¿{"start":{"line":350,"column":7},"end":{"line":350,"column":24},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿VariableDeclarator
3447¿UnaryExpression¿typeof¿3584¿¿¿¿{"start":{"line":350,"column":7},"end":{"line":350,"column":24},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿UnaryExpression
3448¿Identifier¿¿3584¿onComplete¿¿¿{"start":{"line":350,"column":14},"end":{"line":350,"column":24},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿Identifier
3449¿VariableDeclarator¿¿3584¿v409¿¿¿{"start":{"line":350,"column":7},"end":{"line":350,"column":39},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿VariableDeclarator
3450¿BinaryExpression¿===¿3584¿¿¿¿{"start":{"line":350,"column":7},"end":{"line":350,"column":39},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿BinaryExpression
3451¿Identifier¿¿3584¿v408¿¿¿¿¿Identifier
3452¿Literal¿string¿3584¿¿'function'¿¿{"start":{"line":350,"column":29},"end":{"line":350,"column":39},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿Literal
3453¿IfStatement¿¿3584¿¿¿¿{"start":{"line":350,"column":3},"end":{"line":357,"column":4},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿IfStatement
3454¿Identifier¿¿3584¿v409¿¿¿¿¿Identifier
3455¿VariableDeclarator¿¿3584¿v410¿¿¿{"start":{"line":351,"column":10},"end":{"line":351,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿VariableDeclarator
3456¿MemberExpression¿¿3584¿¿¿¿{"start":{"line":351,"column":10},"end":{"line":351,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿MemberExpression
3457¿Identifier¿¿3584¿onComplete¿¿¿{"start":{"line":351,"column":10},"end":{"line":351,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿Identifier
3458¿Identifier¿¿3584¿length¿¿¿{"start":{"line":351,"column":21},"end":{"line":351,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿Identifier
3459¿VariableDeclarator¿¿3584¿v411¿¿¿{"start":{"line":351,"column":10},"end":{"line":351,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿VariableDeclarator
3460¿BinaryExpression¿>¿3584¿¿¿¿{"start":{"line":351,"column":10},"end":{"line":351,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿BinaryExpression
3461¿Identifier¿¿3584¿v410¿¿¿¿¿Identifier
3462¿Literal¿number¿3584¿¿1¿¿{"start":{"line":351,"column":30},"end":{"line":351,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿Literal
3463¿IfStatement¿¿3584¿¿¿¿{"start":{"line":351,"column":6},"end":{"line":356,"column":7},"fname":"/datasets/secbench-dataset/CWE-471/properties-reader_2.0.0/src/properties-reader.js"}¿¿IfStatement
3464¿Identifier¿¿3584¿v411¿¿¿¿¿Identifier
