Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
1742¿Program¿¿-1¿¿¿¿{"start":{"line":2,"column":0},"end":{"line":334,"column":21},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿Program
3014¿Identifier¿¿3135¿v340¿¿¿¿¿Identifier
3015¿BlockStatement¿¿3135¿¿¿¿{"start":{"line":315,"column":32},"end":{"line":318,"column":2},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿BlockStatement
3016¿VariableDeclarator¿¿3084¿v345¿¿¿{"start":{"line":324,"column":13},"end":{"line":327,"column":2},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿VariableDeclarator
3017¿FunctionExpression¿¿3084¿anon¿¿¿{"start":{"line":324,"column":13},"end":{"line":327,"column":2},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿FunctionExpression
3018¿Identifier¿¿0¿url¿¿¿{"start":{"line":324,"column":22},"end":{"line":324,"column":25},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿Identifier
3019¿Identifier¿¿0¿mode¿¿¿{"start":{"line":324,"column":27},"end":{"line":324,"column":31},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿Identifier
3020¿ExpressionStatement¿¿3137¿¿¿¿{"start":{"line":325,"column":2},"end":{"line":325,"column":27},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿ExpressionStatement
3021¿AssignmentExpression¿=¿3137¿¿¿¿{"start":{"line":325,"column":2},"end":{"line":325,"column":26},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿AssignmentExpression
3022¿Identifier¿¿3137¿mode¿¿¿{"start":{"line":325,"column":2},"end":{"line":325,"column":6},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿Identifier
3023¿LogicalExpression¿||¿3137¿¿¿¿{"start":{"line":325,"column":9},"end":{"line":325,"column":26},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿LogicalExpression
3024¿Identifier¿¿3137¿mode¿¿¿{"start":{"line":325,"column":9},"end":{"line":325,"column":13},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿Identifier
3025¿Literal¿string¿3137¿¿'replace'¿¿{"start":{"line":325,"column":17},"end":{"line":325,"column":26},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿Literal
3026¿VariableDeclarator¿¿3137¿v342¿¿¿{"start":{"line":326,"column":2},"end":{"line":326,"column":13},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿VariableDeclarator
3027¿MemberExpression¿¿3137¿¿¿¿{"start":{"line":326,"column":2},"end":{"line":326,"column":13},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿MemberExpression
3028¿ThisExpression¿¿3137¿¿¿¿{"start":{"line":326,"column":2},"end":{"line":326,"column":6},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿ThisExpression
3029¿Identifier¿¿3137¿socket¿¿¿{"start":{"line":326,"column":7},"end":{"line":326,"column":13},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿Identifier
3030¿VariableDeclarator¿¿3137¿v343¿¿¿{"start":{"line":326,"column":34},"end":{"line":326,"column":45},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿VariableDeclarator
3031¿ArrayExpression¿¿3137¿¿¿¿{"start":{"line":326,"column":34},"end":{"line":326,"column":45},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿ArrayExpression
3032¿Identifier¿¿3137¿url¿¿¿{"start":{"line":326,"column":35},"end":{"line":326,"column":38},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿Identifier
3033¿Identifier¿¿3137¿mode¿¿¿{"start":{"line":326,"column":40},"end":{"line":326,"column":44},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿Identifier
3034¿VariableDeclarator¿¿3137¿v344¿¿¿{"start":{"line":326,"column":2},"end":{"line":326,"column":46},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿VariableDeclarator
3035¿CallExpression¿¿3137¿¿¿¿{"start":{"line":326,"column":2},"end":{"line":326,"column":46},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿CallExpression
3036¿MemberExpression¿¿3137¿¿¿¿{"start":{"line":326,"column":2},"end":{"line":326,"column":21},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿MemberExpression
3037¿Identifier¿¿3137¿v342¿¿¿¿¿Identifier
3038¿Identifier¿¿3137¿command¿¿¿{"start":{"line":326,"column":14},"end":{"line":326,"column":21},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿Identifier
3039¿Literal¿string¿3137¿¿'loadfile'¿¿{"start":{"line":326,"column":22},"end":{"line":326,"column":32},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿Literal
3040¿Identifier¿¿3137¿v343¿¿¿¿¿Identifier
3041¿ExpressionStatement¿¿3137¿¿¿¿{"start":{"line":326,"column":2},"end":{"line":326,"column":47},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿ExpressionStatement
3042¿Identifier¿¿3137¿v344¿¿¿¿¿Identifier
3043¿BlockStatement¿¿3137¿¿¿¿{"start":{"line":324,"column":33},"end":{"line":327,"column":2},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿BlockStatement
3044¿VariableDeclarator¿¿3084¿v346¿¿¿{"start":{"line":307,"column":25},"end":{"line":330,"column":1},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿VariableDeclarator
3045¿ObjectExpression¿¿3084¿¿¿¿{"start":{"line":307,"column":25},"end":{"line":330,"column":1},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿ObjectExpression
3046¿Property¿¿3084¿¿¿¿{"start":{"line":308,"column":1},"end":{"line":308,"column":17},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿Property
3047¿Identifier¿¿3084¿constructor¿¿¿{"start":{"line":308,"column":1},"end":{"line":308,"column":12},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿Identifier
3048¿Identifier¿¿3084¿mpv¿¿¿{"start":{"line":308,"column":14},"end":{"line":308,"column":17},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿Identifier
3049¿Property¿¿3084¿¿¿¿{"start":{"line":315,"column":1},"end":{"line":318,"column":2},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿Property
3050¿Identifier¿¿3084¿loadFile¿¿¿{"start":{"line":315,"column":1},"end":{"line":315,"column":9},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿Identifier
3051¿Identifier¿¿3084¿v341¿¿¿¿¿Identifier
3052¿Property¿¿3084¿¿¿¿{"start":{"line":324,"column":1},"end":{"line":327,"column":2},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿Property
3053¿Identifier¿¿3084¿loadStream¿¿¿{"start":{"line":324,"column":1},"end":{"line":324,"column":11},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿Identifier
3054¿Identifier¿¿3084¿v345¿¿¿¿¿Identifier
3055¿VariableDeclarator¿¿3084¿v347¿¿¿{"start":{"line":330,"column":91},"end":{"line":330,"column":113},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿VariableDeclarator
3056¿MemberExpression¿¿3084¿¿¿¿{"start":{"line":330,"column":91},"end":{"line":330,"column":113},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿MemberExpression
3057¿Identifier¿¿3084¿eventEmitter¿¿¿{"start":{"line":330,"column":91},"end":{"line":330,"column":103},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿Identifier
3058¿Identifier¿¿3084¿prototype¿¿¿{"start":{"line":330,"column":104},"end":{"line":330,"column":113},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿Identifier
3059¿VariableDeclarator¿¿3084¿v348¿¿¿{"start":{"line":307,"column":0},"end":{"line":330,"column":114},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿VariableDeclarator
3060¿CallExpression¿¿3084¿¿¿¿{"start":{"line":307,"column":16},"end":{"line":330,"column":114},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿CallExpression
3061¿MemberExpression¿¿3084¿¿¿¿{"start":{"line":307,"column":16},"end":{"line":307,"column":24},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿MemberExpression
3062¿Identifier¿¿3084¿_¿¿¿{"start":{"line":307,"column":16},"end":{"line":307,"column":17},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿Identifier
3063¿Identifier¿¿3084¿extend¿¿¿{"start":{"line":307,"column":18},"end":{"line":307,"column":24},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿Identifier
3064¿Identifier¿¿3084¿v346¿¿¿¿¿Identifier
3065¿Identifier¿¿3084¿controlModule¿¿¿{"start":{"line":330,"column":3},"end":{"line":330,"column":16},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿Identifier
3066¿Identifier¿¿3084¿commandModule¿¿¿{"start":{"line":330,"column":18},"end":{"line":330,"column":31},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿Identifier
3067¿Identifier¿¿3084¿playlistModule¿¿¿{"start":{"line":330,"column":33},"end":{"line":330,"column":47},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿Identifier
3068¿Identifier¿¿3084¿audioModule¿¿¿{"start":{"line":330,"column":49},"end":{"line":330,"column":60},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿Identifier
3069¿Identifier¿¿3084¿videoModule¿¿¿{"start":{"line":330,"column":62},"end":{"line":330,"column":73},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿Identifier
3070¿Identifier¿¿3084¿subtitleModule¿¿¿{"start":{"line":330,"column":75},"end":{"line":330,"column":89},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿Identifier
3071¿Identifier¿¿3084¿v347¿¿¿¿¿Identifier
3072¿ExpressionStatement¿¿3084¿¿¿¿{"start":{"line":307,"column":0},"end":{"line":330,"column":115},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿ExpressionStatement
3073¿AssignmentExpression¿=¿3084¿¿¿¿{"start":{"line":307,"column":0},"end":{"line":330,"column":114},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿AssignmentExpression
3074¿MemberExpression¿¿3084¿¿¿¿{"start":{"line":307,"column":0},"end":{"line":307,"column":13},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿MemberExpression
3075¿Identifier¿¿3084¿mpv¿¿¿{"start":{"line":307,"column":0},"end":{"line":307,"column":3},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿Identifier
3076¿Identifier¿¿3084¿prototype¿¿¿{"start":{"line":307,"column":4},"end":{"line":307,"column":13},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿Identifier
3077¿Identifier¿¿3084¿v348¿¿¿¿¿Identifier
3078¿ExpressionStatement¿¿3084¿¿¿¿{"start":{"line":334,"column":0},"end":{"line":334,"column":21},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿ExpressionStatement
3079¿AssignmentExpression¿=¿3084¿¿¿¿{"start":{"line":334,"column":0},"end":{"line":334,"column":20},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿AssignmentExpression
3080¿MemberExpression¿¿3084¿¿¿¿{"start":{"line":334,"column":0},"end":{"line":334,"column":14},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿MemberExpression
3081¿Identifier¿¿3084¿module¿¿¿{"start":{"line":334,"column":0},"end":{"line":334,"column":6},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿Identifier
3082¿Identifier¿¿3084¿exports¿¿¿{"start":{"line":334,"column":7},"end":{"line":334,"column":14},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿Identifier
3083¿Identifier¿¿3084¿mpv¿¿¿{"start":{"line":334,"column":17},"end":{"line":334,"column":20},"fname":"/datasets/secbench-dataset/CWE-78/node-mpv_0.12.2/src/mpv.js"}¿¿Identifier
3084¿CFG_F_START¿¿3084¿__main__¿¿¿¿¿CFG_F_START
3085¿CFG_F_END¿¿0¿__main__¿¿¿¿¿CFG_F_END
3086¿CFG_F_START¿¿3086¿1800_anon¿¿¿¿¿CFG_F_START
3087¿CFG_F_END¿¿0¿1800_anon¿¿¿¿¿CFG_F_END
3088¿CFG_IF_END¿¿0¿1842¿¿¿¿¿CFG_IF_END
3089¿CFG_IF_END¿¿0¿1873¿¿¿¿¿CFG_IF_END
3090¿CFG_IF_END¿¿0¿1963¿¿¿¿¿CFG_IF_END
3091¿CFG_IF_END¿¿0¿1952¿¿¿¿¿CFG_IF_END
3092¿CFG_IF_END¿¿0¿1905¿¿¿¿¿CFG_IF_END
3093¿CFG_IF_END¿¿0¿1817¿¿¿¿¿CFG_IF_END
3094¿CFG_IF_END¿¿0¿2171¿¿¿¿¿CFG_IF_END
3095¿CFG_IF_END¿¿0¿2201¿¿¿¿¿CFG_IF_END
3096¿CFG_IF_END¿¿0¿2217¿¿¿¿¿CFG_IF_END
3097¿CFG_F_START¿¿3097¿2277_anon¿¿¿¿¿CFG_F_START
3098¿CFG_F_END¿¿0¿2277_anon¿¿¿¿¿CFG_F_END
3099¿CFG_IF_END¿¿0¿2309¿¿¿¿¿CFG_IF_END
3100¿CFG_F_START¿¿3100¿2348_anon¿¿¿¿¿CFG_F_START
3101¿CFG_F_END¿¿0¿2348_anon¿¿¿¿¿CFG_F_END
3102¿CFG_F_START¿¿3102¿2362_anon¿¿¿¿¿CFG_F_START
3103¿CFG_F_END¿¿0¿2362_anon¿¿¿¿¿CFG_F_END
3104¿CFG_IF_END¿¿0¿2374¿¿¿¿¿CFG_IF_END
3105¿CFG_F_START¿¿3105¿2432_anon¿¿¿¿¿CFG_F_START
3106¿CFG_F_END¿¿0¿2432_anon¿¿¿¿¿CFG_F_END
3107¿CFG_IF_END¿¿0¿2441¿¿¿¿¿CFG_IF_END
3108¿CFG_IF_END¿¿0¿2456¿¿¿¿¿CFG_IF_END
3109¿CFG_F_START¿¿3109¿2491_anon¿¿¿¿¿CFG_F_START
3110¿CFG_F_END¿¿0¿2491_anon¿¿¿¿¿CFG_F_END
3111¿CFG_F_START¿¿3111¿2549_anon¿¿¿¿¿CFG_F_START
3112¿CFG_F_END¿¿0¿2549_anon¿¿¿¿¿CFG_F_END
3113¿CFG_IF_END¿¿0¿2559¿¿¿¿¿CFG_IF_END
3114¿CFG_F_START¿¿3114¿2591_anon¿¿¿¿¿CFG_F_START
3115¿CFG_F_END¿¿0¿2591_anon¿¿¿¿¿CFG_F_END
3116¿CFG_IF_END¿¿0¿2630¿¿¿¿¿CFG_IF_END
3117¿CFG_IF_END¿¿0¿2617¿¿¿¿¿CFG_IF_END
3118¿CFG_IF_END¿¿0¿2609¿¿¿¿¿CFG_IF_END
3119¿CFG_IF_END¿¿0¿2688¿¿¿¿¿CFG_IF_END
3120¿CFG_SWITCH_CASE_END¿¿0¿¿¿¿¿¿CFG_SWITCH_CASE_END
3121¿CFG_IF_END¿¿0¿2719¿¿¿¿¿CFG_IF_END
3122¿CFG_SWITCH_CASE_END¿¿0¿¿¿¿¿¿CFG_SWITCH_CASE_END
3123¿CFG_IF_END¿¿0¿2750¿¿¿¿¿CFG_IF_END
3124¿CFG_SWITCH_CASE_END¿¿0¿¿¿¿¿¿CFG_SWITCH_CASE_END
3125¿CFG_IF_END¿¿0¿2781¿¿¿¿¿CFG_IF_END
3126¿CFG_SWITCH_CASE_END¿¿0¿¿¿¿¿¿CFG_SWITCH_CASE_END
3127¿CFG_IF_END¿¿0¿2861¿¿¿¿¿CFG_IF_END
3128¿CFG_IF_END¿¿0¿2812¿¿¿¿¿CFG_IF_END
3129¿CFG_SWITCH_CASE_END¿¿0¿¿¿¿¿¿CFG_SWITCH_CASE_END
3130¿CFG_SWITCH_CASE_END¿¿0¿¿¿¿¿¿CFG_SWITCH_CASE_END
3131¿CFG_SWITCH_END¿¿0¿¿¿¿¿¿CFG_SWITCH_END
3132¿CFG_IF_END¿¿0¿2920¿¿¿¿¿CFG_IF_END
3133¿CFG_IF_END¿¿0¿2910¿¿¿¿¿CFG_IF_END
3134¿CFG_IF_END¿¿0¿2599¿¿¿¿¿CFG_IF_END
3135¿CFG_F_START¿¿3135¿2989_anon¿¿¿¿¿CFG_F_START
3136¿CFG_F_END¿¿0¿2989_anon¿¿¿¿¿CFG_F_END
3137¿CFG_F_START¿¿3137¿3017_anon¿¿¿¿¿CFG_F_START
3138¿CFG_F_END¿¿0¿3017_anon¿¿¿¿¿CFG_F_END
3139¿TAINT_SOURCE¿¿0¿TAINT_SOURCE¿¿¿¿¿TAINT_SOURCE
3140¿PDG_CALL¿¿3084¿3084.CALL->require-o329¿¿¿¿¿PDG_CALL
3141¿PDG_OBJECT¿¿0¿3084.v175-o330¿¿¿¿¿PDG_OBJECT
3142¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
3143¿PDG_OBJECT¿¿0¿3084.v175.spawn-o331¿¿¿¿¿PDG_OBJECT
3144¿PDG_CALL¿¿3084¿3084.CALL->require-o332¿¿¿¿¿PDG_CALL
3145¿PDG_OBJECT¿¿0¿3084.v176-o333¿¿¿¿¿PDG_OBJECT
3146¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
3147¿PDG_OBJECT¿¿0¿3084.v176.execSync-o334¿¿¿¿¿PDG_OBJECT
3148¿PDG_CALL¿¿3084¿3084.CALL->require-o335¿¿¿¿¿PDG_CALL
3149¿PDG_OBJECT¿¿0¿3084.v177-o336¿¿¿¿¿PDG_OBJECT
3150¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
3151¿PDG_OBJECT¿¿0¿3084.v177.EventEmitter-o337¿¿¿¿¿PDG_OBJECT
3152¿PDG_CALL¿¿3084¿3084.CALL->require-o338¿¿¿¿¿PDG_CALL
3153¿PDG_OBJECT¿¿0¿3084._-o339¿¿¿¿¿PDG_OBJECT
3154¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
3155¿PDG_CALL¿¿3084¿3084.CALL->require-o340¿¿¿¿¿PDG_CALL
3156¿PDG_OBJECT¿¿0¿3084.commandModule-o341¿¿¿¿¿PDG_OBJECT
3157¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
3158¿PDG_CALL¿¿3084¿3084.CALL->require-o342¿¿¿¿¿PDG_CALL
3159¿PDG_OBJECT¿¿0¿3084.controlModule-o343¿¿¿¿¿PDG_OBJECT
3160¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
3161¿PDG_CALL¿¿3084¿3084.CALL->require-o344¿¿¿¿¿PDG_CALL
3162¿PDG_OBJECT¿¿0¿3084.playlistModule-o345¿¿¿¿¿PDG_OBJECT
3163¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
3164¿PDG_CALL¿¿3084¿3084.CALL->require-o346¿¿¿¿¿PDG_CALL
3165¿PDG_OBJECT¿¿0¿3084.audioModule-o347¿¿¿¿¿PDG_OBJECT
3166¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
3167¿PDG_CALL¿¿3084¿3084.CALL->require-o348¿¿¿¿¿PDG_CALL
3168¿PDG_OBJECT¿¿0¿3084.videoModule-o349¿¿¿¿¿PDG_OBJECT
3169¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
3170¿PDG_CALL¿¿3084¿3084.CALL->require-o350¿¿¿¿¿PDG_CALL
3171¿PDG_OBJECT¿¿0¿3084.subtitleModule-o351¿¿¿¿¿PDG_OBJECT
3172¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
3173¿PDG_CALL¿¿3084¿3084.CALL->require-o352¿¿¿¿¿PDG_CALL
3174¿PDG_OBJECT¿¿0¿3084.socket-o353¿¿¿¿¿PDG_OBJECT
3175¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
3176¿PDG_OBJECT¿¿0¿3086.this-o354¿¿¿¿¿PDG_OBJECT
3177¿PDG_OBJECT¿¿0¿3086.options-o355¿¿¿¿¿PDG_OBJECT
3178¿PDG_OBJECT¿¿0¿3086.mpv_args-o356¿¿¿¿¿PDG_OBJECT
3179¿PDG_OBJECT¿¿0¿3084.mpv-o357¿¿¿¿¿PDG_OBJECT
3180¿PDG_OBJECT¿¿0¿3135.this-o358¿¿¿¿¿PDG_OBJECT
3181¿PDG_OBJECT¿¿0¿3135.file-o359¿¿¿¿¿PDG_OBJECT
3182¿PDG_OBJECT¿¿0¿3135.mode-o360¿¿¿¿¿PDG_OBJECT
3183¿PDG_OBJECT¿¿0¿3084.v341-o361¿¿¿¿¿PDG_OBJECT
3184¿PDG_OBJECT¿¿0¿3137.this-o362¿¿¿¿¿PDG_OBJECT
3185¿PDG_OBJECT¿¿0¿3137.url-o363¿¿¿¿¿PDG_OBJECT
3186¿PDG_OBJECT¿¿0¿3137.mode-o364¿¿¿¿¿PDG_OBJECT
3187¿PDG_OBJECT¿¿0¿3084.v345-o365¿¿¿¿¿PDG_OBJECT
3188¿PDG_OBJECT¿¿0¿3084.v346-o366¿¿¿¿¿PDG_OBJECT
3189¿PDG_OBJECT¿¿0¿3084.eventEmitter.prototype-o367¿¿¿¿¿PDG_OBJECT
3190¿PDG_CALL¿¿3084¿3084.CALL->_.extend-o368¿¿¿¿¿PDG_CALL
3191¿PDG_OBJECT¿¿0¿3084.v348-o369¿¿¿¿¿PDG_OBJECT
3192¿PDG_OBJECT¿¿0¿3084.mpv-o370¿¿¿¿¿PDG_OBJECT
3193¿PDG_OBJECT¿¿0¿3084.mpv.prototype-o371¿¿¿¿¿PDG_OBJECT
3194¿PDG_OBJECT¿¿0¿3084.module-o372¿¿¿¿¿PDG_OBJECT
3195¿PDG_OBJECT¿¿0¿3084.module.exports-o373¿¿¿¿¿PDG_OBJECT
3196¿PDG_CALL¿¿3086¿3086.CALL->eventEmitter.call-o374¿¿¿¿¿PDG_CALL
3197¿PDG_OBJECT¿¿0¿3086.v178-o375¿¿¿¿¿PDG_OBJECT
3198¿PDG_OBJECT¿¿0¿3086.options.ipc_command-o376¿¿¿¿¿PDG_OBJECT
3199¿PDG_OBJECT¿¿0¿3086.v181-o377¿¿¿¿¿PDG_OBJECT
3200¿PDG_OBJECT¿¿0¿3086.v183-o378¿¿¿¿¿PDG_OBJECT
3201¿PDG_CALL¿¿3086¿3086.CALL->console.log-o379¿¿¿¿¿PDG_CALL
3202¿PDG_OBJECT¿¿0¿3086.v186-o380¿¿¿¿¿PDG_OBJECT
3203¿PDG_OBJECT¿¿0¿3086.options.binary-o381¿¿¿¿¿PDG_OBJECT
3204¿PDG_OBJECT¿¿0¿3086.v189-o382¿¿¿¿¿PDG_OBJECT
3205¿PDG_OBJECT¿¿0¿3086.v190-o383¿¿¿¿¿PDG_OBJECT
3206¿PDG_OBJECT¿¿0¿3086.v191-o384¿¿¿¿¿PDG_OBJECT
3207¿PDG_CALL¿¿3086¿3086.CALL->exec-o385¿¿¿¿¿PDG_CALL
3208¿PDG_OBJECT¿¿0¿3086.output-o386¿¿¿¿¿PDG_OBJECT
3209¿TAINT_SINK¿¿0¿execSync¿¿¿¿¿TAINT_SINK
3210¿PDG_CALL¿¿3086¿3086.CALL->output.match-o387¿¿¿¿¿PDG_CALL
3211¿PDG_OBJECT¿¿0¿3086.v192-o388¿¿¿¿¿PDG_OBJECT
3212¿PDG_OBJECT¿¿0¿3086.v193-o389¿¿¿¿¿PDG_OBJECT
3213¿PDG_CALL¿¿3086¿3086.CALL->output.match-o390¿¿¿¿¿PDG_CALL
3214¿PDG_OBJECT¿¿0¿3086.v194-o391¿¿¿¿¿PDG_OBJECT
3215¿PDG_OBJECT¿¿0¿3086.v194.index-o392¿¿¿¿¿PDG_OBJECT
3216¿PDG_CALL¿¿3086¿3086.CALL->output.match-o393¿¿¿¿¿PDG_CALL
3217¿PDG_OBJECT¿¿0¿3086.v195-o394¿¿¿¿¿PDG_OBJECT
3218¿PDG_OBJECT¿¿0¿3086.v195.index-o395¿¿¿¿¿PDG_OBJECT
3219¿PDG_CALL¿¿3086¿3086.CALL->output.substr-o396¿¿¿¿¿PDG_CALL
3220¿PDG_OBJECT¿¿0¿3086.v196-o397¿¿¿¿¿PDG_OBJECT
3221¿PDG_CALL¿¿3086¿3086.CALL->v196.split-o398¿¿¿¿¿PDG_CALL
3222¿PDG_OBJECT¿¿0¿3086.v197-o399¿¿¿¿¿PDG_OBJECT
3223¿PDG_OBJECT¿¿0¿3086.v197.1-o400¿¿¿¿¿PDG_OBJECT
3224¿PDG_CALL¿¿3086¿3086.CALL->parseInt-o401¿¿¿¿¿PDG_CALL
3225¿PDG_OBJECT¿¿0¿3086.versionNumber-o402¿¿¿¿¿PDG_OBJECT
3226¿PDG_CALL¿¿3086¿3086.CALL->isNaN-o403¿¿¿¿¿PDG_CALL
3227¿PDG_OBJECT¿¿0¿3086.v199-o404¿¿¿¿¿PDG_OBJECT
3228¿PDG_OBJECT¿¿0¿3086.v200-o405¿¿¿¿¿PDG_OBJECT
3229¿PDG_OBJECT¿¿0¿3086.v201-o406¿¿¿¿¿PDG_OBJECT
3230¿PDG_OBJECT¿¿0¿3086.v201-o407¿¿¿¿¿PDG_OBJECT
3231¿PDG_OBJECT¿¿0¿3086.v201."debug"-o408¿¿¿¿¿PDG_OBJECT
3232¿PDG_OBJECT¿¿0¿3086.v201-o409¿¿¿¿¿PDG_OBJECT
