Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
3088¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":166,"column":2},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/parse.js"}¿¿Program
500¿LogicalExpression¿||¿1126¿¿¿¿{"start":{"line":83,"column":12},"end":{"line":88,"column":36},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿LogicalExpression
501¿Identifier¿¿1126¿v66¿¿¿¿¿Identifier
502¿Identifier¿¿1126¿v69¿¿¿¿¿Identifier
496¿LogicalExpression¿&&¿1126¿¿¿¿{"start":{"line":88,"column":13},"end":{"line":88,"column":35},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿LogicalExpression
497¿Identifier¿¿1126¿v67¿¿¿¿¿Identifier
498¿Identifier¿¿1126¿v68¿¿¿¿¿Identifier
492¿BinaryExpression¿<=¿1126¿¿¿¿{"start":{"line":88,"column":26},"end":{"line":88,"column":35},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿BinaryExpression
493¿Identifier¿¿1126¿c¿¿¿{"start":{"line":88,"column":26},"end":{"line":88,"column":27},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿Identifier
494¿Literal¿number¿1126¿¿0x5A¿¿{"start":{"line":88,"column":31},"end":{"line":88,"column":35},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿Literal
488¿BinaryExpression¿>=¿1126¿¿¿¿{"start":{"line":88,"column":13},"end":{"line":88,"column":22},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿BinaryExpression
489¿Identifier¿¿1126¿c¿¿¿{"start":{"line":88,"column":13},"end":{"line":88,"column":14},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿Identifier
490¿Literal¿number¿1126¿¿0x41¿¿{"start":{"line":88,"column":18},"end":{"line":88,"column":22},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿Literal
484¿LogicalExpression¿||¿1126¿¿¿¿{"start":{"line":83,"column":12},"end":{"line":87,"column":36},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿LogicalExpression
485¿Identifier¿¿1126¿v62¿¿¿¿¿Identifier
486¿Identifier¿¿1126¿v65¿¿¿¿¿Identifier
480¿LogicalExpression¿&&¿1126¿¿¿¿{"start":{"line":87,"column":13},"end":{"line":87,"column":35},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿LogicalExpression
481¿Identifier¿¿1126¿v63¿¿¿¿¿Identifier
482¿Identifier¿¿1126¿v64¿¿¿¿¿Identifier
476¿BinaryExpression¿<=¿1126¿¿¿¿{"start":{"line":87,"column":26},"end":{"line":87,"column":35},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿BinaryExpression
477¿Identifier¿¿1126¿c¿¿¿{"start":{"line":87,"column":26},"end":{"line":87,"column":27},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿Identifier
478¿Literal¿number¿1126¿¿0x39¿¿{"start":{"line":87,"column":31},"end":{"line":87,"column":35},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿Literal
472¿BinaryExpression¿>=¿1126¿¿¿¿{"start":{"line":87,"column":13},"end":{"line":87,"column":22},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿BinaryExpression
473¿Identifier¿¿1126¿c¿¿¿{"start":{"line":87,"column":13},"end":{"line":87,"column":14},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿Identifier
474¿Literal¿number¿1126¿¿0x30¿¿{"start":{"line":87,"column":18},"end":{"line":87,"column":22},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿Literal
468¿LogicalExpression¿||¿1126¿¿¿¿{"start":{"line":83,"column":12},"end":{"line":86,"column":22},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿LogicalExpression
469¿Identifier¿¿1126¿v60¿¿¿¿¿Identifier
470¿Identifier¿¿1126¿v61¿¿¿¿¿Identifier
464¿BinaryExpression¿===¿1126¿¿¿¿{"start":{"line":86,"column":12},"end":{"line":86,"column":22},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿BinaryExpression
465¿Identifier¿¿1126¿c¿¿¿{"start":{"line":86,"column":12},"end":{"line":86,"column":13},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿Identifier
466¿Literal¿number¿1126¿¿0x7E¿¿{"start":{"line":86,"column":18},"end":{"line":86,"column":22},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿Literal
460¿LogicalExpression¿||¿1126¿¿¿¿{"start":{"line":83,"column":12},"end":{"line":85,"column":22},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿LogicalExpression
461¿Identifier¿¿1126¿v58¿¿¿¿¿Identifier
462¿Identifier¿¿1126¿v59¿¿¿¿¿Identifier
456¿BinaryExpression¿===¿1126¿¿¿¿{"start":{"line":85,"column":12},"end":{"line":85,"column":22},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿BinaryExpression
457¿Identifier¿¿1126¿c¿¿¿{"start":{"line":85,"column":12},"end":{"line":85,"column":13},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿Identifier
458¿Literal¿number¿1126¿¿0x5F¿¿{"start":{"line":85,"column":18},"end":{"line":85,"column":22},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿Literal
452¿LogicalExpression¿||¿1126¿¿¿¿{"start":{"line":83,"column":12},"end":{"line":84,"column":22},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿LogicalExpression
453¿Identifier¿¿1126¿v56¿¿¿¿¿Identifier
454¿Identifier¿¿1126¿v57¿¿¿¿¿Identifier
448¿BinaryExpression¿===¿1126¿¿¿¿{"start":{"line":84,"column":12},"end":{"line":84,"column":22},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿BinaryExpression
449¿Identifier¿¿1126¿c¿¿¿{"start":{"line":84,"column":12},"end":{"line":84,"column":13},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿Identifier
450¿Literal¿number¿1126¿¿0x2E¿¿{"start":{"line":84,"column":18},"end":{"line":84,"column":22},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿Literal
444¿BinaryExpression¿===¿1126¿¿¿¿{"start":{"line":83,"column":12},"end":{"line":83,"column":22},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿BinaryExpression
445¿Identifier¿¿1126¿c¿¿¿{"start":{"line":83,"column":12},"end":{"line":83,"column":13},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿Identifier
446¿Literal¿number¿1126¿¿0x2D¿¿{"start":{"line":83,"column":18},"end":{"line":83,"column":22},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿Literal
438¿CallExpression¿¿1126¿¿¿¿{"start":{"line":80,"column":16},"end":{"line":80,"column":36},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿CallExpression
433¿Identifier¿¿1126¿i¿¿¿{"start":{"line":79,"column":20},"end":{"line":79,"column":21},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿Identifier
434¿Identifier¿¿1126¿v53¿¿¿¿¿Identifier
429¿Identifier¿¿1126¿string¿¿¿{"start":{"line":79,"column":24},"end":{"line":79,"column":30},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿Identifier
430¿Identifier¿¿1126¿length¿¿¿{"start":{"line":79,"column":31},"end":{"line":79,"column":37},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿Identifier
420¿Identifier¿¿1126¿string¿¿¿{"start":{"line":76,"column":17},"end":{"line":76,"column":60},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿Identifier
421¿Identifier¿¿1126¿v52¿¿¿¿¿Identifier
413¿ExpressionStatement¿¿1126¿¿¿¿{"start":{"line":76,"column":17},"end":{"line":76,"column":60},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿ExpressionStatement
414¿AssignmentExpression¿=¿1126¿¿¿¿{"start":{"line":76,"column":17},"end":{"line":76,"column":60},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿AssignmentExpression
415¿Identifier¿¿1126¿string¿¿¿{"start":{"line":76,"column":17},"end":{"line":76,"column":60},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿Identifier
416¿Identifier¿¿1126¿str¿¿¿{"start":{"line":76,"column":43},"end":{"line":76,"column":46},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿Identifier
405¿Identifier¿¿1126¿v50¿¿¿¿¿Identifier
406¿Literal¿string¿1126¿¿'string'¿¿{"start":{"line":76,"column":32},"end":{"line":76,"column":40},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿Literal
402¿Identifier¿¿1126¿str¿¿¿{"start":{"line":76,"column":24},"end":{"line":76,"column":27},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿Identifier
392¿Identifier¿¿1126¿v48¿¿¿¿¿Identifier
393¿Literal¿number¿1126¿¿0¿¿{"start":{"line":72,"column":23},"end":{"line":72,"column":24},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿Literal
388¿Identifier¿¿1126¿str¿¿¿{"start":{"line":72,"column":8},"end":{"line":72,"column":11},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿Identifier
389¿Identifier¿¿1126¿length¿¿¿{"start":{"line":72,"column":12},"end":{"line":72,"column":18},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿Identifier
385¿Identifier¿¿0¿str¿¿¿{"start":{"line":69,"column":27},"end":{"line":69,"column":30},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿Identifier
775¿BlockStatement¿¿1126¿¿¿¿{"start":{"line":69,"column":32},"end":{"line":116,"column":1},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿BlockStatement
379¿MemberExpression¿¿1101¿¿¿¿{"start":{"line":61,"column":0},"end":{"line":61,"column":14},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿MemberExpression
382¿Identifier¿¿1101¿v47¿¿¿¿¿Identifier
380¿Identifier¿¿1101¿exports¿¿¿{"start":{"line":61,"column":0},"end":{"line":61,"column":7},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿Identifier
381¿Identifier¿¿1101¿decode¿¿¿{"start":{"line":61,"column":8},"end":{"line":61,"column":14},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿Identifier
356¿TryStatement¿¿1123¿¿¿¿{"start":{"line":62,"column":4},"end":{"line":66,"column":5},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿TryStatement
370¿BlockStatement¿¿1123¿¿¿¿{"start":{"line":62,"column":8},"end":{"line":64,"column":5},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿BlockStatement
371¿CatchClause¿¿1123¿¿¿¿{"start":{"line":64,"column":6},"end":{"line":66,"column":5},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿CatchClause
357¿VariableDeclarator¿¿1123¿v45¿¿¿{"start":{"line":63,"column":34},"end":{"line":63,"column":57},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿VariableDeclarator
358¿CallExpression¿¿1123¿¿¿¿{"start":{"line":63,"column":34},"end":{"line":63,"column":57},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿CallExpression
364¿VariableDeclarator¿¿1123¿v46¿¿¿{"start":{"line":63,"column":15},"end":{"line":63,"column":58},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿VariableDeclarator
365¿CallExpression¿¿1123¿¿¿¿{"start":{"line":63,"column":15},"end":{"line":63,"column":58},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿CallExpression
368¿ReturnStatement¿¿1123¿¿¿¿{"start":{"line":63,"column":8},"end":{"line":63,"column":59},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿ReturnStatement
369¿Identifier¿¿1123¿v46¿¿¿¿¿Identifier
1125¿CFG_TRY_STMT_END¿¿0¿¿¿¿¿¿CFG_TRY_STMT_END
1124¿CFG_F_END¿¿0¿354_anon¿¿¿¿¿CFG_F_END
374¿BlockStatement¿¿1123¿¿¿¿{"start":{"line":64,"column":16},"end":{"line":66,"column":5},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿BlockStatement
375¿Identifier¿¿1123¿e¿¿¿{"start":{"line":64,"column":13},"end":{"line":64,"column":14},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿Identifier
372¿ReturnStatement¿¿1123¿¿¿¿{"start":{"line":65,"column":8},"end":{"line":65,"column":19},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿ReturnStatement
373¿Identifier¿¿1123¿str¿¿¿{"start":{"line":65,"column":15},"end":{"line":65,"column":18},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿Identifier
355¿Identifier¿¿0¿str¿¿¿{"start":{"line":61,"column":27},"end":{"line":61,"column":30},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿Identifier
376¿BlockStatement¿¿1123¿¿¿¿{"start":{"line":61,"column":32},"end":{"line":67,"column":1},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿BlockStatement
349¿MemberExpression¿¿1101¿¿¿¿{"start":{"line":23,"column":0},"end":{"line":23,"column":13},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿MemberExpression
352¿Identifier¿¿1101¿v44¿¿¿¿¿Identifier
350¿Identifier¿¿1101¿exports¿¿¿{"start":{"line":23,"column":0},"end":{"line":23,"column":7},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿Identifier
351¿Identifier¿¿1101¿merge¿¿¿{"start":{"line":23,"column":8},"end":{"line":23,"column":13},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿Identifier
162¿VariableDeclarator¿¿1112¿v20¿¿¿{"start":{"line":24,"column":8},"end":{"line":24,"column":15},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿VariableDeclarator
163¿UnaryExpression¿!¿1112¿¿¿¿{"start":{"line":24,"column":8},"end":{"line":24,"column":15},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿UnaryExpression
165¿IfStatement¿¿1112¿¿¿¿{"start":{"line":24,"column":4},"end":{"line":26,"column":5},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿IfStatement
166¿Identifier¿¿1112¿v20¿¿¿¿¿Identifier
169¿BlockStatement¿¿1112¿¿¿¿{"start":{"line":24,"column":17},"end":{"line":26,"column":5},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿BlockStatement
167¿ReturnStatement¿¿1112¿¿¿¿{"start":{"line":25,"column":8},"end":{"line":25,"column":22},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿ReturnStatement
168¿Identifier¿¿1112¿target¿¿¿{"start":{"line":25,"column":15},"end":{"line":25,"column":21},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿Identifier
1114¿CFG_IF_END¿¿0¿165¿¿¿¿¿CFG_IF_END
170¿VariableDeclarator¿¿1112¿v21¿¿¿{"start":{"line":28,"column":8},"end":{"line":28,"column":21},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿VariableDeclarator
171¿UnaryExpression¿typeof¿1112¿¿¿¿{"start":{"line":28,"column":8},"end":{"line":28,"column":21},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿UnaryExpression
173¿VariableDeclarator¿¿1112¿v22¿¿¿{"start":{"line":28,"column":8},"end":{"line":28,"column":34},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿VariableDeclarator
174¿BinaryExpression¿!==¿1112¿¿¿¿{"start":{"line":28,"column":8},"end":{"line":28,"column":34},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿BinaryExpression
177¿IfStatement¿¿1112¿¿¿¿{"start":{"line":28,"column":4},"end":{"line":38,"column":5},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿IfStatement
178¿Identifier¿¿1112¿v22¿¿¿¿¿Identifier
222¿BlockStatement¿¿1112¿¿¿¿{"start":{"line":28,"column":36},"end":{"line":38,"column":5},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿BlockStatement
179¿VariableDeclarator¿¿1112¿v23¿¿¿{"start":{"line":29,"column":12},"end":{"line":29,"column":33},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿VariableDeclarator
185¿IfStatement¿¿1112¿¿¿¿{"start":{"line":29,"column":8},"end":{"line":35,"column":9},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿IfStatement
220¿ReturnStatement¿¿1112¿¿¿¿{"start":{"line":37,"column":8},"end":{"line":37,"column":22},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿ReturnStatement
221¿Identifier¿¿1112¿target¿¿¿{"start":{"line":37,"column":15},"end":{"line":37,"column":21},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿Identifier
1117¿CFG_IF_END¿¿0¿177¿¿¿¿¿CFG_IF_END
223¿VariableDeclarator¿¿1112¿v28¿¿¿{"start":{"line":40,"column":8},"end":{"line":40,"column":21},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿VariableDeclarator
224¿UnaryExpression¿typeof¿1112¿¿¿¿{"start":{"line":40,"column":8},"end":{"line":40,"column":21},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿UnaryExpression
226¿VariableDeclarator¿¿1112¿v29¿¿¿{"start":{"line":40,"column":8},"end":{"line":40,"column":34},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿VariableDeclarator
227¿BinaryExpression¿!==¿1112¿¿¿¿{"start":{"line":40,"column":8},"end":{"line":40,"column":34},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿BinaryExpression
230¿IfStatement¿¿1112¿¿¿¿{"start":{"line":40,"column":4},"end":{"line":42,"column":5},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿IfStatement
231¿Identifier¿¿1112¿v29¿¿¿¿¿Identifier
243¿BlockStatement¿¿1112¿¿¿¿{"start":{"line":40,"column":36},"end":{"line":42,"column":5},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿BlockStatement
232¿VariableDeclarator¿¿1112¿v30¿¿¿{"start":{"line":41,"column":15},"end":{"line":41,"column":23},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿VariableDeclarator
235¿VariableDeclarator¿¿1112¿v31¿¿¿{"start":{"line":41,"column":15},"end":{"line":41,"column":38},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿VariableDeclarator
241¿ReturnStatement¿¿1112¿¿¿¿{"start":{"line":41,"column":8},"end":{"line":41,"column":39},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿ReturnStatement
242¿Identifier¿¿1112¿v31¿¿¿¿¿Identifier
1118¿CFG_IF_END¿¿0¿230¿¿¿¿¿CFG_IF_END
244¿VariableDeclarator¿¿1112¿mergeTarget¿¿¿{"start":{"line":44,"column":8},"end":{"line":44,"column":28},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿VariableDeclarator
245¿Identifier¿¿1112¿target¿¿¿{"start":{"line":44,"column":22},"end":{"line":44,"column":28},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿Identifier
246¿VariableDeclarator¿¿1112¿v32¿¿¿{"start":{"line":45,"column":8},"end":{"line":45,"column":29},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿VariableDeclarator
247¿CallExpression¿¿1112¿¿¿¿{"start":{"line":45,"column":8},"end":{"line":45,"column":29},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿CallExpression
252¿VariableDeclarator¿¿1112¿v33¿¿¿{"start":{"line":45,"column":34},"end":{"line":45,"column":55},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿VariableDeclarator
253¿CallExpression¿¿1112¿¿¿¿{"start":{"line":45,"column":34},"end":{"line":45,"column":55},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿CallExpression
258¿VariableDeclarator¿¿1112¿v34¿¿¿{"start":{"line":45,"column":33},"end":{"line":45,"column":55},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿VariableDeclarator
259¿UnaryExpression¿!¿1112¿¿¿¿{"start":{"line":45,"column":33},"end":{"line":45,"column":55},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿UnaryExpression
261¿VariableDeclarator¿¿1112¿v35¿¿¿{"start":{"line":45,"column":8},"end":{"line":45,"column":55},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿VariableDeclarator
262¿LogicalExpression¿&&¿1112¿¿¿¿{"start":{"line":45,"column":8},"end":{"line":45,"column":55},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿LogicalExpression
265¿IfStatement¿¿1112¿¿¿¿{"start":{"line":45,"column":4},"end":{"line":47,"column":5},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿IfStatement
266¿Identifier¿¿1112¿v35¿¿¿¿¿Identifier
276¿BlockStatement¿¿1112¿¿¿¿{"start":{"line":45,"column":57},"end":{"line":47,"column":5},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿BlockStatement
267¿ExpressionStatement¿¿1112¿¿¿¿{"start":{"line":46,"column":8},"end":{"line":46,"column":61},"fname":"/datasets/vulcan-dataset/CWE-471/1469/src/utils.js"}¿¿ExpressionStatement
