Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
2610¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":247,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿Program
4575¿MemberExpression¿¿4720¿¿¿¿{"start":{"line":241,"column":7},"end":{"line":241,"column":28},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿MemberExpression
4576¿Identifier¿¿4720¿v683¿¿¿¿¿Identifier
4577¿Identifier¿¿4720¿toString¿¿¿{"start":{"line":241,"column":20},"end":{"line":241,"column":28},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿Identifier
4578¿VariableDeclarator¿¿4720¿v685¿¿¿{"start":{"line":242,"column":7},"end":{"line":242,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿VariableDeclarator
4579¿MemberExpression¿¿4720¿¿¿¿{"start":{"line":242,"column":7},"end":{"line":242,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿MemberExpression
4580¿Identifier¿¿4720¿quad¿¿¿{"start":{"line":242,"column":7},"end":{"line":242,"column":11},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿Identifier
4581¿Identifier¿¿4720¿predicate¿¿¿{"start":{"line":242,"column":12},"end":{"line":242,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿Identifier
4582¿VariableDeclarator¿¿4720¿v686¿¿¿{"start":{"line":242,"column":7},"end":{"line":242,"column":32},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿VariableDeclarator
4583¿CallExpression¿¿4720¿¿¿¿{"start":{"line":242,"column":7},"end":{"line":242,"column":32},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿CallExpression
4584¿MemberExpression¿¿4720¿¿¿¿{"start":{"line":242,"column":7},"end":{"line":242,"column":30},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿MemberExpression
4585¿Identifier¿¿4720¿v685¿¿¿¿¿Identifier
4586¿Identifier¿¿4720¿toString¿¿¿{"start":{"line":242,"column":22},"end":{"line":242,"column":30},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿Identifier
4587¿VariableDeclarator¿¿4720¿v687¿¿¿{"start":{"line":243,"column":7},"end":{"line":243,"column":18},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿VariableDeclarator
4588¿MemberExpression¿¿4720¿¿¿¿{"start":{"line":243,"column":7},"end":{"line":243,"column":18},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿MemberExpression
4589¿Identifier¿¿4720¿quad¿¿¿{"start":{"line":243,"column":7},"end":{"line":243,"column":11},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿Identifier
4590¿Identifier¿¿4720¿object¿¿¿{"start":{"line":243,"column":12},"end":{"line":243,"column":18},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿Identifier
4591¿VariableDeclarator¿¿4720¿v688¿¿¿{"start":{"line":243,"column":7},"end":{"line":243,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿VariableDeclarator
4592¿CallExpression¿¿4720¿¿¿¿{"start":{"line":243,"column":7},"end":{"line":243,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿CallExpression
4593¿MemberExpression¿¿4720¿¿¿¿{"start":{"line":243,"column":7},"end":{"line":243,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿MemberExpression
4594¿Identifier¿¿4720¿v687¿¿¿¿¿Identifier
4595¿Identifier¿¿4720¿toString¿¿¿{"start":{"line":243,"column":19},"end":{"line":243,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿Identifier
4596¿VariableDeclarator¿¿4720¿v689¿¿¿{"start":{"line":239,"column":9},"end":{"line":244,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿VariableDeclarator
4597¿ObjectExpression¿¿4720¿¿¿¿¿¿ObjectExpression
4598¿ExpressionStatement¿¿4720¿¿¿¿{"start":{"line":239,"column":9},"end":{"line":244,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿ExpressionStatement
4599¿AssignmentExpression¿=¿4720¿¿¿¿{"start":{"line":239,"column":9},"end":{"line":244,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿AssignmentExpression
4600¿MemberExpression¿¿4720¿¿¿¿{"start":{"line":239,"column":9},"end":{"line":244,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿MemberExpression
4601¿Identifier¿¿4720¿v689¿¿¿¿¿Identifier
4602¿Identifier¿¿4720¿g¿¿¿{"start":{"line":240,"column":4},"end":{"line":240,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿Identifier
4603¿Identifier¿¿4720¿v682¿¿¿¿¿Identifier
4604¿ExpressionStatement¿¿4720¿¿¿¿{"start":{"line":239,"column":9},"end":{"line":244,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿ExpressionStatement
4605¿AssignmentExpression¿=¿4720¿¿¿¿{"start":{"line":239,"column":9},"end":{"line":244,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿AssignmentExpression
4606¿MemberExpression¿¿4720¿¿¿¿{"start":{"line":239,"column":9},"end":{"line":244,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿MemberExpression
4607¿Identifier¿¿4720¿v689¿¿¿¿¿Identifier
4608¿Identifier¿¿4720¿s¿¿¿{"start":{"line":241,"column":4},"end":{"line":241,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿Identifier
4609¿Identifier¿¿4720¿v684¿¿¿¿¿Identifier
4610¿ExpressionStatement¿¿4720¿¿¿¿{"start":{"line":239,"column":9},"end":{"line":244,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿ExpressionStatement
4611¿AssignmentExpression¿=¿4720¿¿¿¿{"start":{"line":239,"column":9},"end":{"line":244,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿AssignmentExpression
4612¿MemberExpression¿¿4720¿¿¿¿{"start":{"line":239,"column":9},"end":{"line":244,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿MemberExpression
4613¿Identifier¿¿4720¿v689¿¿¿¿¿Identifier
4614¿Identifier¿¿4720¿p¿¿¿{"start":{"line":242,"column":4},"end":{"line":242,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿Identifier
4615¿Identifier¿¿4720¿v686¿¿¿¿¿Identifier
4616¿ExpressionStatement¿¿4720¿¿¿¿{"start":{"line":239,"column":9},"end":{"line":244,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿ExpressionStatement
4617¿AssignmentExpression¿=¿4720¿¿¿¿{"start":{"line":239,"column":9},"end":{"line":244,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿AssignmentExpression
4618¿MemberExpression¿¿4720¿¿¿¿{"start":{"line":239,"column":9},"end":{"line":244,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿MemberExpression
4619¿Identifier¿¿4720¿v689¿¿¿¿¿Identifier
4620¿Identifier¿¿4720¿o¿¿¿{"start":{"line":243,"column":4},"end":{"line":243,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿Identifier
4621¿Identifier¿¿4720¿v688¿¿¿¿¿Identifier
4622¿ReturnStatement¿¿4720¿¿¿¿{"start":{"line":239,"column":2},"end":{"line":244,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿ReturnStatement
4623¿Identifier¿¿4720¿v689¿¿¿¿¿Identifier
4624¿BlockStatement¿¿4720¿¿¿¿{"start":{"line":238,"column":34},"end":{"line":245,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿BlockStatement
4625¿ExpressionStatement¿¿4637¿¿¿¿{"start":{"line":238,"column":0},"end":{"line":245,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿ExpressionStatement
4626¿AssignmentExpression¿=¿4637¿¿¿¿{"start":{"line":238,"column":0},"end":{"line":245,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿AssignmentExpression
4627¿MemberExpression¿¿4637¿¿¿¿{"start":{"line":238,"column":0},"end":{"line":238,"column":15},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿MemberExpression
4628¿Identifier¿¿4637¿v678¿¿¿¿¿Identifier
4629¿Identifier¿¿4637¿index¿¿¿{"start":{"line":238,"column":10},"end":{"line":238,"column":15},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿Identifier
4630¿Identifier¿¿4637¿v690¿¿¿¿¿Identifier
4631¿ExpressionStatement¿¿4637¿¿¿¿{"start":{"line":247,"column":0},"end":{"line":247,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿ExpressionStatement
4632¿AssignmentExpression¿=¿4637¿¿¿¿{"start":{"line":247,"column":0},"end":{"line":247,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿AssignmentExpression
4633¿MemberExpression¿¿4637¿¿¿¿{"start":{"line":247,"column":0},"end":{"line":247,"column":14},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿MemberExpression
4634¿Identifier¿¿4637¿module¿¿¿{"start":{"line":247,"column":0},"end":{"line":247,"column":6},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿Identifier
4635¿Identifier¿¿4637¿exports¿¿¿{"start":{"line":247,"column":7},"end":{"line":247,"column":14},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿Identifier
4636¿Identifier¿¿4637¿rdf¿¿¿{"start":{"line":247,"column":17},"end":{"line":247,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/rdf-graph-array_0.3.0/src/index.js"}¿¿Identifier
4637¿CFG_F_START¿¿4637¿__main__¿¿¿¿¿CFG_F_START
4638¿CFG_F_END¿¿0¿__main__¿¿¿¿¿CFG_F_END
4639¿CFG_F_START¿¿4639¿2620_anon¿¿¿¿¿CFG_F_START
4640¿CFG_F_END¿¿0¿2620_anon¿¿¿¿¿CFG_F_END
4641¿CFG_F_START¿¿4641¿2650_anon¿¿¿¿¿CFG_F_START
4642¿CFG_F_END¿¿0¿2650_anon¿¿¿¿¿CFG_F_END
4643¿CFG_IF_END¿¿0¿2659¿¿¿¿¿CFG_IF_END
4644¿CFG_IF_END¿¿0¿2693¿¿¿¿¿CFG_IF_END
4645¿CFG_IF_END¿¿0¿2720¿¿¿¿¿CFG_IF_END
4646¿CFG_IF_END¿¿0¿2679¿¿¿¿¿CFG_IF_END
4647¿CFG_F_START¿¿4647¿2756_anon¿¿¿¿¿CFG_F_START
4648¿CFG_F_END¿¿0¿2756_anon¿¿¿¿¿CFG_F_END
4649¿CFG_F_START¿¿4649¿2793_anon¿¿¿¿¿CFG_F_START
4650¿CFG_F_END¿¿0¿2793_anon¿¿¿¿¿CFG_F_END
4651¿CFG_F_START¿¿4651¿2816_anon¿¿¿¿¿CFG_F_START
4652¿CFG_F_END¿¿0¿2816_anon¿¿¿¿¿CFG_F_END
4653¿CFG_F_START¿¿4653¿2831_anon¿¿¿¿¿CFG_F_START
4654¿CFG_F_END¿¿0¿2831_anon¿¿¿¿¿CFG_F_END
4655¿CFG_F_START¿¿4655¿2873_anon¿¿¿¿¿CFG_F_START
4656¿CFG_F_END¿¿0¿2873_anon¿¿¿¿¿CFG_F_END
4657¿CFG_IF_END¿¿0¿2882¿¿¿¿¿CFG_IF_END
4658¿CFG_IF_END¿¿0¿2916¿¿¿¿¿CFG_IF_END
4659¿CFG_IF_END¿¿0¿2943¿¿¿¿¿CFG_IF_END
4660¿CFG_IF_END¿¿0¿2902¿¿¿¿¿CFG_IF_END
4661¿CFG_F_START¿¿4661¿2979_anon¿¿¿¿¿CFG_F_START
4662¿CFG_F_END¿¿0¿2979_anon¿¿¿¿¿CFG_F_END
4663¿CFG_F_START¿¿4663¿3012_anon¿¿¿¿¿CFG_F_START
4664¿CFG_F_END¿¿0¿3012_anon¿¿¿¿¿CFG_F_END
4665¿CFG_F_START¿¿4665¿3039_anon¿¿¿¿¿CFG_F_START
4666¿CFG_F_END¿¿0¿3039_anon¿¿¿¿¿CFG_F_END
4667¿CFG_F_START¿¿4667¿3064_anon¿¿¿¿¿CFG_F_START
4668¿CFG_F_END¿¿0¿3064_anon¿¿¿¿¿CFG_F_END
4669¿CFG_IF_END¿¿0¿3110¿¿¿¿¿CFG_IF_END
4670¿CFG_IF_END¿¿0¿3081¿¿¿¿¿CFG_IF_END
4671¿CFG_F_START¿¿4671¿3166_anon¿¿¿¿¿CFG_F_START
4672¿CFG_F_END¿¿0¿3166_anon¿¿¿¿¿CFG_F_END
4673¿CFG_IF_END¿¿0¿3175¿¿¿¿¿CFG_IF_END
4674¿CFG_IF_END¿¿0¿3209¿¿¿¿¿CFG_IF_END
4675¿CFG_IF_END¿¿0¿3260¿¿¿¿¿CFG_IF_END
4676¿CFG_IF_END¿¿0¿3277¿¿¿¿¿CFG_IF_END
4677¿CFG_IF_END¿¿0¿3307¿¿¿¿¿CFG_IF_END
4678¿CFG_IF_END¿¿0¿3236¿¿¿¿¿CFG_IF_END
4679¿CFG_IF_END¿¿0¿3195¿¿¿¿¿CFG_IF_END
4680¿CFG_F_START¿¿4680¿3334_anon¿¿¿¿¿CFG_F_START
4681¿CFG_F_END¿¿0¿3334_anon¿¿¿¿¿CFG_F_END
4682¿CFG_IF_END¿¿0¿3362¿¿¿¿¿CFG_IF_END
4683¿CFG_IF_END¿¿0¿3429¿¿¿¿¿CFG_IF_END
4684¿CFG_F_START¿¿4684¿3465_anon¿¿¿¿¿CFG_F_START
4685¿CFG_F_END¿¿0¿3465_anon¿¿¿¿¿CFG_F_END
4686¿CFG_F_START¿¿4686¿3508_anon¿¿¿¿¿CFG_F_START
4687¿CFG_F_END¿¿0¿3508_anon¿¿¿¿¿CFG_F_END
4688¿CFG_F_START¿¿4688¿3546_anon¿¿¿¿¿CFG_F_START
4689¿CFG_F_END¿¿0¿3546_anon¿¿¿¿¿CFG_F_END
4690¿CFG_F_START¿¿4690¿3616_anon¿¿¿¿¿CFG_F_START
4691¿CFG_F_END¿¿0¿3616_anon¿¿¿¿¿CFG_F_END
4692¿CFG_F_START¿¿4692¿3640_anon¿¿¿¿¿CFG_F_START
4693¿CFG_F_END¿¿0¿3640_anon¿¿¿¿¿CFG_F_END
4694¿CFG_F_START¿¿4694¿3681_anon¿¿¿¿¿CFG_F_START
4695¿CFG_F_END¿¿0¿3681_anon¿¿¿¿¿CFG_F_END
4696¿CFG_F_START¿¿4696¿3739_anon¿¿¿¿¿CFG_F_START
4697¿CFG_F_END¿¿0¿3739_anon¿¿¿¿¿CFG_F_END
4698¿CFG_F_START¿¿4698¿3784_anon¿¿¿¿¿CFG_F_START
4699¿CFG_F_END¿¿0¿3784_anon¿¿¿¿¿CFG_F_END
4700¿CFG_F_START¿¿4700¿3872_anon¿¿¿¿¿CFG_F_START
4701¿CFG_F_END¿¿0¿3872_anon¿¿¿¿¿CFG_F_END
4702¿CFG_F_START¿¿4702¿3896_anon¿¿¿¿¿CFG_F_START
4703¿CFG_F_END¿¿0¿3896_anon¿¿¿¿¿CFG_F_END
4704¿CFG_F_START¿¿4704¿3979_anon¿¿¿¿¿CFG_F_START
4705¿CFG_F_END¿¿0¿3979_anon¿¿¿¿¿CFG_F_END
4706¿CFG_F_START¿¿4706¿4010_anon¿¿¿¿¿CFG_F_START
4707¿CFG_F_END¿¿0¿4010_anon¿¿¿¿¿CFG_F_END
4708¿CFG_F_START¿¿4708¿4083_anon¿¿¿¿¿CFG_F_START
4709¿CFG_F_END¿¿0¿4083_anon¿¿¿¿¿CFG_F_END
4710¿CFG_F_START¿¿4710¿4329_anon¿¿¿¿¿CFG_F_START
4711¿CFG_F_END¿¿0¿4329_anon¿¿¿¿¿CFG_F_END
4712¿CFG_IF_END¿¿0¿4272¿¿¿¿¿CFG_IF_END
4713¿CFG_F_START¿¿4713¿4367_anon¿¿¿¿¿CFG_F_START
4714¿CFG_F_END¿¿0¿4367_anon¿¿¿¿¿CFG_F_END
4715¿CFG_F_START¿¿4715¿4385_anon¿¿¿¿¿CFG_F_START
4716¿CFG_F_END¿¿0¿4385_anon¿¿¿¿¿CFG_F_END
4717¿CFG_IF_END¿¿0¿4433¿¿¿¿¿CFG_IF_END
4718¿CFG_F_START¿¿4718¿4516_anon¿¿¿¿¿CFG_F_START
4719¿CFG_F_END¿¿0¿4516_anon¿¿¿¿¿CFG_F_END
4720¿CFG_F_START¿¿4720¿4541_anon¿¿¿¿¿CFG_F_START
4721¿CFG_F_END¿¿0¿4541_anon¿¿¿¿¿CFG_F_END
4722¿CFG_IF_END¿¿0¿4557¿¿¿¿¿CFG_IF_END
4723¿TAINT_SOURCE¿¿0¿TAINT_SOURCE¿¿¿¿¿TAINT_SOURCE
4724¿PDG_CALL¿¿4637¿4637.CALL->require-o495¿¿¿¿¿PDG_CALL
4725¿PDG_OBJECT¿¿0¿4637.rdf-o496¿¿¿¿¿PDG_OBJECT
4726¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
4727¿PDG_CALL¿¿4637¿4637.CALL->require-o497¿¿¿¿¿PDG_CALL
4728¿PDG_OBJECT¿¿0¿4637.util-o498¿¿¿¿¿PDG_OBJECT
4729¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
4730¿PDG_OBJECT¿¿0¿4639.this-o499¿¿¿¿¿PDG_OBJECT
4731¿PDG_OBJECT¿¿0¿4639.iri-o500¿¿¿¿¿PDG_OBJECT
4732¿PDG_OBJECT¿¿0¿4637.v346-o501¿¿¿¿¿PDG_OBJECT
4733¿PDG_OBJECT¿¿0¿4637.rdf-o502¿¿¿¿¿PDG_OBJECT
4734¿PDG_OBJECT¿¿0¿4637.rdf.NamedNode-o503¿¿¿¿¿PDG_OBJECT
4735¿PDG_OBJECT¿¿0¿4637.v347.prototype-o504¿¿¿¿¿PDG_OBJECT
4736¿PDG_OBJECT¿¿0¿4641.this-o505¿¿¿¿¿PDG_OBJECT
4737¿PDG_OBJECT¿¿0¿4641.other-o506¿¿¿¿¿PDG_OBJECT
4738¿PDG_OBJECT¿¿0¿4637.v366-o507¿¿¿¿¿PDG_OBJECT
4739¿PDG_OBJECT¿¿0¿4637.v348-o508¿¿¿¿¿PDG_OBJECT
4740¿PDG_OBJECT¿¿0¿4637.v348.equals-o509¿¿¿¿¿PDG_OBJECT
4741¿PDG_OBJECT¿¿0¿4647.this-o510¿¿¿¿¿PDG_OBJECT
4742¿PDG_OBJECT¿¿0¿4637.v373-o511¿¿¿¿¿PDG_OBJECT
4743¿PDG_OBJECT¿¿0¿4637.v368-o512¿¿¿¿¿PDG_OBJECT
4744¿PDG_OBJECT¿¿0¿4637.v368.toNT-o513¿¿¿¿¿PDG_OBJECT
4745¿PDG_OBJECT¿¿0¿4649.this-o514¿¿¿¿¿PDG_OBJECT
4746¿PDG_OBJECT¿¿0¿4637.v377-o515¿¿¿¿¿PDG_OBJECT
4747¿PDG_OBJECT¿¿0¿4637.v375-o516¿¿¿¿¿PDG_OBJECT
4748¿PDG_OBJECT¿¿0¿4637.v375.toString-o517¿¿¿¿¿PDG_OBJECT
4749¿PDG_OBJECT¿¿0¿4651.this-o518¿¿¿¿¿PDG_OBJECT
4750¿PDG_OBJECT¿¿0¿4637.v381-o519¿¿¿¿¿PDG_OBJECT
4751¿PDG_OBJECT¿¿0¿4637.v379-o520¿¿¿¿¿PDG_OBJECT
4752¿PDG_OBJECT¿¿0¿4637.v379.valueOf-o521¿¿¿¿¿PDG_OBJECT
4753¿PDG_OBJECT¿¿0¿4653.this-o522¿¿¿¿¿PDG_OBJECT
4754¿PDG_OBJECT¿¿0¿4637.v385-o523¿¿¿¿¿PDG_OBJECT
4755¿PDG_OBJECT¿¿0¿4637.rdf-o524¿¿¿¿¿PDG_OBJECT
4756¿PDG_OBJECT¿¿0¿4637.rdf.BlankNode-o525¿¿¿¿¿PDG_OBJECT
4757¿PDG_OBJECT¿¿0¿4637.v386.prototype-o526¿¿¿¿¿PDG_OBJECT
4758¿PDG_OBJECT¿¿0¿4655.this-o527¿¿¿¿¿PDG_OBJECT
4759¿PDG_OBJECT¿¿0¿4655.other-o528¿¿¿¿¿PDG_OBJECT
4760¿PDG_OBJECT¿¿0¿4637.v405-o529¿¿¿¿¿PDG_OBJECT
4761¿PDG_OBJECT¿¿0¿4637.v387-o530¿¿¿¿¿PDG_OBJECT
4762¿PDG_OBJECT¿¿0¿4637.v387.equals-o531¿¿¿¿¿PDG_OBJECT
4763¿PDG_OBJECT¿¿0¿4661.this-o532¿¿¿¿¿PDG_OBJECT
4764¿PDG_OBJECT¿¿0¿4637.v411-o533¿¿¿¿¿PDG_OBJECT
4765¿PDG_OBJECT¿¿0¿4637.v407-o534¿¿¿¿¿PDG_OBJECT
4766¿PDG_OBJECT¿¿0¿4637.v407.toNT-o535¿¿¿¿¿PDG_OBJECT
4767¿PDG_OBJECT¿¿0¿4663.this-o536¿¿¿¿¿PDG_OBJECT
4768¿PDG_OBJECT¿¿0¿4637.v416-o537¿¿¿¿¿PDG_OBJECT
4769¿PDG_OBJECT¿¿0¿4637.v413-o538¿¿¿¿¿PDG_OBJECT
4770¿PDG_OBJECT¿¿0¿4637.v413.toString-o539¿¿¿¿¿PDG_OBJECT
4771¿PDG_OBJECT¿¿0¿4665.this-o540¿¿¿¿¿PDG_OBJECT
4772¿PDG_OBJECT¿¿0¿4637.v420-o541¿¿¿¿¿PDG_OBJECT
4773¿PDG_OBJECT¿¿0¿4637.v418-o542¿¿¿¿¿PDG_OBJECT
4774¿PDG_OBJECT¿¿0¿4637.v418.valueOf-o543¿¿¿¿¿PDG_OBJECT
4775¿PDG_OBJECT¿¿0¿4637.v421-o544¿¿¿¿¿PDG_OBJECT
4776¿PDG_OBJECT¿¿0¿4637.v421.nextId-o545¿¿¿¿¿PDG_OBJECT
4777¿PDG_OBJECT¿¿0¿4667.this-o546¿¿¿¿¿PDG_OBJECT
4778¿PDG_OBJECT¿¿0¿4667.value-o547¿¿¿¿¿PDG_OBJECT
4779¿PDG_OBJECT¿¿0¿4667.language-o548¿¿¿¿¿PDG_OBJECT
4780¿PDG_OBJECT¿¿0¿4667.datatype-o549¿¿¿¿¿PDG_OBJECT
4781¿PDG_OBJECT¿¿0¿4667.native-o550¿¿¿¿¿PDG_OBJECT
4782¿PDG_OBJECT¿¿0¿4637.v427-o551¿¿¿¿¿PDG_OBJECT
4783¿PDG_OBJECT¿¿0¿4637.rdf-o552¿¿¿¿¿PDG_OBJECT
4784¿PDG_OBJECT¿¿0¿4637.rdf.Literal-o553¿¿¿¿¿PDG_OBJECT
4785¿PDG_OBJECT¿¿0¿4637.v428.prototype-o554¿¿¿¿¿PDG_OBJECT
4786¿PDG_OBJECT¿¿0¿4671.this-o555¿¿¿¿¿PDG_OBJECT
4787¿PDG_OBJECT¿¿0¿4671.other-o556¿¿¿¿¿PDG_OBJECT
4788¿PDG_OBJECT¿¿0¿4637.v458-o557¿¿¿¿¿PDG_OBJECT
4789¿PDG_OBJECT¿¿0¿4637.v429-o558¿¿¿¿¿PDG_OBJECT
4790¿PDG_OBJECT¿¿0¿4637.v429.equals-o559¿¿¿¿¿PDG_OBJECT
4791¿PDG_OBJECT¿¿0¿4680.this-o560¿¿¿¿¿PDG_OBJECT
4792¿PDG_OBJECT¿¿0¿4637.v482-o561¿¿¿¿¿PDG_OBJECT
4793¿PDG_OBJECT¿¿0¿4637.v460-o562¿¿¿¿¿PDG_OBJECT
4794¿PDG_OBJECT¿¿0¿4637.v460.toNT-o563¿¿¿¿¿PDG_OBJECT
4795¿PDG_OBJECT¿¿0¿4684.this-o564¿¿¿¿¿PDG_OBJECT
4796¿PDG_OBJECT¿¿0¿4637.v486-o565¿¿¿¿¿PDG_OBJECT
4797¿PDG_OBJECT¿¿0¿4637.v484-o566¿¿¿¿¿PDG_OBJECT
4798¿PDG_OBJECT¿¿0¿4637.v484.toString-o567¿¿¿¿¿PDG_OBJECT
4799¿PDG_OBJECT¿¿0¿4637.v487-o568¿¿¿¿¿PDG_OBJECT
4800¿PDG_OBJECT¿¿0¿4637.v487.langString-o569¿¿¿¿¿PDG_OBJECT
4801¿PDG_OBJECT¿¿0¿4637.v488-o570¿¿¿¿¿PDG_OBJECT
4802¿PDG_OBJECT¿¿0¿4637.v488.string-o571¿¿¿¿¿PDG_OBJECT
4803¿PDG_OBJECT¿¿0¿4686.this-o572¿¿¿¿¿PDG_OBJECT
4804¿PDG_OBJECT¿¿0¿4686.subject-o573¿¿¿¿¿PDG_OBJECT
4805¿PDG_OBJECT¿¿0¿4686.predicate-o574¿¿¿¿¿PDG_OBJECT
4806¿PDG_OBJECT¿¿0¿4686.object-o575¿¿¿¿¿PDG_OBJECT
4807¿PDG_OBJECT¿¿0¿4637.v489-o576¿¿¿¿¿PDG_OBJECT
4808¿PDG_OBJECT¿¿0¿4637.rdf-o577¿¿¿¿¿PDG_OBJECT
