Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
2986¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":780,"column":26},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿Program
5004¿Identifier¿¿5413¿domain¿¿¿{"start":{"line":710,"column":88},"end":{"line":710,"column":94},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿Identifier
5005¿VariableDeclarator¿¿5413¿v627¿¿¿{"start":{"line":710,"column":63},"end":{"line":710,"column":94},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿VariableDeclarator
5006¿BinaryExpression¿!=¿5413¿¿¿¿{"start":{"line":710,"column":63},"end":{"line":710,"column":94},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿BinaryExpression
5007¿Identifier¿¿5413¿v624¿¿¿¿¿Identifier
5008¿Identifier¿¿5413¿v626¿¿¿¿¿Identifier
5009¿VariableDeclarator¿¿5413¿v628¿¿¿{"start":{"line":710,"column":7},"end":{"line":710,"column":94},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿VariableDeclarator
5010¿LogicalExpression¿&&¿5413¿¿¿¿{"start":{"line":710,"column":7},"end":{"line":710,"column":94},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿LogicalExpression
5011¿Identifier¿¿5413¿v623¿¿¿¿¿Identifier
5012¿Identifier¿¿5413¿v627¿¿¿¿¿Identifier
5013¿IfStatement¿¿5413¿¿¿¿{"start":{"line":710,"column":4},"end":{"line":719,"column":5},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿IfStatement
5014¿Identifier¿¿5413¿v628¿¿¿¿¿Identifier
5015¿VariableDeclarator¿¿5413¿v629¿¿¿{"start":{"line":711,"column":12},"end":{"line":711,"column":23},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿VariableDeclarator
5016¿MemberExpression¿¿5413¿¿¿¿{"start":{"line":711,"column":12},"end":{"line":711,"column":23},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿MemberExpression
5017¿ThisExpression¿¿5413¿¿¿¿{"start":{"line":711,"column":12},"end":{"line":711,"column":16},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿ThisExpression
5018¿Identifier¿¿5413¿config¿¿¿{"start":{"line":711,"column":17},"end":{"line":711,"column":23},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿Identifier
5019¿VariableDeclarator¿¿5413¿v630¿¿¿{"start":{"line":711,"column":12},"end":{"line":711,"column":31},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿VariableDeclarator
5020¿MemberExpression¿¿5413¿¿¿¿{"start":{"line":711,"column":12},"end":{"line":711,"column":31},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿MemberExpression
5021¿Identifier¿¿5413¿v629¿¿¿¿¿Identifier
5022¿Identifier¿¿5413¿domains¿¿¿{"start":{"line":711,"column":24},"end":{"line":711,"column":31},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿Identifier
5023¿VariableDeclarator¿¿5413¿v631¿¿¿{"start":{"line":711,"column":32},"end":{"line":711,"column":43},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿VariableDeclarator
5024¿MemberExpression¿computed¿5413¿¿¿¿{"start":{"line":711,"column":32},"end":{"line":711,"column":43},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿MemberExpression
5025¿Identifier¿¿5413¿hostname¿¿¿{"start":{"line":711,"column":32},"end":{"line":711,"column":40},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿Identifier
5026¿Literal¿number¿5413¿¿0¿¿{"start":{"line":711,"column":41},"end":{"line":711,"column":42},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿Literal
5027¿VariableDeclarator¿¿5413¿v632¿¿¿{"start":{"line":711,"column":12},"end":{"line":711,"column":44},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿VariableDeclarator
5028¿MemberExpression¿computed¿5413¿¿¿¿{"start":{"line":711,"column":12},"end":{"line":711,"column":44},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿MemberExpression
5029¿Identifier¿¿5413¿v630¿¿¿¿¿Identifier
5030¿Identifier¿¿5413¿v631¿¿¿¿¿Identifier
5031¿VariableDeclarator¿¿5413¿v633¿¿¿{"start":{"line":711,"column":11},"end":{"line":711,"column":44},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿VariableDeclarator
5032¿UnaryExpression¿!¿5413¿¿¿¿{"start":{"line":711,"column":11},"end":{"line":711,"column":44},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿UnaryExpression
5033¿Identifier¿¿5413¿v632¿¿¿¿¿Identifier
5034¿IfStatement¿¿5413¿¿¿¿{"start":{"line":711,"column":8},"end":{"line":717,"column":9},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿IfStatement
5035¿Identifier¿¿5413¿v633¿¿¿¿¿Identifier
5036¿VariableDeclarator¿¿5413¿v634¿¿¿{"start":{"line":712,"column":15},"end":{"line":712,"column":26},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿VariableDeclarator
5037¿MemberExpression¿¿5413¿¿¿¿{"start":{"line":712,"column":15},"end":{"line":712,"column":26},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿MemberExpression
5038¿ThisExpression¿¿5413¿¿¿¿{"start":{"line":712,"column":15},"end":{"line":712,"column":19},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿ThisExpression
5039¿Identifier¿¿5413¿config¿¿¿{"start":{"line":712,"column":20},"end":{"line":712,"column":26},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿Identifier
5040¿VariableDeclarator¿¿5413¿v635¿¿¿{"start":{"line":712,"column":15},"end":{"line":712,"column":34},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿VariableDeclarator
5041¿MemberExpression¿¿5413¿¿¿¿{"start":{"line":712,"column":15},"end":{"line":712,"column":34},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿MemberExpression
5042¿Identifier¿¿5413¿v634¿¿¿¿¿Identifier
5043¿Identifier¿¿5413¿verbose¿¿¿{"start":{"line":712,"column":27},"end":{"line":712,"column":34},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿Identifier
5044¿IfStatement¿¿5413¿¿¿¿{"start":{"line":712,"column":12},"end":{"line":714,"column":13},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿IfStatement
5045¿Identifier¿¿5413¿v635¿¿¿¿¿Identifier
5046¿VariableDeclarator¿¿5413¿v636¿¿¿{"start":{"line":713,"column":31},"end":{"line":713,"column":42},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿VariableDeclarator
5047¿MemberExpression¿¿5413¿¿¿¿{"start":{"line":713,"column":31},"end":{"line":713,"column":42},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿MemberExpression
5048¿ThisExpression¿¿5413¿¿¿¿{"start":{"line":713,"column":31},"end":{"line":713,"column":35},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿ThisExpression
5049¿Identifier¿¿5413¿config¿¿¿{"start":{"line":713,"column":36},"end":{"line":713,"column":42},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿Identifier
5050¿VariableDeclarator¿¿5413¿v637¿¿¿{"start":{"line":713,"column":31},"end":{"line":713,"column":48},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿VariableDeclarator
5051¿MemberExpression¿¿5413¿¿¿¿{"start":{"line":713,"column":31},"end":{"line":713,"column":48},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿MemberExpression
5052¿Identifier¿¿5413¿v636¿¿¿¿¿Identifier
5053¿Identifier¿¿5413¿logID¿¿¿{"start":{"line":713,"column":43},"end":{"line":713,"column":48},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿Identifier
5054¿VariableDeclarator¿¿5413¿v638¿¿¿{"start":{"line":713,"column":28},"end":{"line":713,"column":71},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿VariableDeclarator
5055¿TemplateLiteral¿¿5413¿¿¿¿{"start":{"line":713,"column":28},"end":{"line":713,"column":71},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿TemplateLiteral
5056¿Identifier¿¿5413¿v637¿¿¿¿¿Identifier
5057¿VariableDeclarator¿¿5413¿v639¿¿¿{"start":{"line":713,"column":16},"end":{"line":713,"column":72},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿VariableDeclarator
5058¿CallExpression¿¿5413¿¿¿¿{"start":{"line":713,"column":16},"end":{"line":713,"column":72},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿CallExpression
5059¿MemberExpression¿¿5413¿¿¿¿{"start":{"line":713,"column":16},"end":{"line":713,"column":27},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿MemberExpression
5060¿Identifier¿¿5413¿console¿¿¿{"start":{"line":713,"column":16},"end":{"line":713,"column":23},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿Identifier
5061¿Identifier¿¿5413¿log¿¿¿{"start":{"line":713,"column":24},"end":{"line":713,"column":27},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿Identifier
5062¿Identifier¿¿5413¿v638¿¿¿¿¿Identifier
5063¿ExpressionStatement¿¿5413¿¿¿¿{"start":{"line":713,"column":16},"end":{"line":713,"column":73},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿ExpressionStatement
5064¿Identifier¿¿5413¿v639¿¿¿¿¿Identifier
5065¿BlockStatement¿¿5413¿¿¿¿{"start":{"line":712,"column":35},"end":{"line":714,"column":13},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿BlockStatement
5066¿VariableDeclarator¿¿5413¿v640¿¿¿{"start":{"line":715,"column":27},"end":{"line":715,"column":38},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿VariableDeclarator
5067¿MemberExpression¿computed¿5413¿¿¿¿{"start":{"line":715,"column":27},"end":{"line":715,"column":38},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿MemberExpression
5068¿Identifier¿¿5413¿hostname¿¿¿{"start":{"line":715,"column":27},"end":{"line":715,"column":35},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿Identifier
5069¿Literal¿number¿5413¿¿0¿¿{"start":{"line":715,"column":36},"end":{"line":715,"column":37},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿Literal
5070¿VariableDeclarator¿¿5413¿v641¿¿¿{"start":{"line":715,"column":12},"end":{"line":715,"column":54},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿VariableDeclarator
5071¿CallExpression¿¿5413¿¿¿¿{"start":{"line":715,"column":12},"end":{"line":715,"column":54},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿CallExpression
5072¿MemberExpression¿¿5413¿¿¿¿{"start":{"line":715,"column":12},"end":{"line":715,"column":26},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿MemberExpression
5073¿ThisExpression¿¿5413¿¿¿¿{"start":{"line":715,"column":12},"end":{"line":715,"column":16},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿ThisExpression
5074¿Identifier¿¿5413¿serveFile¿¿¿{"start":{"line":715,"column":17},"end":{"line":715,"column":26},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿Identifier
5075¿Identifier¿¿5413¿v640¿¿¿¿¿Identifier
5076¿Literal¿boolean¿5413¿¿false¿¿{"start":{"line":715,"column":39},"end":{"line":715,"column":44},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿Literal
5077¿Identifier¿¿5413¿response¿¿¿{"start":{"line":715,"column":45},"end":{"line":715,"column":53},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿Identifier
5078¿ExpressionStatement¿¿5413¿¿¿¿{"start":{"line":715,"column":12},"end":{"line":715,"column":55},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿ExpressionStatement
5079¿Identifier¿¿5413¿v641¿¿¿¿¿Identifier
5080¿ReturnStatement¿¿5413¿¿¿¿{"start":{"line":716,"column":12},"end":{"line":716,"column":19},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿ReturnStatement
5081¿BlockStatement¿¿5413¿¿¿¿{"start":{"line":711,"column":45},"end":{"line":717,"column":9},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿BlockStatement
5082¿VariableDeclarator¿¿5413¿v642¿¿¿{"start":{"line":718,"column":13},"end":{"line":718,"column":24},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿VariableDeclarator
5083¿MemberExpression¿¿5413¿¿¿¿{"start":{"line":718,"column":13},"end":{"line":718,"column":24},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿MemberExpression
5084¿ThisExpression¿¿5413¿¿¿¿{"start":{"line":718,"column":13},"end":{"line":718,"column":17},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿ThisExpression
5085¿Identifier¿¿5413¿config¿¿¿{"start":{"line":718,"column":18},"end":{"line":718,"column":24},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿Identifier
5086¿VariableDeclarator¿¿5413¿v643¿¿¿{"start":{"line":718,"column":13},"end":{"line":718,"column":32},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿VariableDeclarator
5087¿MemberExpression¿¿5413¿¿¿¿{"start":{"line":718,"column":13},"end":{"line":718,"column":32},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿MemberExpression
5088¿Identifier¿¿5413¿v642¿¿¿¿¿Identifier
5089¿Identifier¿¿5413¿domains¿¿¿{"start":{"line":718,"column":25},"end":{"line":718,"column":32},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿Identifier
5090¿VariableDeclarator¿¿5413¿v644¿¿¿{"start":{"line":718,"column":33},"end":{"line":718,"column":44},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿VariableDeclarator
5091¿MemberExpression¿computed¿5413¿¿¿¿{"start":{"line":718,"column":33},"end":{"line":718,"column":44},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿MemberExpression
5092¿Identifier¿¿5413¿hostname¿¿¿{"start":{"line":718,"column":33},"end":{"line":718,"column":41},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿Identifier
5093¿Literal¿number¿5413¿¿0¿¿{"start":{"line":718,"column":42},"end":{"line":718,"column":43},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿Literal
5094¿ExpressionStatement¿¿5413¿¿¿¿{"start":{"line":718,"column":8},"end":{"line":718,"column":46},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿ExpressionStatement
5095¿AssignmentExpression¿=¿5413¿¿¿¿{"start":{"line":718,"column":8},"end":{"line":718,"column":45},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿AssignmentExpression
5096¿Identifier¿¿5413¿root¿¿¿{"start":{"line":718,"column":8},"end":{"line":718,"column":12},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿Identifier
5097¿MemberExpression¿computed¿5413¿¿¿¿{"start":{"line":718,"column":13},"end":{"line":718,"column":45},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿MemberExpression
5098¿Identifier¿¿5413¿v643¿¿¿¿¿Identifier
5099¿Identifier¿¿5413¿v644¿¿¿¿¿Identifier
5100¿BlockStatement¿¿5413¿¿¿¿{"start":{"line":710,"column":95},"end":{"line":719,"column":5},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿BlockStatement
5101¿VariableDeclarator¿¿5413¿v645¿¿¿{"start":{"line":722,"column":7},"end":{"line":722,"column":18},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿VariableDeclarator
5102¿MemberExpression¿¿5413¿¿¿¿{"start":{"line":722,"column":7},"end":{"line":722,"column":18},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿MemberExpression
5103¿ThisExpression¿¿5413¿¿¿¿{"start":{"line":722,"column":7},"end":{"line":722,"column":11},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿ThisExpression
5104¿Identifier¿¿5413¿config¿¿¿{"start":{"line":722,"column":12},"end":{"line":722,"column":18},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿Identifier
5105¿VariableDeclarator¿¿5413¿v646¿¿¿{"start":{"line":722,"column":7},"end":{"line":722,"column":26},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿VariableDeclarator
5106¿MemberExpression¿¿5413¿¿¿¿{"start":{"line":722,"column":7},"end":{"line":722,"column":26},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿MemberExpression
5107¿Identifier¿¿5413¿v645¿¿¿¿¿Identifier
5108¿Identifier¿¿5413¿verbose¿¿¿{"start":{"line":722,"column":19},"end":{"line":722,"column":26},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿Identifier
5109¿IfStatement¿¿5413¿¿¿¿{"start":{"line":722,"column":4},"end":{"line":724,"column":5},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿IfStatement
5110¿Identifier¿¿5413¿v646¿¿¿¿¿Identifier
5111¿VariableDeclarator¿¿5413¿v647¿¿¿{"start":{"line":723,"column":23},"end":{"line":723,"column":34},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿VariableDeclarator
5112¿MemberExpression¿¿5413¿¿¿¿{"start":{"line":723,"column":23},"end":{"line":723,"column":34},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿MemberExpression
5113¿ThisExpression¿¿5413¿¿¿¿{"start":{"line":723,"column":23},"end":{"line":723,"column":27},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿ThisExpression
5114¿Identifier¿¿5413¿config¿¿¿{"start":{"line":723,"column":28},"end":{"line":723,"column":34},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿Identifier
5115¿VariableDeclarator¿¿5413¿v648¿¿¿{"start":{"line":723,"column":23},"end":{"line":723,"column":40},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿VariableDeclarator
5116¿MemberExpression¿¿5413¿¿¿¿{"start":{"line":723,"column":23},"end":{"line":723,"column":40},"fname":"/datasets/secbench-dataset/CWE-22/node-http-server_8.1.2/src/Server.js"}¿¿MemberExpression
