Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
5849¿Program¿¿-1¿¿¿¿{"start":{"line":27,"column":0},"end":{"line":760,"column":23},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿Program
10077¿VariableDeclarator¿¿10522¿v1046¿¿¿{"start":{"line":726,"column":5},"end":{"line":726,"column":22},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿VariableDeclarator
10078¿BinaryExpression¿===¿10522¿¿¿¿{"start":{"line":726,"column":5},"end":{"line":726,"column":22},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿BinaryExpression
10079¿Identifier¿¿10522¿priority¿¿¿{"start":{"line":726,"column":5},"end":{"line":726,"column":13},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿Identifier
10080¿Literal¿boolean¿10522¿¿true¿¿{"start":{"line":726,"column":18},"end":{"line":726,"column":22},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿Literal
10081¿IfStatement¿¿10522¿¿¿¿{"start":{"line":726,"column":1},"end":{"line":729,"column":2},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿IfStatement
10082¿Identifier¿¿10522¿v1046¿¿¿¿¿Identifier
10083¿ExpressionStatement¿¿10522¿¿¿¿{"start":{"line":727,"column":2},"end":{"line":727,"column":15},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿ExpressionStatement
10084¿AssignmentExpression¿=¿10522¿¿¿¿{"start":{"line":727,"column":2},"end":{"line":727,"column":14},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿AssignmentExpression
10085¿Identifier¿¿10522¿priority¿¿¿{"start":{"line":727,"column":2},"end":{"line":727,"column":10},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿Identifier
10086¿Literal¿number¿10522¿¿0¿¿{"start":{"line":727,"column":13},"end":{"line":727,"column":14},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿Literal
10087¿ExpressionStatement¿¿10522¿¿¿¿{"start":{"line":728,"column":2},"end":{"line":728,"column":13},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿ExpressionStatement
10088¿AssignmentExpression¿=¿10522¿¿¿¿{"start":{"line":728,"column":2},"end":{"line":728,"column":12},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿AssignmentExpression
10089¿Identifier¿¿10522¿esc¿¿¿{"start":{"line":728,"column":2},"end":{"line":728,"column":5},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿Identifier
10090¿Literal¿boolean¿10522¿¿true¿¿{"start":{"line":728,"column":8},"end":{"line":728,"column":12},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿Literal
10091¿BlockStatement¿¿10522¿¿¿¿{"start":{"line":726,"column":24},"end":{"line":729,"column":2},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿BlockStatement
10092¿VariableDeclarator¿¿10522¿v1047¿¿¿{"start":{"line":731,"column":30},"end":{"line":731,"column":44},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿VariableDeclarator
10093¿LogicalExpression¿||¿10522¿¿¿¿{"start":{"line":731,"column":30},"end":{"line":731,"column":44},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿LogicalExpression
10094¿Identifier¿¿10522¿priority¿¿¿{"start":{"line":731,"column":30},"end":{"line":731,"column":38},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿Identifier
10095¿Literal¿number¿10522¿¿10¿¿{"start":{"line":731,"column":42},"end":{"line":731,"column":44},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿Literal
10096¿VariableDeclarator¿¿10522¿v1048¿¿¿{"start":{"line":731,"column":8},"end":{"line":731,"column":50},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿VariableDeclarator
10097¿CallExpression¿¿10522¿¿¿¿{"start":{"line":731,"column":8},"end":{"line":731,"column":50},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿CallExpression
10098¿MemberExpression¿¿10522¿¿¿¿{"start":{"line":731,"column":8},"end":{"line":731,"column":17},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿MemberExpression
10099¿ThisExpression¿¿10522¿¿¿¿{"start":{"line":731,"column":8},"end":{"line":731,"column":12},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿ThisExpression
10100¿Identifier¿¿10522¿push¿¿¿{"start":{"line":731,"column":13},"end":{"line":731,"column":17},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿Identifier
10101¿Identifier¿¿10522¿key¿¿¿{"start":{"line":731,"column":18},"end":{"line":731,"column":21},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿Identifier
10102¿Identifier¿¿10522¿value¿¿¿{"start":{"line":731,"column":23},"end":{"line":731,"column":28},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿Identifier
10103¿Identifier¿¿10522¿v1047¿¿¿¿¿Identifier
10104¿Identifier¿¿10522¿esc¿¿¿{"start":{"line":731,"column":46},"end":{"line":731,"column":49},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿Identifier
10105¿ReturnStatement¿¿10522¿¿¿¿{"start":{"line":731,"column":1},"end":{"line":731,"column":51},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿ReturnStatement
10106¿Identifier¿¿10522¿v1048¿¿¿¿¿Identifier
10107¿BlockStatement¿¿10522¿¿¿¿{"start":{"line":724,"column":57},"end":{"line":732,"column":1},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿BlockStatement
10108¿ExpressionStatement¿¿10281¿¿¿¿{"start":{"line":724,"column":0},"end":{"line":732,"column":2},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿ExpressionStatement
10109¿AssignmentExpression¿=¿10281¿¿¿¿{"start":{"line":724,"column":0},"end":{"line":732,"column":1},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿AssignmentExpression
10110¿MemberExpression¿¿10281¿¿¿¿{"start":{"line":724,"column":0},"end":{"line":724,"column":18},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿MemberExpression
10111¿Identifier¿¿10281¿ImageProto¿¿¿{"start":{"line":724,"column":0},"end":{"line":724,"column":10},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿Identifier
10112¿Identifier¿¿10281¿command¿¿¿{"start":{"line":724,"column":11},"end":{"line":724,"column":18},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿Identifier
10113¿Identifier¿¿10281¿v1049¿¿¿¿¿Identifier
10114¿VariableDeclarator¿¿10281¿wrap¿¿¿{"start":{"line":734,"column":0},"end":{"line":736,"column":1},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿VariableDeclarator
10115¿FunctionExpression¿¿10281¿anon¿¿¿{"start":{"line":734,"column":0},"end":{"line":736,"column":1},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿FunctionExpression
10116¿Identifier¿¿0¿command¿¿¿{"start":{"line":734,"column":14},"end":{"line":734,"column":21},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿Identifier
10117¿Identifier¿¿0¿empty¿¿¿{"start":{"line":734,"column":23},"end":{"line":734,"column":28},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿Identifier
10118¿VariableDeclarator¿¿10525¿v1050¿¿¿{"start":{"line":735,"column":9},"end":{"line":735,"column":25},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿VariableDeclarator
10119¿IfStatement¿¿10525¿¿¿¿{"start":{"line":735,"column":9},"end":{"line":735,"column":25},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿IfStatement
10120¿Identifier¿¿10525¿empty¿¿¿{"start":{"line":735,"column":9},"end":{"line":735,"column":14},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿Identifier
10121¿ExpressionStatement¿¿10525¿¿¿¿{"start":{"line":735,"column":9},"end":{"line":735,"column":25},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿ExpressionStatement
10122¿AssignmentExpression¿=¿10525¿¿¿¿{"start":{"line":735,"column":9},"end":{"line":735,"column":25},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿AssignmentExpression
10123¿Identifier¿¿10525¿v1050¿¿¿¿¿Identifier
10124¿Literal¿string¿10525¿¿' '¿¿{"start":{"line":735,"column":17},"end":{"line":735,"column":20},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿Literal
10125¿BlockStatement¿¿10525¿¿¿¿¿¿BlockStatement
10126¿ExpressionStatement¿¿10525¿¿¿¿{"start":{"line":735,"column":9},"end":{"line":735,"column":25},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿ExpressionStatement
10127¿AssignmentExpression¿=¿10525¿¿¿¿{"start":{"line":735,"column":9},"end":{"line":735,"column":25},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿AssignmentExpression
10128¿Identifier¿¿10525¿v1050¿¿¿¿¿Identifier
10129¿Literal¿string¿10525¿¿''¿¿{"start":{"line":735,"column":23},"end":{"line":735,"column":25},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿Literal
10130¿BlockStatement¿¿10525¿¿¿¿¿¿BlockStatement
10131¿VariableDeclarator¿¿10525¿v1051¿¿¿{"start":{"line":735,"column":30},"end":{"line":735,"column":45},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿VariableDeclarator
10132¿BinaryExpression¿===¿10525¿¿¿¿{"start":{"line":735,"column":30},"end":{"line":735,"column":45},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿BinaryExpression
10133¿Identifier¿¿10525¿command¿¿¿{"start":{"line":735,"column":30},"end":{"line":735,"column":37},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿Identifier
10134¿Literal¿string¿10525¿¿'-'¿¿{"start":{"line":735,"column":42},"end":{"line":735,"column":45},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿Literal
10135¿VariableDeclarator¿¿10525¿v1052¿¿¿{"start":{"line":735,"column":63},"end":{"line":735,"column":97},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿VariableDeclarator
10136¿CallExpression¿¿10525¿¿¿¿{"start":{"line":735,"column":63},"end":{"line":735,"column":97},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿CallExpression
10137¿MemberExpression¿¿10525¿¿¿¿{"start":{"line":735,"column":63},"end":{"line":735,"column":78},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿MemberExpression
10138¿Identifier¿¿10525¿command¿¿¿{"start":{"line":735,"column":63},"end":{"line":735,"column":70},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿Identifier
10139¿Identifier¿¿10525¿replace¿¿¿{"start":{"line":735,"column":71},"end":{"line":735,"column":78},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿Identifier
10140¿Identifier¿¿10525¿REGEXP_ESCAPE¿¿¿{"start":{"line":735,"column":79},"end":{"line":735,"column":92},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿Identifier
10141¿Literal¿string¿10525¿¿''¿¿{"start":{"line":735,"column":94},"end":{"line":735,"column":96},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿Literal
10142¿VariableDeclarator¿¿10525¿v1053¿¿¿{"start":{"line":735,"column":59},"end":{"line":735,"column":97},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿VariableDeclarator
10143¿BinaryExpression¿+¿10525¿¿¿¿{"start":{"line":735,"column":59},"end":{"line":735,"column":97},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿BinaryExpression
10144¿Identifier¿¿10525¿D¿¿¿{"start":{"line":735,"column":59},"end":{"line":735,"column":60},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿Identifier
10145¿Identifier¿¿10525¿v1052¿¿¿¿¿Identifier
10146¿VariableDeclarator¿¿10525¿v1054¿¿¿{"start":{"line":735,"column":59},"end":{"line":735,"column":101},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿VariableDeclarator
10147¿BinaryExpression¿+¿10525¿¿¿¿{"start":{"line":735,"column":59},"end":{"line":735,"column":101},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿BinaryExpression
10148¿Identifier¿¿10525¿v1053¿¿¿¿¿Identifier
10149¿Identifier¿¿10525¿D¿¿¿{"start":{"line":735,"column":100},"end":{"line":735,"column":101},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿Identifier
10150¿VariableDeclarator¿¿10525¿v1055¿¿¿{"start":{"line":735,"column":30},"end":{"line":735,"column":102},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿VariableDeclarator
10151¿IfStatement¿¿10525¿¿¿¿{"start":{"line":735,"column":30},"end":{"line":735,"column":102},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿IfStatement
10152¿Identifier¿¿10525¿v1051¿¿¿¿¿Identifier
10153¿ExpressionStatement¿¿10525¿¿¿¿{"start":{"line":735,"column":30},"end":{"line":735,"column":102},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿ExpressionStatement
10154¿AssignmentExpression¿=¿10525¿¿¿¿{"start":{"line":735,"column":30},"end":{"line":735,"column":102},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿AssignmentExpression
10155¿Identifier¿¿10525¿v1055¿¿¿¿¿Identifier
10156¿Identifier¿¿10525¿command¿¿¿{"start":{"line":735,"column":48},"end":{"line":735,"column":55},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿Identifier
10157¿BlockStatement¿¿10525¿¿¿¿¿¿BlockStatement
10158¿ExpressionStatement¿¿10525¿¿¿¿{"start":{"line":735,"column":30},"end":{"line":735,"column":102},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿ExpressionStatement
10159¿AssignmentExpression¿=¿10525¿¿¿¿{"start":{"line":735,"column":30},"end":{"line":735,"column":102},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿AssignmentExpression
10160¿Identifier¿¿10525¿v1055¿¿¿¿¿Identifier
10161¿Identifier¿¿10525¿v1054¿¿¿¿¿Identifier
10162¿BlockStatement¿¿10525¿¿¿¿¿¿BlockStatement
10163¿VariableDeclarator¿¿10525¿v1056¿¿¿{"start":{"line":735,"column":8},"end":{"line":735,"column":103},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿VariableDeclarator
10164¿BinaryExpression¿+¿10525¿¿¿¿{"start":{"line":735,"column":8},"end":{"line":735,"column":103},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿BinaryExpression
10165¿Identifier¿¿10525¿v1050¿¿¿¿¿Identifier
10166¿Identifier¿¿10525¿v1055¿¿¿¿¿Identifier
10167¿ReturnStatement¿¿10525¿¿¿¿{"start":{"line":735,"column":1},"end":{"line":735,"column":104},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿ReturnStatement
10168¿Identifier¿¿10525¿v1056¿¿¿¿¿Identifier
10169¿BlockStatement¿¿10525¿¿¿¿{"start":{"line":734,"column":30},"end":{"line":736,"column":1},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿BlockStatement
10170¿ExpressionStatement¿¿10281¿¿¿¿{"start":{"line":738,"column":0},"end":{"line":738,"column":22},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿ExpressionStatement
10171¿AssignmentExpression¿=¿10281¿¿¿¿{"start":{"line":738,"column":0},"end":{"line":738,"column":21},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿AssignmentExpression
10172¿MemberExpression¿¿10281¿¿¿¿{"start":{"line":738,"column":0},"end":{"line":738,"column":13},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿MemberExpression
10173¿Identifier¿¿10281¿exports¿¿¿{"start":{"line":738,"column":0},"end":{"line":738,"column":7},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿Identifier
10174¿Identifier¿¿10281¿Image¿¿¿{"start":{"line":738,"column":8},"end":{"line":738,"column":13},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿Identifier
10175¿Identifier¿¿10281¿Image¿¿¿{"start":{"line":738,"column":16},"end":{"line":738,"column":21},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿Identifier
10176¿ExpressionStatement¿¿10281¿¿¿¿{"start":{"line":739,"column":0},"end":{"line":739,"column":24},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿ExpressionStatement
10177¿AssignmentExpression¿=¿10281¿¿¿¿{"start":{"line":739,"column":0},"end":{"line":739,"column":23},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿AssignmentExpression
10178¿MemberExpression¿¿10281¿¿¿¿{"start":{"line":739,"column":0},"end":{"line":739,"column":15},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿MemberExpression
10179¿Identifier¿¿10281¿exports¿¿¿{"start":{"line":739,"column":0},"end":{"line":739,"column":7},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿Identifier
10180¿Identifier¿¿10281¿Picture¿¿¿{"start":{"line":739,"column":8},"end":{"line":739,"column":15},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿Identifier
10181¿Identifier¿¿10281¿Image¿¿¿{"start":{"line":739,"column":18},"end":{"line":739,"column":23},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿Identifier
10182¿VariableDeclarator¿exported¿10281¿v1058¿¿¿{"start":{"line":741,"column":0},"end":{"line":743,"column":1},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿VariableDeclarator
10183¿FunctionExpression¿¿10281¿anon¿¿¿{"start":{"line":741,"column":15},"end":{"line":743,"column":1},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿FunctionExpression
10184¿Identifier¿¿0¿filename¿¿¿{"start":{"line":741,"column":24},"end":{"line":741,"column":32},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿Identifier
10185¿Identifier¿¿0¿cmd¿¿¿{"start":{"line":741,"column":34},"end":{"line":741,"column":37},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿Identifier
10186¿Identifier¿¿0¿width¿¿¿{"start":{"line":741,"column":39},"end":{"line":741,"column":44},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿Identifier
10187¿Identifier¿¿0¿height¿¿¿{"start":{"line":741,"column":46},"end":{"line":741,"column":52},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿Identifier
10188¿VariableDeclarator¿¿10529¿v1057¿¿¿{"start":{"line":742,"column":8},"end":{"line":742,"column":47},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿VariableDeclarator
10189¿NewExpression¿¿10529¿¿¿¿{"start":{"line":742,"column":8},"end":{"line":742,"column":47},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿NewExpression
10190¿Identifier¿¿10529¿Image¿¿¿{"start":{"line":742,"column":12},"end":{"line":742,"column":17},"fname":"/datasets/secbench-dataset/CWE-78/total.js_3.4.6/src/image.js"}¿¿Identifier
