Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
4210¿Program¿¿-1¿¿¿¿{"start":{"line":17,"column":0},"end":{"line":489,"column":5},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Program
6806¿VariableDeclarator¿¿7452¿v868¿¿¿{"start":{"line":412,"column":12},"end":{"line":412,"column":27},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿VariableDeclarator
6807¿CallExpression¿¿7452¿¿¿¿{"start":{"line":412,"column":12},"end":{"line":412,"column":27},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿CallExpression
6808¿MemberExpression¿¿7452¿¿¿¿{"start":{"line":412,"column":12},"end":{"line":412,"column":22},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿MemberExpression
6809¿Identifier¿¿7452¿res¿¿¿{"start":{"line":412,"column":12},"end":{"line":412,"column":15},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Identifier
6810¿Identifier¿¿7452¿status¿¿¿{"start":{"line":412,"column":16},"end":{"line":412,"column":22},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Identifier
6811¿Literal¿number¿7452¿¿400¿¿{"start":{"line":412,"column":23},"end":{"line":412,"column":26},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Literal
6812¿VariableDeclarator¿¿7452¿v869¿¿¿{"start":{"line":412,"column":12},"end":{"line":412,"column":74},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿VariableDeclarator
6813¿CallExpression¿¿7452¿¿¿¿{"start":{"line":412,"column":12},"end":{"line":412,"column":74},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿CallExpression
6814¿MemberExpression¿¿7452¿¿¿¿{"start":{"line":412,"column":12},"end":{"line":412,"column":32},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿MemberExpression
6815¿Identifier¿¿7452¿v868¿¿¿¿¿Identifier
6816¿Identifier¿¿7452¿send¿¿¿{"start":{"line":412,"column":28},"end":{"line":412,"column":32},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Identifier
6817¿Literal¿string¿7452¿¿'Failed to get folder path and its name'¿¿{"start":{"line":412,"column":33},"end":{"line":412,"column":73},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Literal
6818¿ExpressionStatement¿¿7452¿¿¿¿{"start":{"line":412,"column":12},"end":{"line":412,"column":75},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿ExpressionStatement
6819¿Identifier¿¿7452¿v869¿¿¿¿¿Identifier
6820¿BlockStatement¿¿7452¿¿¿¿{"start":{"line":411,"column":26},"end":{"line":413,"column":9},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿BlockStatement
6821¿VariableDeclarator¿¿7452¿v870¿¿¿{"start":{"line":414,"column":12},"end":{"line":414,"column":37},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿VariableDeclarator
6822¿CallExpression¿¿7452¿¿¿¿{"start":{"line":414,"column":12},"end":{"line":414,"column":37},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿CallExpression
6823¿Identifier¿¿7452¿isInsideRepo¿¿¿{"start":{"line":414,"column":12},"end":{"line":414,"column":24},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Identifier
6824¿Identifier¿¿7452¿folder_path¿¿¿{"start":{"line":414,"column":25},"end":{"line":414,"column":36},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Identifier
6825¿IfStatement¿¿7452¿¿¿¿{"start":{"line":414,"column":8},"end":{"line":424,"column":9},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿IfStatement
6826¿Identifier¿¿7452¿v870¿¿¿¿¿Identifier
6827¿VariableDeclarator¿¿7452¿v871¿¿¿{"start":{"line":415,"column":25},"end":{"line":415,"column":47},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿VariableDeclarator
6828¿BinaryExpression¿+¿7452¿¿¿¿{"start":{"line":415,"column":25},"end":{"line":415,"column":47},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿BinaryExpression
6829¿Literal¿string¿7452¿¿'mkdir '¿¿{"start":{"line":415,"column":25},"end":{"line":415,"column":33},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Literal
6830¿Identifier¿¿7452¿folder_path¿¿¿{"start":{"line":415,"column":36},"end":{"line":415,"column":47},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Identifier
6831¿VariableDeclarator¿¿7452¿v878¿¿¿{"start":{"line":415,"column":49},"end":{"line":421,"column":13},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿VariableDeclarator
6832¿FunctionExpression¿¿7452¿anon¿¿¿{"start":{"line":415,"column":49},"end":{"line":421,"column":13},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿FunctionExpression
6833¿Identifier¿¿0¿returns¿¿¿{"start":{"line":415,"column":58},"end":{"line":415,"column":65},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Identifier
6834¿VariableDeclarator¿¿7455¿v872¿¿¿{"start":{"line":416,"column":20},"end":{"line":416,"column":33},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿VariableDeclarator
6835¿MemberExpression¿¿7455¿¿¿¿{"start":{"line":416,"column":20},"end":{"line":416,"column":33},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿MemberExpression
6836¿Identifier¿¿7455¿returns¿¿¿{"start":{"line":416,"column":20},"end":{"line":416,"column":27},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Identifier
6837¿Identifier¿¿7455¿error¿¿¿{"start":{"line":416,"column":28},"end":{"line":416,"column":33},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Identifier
6838¿VariableDeclarator¿¿7455¿v873¿¿¿{"start":{"line":416,"column":20},"end":{"line":416,"column":42},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿VariableDeclarator
6839¿BinaryExpression¿===¿7455¿¿¿¿{"start":{"line":416,"column":20},"end":{"line":416,"column":42},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿BinaryExpression
6840¿Identifier¿¿7455¿v872¿¿¿¿¿Identifier
6841¿Literal¿boolean¿7455¿¿true¿¿{"start":{"line":416,"column":38},"end":{"line":416,"column":42},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Literal
6842¿IfStatement¿¿7455¿¿¿¿{"start":{"line":416,"column":16},"end":{"line":420,"column":17},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿IfStatement
6843¿Identifier¿¿7455¿v873¿¿¿¿¿Identifier
6844¿VariableDeclarator¿¿7455¿v874¿¿¿{"start":{"line":417,"column":20},"end":{"line":417,"column":35},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿VariableDeclarator
6845¿CallExpression¿¿7455¿¿¿¿{"start":{"line":417,"column":20},"end":{"line":417,"column":35},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿CallExpression
6846¿MemberExpression¿¿7455¿¿¿¿{"start":{"line":417,"column":20},"end":{"line":417,"column":30},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿MemberExpression
6847¿Identifier¿¿7455¿res¿¿¿{"start":{"line":417,"column":20},"end":{"line":417,"column":23},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Identifier
6848¿Identifier¿¿7455¿status¿¿¿{"start":{"line":417,"column":24},"end":{"line":417,"column":30},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Identifier
6849¿Literal¿number¿7455¿¿400¿¿{"start":{"line":417,"column":31},"end":{"line":417,"column":34},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Literal
6850¿VariableDeclarator¿¿7455¿v875¿¿¿{"start":{"line":417,"column":20},"end":{"line":417,"column":75},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿VariableDeclarator
6851¿CallExpression¿¿7455¿¿¿¿{"start":{"line":417,"column":20},"end":{"line":417,"column":75},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿CallExpression
6852¿MemberExpression¿¿7455¿¿¿¿{"start":{"line":417,"column":20},"end":{"line":417,"column":40},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿MemberExpression
6853¿Identifier¿¿7455¿v874¿¿¿¿¿Identifier
6854¿Identifier¿¿7455¿send¿¿¿{"start":{"line":417,"column":36},"end":{"line":417,"column":40},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Identifier
6855¿Literal¿string¿7455¿¿'Failed to run command on server'¿¿{"start":{"line":417,"column":41},"end":{"line":417,"column":74},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Literal
6856¿ExpressionStatement¿¿7455¿¿¿¿{"start":{"line":417,"column":20},"end":{"line":417,"column":76},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿ExpressionStatement
6857¿Identifier¿¿7455¿v875¿¿¿¿¿Identifier
6858¿BlockStatement¿¿7455¿¿¿¿{"start":{"line":416,"column":44},"end":{"line":418,"column":17},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿BlockStatement
6859¿VariableDeclarator¿¿7455¿v876¿¿¿{"start":{"line":419,"column":29},"end":{"line":419,"column":44},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿VariableDeclarator
6860¿MemberExpression¿¿7455¿¿¿¿{"start":{"line":419,"column":29},"end":{"line":419,"column":44},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿MemberExpression
6861¿Identifier¿¿7455¿returns¿¿¿{"start":{"line":419,"column":29},"end":{"line":419,"column":36},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Identifier
6862¿Identifier¿¿7455¿message¿¿¿{"start":{"line":419,"column":37},"end":{"line":419,"column":44},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Identifier
6863¿VariableDeclarator¿¿7455¿v877¿¿¿{"start":{"line":419,"column":20},"end":{"line":419,"column":45},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿VariableDeclarator
6864¿CallExpression¿¿7455¿¿¿¿{"start":{"line":419,"column":20},"end":{"line":419,"column":45},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿CallExpression
6865¿MemberExpression¿¿7455¿¿¿¿{"start":{"line":419,"column":20},"end":{"line":419,"column":28},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿MemberExpression
6866¿Identifier¿¿7455¿res¿¿¿{"start":{"line":419,"column":20},"end":{"line":419,"column":23},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Identifier
6867¿Identifier¿¿7455¿send¿¿¿{"start":{"line":419,"column":24},"end":{"line":419,"column":28},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Identifier
6868¿Identifier¿¿7455¿v876¿¿¿¿¿Identifier
6869¿ExpressionStatement¿¿7455¿¿¿¿{"start":{"line":419,"column":20},"end":{"line":419,"column":46},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿ExpressionStatement
6870¿Identifier¿¿7455¿v877¿¿¿¿¿Identifier
6871¿BlockStatement¿¿7455¿¿¿¿{"start":{"line":418,"column":23},"end":{"line":420,"column":17},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿BlockStatement
6872¿BlockStatement¿¿7455¿¿¿¿{"start":{"line":415,"column":67},"end":{"line":421,"column":13},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿BlockStatement
6873¿VariableDeclarator¿¿7452¿v879¿¿¿{"start":{"line":415,"column":12},"end":{"line":421,"column":14},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿VariableDeclarator
6874¿CallExpression¿¿7452¿¿¿¿{"start":{"line":415,"column":12},"end":{"line":421,"column":14},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿CallExpression
6875¿Identifier¿¿7452¿execOnServer¿¿¿{"start":{"line":415,"column":12},"end":{"line":415,"column":24},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Identifier
6876¿Identifier¿¿7452¿v871¿¿¿¿¿Identifier
6877¿Identifier¿¿7452¿v878¿¿¿¿¿Identifier
6878¿ExpressionStatement¿¿7452¿¿¿¿{"start":{"line":415,"column":12},"end":{"line":421,"column":15},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿ExpressionStatement
6879¿Identifier¿¿7452¿v879¿¿¿¿¿Identifier
6880¿BlockStatement¿¿7452¿¿¿¿{"start":{"line":414,"column":39},"end":{"line":422,"column":9},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿BlockStatement
6881¿VariableDeclarator¿¿7452¿v880¿¿¿{"start":{"line":423,"column":12},"end":{"line":423,"column":27},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿VariableDeclarator
6882¿CallExpression¿¿7452¿¿¿¿{"start":{"line":423,"column":12},"end":{"line":423,"column":27},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿CallExpression
6883¿MemberExpression¿¿7452¿¿¿¿{"start":{"line":423,"column":12},"end":{"line":423,"column":22},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿MemberExpression
6884¿Identifier¿¿7452¿res¿¿¿{"start":{"line":423,"column":12},"end":{"line":423,"column":15},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Identifier
6885¿Identifier¿¿7452¿status¿¿¿{"start":{"line":423,"column":16},"end":{"line":423,"column":22},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Identifier
6886¿Literal¿number¿7452¿¿400¿¿{"start":{"line":423,"column":23},"end":{"line":423,"column":26},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Literal
6887¿VariableDeclarator¿¿7452¿v881¿¿¿{"start":{"line":423,"column":12},"end":{"line":423,"column":68},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿VariableDeclarator
6888¿CallExpression¿¿7452¿¿¿¿{"start":{"line":423,"column":12},"end":{"line":423,"column":68},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿CallExpression
6889¿MemberExpression¿¿7452¿¿¿¿{"start":{"line":423,"column":12},"end":{"line":423,"column":32},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿MemberExpression
6890¿Identifier¿¿7452¿v880¿¿¿¿¿Identifier
6891¿Identifier¿¿7452¿send¿¿¿{"start":{"line":423,"column":28},"end":{"line":423,"column":32},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Identifier
6892¿Literal¿string¿7452¿¿'Error: folder path is not valid.'¿¿{"start":{"line":423,"column":33},"end":{"line":423,"column":67},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Literal
6893¿ExpressionStatement¿¿7452¿¿¿¿{"start":{"line":423,"column":12},"end":{"line":423,"column":69},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿ExpressionStatement
6894¿Identifier¿¿7452¿v881¿¿¿¿¿Identifier
6895¿BlockStatement¿¿7452¿¿¿¿{"start":{"line":422,"column":15},"end":{"line":424,"column":9},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿BlockStatement
6896¿BlockStatement¿¿7452¿¿¿¿{"start":{"line":409,"column":67},"end":{"line":425,"column":5},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿BlockStatement
6897¿VariableDeclarator¿¿7324¿v883¿¿¿{"start":{"line":409,"column":4},"end":{"line":425,"column":6},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿VariableDeclarator
6898¿CallExpression¿¿7324¿¿¿¿{"start":{"line":409,"column":4},"end":{"line":425,"column":6},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿CallExpression
6899¿MemberExpression¿¿7324¿¿¿¿{"start":{"line":409,"column":4},"end":{"line":409,"column":15},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿MemberExpression
6900¿Identifier¿¿7324¿router¿¿¿{"start":{"line":409,"column":4},"end":{"line":409,"column":10},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Identifier
6901¿Identifier¿¿7324¿post¿¿¿{"start":{"line":409,"column":11},"end":{"line":409,"column":15},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Identifier
6902¿Literal¿string¿7324¿¿'/api/git/repo/create/folder'¿¿{"start":{"line":409,"column":16},"end":{"line":409,"column":45},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Literal
6903¿Identifier¿¿7324¿v882¿¿¿¿¿Identifier
6904¿ExpressionStatement¿¿7324¿¿¿¿{"start":{"line":409,"column":4},"end":{"line":425,"column":7},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿ExpressionStatement
6905¿Identifier¿¿7324¿v883¿¿¿¿¿Identifier
6906¿VariableDeclarator¿¿7324¿v901¿¿¿{"start":{"line":427,"column":45},"end":{"line":443,"column":5},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿VariableDeclarator
6907¿FunctionExpression¿¿7324¿anon¿¿¿{"start":{"line":427,"column":45},"end":{"line":443,"column":5},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿FunctionExpression
6908¿Identifier¿¿0¿req¿¿¿{"start":{"line":427,"column":55},"end":{"line":427,"column":58},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Identifier
6909¿Identifier¿¿0¿res¿¿¿{"start":{"line":427,"column":60},"end":{"line":427,"column":63},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Identifier
6910¿VariableDeclarator¿¿7459¿v884¿¿¿{"start":{"line":428,"column":24},"end":{"line":428,"column":32},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿VariableDeclarator
6911¿MemberExpression¿¿7459¿¿¿¿{"start":{"line":428,"column":24},"end":{"line":428,"column":32},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿MemberExpression
6912¿Identifier¿¿7459¿req¿¿¿{"start":{"line":428,"column":24},"end":{"line":428,"column":27},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Identifier
6913¿Identifier¿¿7459¿body¿¿¿{"start":{"line":428,"column":28},"end":{"line":428,"column":32},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Identifier
6914¿VariableDeclarator¿¿7459¿v885¿¿¿{"start":{"line":428,"column":24},"end":{"line":428,"column":39},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿VariableDeclarator
6915¿MemberExpression¿¿7459¿¿¿¿{"start":{"line":428,"column":24},"end":{"line":428,"column":39},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿MemberExpression
6916¿Identifier¿¿7459¿v884¿¿¿¿¿Identifier
6917¿Identifier¿¿7459¿params¿¿¿{"start":{"line":428,"column":33},"end":{"line":428,"column":39},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Identifier
6918¿VariableDeclarator¿¿7459¿file_path¿¿¿{"start":{"line":428,"column":12},"end":{"line":428,"column":49},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿VariableDeclarator
6919¿MemberExpression¿¿7459¿¿¿¿{"start":{"line":428,"column":24},"end":{"line":428,"column":49},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿MemberExpression
6920¿Identifier¿¿7459¿v885¿¿¿¿¿Identifier
6921¿Identifier¿¿7459¿file_path¿¿¿{"start":{"line":428,"column":40},"end":{"line":428,"column":49},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Identifier
6922¿VariableDeclarator¿¿7459¿v886¿¿¿{"start":{"line":429,"column":12},"end":{"line":429,"column":22},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿VariableDeclarator
6923¿UnaryExpression¿!¿7459¿¿¿¿{"start":{"line":429,"column":12},"end":{"line":429,"column":22},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿UnaryExpression
6924¿Identifier¿¿7459¿file_path¿¿¿{"start":{"line":429,"column":13},"end":{"line":429,"column":22},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿Identifier
6925¿IfStatement¿¿7459¿¿¿¿{"start":{"line":429,"column":8},"end":{"line":431,"column":9},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿IfStatement
6926¿Identifier¿¿7459¿v886¿¿¿¿¿Identifier
6927¿VariableDeclarator¿¿7459¿v887¿¿¿{"start":{"line":430,"column":12},"end":{"line":430,"column":27},"fname":"/datasets/vulcan-dataset/CWE-78/958/src/routes.js"}¿¿VariableDeclarator
