Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
15966¿Program¿¿-1¿¿¿¿{"start":{"line":8,"column":0},"end":{"line":3000,"column":2},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Program
25863¿LogicalExpression¿||¿28711¿¿¿¿{"start":{"line":2509,"column":26},"end":{"line":2509,"column":37},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿LogicalExpression
25864¿Identifier¿¿28711¿query¿¿¿{"start":{"line":2509,"column":26},"end":{"line":2509,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
25865¿Identifier¿¿28711¿v3100¿¿¿¿¿Identifier
25866¿VariableDeclarator¿¿28711¿qstr¿¿¿{"start":{"line":2509,"column":6},"end":{"line":2509,"column":38},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿VariableDeclarator
25867¿CallExpression¿¿28711¿¿¿¿{"start":{"line":2509,"column":13},"end":{"line":2509,"column":38},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿CallExpression
25868¿MemberExpression¿¿28711¿¿¿¿{"start":{"line":2509,"column":13},"end":{"line":2509,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿MemberExpression
25869¿Identifier¿¿28711¿jQuery¿¿¿{"start":{"line":2509,"column":13},"end":{"line":2509,"column":19},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
25870¿Identifier¿¿28711¿param¿¿¿{"start":{"line":2509,"column":20},"end":{"line":2509,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
25871¿Identifier¿¿28711¿v3101¿¿¿¿¿Identifier
25872¿ExpressionStatement¿¿28711¿¿¿¿{"start":{"line":2510,"column":2},"end":{"line":2510,"column":28},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿ExpressionStatement
25873¿AssignmentExpression¿=¿28711¿¿¿¿{"start":{"line":2510,"column":2},"end":{"line":2510,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿AssignmentExpression
25874¿Identifier¿¿28711¿fragment¿¿¿{"start":{"line":2510,"column":2},"end":{"line":2510,"column":10},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
25875¿LogicalExpression¿||¿28711¿¿¿¿{"start":{"line":2510,"column":13},"end":{"line":2510,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿LogicalExpression
25876¿Identifier¿¿28711¿fragment¿¿¿{"start":{"line":2510,"column":13},"end":{"line":2510,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
25877¿Literal¿string¿28711¿¿''¿¿{"start":{"line":2510,"column":25},"end":{"line":2510,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Literal
25878¿VariableDeclarator¿¿28711¿v3102¿¿¿{"start":{"line":2512,"column":6},"end":{"line":2512,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿VariableDeclarator
25879¿MemberExpression¿¿28711¿¿¿¿{"start":{"line":2512,"column":6},"end":{"line":2512,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿MemberExpression
25880¿Identifier¿¿28711¿qstr¿¿¿{"start":{"line":2512,"column":6},"end":{"line":2512,"column":10},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
25881¿Identifier¿¿28711¿length¿¿¿{"start":{"line":2512,"column":11},"end":{"line":2512,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
25882¿VariableDeclarator¿¿28711¿v3103¿¿¿{"start":{"line":2512,"column":6},"end":{"line":2512,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿VariableDeclarator
25883¿BinaryExpression¿>¿28711¿¿¿¿{"start":{"line":2512,"column":6},"end":{"line":2512,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿BinaryExpression
25884¿Identifier¿¿28711¿v3102¿¿¿¿¿Identifier
25885¿Literal¿number¿28711¿¿0¿¿{"start":{"line":2512,"column":20},"end":{"line":2512,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Literal
25886¿VariableDeclarator¿¿28711¿v3104¿¿¿{"start":{"line":2512,"column":26},"end":{"line":2512,"column":36},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿VariableDeclarator
25887¿BinaryExpression¿+¿28711¿¿¿¿{"start":{"line":2512,"column":26},"end":{"line":2512,"column":36},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿BinaryExpression
25888¿Literal¿string¿28711¿¿'?'¿¿{"start":{"line":2512,"column":26},"end":{"line":2512,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Literal
25889¿Identifier¿¿28711¿qstr¿¿¿{"start":{"line":2512,"column":32},"end":{"line":2512,"column":36},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
25890¿VariableDeclarator¿¿28711¿v3105¿¿¿{"start":{"line":2512,"column":5},"end":{"line":2512,"column":42},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿VariableDeclarator
25891¿IfStatement¿¿28711¿¿¿¿{"start":{"line":2512,"column":5},"end":{"line":2512,"column":42},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿IfStatement
25892¿Identifier¿¿28711¿v3103¿¿¿¿¿Identifier
25893¿ExpressionStatement¿¿28711¿¿¿¿{"start":{"line":2512,"column":5},"end":{"line":2512,"column":42},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿ExpressionStatement
25894¿AssignmentExpression¿=¿28711¿¿¿¿{"start":{"line":2512,"column":5},"end":{"line":2512,"column":42},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿AssignmentExpression
25895¿Identifier¿¿28711¿v3105¿¿¿¿¿Identifier
25896¿Identifier¿¿28711¿v3104¿¿¿¿¿Identifier
25897¿BlockStatement¿¿28711¿¿¿¿¿¿BlockStatement
25898¿ExpressionStatement¿¿28711¿¿¿¿{"start":{"line":2512,"column":5},"end":{"line":2512,"column":42},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿ExpressionStatement
25899¿AssignmentExpression¿=¿28711¿¿¿¿{"start":{"line":2512,"column":5},"end":{"line":2512,"column":42},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿AssignmentExpression
25900¿Identifier¿¿28711¿v3105¿¿¿¿¿Identifier
25901¿Literal¿string¿28711¿¿''¿¿{"start":{"line":2512,"column":40},"end":{"line":2512,"column":42},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Literal
25902¿BlockStatement¿¿28711¿¿¿¿¿¿BlockStatement
25903¿VariableDeclarator¿¿28711¿v3106¿¿¿{"start":{"line":2511,"column":9},"end":{"line":2512,"column":43},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿VariableDeclarator
25904¿BinaryExpression¿+¿28711¿¿¿¿{"start":{"line":2511,"column":9},"end":{"line":2512,"column":43},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿BinaryExpression
25905¿Identifier¿¿28711¿path¿¿¿{"start":{"line":2511,"column":9},"end":{"line":2511,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
25906¿Identifier¿¿28711¿v3105¿¿¿¿¿Identifier
25907¿VariableDeclarator¿¿28711¿v3107¿¿¿{"start":{"line":2513,"column":6},"end":{"line":2513,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿VariableDeclarator
25908¿MemberExpression¿¿28711¿¿¿¿{"start":{"line":2513,"column":6},"end":{"line":2513,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿MemberExpression
25909¿Identifier¿¿28711¿fragment¿¿¿{"start":{"line":2513,"column":6},"end":{"line":2513,"column":14},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
25910¿Identifier¿¿28711¿length¿¿¿{"start":{"line":2513,"column":15},"end":{"line":2513,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
25911¿VariableDeclarator¿¿28711¿v3108¿¿¿{"start":{"line":2513,"column":6},"end":{"line":2513,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿VariableDeclarator
25912¿BinaryExpression¿>¿28711¿¿¿¿{"start":{"line":2513,"column":6},"end":{"line":2513,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿BinaryExpression
25913¿Identifier¿¿28711¿v3107¿¿¿¿¿Identifier
25914¿Literal¿number¿28711¿¿0¿¿{"start":{"line":2513,"column":24},"end":{"line":2513,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Literal
25915¿VariableDeclarator¿¿28711¿v3109¿¿¿{"start":{"line":2513,"column":30},"end":{"line":2513,"column":44},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿VariableDeclarator
25916¿BinaryExpression¿+¿28711¿¿¿¿{"start":{"line":2513,"column":30},"end":{"line":2513,"column":44},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿BinaryExpression
25917¿Literal¿string¿28711¿¿'#'¿¿{"start":{"line":2513,"column":30},"end":{"line":2513,"column":33},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Literal
25918¿Identifier¿¿28711¿fragment¿¿¿{"start":{"line":2513,"column":36},"end":{"line":2513,"column":44},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
25919¿VariableDeclarator¿¿28711¿v3110¿¿¿{"start":{"line":2513,"column":5},"end":{"line":2513,"column":50},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿VariableDeclarator
25920¿IfStatement¿¿28711¿¿¿¿{"start":{"line":2513,"column":5},"end":{"line":2513,"column":50},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿IfStatement
25921¿Identifier¿¿28711¿v3108¿¿¿¿¿Identifier
25922¿ExpressionStatement¿¿28711¿¿¿¿{"start":{"line":2513,"column":5},"end":{"line":2513,"column":50},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿ExpressionStatement
25923¿AssignmentExpression¿=¿28711¿¿¿¿{"start":{"line":2513,"column":5},"end":{"line":2513,"column":50},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿AssignmentExpression
25924¿Identifier¿¿28711¿v3110¿¿¿¿¿Identifier
25925¿Identifier¿¿28711¿v3109¿¿¿¿¿Identifier
25926¿BlockStatement¿¿28711¿¿¿¿¿¿BlockStatement
25927¿ExpressionStatement¿¿28711¿¿¿¿{"start":{"line":2513,"column":5},"end":{"line":2513,"column":50},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿ExpressionStatement
25928¿AssignmentExpression¿=¿28711¿¿¿¿{"start":{"line":2513,"column":5},"end":{"line":2513,"column":50},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿AssignmentExpression
25929¿Identifier¿¿28711¿v3110¿¿¿¿¿Identifier
25930¿Literal¿string¿28711¿¿''¿¿{"start":{"line":2513,"column":48},"end":{"line":2513,"column":50},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Literal
25931¿BlockStatement¿¿28711¿¿¿¿¿¿BlockStatement
25932¿VariableDeclarator¿¿28711¿v3111¿¿¿{"start":{"line":2511,"column":9},"end":{"line":2513,"column":51},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿VariableDeclarator
25933¿BinaryExpression¿+¿28711¿¿¿¿{"start":{"line":2511,"column":9},"end":{"line":2513,"column":51},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿BinaryExpression
25934¿Identifier¿¿28711¿v3106¿¿¿¿¿Identifier
25935¿Identifier¿¿28711¿v3110¿¿¿¿¿Identifier
25936¿ReturnStatement¿¿28711¿¿¿¿{"start":{"line":2511,"column":2},"end":{"line":2513,"column":52},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿ReturnStatement
25937¿Identifier¿¿28711¿v3111¿¿¿¿¿Identifier
25938¿BlockStatement¿¿28711¿¿¿¿{"start":{"line":2505,"column":48},"end":{"line":2514,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿BlockStatement
25939¿ExpressionStatement¿¿28298¿¿¿¿{"start":{"line":2505,"column":0},"end":{"line":2514,"column":2},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿ExpressionStatement
25940¿AssignmentExpression¿=¿28298¿¿¿¿{"start":{"line":2505,"column":0},"end":{"line":2514,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿AssignmentExpression
25941¿MemberExpression¿¿28298¿¿¿¿{"start":{"line":2505,"column":0},"end":{"line":2505,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿MemberExpression
25942¿Identifier¿¿28298¿util¿¿¿{"start":{"line":2505,"column":0},"end":{"line":2505,"column":4},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
25943¿Identifier¿¿28298¿makeLink¿¿¿{"start":{"line":2505,"column":5},"end":{"line":2505,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
25944¿Identifier¿¿28298¿v3112¿¿¿¿¿Identifier
25945¿VariableDeclarator¿exported¿28298¿v3131¿¿¿{"start":{"line":2527,"column":0},"end":{"line":2549,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿VariableDeclarator
25946¿FunctionExpression¿¿28298¿anon¿¿¿{"start":{"line":2527,"column":15},"end":{"line":2549,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿FunctionExpression
25947¿Identifier¿¿0¿object¿¿¿{"start":{"line":2527,"column":24},"end":{"line":2527,"column":30},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
25948¿Identifier¿¿0¿keys¿¿¿{"start":{"line":2527,"column":32},"end":{"line":2527,"column":36},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
25949¿Identifier¿¿0¿value¿¿¿{"start":{"line":2527,"column":38},"end":{"line":2527,"column":43},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
25950¿VariableDeclarator¿¿28716¿v3113¿¿¿{"start":{"line":2529,"column":5},"end":{"line":2529,"column":19},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿VariableDeclarator
25951¿UnaryExpression¿typeof¿28716¿¿¿¿{"start":{"line":2529,"column":5},"end":{"line":2529,"column":19},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿UnaryExpression
25952¿Identifier¿¿28716¿object¿¿¿{"start":{"line":2529,"column":12},"end":{"line":2529,"column":18},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
25953¿VariableDeclarator¿¿28716¿v3114¿¿¿{"start":{"line":2529,"column":5},"end":{"line":2529,"column":32},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿VariableDeclarator
25954¿BinaryExpression¿===¿28716¿¿¿¿{"start":{"line":2529,"column":5},"end":{"line":2529,"column":32},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿BinaryExpression
25955¿Identifier¿¿28716¿v3113¿¿¿¿¿Identifier
25956¿Literal¿string¿28716¿¿'object'¿¿{"start":{"line":2529,"column":24},"end":{"line":2529,"column":32},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Literal
25957¿VariableDeclarator¿¿28716¿v3115¿¿¿{"start":{"line":2529,"column":36},"end":{"line":2529,"column":51},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿VariableDeclarator
25958¿BinaryExpression¿!==¿28716¿¿¿¿{"start":{"line":2529,"column":36},"end":{"line":2529,"column":51},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿BinaryExpression
25959¿Identifier¿¿28716¿object¿¿¿{"start":{"line":2529,"column":36},"end":{"line":2529,"column":42},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
25960¿Literal¿object¿28716¿¿null¿¿{"start":{"line":2529,"column":47},"end":{"line":2529,"column":51},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Literal
25961¿VariableDeclarator¿¿28716¿v3116¿¿¿{"start":{"line":2529,"column":5},"end":{"line":2529,"column":51},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿VariableDeclarator
25962¿LogicalExpression¿&&¿28716¿¿¿¿{"start":{"line":2529,"column":5},"end":{"line":2529,"column":51},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿LogicalExpression
25963¿Identifier¿¿28716¿v3114¿¿¿¿¿Identifier
25964¿Identifier¿¿28716¿v3115¿¿¿¿¿Identifier
25965¿IfStatement¿¿28716¿¿¿¿{"start":{"line":2529,"column":2},"end":{"line":2548,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿IfStatement
25966¿Identifier¿¿28716¿v3116¿¿¿¿¿Identifier
25967¿VariableDeclarator¿¿28716¿i¿¿¿{"start":{"line":2530,"column":8},"end":{"line":2530,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿VariableDeclarator
25968¿Literal¿number¿28716¿¿0¿¿{"start":{"line":2530,"column":12},"end":{"line":2530,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Literal
25969¿VariableDeclarator¿¿28716¿len¿¿¿{"start":{"line":2531,"column":8},"end":{"line":2531,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿VariableDeclarator
25970¿MemberExpression¿¿28716¿¿¿¿{"start":{"line":2531,"column":14},"end":{"line":2531,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿MemberExpression
25971¿Identifier¿¿28716¿keys¿¿¿{"start":{"line":2531,"column":14},"end":{"line":2531,"column":18},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
25972¿Identifier¿¿28716¿length¿¿¿{"start":{"line":2531,"column":19},"end":{"line":2531,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
25973¿VariableDeclarator¿¿28716¿v3117¿¿¿{"start":{"line":2532,"column":10},"end":{"line":2532,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿VariableDeclarator
25974¿BinaryExpression¿<¿28716¿¿¿¿{"start":{"line":2532,"column":10},"end":{"line":2532,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿BinaryExpression
25975¿Identifier¿¿28716¿i¿¿¿{"start":{"line":2532,"column":10},"end":{"line":2532,"column":11},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
25976¿Identifier¿¿28716¿len¿¿¿{"start":{"line":2532,"column":14},"end":{"line":2532,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿Identifier
25977¿WhileStatement¿¿28716¿¿¿¿{"start":{"line":2532,"column":4},"end":{"line":2547,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿WhileStatement
25978¿Identifier¿¿28716¿v3117¿¿¿¿¿Identifier
25979¿VariableDeclarator¿¿28716¿v3118¿¿¿{"start":{"line":2533,"column":22},"end":{"line":2533,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿VariableDeclarator
25980¿UpdateExpression¿¿28716¿¿¿¿{"start":{"line":2533,"column":22},"end":{"line":2533,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/node-forge_0.9.0/src/util.js"}¿¿UpdateExpression
