Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
4025¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":550,"column":4},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Program
6571¿VariableDeclarator¿¿7175¿v709¿¿¿{"start":{"line":454,"column":14},"end":{"line":457,"column":16},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿VariableDeclarator
6572¿CallExpression¿¿7175¿¿¿¿{"start":{"line":454,"column":14},"end":{"line":457,"column":16},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿CallExpression
6573¿MemberExpression¿¿7175¿¿¿¿{"start":{"line":454,"column":14},"end":{"line":454,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿MemberExpression
6574¿Identifier¿¿7175¿q¿¿¿{"start":{"line":454,"column":14},"end":{"line":454,"column":15},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Identifier
6575¿Identifier¿¿7175¿push¿¿¿{"start":{"line":454,"column":16},"end":{"line":454,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Identifier
6576¿Identifier¿¿7175¿v708¿¿¿¿¿Identifier
6577¿ExpressionStatement¿¿7175¿¿¿¿{"start":{"line":454,"column":14},"end":{"line":457,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿ExpressionStatement
6578¿Identifier¿¿7175¿v709¿¿¿¿¿Identifier
6579¿IfStatement¿¿7175¿¿¿¿{"start":{"line":458,"column":14},"end":{"line":460,"column":15},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿IfStatement
6580¿Identifier¿¿7175¿cycle¿¿¿{"start":{"line":458,"column":18},"end":{"line":458,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Identifier
6581¿VariableDeclarator¿¿7175¿v710¿¿¿{"start":{"line":459,"column":54},"end":{"line":459,"column":87},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿VariableDeclarator
6582¿CallExpression¿¿7175¿¿¿¿{"start":{"line":459,"column":54},"end":{"line":459,"column":87},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿CallExpression
6583¿Identifier¿¿7175¿encodeUriFragmentIdentifier¿¿¿{"start":{"line":459,"column":54},"end":{"line":459,"column":81},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Identifier
6584¿Identifier¿¿7175¿path¿¿¿{"start":{"line":459,"column":82},"end":{"line":459,"column":86},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Identifier
6585¿ExpressionStatement¿¿7175¿¿¿¿{"start":{"line":459,"column":16},"end":{"line":459,"column":89},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿ExpressionStatement
6586¿AssignmentExpression¿=¿7175¿¿¿¿{"start":{"line":459,"column":16},"end":{"line":459,"column":88},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿AssignmentExpression
6587¿MemberExpression¿computed¿7175¿¿¿¿{"start":{"line":459,"column":16},"end":{"line":459,"column":35},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿MemberExpression
6588¿Identifier¿¿7175¿distinctObjects¿¿¿{"start":{"line":459,"column":16},"end":{"line":459,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Identifier
6589¿Identifier¿¿7175¿it¿¿¿{"start":{"line":459,"column":32},"end":{"line":459,"column":34},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Identifier
6590¿NewExpression¿¿7175¿¿¿¿{"start":{"line":459,"column":38},"end":{"line":459,"column":88},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿NewExpression
6591¿Identifier¿¿7175¿JsonPointer¿¿¿{"start":{"line":459,"column":42},"end":{"line":459,"column":53},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Identifier
6592¿Identifier¿¿7175¿v710¿¿¿¿¿Identifier
6593¿BlockStatement¿¿7175¿¿¿¿{"start":{"line":458,"column":25},"end":{"line":460,"column":15},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿BlockStatement
6594¿BlockStatement¿¿7175¿¿¿¿{"start":{"line":449,"column":55},"end":{"line":461,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿BlockStatement
6595¿VariableDeclarator¿¿7175¿v711¿¿¿{"start":{"line":462,"column":20},"end":{"line":462,"column":39},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿VariableDeclarator
6596¿CallExpression¿¿7175¿¿¿¿{"start":{"line":462,"column":20},"end":{"line":462,"column":39},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿CallExpression
6597¿Identifier¿¿7175¿encodePointer¿¿¿{"start":{"line":462,"column":20},"end":{"line":462,"column":33},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Identifier
6598¿Identifier¿¿7175¿path¿¿¿{"start":{"line":462,"column":34},"end":{"line":462,"column":38},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Identifier
6599¿VariableDeclarator¿¿7175¿v712¿¿¿{"start":{"line":462,"column":12},"end":{"line":462,"column":44},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿VariableDeclarator
6600¿CallExpression¿¿7175¿¿¿¿{"start":{"line":462,"column":12},"end":{"line":462,"column":44},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿CallExpression
6601¿Identifier¿¿7175¿visitor¿¿¿{"start":{"line":462,"column":12},"end":{"line":462,"column":19},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Identifier
6602¿Identifier¿¿7175¿v711¿¿¿¿¿Identifier
6603¿Identifier¿¿7175¿it¿¿¿{"start":{"line":462,"column":41},"end":{"line":462,"column":43},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Identifier
6604¿ExpressionStatement¿¿7175¿¿¿¿{"start":{"line":462,"column":12},"end":{"line":462,"column":45},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿ExpressionStatement
6605¿Identifier¿¿7175¿v712¿¿¿¿¿Identifier
6606¿ExpressionStatement¿¿7175¿¿¿¿{"start":{"line":446,"column":10},"end":{"line":463,"column":11},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿ExpressionStatement
6607¿AssignmentExpression¿=¿7175¿¿¿¿{"start":{"line":446,"column":10},"end":{"line":463,"column":11},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿AssignmentExpression
6608¿Identifier¿¿7175¿v693¿¿¿{"start":{"line":446,"column":10},"end":{"line":463,"column":11},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Identifier
6609¿BinaryExpression¿<¿7175¿¿¿¿{"start":{"line":446,"column":17},"end":{"line":446,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿BinaryExpression
6610¿Identifier¿¿7175¿v692¿¿¿¿¿Identifier
6611¿Identifier¿¿7175¿ilen¿¿¿{"start":{"line":446,"column":23},"end":{"line":446,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Identifier
6612¿BlockStatement¿¿7175¿¿¿¿{"start":{"line":446,"column":29},"end":{"line":463,"column":11},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿BlockStatement
6613¿BlockStatement¿¿7175¿¿¿¿{"start":{"line":442,"column":15},"end":{"line":464,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿BlockStatement
6614¿BlockStatement¿¿7175¿¿¿¿{"start":{"line":420,"column":53},"end":{"line":465,"column":7},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿BlockStatement
6615¿ExpressionStatement¿¿7175¿¿¿¿{"start":{"line":417,"column":4},"end":{"line":466,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿ExpressionStatement
6616¿AssignmentExpression¿=¿7175¿¿¿¿{"start":{"line":417,"column":4},"end":{"line":466,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿AssignmentExpression
6617¿Identifier¿¿7175¿v659¿¿¿{"start":{"line":417,"column":4},"end":{"line":466,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Identifier
6618¿BinaryExpression¿<¿7175¿¿¿¿{"start":{"line":417,"column":11},"end":{"line":417,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿BinaryExpression
6619¿Identifier¿¿7175¿qcursor¿¿¿{"start":{"line":417,"column":11},"end":{"line":417,"column":18},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Identifier
6620¿Identifier¿¿7175¿v658¿¿¿¿¿Identifier
6621¿BlockStatement¿¿7175¿¿¿¿{"start":{"line":417,"column":31},"end":{"line":466,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿BlockStatement
6622¿BlockStatement¿¿7175¿¿¿¿{"start":{"line":404,"column":41},"end":{"line":467,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿BlockStatement
6623¿VariableDeclarator¿¿7057¿v714¿¿¿{"start":{"line":469,"column":2},"end":{"line":471,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿VariableDeclarator
6624¿FunctionExpression¿¿7057¿anon¿¿¿{"start":{"line":469,"column":23},"end":{"line":471,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿FunctionExpression
6625¿Identifier¿¿0¿ptr¿¿¿{"start":{"line":469,"column":33},"end":{"line":469,"column":36},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Identifier
6626¿VariableDeclarator¿¿7189¿v713¿¿¿{"start":{"line":470,"column":11},"end":{"line":470,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿VariableDeclarator
6627¿NewExpression¿¿7189¿¿¿¿{"start":{"line":470,"column":11},"end":{"line":470,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿NewExpression
6628¿Identifier¿¿7189¿JsonPointer¿¿¿{"start":{"line":470,"column":15},"end":{"line":470,"column":26},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Identifier
6629¿Identifier¿¿7189¿ptr¿¿¿{"start":{"line":470,"column":27},"end":{"line":470,"column":30},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Identifier
6630¿ReturnStatement¿¿7189¿¿¿¿{"start":{"line":470,"column":4},"end":{"line":470,"column":32},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿ReturnStatement
6631¿Identifier¿¿7189¿v713¿¿¿¿¿Identifier
6632¿BlockStatement¿¿7189¿¿¿¿{"start":{"line":469,"column":38},"end":{"line":471,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿BlockStatement
6633¿ExpressionStatement¿¿7057¿¿¿¿{"start":{"line":469,"column":2},"end":{"line":471,"column":4},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿ExpressionStatement
6634¿AssignmentExpression¿=¿7057¿¿¿¿{"start":{"line":469,"column":2},"end":{"line":471,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿AssignmentExpression
6635¿MemberExpression¿¿7057¿¿¿¿{"start":{"line":469,"column":2},"end":{"line":469,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿MemberExpression
6636¿Identifier¿¿7057¿JsonPointer¿¿¿{"start":{"line":469,"column":2},"end":{"line":469,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Identifier
6637¿Identifier¿¿7057¿create¿¿¿{"start":{"line":469,"column":14},"end":{"line":469,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Identifier
6638¿Identifier¿¿7057¿v714¿¿¿¿¿Identifier
6639¿VariableDeclarator¿¿7057¿v718¿¿¿{"start":{"line":473,"column":2},"end":{"line":475,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿VariableDeclarator
6640¿FunctionExpression¿¿7057¿anon¿¿¿{"start":{"line":473,"column":20},"end":{"line":475,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿FunctionExpression
6641¿Identifier¿¿0¿target¿¿¿{"start":{"line":473,"column":30},"end":{"line":473,"column":36},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Identifier
6642¿Identifier¿¿0¿ptr¿¿¿{"start":{"line":473,"column":38},"end":{"line":473,"column":41},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Identifier
6643¿VariableDeclarator¿¿7191¿v715¿¿¿{"start":{"line":474,"column":34},"end":{"line":474,"column":50},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿VariableDeclarator
6644¿CallExpression¿¿7191¿¿¿¿{"start":{"line":474,"column":34},"end":{"line":474,"column":50},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿CallExpression
6645¿Identifier¿¿7191¿pickDecoder¿¿¿{"start":{"line":474,"column":34},"end":{"line":474,"column":45},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Identifier
6646¿Identifier¿¿7191¿ptr¿¿¿{"start":{"line":474,"column":46},"end":{"line":474,"column":49},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Identifier
6647¿VariableDeclarator¿¿7191¿v716¿¿¿{"start":{"line":474,"column":34},"end":{"line":474,"column":55},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿VariableDeclarator
6648¿CallExpression¿¿7191¿¿¿¿{"start":{"line":474,"column":34},"end":{"line":474,"column":55},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿CallExpression
6649¿Identifier¿¿7191¿v715¿¿¿¿¿Identifier
6650¿Identifier¿¿7191¿ptr¿¿¿{"start":{"line":474,"column":51},"end":{"line":474,"column":54},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Identifier
6651¿VariableDeclarator¿¿7191¿v717¿¿¿{"start":{"line":474,"column":11},"end":{"line":474,"column":56},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿VariableDeclarator
6652¿CallExpression¿¿7191¿¿¿¿{"start":{"line":474,"column":11},"end":{"line":474,"column":56},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿CallExpression
6653¿Identifier¿¿7191¿hasValueAtPath¿¿¿{"start":{"line":474,"column":11},"end":{"line":474,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Identifier
6654¿Identifier¿¿7191¿target¿¿¿{"start":{"line":474,"column":26},"end":{"line":474,"column":32},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Identifier
6655¿Identifier¿¿7191¿v716¿¿¿¿¿Identifier
6656¿ReturnStatement¿¿7191¿¿¿¿{"start":{"line":474,"column":4},"end":{"line":474,"column":57},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿ReturnStatement
6657¿Identifier¿¿7191¿v717¿¿¿¿¿Identifier
6658¿BlockStatement¿¿7191¿¿¿¿{"start":{"line":473,"column":43},"end":{"line":475,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿BlockStatement
6659¿ExpressionStatement¿¿7057¿¿¿¿{"start":{"line":473,"column":2},"end":{"line":475,"column":4},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿ExpressionStatement
6660¿AssignmentExpression¿=¿7057¿¿¿¿{"start":{"line":473,"column":2},"end":{"line":475,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿AssignmentExpression
6661¿MemberExpression¿¿7057¿¿¿¿{"start":{"line":473,"column":2},"end":{"line":473,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿MemberExpression
6662¿Identifier¿¿7057¿JsonPointer¿¿¿{"start":{"line":473,"column":2},"end":{"line":473,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Identifier
6663¿Identifier¿¿7057¿has¿¿¿{"start":{"line":473,"column":14},"end":{"line":473,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Identifier
6664¿Identifier¿¿7057¿v718¿¿¿¿¿Identifier
6665¿VariableDeclarator¿¿7057¿v722¿¿¿{"start":{"line":477,"column":2},"end":{"line":479,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿VariableDeclarator
6666¿FunctionExpression¿¿7057¿anon¿¿¿{"start":{"line":477,"column":20},"end":{"line":479,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿FunctionExpression
6667¿Identifier¿¿0¿target¿¿¿{"start":{"line":477,"column":30},"end":{"line":477,"column":36},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Identifier
6668¿Identifier¿¿0¿ptr¿¿¿{"start":{"line":477,"column":38},"end":{"line":477,"column":41},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Identifier
6669¿VariableDeclarator¿¿7193¿v719¿¿¿{"start":{"line":478,"column":34},"end":{"line":478,"column":50},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿VariableDeclarator
6670¿CallExpression¿¿7193¿¿¿¿{"start":{"line":478,"column":34},"end":{"line":478,"column":50},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿CallExpression
6671¿Identifier¿¿7193¿pickDecoder¿¿¿{"start":{"line":478,"column":34},"end":{"line":478,"column":45},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Identifier
6672¿Identifier¿¿7193¿ptr¿¿¿{"start":{"line":478,"column":46},"end":{"line":478,"column":49},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Identifier
6673¿VariableDeclarator¿¿7193¿v720¿¿¿{"start":{"line":478,"column":34},"end":{"line":478,"column":55},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿VariableDeclarator
6674¿CallExpression¿¿7193¿¿¿¿{"start":{"line":478,"column":34},"end":{"line":478,"column":55},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿CallExpression
6675¿Identifier¿¿7193¿v719¿¿¿¿¿Identifier
6676¿Identifier¿¿7193¿ptr¿¿¿{"start":{"line":478,"column":51},"end":{"line":478,"column":54},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Identifier
6677¿VariableDeclarator¿¿7193¿v721¿¿¿{"start":{"line":478,"column":11},"end":{"line":478,"column":56},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿VariableDeclarator
6678¿CallExpression¿¿7193¿¿¿¿{"start":{"line":478,"column":11},"end":{"line":478,"column":56},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿CallExpression
6679¿Identifier¿¿7193¿getValueAtPath¿¿¿{"start":{"line":478,"column":11},"end":{"line":478,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Identifier
6680¿Identifier¿¿7193¿target¿¿¿{"start":{"line":478,"column":26},"end":{"line":478,"column":32},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿Identifier
6681¿Identifier¿¿7193¿v720¿¿¿¿¿Identifier
6682¿ReturnStatement¿¿7193¿¿¿¿{"start":{"line":478,"column":4},"end":{"line":478,"column":57},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿ReturnStatement
6683¿Identifier¿¿7193¿v721¿¿¿¿¿Identifier
6684¿BlockStatement¿¿7193¿¿¿¿{"start":{"line":477,"column":43},"end":{"line":479,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿BlockStatement
6685¿ExpressionStatement¿¿7057¿¿¿¿{"start":{"line":477,"column":2},"end":{"line":479,"column":4},"fname":"/datasets/secbench-dataset/CWE-471/json-ptr_1.1.0/src/index.js"}¿¿ExpressionStatement
