Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
1604¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":168,"column":5},"fname":"/datasets/secbench-dataset/CWE-94/m-log_0.0.1/src/log.js"}¿¿Program
2749¿Identifier¿¿2888¿i¿¿¿{"start":{"line":161,"column":16},"end":{"line":161,"column":17},"fname":"/datasets/secbench-dataset/CWE-94/m-log_0.0.1/src/log.js"}¿¿Identifier
2750¿Literal¿number¿2888¿¿0¿¿{"start":{"line":161,"column":20},"end":{"line":161,"column":21},"fname":"/datasets/secbench-dataset/CWE-94/m-log_0.0.1/src/log.js"}¿¿Literal
2751¿IfStatement¿¿2888¿¿¿¿{"start":{"line":161,"column":12},"end":{"line":161,"column":32},"fname":"/datasets/secbench-dataset/CWE-94/m-log_0.0.1/src/log.js"}¿¿IfStatement
2752¿Identifier¿¿2888¿v281¿¿¿¿¿Identifier
2753¿ExpressionStatement¿¿2888¿¿¿¿{"start":{"line":161,"column":23},"end":{"line":161,"column":32},"fname":"/datasets/secbench-dataset/CWE-94/m-log_0.0.1/src/log.js"}¿¿ExpressionStatement
2754¿AssignmentExpression¿+=¿2888¿¿¿¿{"start":{"line":161,"column":23},"end":{"line":161,"column":31},"fname":"/datasets/secbench-dataset/CWE-94/m-log_0.0.1/src/log.js"}¿¿AssignmentExpression
2755¿Identifier¿¿2888¿n¿¿¿{"start":{"line":161,"column":23},"end":{"line":161,"column":24},"fname":"/datasets/secbench-dataset/CWE-94/m-log_0.0.1/src/log.js"}¿¿Identifier
2756¿Literal¿string¿2888¿¿','¿¿{"start":{"line":161,"column":28},"end":{"line":161,"column":31},"fname":"/datasets/secbench-dataset/CWE-94/m-log_0.0.1/src/log.js"}¿¿Literal
2757¿BlockStatement¿¿2888¿¿¿¿¿¿BlockStatement
2758¿VariableDeclarator¿¿2888¿v282¿¿¿{"start":{"line":162,"column":32},"end":{"line":162,"column":44},"fname":"/datasets/secbench-dataset/CWE-94/m-log_0.0.1/src/log.js"}¿¿VariableDeclarator
2759¿MemberExpression¿computed¿2888¿¿¿¿{"start":{"line":162,"column":32},"end":{"line":162,"column":44},"fname":"/datasets/secbench-dataset/CWE-94/m-log_0.0.1/src/log.js"}¿¿MemberExpression
2760¿Identifier¿¿2888¿arguments¿¿¿{"start":{"line":162,"column":32},"end":{"line":162,"column":41},"fname":"/datasets/secbench-dataset/CWE-94/m-log_0.0.1/src/log.js"}¿¿Identifier
2761¿Identifier¿¿2888¿i¿¿¿{"start":{"line":162,"column":42},"end":{"line":162,"column":43},"fname":"/datasets/secbench-dataset/CWE-94/m-log_0.0.1/src/log.js"}¿¿Identifier
2762¿ExpressionStatement¿¿2888¿¿¿¿{"start":{"line":162,"column":12},"end":{"line":162,"column":46},"fname":"/datasets/secbench-dataset/CWE-94/m-log_0.0.1/src/log.js"}¿¿ExpressionStatement
2763¿AssignmentExpression¿+=¿2888¿¿¿¿{"start":{"line":162,"column":12},"end":{"line":162,"column":45},"fname":"/datasets/secbench-dataset/CWE-94/m-log_0.0.1/src/log.js"}¿¿AssignmentExpression
2764¿Identifier¿¿2888¿n¿¿¿{"start":{"line":162,"column":12},"end":{"line":162,"column":13},"fname":"/datasets/secbench-dataset/CWE-94/m-log_0.0.1/src/log.js"}¿¿Identifier
2765¿CallExpression¿¿2888¿¿¿¿{"start":{"line":162,"column":17},"end":{"line":162,"column":45},"fname":"/datasets/secbench-dataset/CWE-94/m-log_0.0.1/src/log.js"}¿¿CallExpression
2766¿MemberExpression¿¿2888¿¿¿¿{"start":{"line":162,"column":17},"end":{"line":162,"column":31},"fname":"/datasets/secbench-dataset/CWE-94/m-log_0.0.1/src/log.js"}¿¿MemberExpression
2767¿Identifier¿¿2888¿JSON¿¿¿{"start":{"line":162,"column":17},"end":{"line":162,"column":21},"fname":"/datasets/secbench-dataset/CWE-94/m-log_0.0.1/src/log.js"}¿¿Identifier
2768¿Identifier¿¿2888¿stringify¿¿¿{"start":{"line":162,"column":22},"end":{"line":162,"column":31},"fname":"/datasets/secbench-dataset/CWE-94/m-log_0.0.1/src/log.js"}¿¿Identifier
2769¿Identifier¿¿2888¿v282¿¿¿¿¿Identifier
2770¿VariableDeclarator¿¿2888¿v280¿¿¿{"start":{"line":160,"column":46},"end":{"line":160,"column":49},"fname":"/datasets/secbench-dataset/CWE-94/m-log_0.0.1/src/log.js"}¿¿VariableDeclarator
2771¿UpdateExpression¿¿2888¿¿¿¿{"start":{"line":160,"column":46},"end":{"line":160,"column":49},"fname":"/datasets/secbench-dataset/CWE-94/m-log_0.0.1/src/log.js"}¿¿UpdateExpression
2772¿Identifier¿¿2888¿i¿¿¿{"start":{"line":160,"column":46},"end":{"line":160,"column":47},"fname":"/datasets/secbench-dataset/CWE-94/m-log_0.0.1/src/log.js"}¿¿Identifier
2773¿ExpressionStatement¿¿2888¿¿¿¿{"start":{"line":160,"column":8},"end":{"line":163,"column":9},"fname":"/datasets/secbench-dataset/CWE-94/m-log_0.0.1/src/log.js"}¿¿ExpressionStatement
2774¿AssignmentExpression¿=¿2888¿¿¿¿{"start":{"line":160,"column":8},"end":{"line":163,"column":9},"fname":"/datasets/secbench-dataset/CWE-94/m-log_0.0.1/src/log.js"}¿¿AssignmentExpression
2775¿Identifier¿¿2888¿v279¿¿¿{"start":{"line":160,"column":8},"end":{"line":163,"column":9},"fname":"/datasets/secbench-dataset/CWE-94/m-log_0.0.1/src/log.js"}¿¿Identifier
2776¿BinaryExpression¿<¿2888¿¿¿¿{"start":{"line":160,"column":24},"end":{"line":160,"column":44},"fname":"/datasets/secbench-dataset/CWE-94/m-log_0.0.1/src/log.js"}¿¿BinaryExpression
2777¿Identifier¿¿2888¿i¿¿¿{"start":{"line":160,"column":24},"end":{"line":160,"column":25},"fname":"/datasets/secbench-dataset/CWE-94/m-log_0.0.1/src/log.js"}¿¿Identifier
2778¿Identifier¿¿2888¿v278¿¿¿¿¿Identifier
2779¿BlockStatement¿¿2888¿¿¿¿¿¿BlockStatement
2780¿IfStatement¿¿2888¿¿¿¿{"start":{"line":164,"column":8},"end":{"line":166,"column":9},"fname":"/datasets/secbench-dataset/CWE-94/m-log_0.0.1/src/log.js"}¿¿IfStatement
2781¿Identifier¿¿2888¿isDebuggable¿¿¿{"start":{"line":164,"column":12},"end":{"line":164,"column":24},"fname":"/datasets/secbench-dataset/CWE-94/m-log_0.0.1/src/log.js"}¿¿Identifier
2782¿VariableDeclarator¿¿2888¿v283¿¿¿{"start":{"line":165,"column":25},"end":{"line":165,"column":39},"fname":"/datasets/secbench-dataset/CWE-94/m-log_0.0.1/src/log.js"}¿¿VariableDeclarator
2783¿CallExpression¿¿2888¿¿¿¿{"start":{"line":165,"column":25},"end":{"line":165,"column":39},"fname":"/datasets/secbench-dataset/CWE-94/m-log_0.0.1/src/log.js"}¿¿CallExpression
2784¿MemberExpression¿¿2888¿¿¿¿{"start":{"line":165,"column":25},"end":{"line":165,"column":37},"fname":"/datasets/secbench-dataset/CWE-94/m-log_0.0.1/src/log.js"}¿¿MemberExpression
2785¿ThisExpression¿¿2888¿¿¿¿{"start":{"line":165,"column":25},"end":{"line":165,"column":29},"fname":"/datasets/secbench-dataset/CWE-94/m-log_0.0.1/src/log.js"}¿¿ThisExpression
2786¿Identifier¿¿2888¿getTime¿¿¿{"start":{"line":165,"column":30},"end":{"line":165,"column":37},"fname":"/datasets/secbench-dataset/CWE-94/m-log_0.0.1/src/log.js"}¿¿Identifier
2787¿VariableDeclarator¿¿2888¿v284¿¿¿{"start":{"line":165,"column":25},"end":{"line":165,"column":43},"fname":"/datasets/secbench-dataset/CWE-94/m-log_0.0.1/src/log.js"}¿¿VariableDeclarator
2788¿BinaryExpression¿+¿2888¿¿¿¿{"start":{"line":165,"column":25},"end":{"line":165,"column":43},"fname":"/datasets/secbench-dataset/CWE-94/m-log_0.0.1/src/log.js"}¿¿BinaryExpression
2789¿Identifier¿¿2888¿v283¿¿¿¿¿Identifier
2790¿Identifier¿¿2888¿n¿¿¿{"start":{"line":165,"column":42},"end":{"line":165,"column":43},"fname":"/datasets/secbench-dataset/CWE-94/m-log_0.0.1/src/log.js"}¿¿Identifier
2791¿VariableDeclarator¿¿2888¿v285¿¿¿{"start":{"line":165,"column":24},"end":{"line":165,"column":50},"fname":"/datasets/secbench-dataset/CWE-94/m-log_0.0.1/src/log.js"}¿¿VariableDeclarator
2792¿MemberExpression¿¿2888¿¿¿¿{"start":{"line":165,"column":24},"end":{"line":165,"column":50},"fname":"/datasets/secbench-dataset/CWE-94/m-log_0.0.1/src/log.js"}¿¿MemberExpression
2793¿Identifier¿¿2888¿v284¿¿¿¿¿Identifier
2794¿Identifier¿¿2888¿error¿¿¿{"start":{"line":165,"column":45},"end":{"line":165,"column":50},"fname":"/datasets/secbench-dataset/CWE-94/m-log_0.0.1/src/log.js"}¿¿Identifier
2795¿VariableDeclarator¿¿2888¿v286¿¿¿{"start":{"line":165,"column":12},"end":{"line":165,"column":51},"fname":"/datasets/secbench-dataset/CWE-94/m-log_0.0.1/src/log.js"}¿¿VariableDeclarator
2796¿CallExpression¿¿2888¿¿¿¿{"start":{"line":165,"column":12},"end":{"line":165,"column":51},"fname":"/datasets/secbench-dataset/CWE-94/m-log_0.0.1/src/log.js"}¿¿CallExpression
2797¿MemberExpression¿¿2888¿¿¿¿{"start":{"line":165,"column":12},"end":{"line":165,"column":23},"fname":"/datasets/secbench-dataset/CWE-94/m-log_0.0.1/src/log.js"}¿¿MemberExpression
2798¿Identifier¿¿2888¿console¿¿¿{"start":{"line":165,"column":12},"end":{"line":165,"column":19},"fname":"/datasets/secbench-dataset/CWE-94/m-log_0.0.1/src/log.js"}¿¿Identifier
2799¿Identifier¿¿2888¿log¿¿¿{"start":{"line":165,"column":20},"end":{"line":165,"column":23},"fname":"/datasets/secbench-dataset/CWE-94/m-log_0.0.1/src/log.js"}¿¿Identifier
2800¿Identifier¿¿2888¿v285¿¿¿¿¿Identifier
2801¿ExpressionStatement¿¿2888¿¿¿¿{"start":{"line":165,"column":12},"end":{"line":165,"column":52},"fname":"/datasets/secbench-dataset/CWE-94/m-log_0.0.1/src/log.js"}¿¿ExpressionStatement
2802¿Identifier¿¿2888¿v286¿¿¿¿¿Identifier
2803¿BlockStatement¿¿2888¿¿¿¿{"start":{"line":164,"column":26},"end":{"line":166,"column":9},"fname":"/datasets/secbench-dataset/CWE-94/m-log_0.0.1/src/log.js"}¿¿BlockStatement
2804¿BlockStatement¿¿2888¿¿¿¿{"start":{"line":158,"column":31},"end":{"line":167,"column":5},"fname":"/datasets/secbench-dataset/CWE-94/m-log_0.0.1/src/log.js"}¿¿BlockStatement
2805¿ExpressionStatement¿¿2821¿¿¿¿{"start":{"line":158,"column":4},"end":{"line":167,"column":5},"fname":"/datasets/secbench-dataset/CWE-94/m-log_0.0.1/src/log.js"}¿¿ExpressionStatement
2806¿AssignmentExpression¿=¿2821¿¿¿¿{"start":{"line":158,"column":4},"end":{"line":167,"column":5},"fname":"/datasets/secbench-dataset/CWE-94/m-log_0.0.1/src/log.js"}¿¿AssignmentExpression
2807¿MemberExpression¿¿2821¿¿¿¿{"start":{"line":158,"column":4},"end":{"line":158,"column":14},"fname":"/datasets/secbench-dataset/CWE-94/m-log_0.0.1/src/log.js"}¿¿MemberExpression
2808¿ThisExpression¿¿2821¿¿¿¿{"start":{"line":158,"column":4},"end":{"line":158,"column":8},"fname":"/datasets/secbench-dataset/CWE-94/m-log_0.0.1/src/log.js"}¿¿ThisExpression
2809¿Identifier¿¿2821¿error¿¿¿{"start":{"line":158,"column":9},"end":{"line":158,"column":14},"fname":"/datasets/secbench-dataset/CWE-94/m-log_0.0.1/src/log.js"}¿¿Identifier
2810¿Identifier¿¿2821¿v287¿¿¿¿¿Identifier
2811¿BlockStatement¿¿2821¿¿¿¿{"start":{"line":1,"column":32},"end":{"line":168,"column":1},"fname":"/datasets/secbench-dataset/CWE-94/m-log_0.0.1/src/log.js"}¿¿BlockStatement
2812¿ExpressionStatement¿¿2819¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":168,"column":5},"fname":"/datasets/secbench-dataset/CWE-94/m-log_0.0.1/src/log.js"}¿¿ExpressionStatement
2813¿AssignmentExpression¿=¿2819¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":168,"column":4},"fname":"/datasets/secbench-dataset/CWE-94/m-log_0.0.1/src/log.js"}¿¿AssignmentExpression
2814¿MemberExpression¿¿2819¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":1,"column":14},"fname":"/datasets/secbench-dataset/CWE-94/m-log_0.0.1/src/log.js"}¿¿MemberExpression
2815¿Identifier¿¿2819¿module¿¿¿{"start":{"line":1,"column":0},"end":{"line":1,"column":6},"fname":"/datasets/secbench-dataset/CWE-94/m-log_0.0.1/src/log.js"}¿¿Identifier
2816¿Identifier¿¿2819¿exports¿¿¿{"start":{"line":1,"column":7},"end":{"line":1,"column":14},"fname":"/datasets/secbench-dataset/CWE-94/m-log_0.0.1/src/log.js"}¿¿Identifier
2817¿NewExpression¿¿2819¿¿¿¿{"start":{"line":1,"column":17},"end":{"line":168,"column":4},"fname":"/datasets/secbench-dataset/CWE-94/m-log_0.0.1/src/log.js"}¿¿NewExpression
2818¿Identifier¿¿2819¿v288¿¿¿¿¿Identifier
2819¿CFG_F_START¿¿2819¿__main__¿¿¿¿¿CFG_F_START
2820¿CFG_F_END¿¿0¿__main__¿¿¿¿¿CFG_F_END
2821¿CFG_F_START¿¿2821¿1606_anon¿¿¿¿¿CFG_F_START
2822¿CFG_F_END¿¿0¿1606_anon¿¿¿¿¿CFG_F_END
2823¿CFG_F_START¿¿2823¿1688_anon¿¿¿¿¿CFG_F_START
2824¿CFG_F_END¿¿0¿1688_anon¿¿¿¿¿CFG_F_END
2825¿CFG_IF_END¿¿0¿1779¿¿¿¿¿CFG_IF_END
2826¿CFG_WHILE_END¿¿0¿¿¿¿¿¿CFG_WHILE_END
2827¿CFG_IF_END¿¿0¿1707¿¿¿¿¿CFG_IF_END
2828¿FOR_END¿¿0¿¿¿¿¿¿FOR_END
2829¿CFG_F_START¿¿2829¿1858_anon¿¿¿¿¿CFG_F_START
2830¿CFG_F_END¿¿0¿1858_anon¿¿¿¿¿CFG_F_END
2831¿CFG_F_START¿¿2831¿1875_anon¿¿¿¿¿CFG_F_START
2832¿CFG_F_END¿¿0¿1875_anon¿¿¿¿¿CFG_F_END
2833¿CFG_F_START¿¿2833¿1889_anon¿¿¿¿¿CFG_F_START
2834¿CFG_F_END¿¿0¿1889_anon¿¿¿¿¿CFG_F_END
2835¿CFG_F_START¿¿2835¿1900_anon¿¿¿¿¿CFG_F_START
2836¿CFG_F_END¿¿0¿1900_anon¿¿¿¿¿CFG_F_END
2837¿CFG_F_START¿¿2837¿1923_anon¿¿¿¿¿CFG_F_START
2838¿CFG_F_END¿¿0¿1923_anon¿¿¿¿¿CFG_F_END
2839¿CFG_F_START¿¿2839¿1937_anon¿¿¿¿¿CFG_F_START
2840¿CFG_F_END¿¿0¿1937_anon¿¿¿¿¿CFG_F_END
2841¿CFG_IF_END¿¿0¿1957¿¿¿¿¿CFG_IF_END
2842¿CFG_WHILE_END¿¿0¿¿¿¿¿¿CFG_WHILE_END
2843¿CFG_F_START¿¿2843¿2002_anon¿¿¿¿¿CFG_F_START
2844¿CFG_F_END¿¿0¿2002_anon¿¿¿¿¿CFG_F_END
2845¿CFG_IF_END¿¿0¿2022¿¿¿¿¿CFG_IF_END
2846¿CFG_WHILE_END¿¿0¿¿¿¿¿¿CFG_WHILE_END
2847¿CFG_IF_END¿¿0¿2051¿¿¿¿¿CFG_IF_END
2848¿CFG_F_START¿¿2848¿2083_anon¿¿¿¿¿CFG_F_START
2849¿CFG_F_END¿¿0¿2083_anon¿¿¿¿¿CFG_F_END
2850¿CFG_IF_END¿¿0¿2103¿¿¿¿¿CFG_IF_END
2851¿CFG_WHILE_END¿¿0¿¿¿¿¿¿CFG_WHILE_END
2852¿CFG_IF_END¿¿0¿2132¿¿¿¿¿CFG_IF_END
2853¿CFG_F_START¿¿2853¿2164_anon¿¿¿¿¿CFG_F_START
2854¿CFG_F_END¿¿0¿2164_anon¿¿¿¿¿CFG_F_END
2855¿CFG_IF_END¿¿0¿2184¿¿¿¿¿CFG_IF_END
2856¿CFG_WHILE_END¿¿0¿¿¿¿¿¿CFG_WHILE_END
2857¿CFG_IF_END¿¿0¿2213¿¿¿¿¿CFG_IF_END
2858¿CFG_F_START¿¿2858¿2245_anon¿¿¿¿¿CFG_F_START
2859¿CFG_F_END¿¿0¿2245_anon¿¿¿¿¿CFG_F_END
2860¿CFG_IF_END¿¿0¿2265¿¿¿¿¿CFG_IF_END
2861¿CFG_WHILE_END¿¿0¿¿¿¿¿¿CFG_WHILE_END
2862¿CFG_IF_END¿¿0¿2294¿¿¿¿¿CFG_IF_END
2863¿CFG_F_START¿¿2863¿2326_anon¿¿¿¿¿CFG_F_START
2864¿CFG_F_END¿¿0¿2326_anon¿¿¿¿¿CFG_F_END
2865¿CFG_IF_END¿¿0¿2346¿¿¿¿¿CFG_IF_END
2866¿CFG_WHILE_END¿¿0¿¿¿¿¿¿CFG_WHILE_END
2867¿CFG_IF_END¿¿0¿2375¿¿¿¿¿CFG_IF_END
2868¿CFG_F_START¿¿2868¿2407_anon¿¿¿¿¿CFG_F_START
2869¿CFG_F_END¿¿0¿2407_anon¿¿¿¿¿CFG_F_END
2870¿CFG_IF_END¿¿0¿2427¿¿¿¿¿CFG_IF_END
2871¿CFG_WHILE_END¿¿0¿¿¿¿¿¿CFG_WHILE_END
2872¿CFG_IF_END¿¿0¿2456¿¿¿¿¿CFG_IF_END
2873¿CFG_F_START¿¿2873¿2488_anon¿¿¿¿¿CFG_F_START
2874¿CFG_F_END¿¿0¿2488_anon¿¿¿¿¿CFG_F_END
2875¿CFG_IF_END¿¿0¿2508¿¿¿¿¿CFG_IF_END
2876¿CFG_WHILE_END¿¿0¿¿¿¿¿¿CFG_WHILE_END
2877¿CFG_IF_END¿¿0¿2537¿¿¿¿¿CFG_IF_END
2878¿CFG_F_START¿¿2878¿2569_anon¿¿¿¿¿CFG_F_START
2879¿CFG_F_END¿¿0¿2569_anon¿¿¿¿¿CFG_F_END
2880¿CFG_IF_END¿¿0¿2589¿¿¿¿¿CFG_IF_END
2881¿CFG_WHILE_END¿¿0¿¿¿¿¿¿CFG_WHILE_END
2882¿CFG_IF_END¿¿0¿2618¿¿¿¿¿CFG_IF_END
2883¿CFG_F_START¿¿2883¿2650_anon¿¿¿¿¿CFG_F_START
2884¿CFG_F_END¿¿0¿2650_anon¿¿¿¿¿CFG_F_END
2885¿CFG_IF_END¿¿0¿2670¿¿¿¿¿CFG_IF_END
2886¿CFG_WHILE_END¿¿0¿¿¿¿¿¿CFG_WHILE_END
2887¿CFG_IF_END¿¿0¿2699¿¿¿¿¿CFG_IF_END
2888¿CFG_F_START¿¿2888¿2731_anon¿¿¿¿¿CFG_F_START
2889¿CFG_F_END¿¿0¿2731_anon¿¿¿¿¿CFG_F_END
2890¿CFG_IF_END¿¿0¿2751¿¿¿¿¿CFG_IF_END
2891¿CFG_WHILE_END¿¿0¿¿¿¿¿¿CFG_WHILE_END
2892¿CFG_IF_END¿¿0¿2780¿¿¿¿¿CFG_IF_END
2893¿TAINT_SOURCE¿¿0¿TAINT_SOURCE¿¿¿¿¿TAINT_SOURCE
2894¿PDG_OBJECT¿¿0¿2821.this-o309¿¿¿¿¿PDG_OBJECT
2895¿PDG_OBJECT¿¿0¿2819.v288-o310¿¿¿¿¿PDG_OBJECT
2896¿PDG_CALL¿¿2821¿2821.CALL->require-o311¿¿¿¿¿PDG_CALL
2897¿PDG_OBJECT¿¿0¿2821.colors-o312¿¿¿¿¿PDG_OBJECT
2898¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
2899¿PDG_OBJECT¿¿0¿2821.v145-o313¿¿¿¿¿PDG_OBJECT
2900¿PDG_OBJECT¿¿0¿2821.v145.0-o314¿¿¿¿¿PDG_OBJECT
2901¿PDG_OBJECT¿¿0¿2821.v145.1-o315¿¿¿¿¿PDG_OBJECT
2902¿PDG_OBJECT¿¿0¿2821.v146-o316¿¿¿¿¿PDG_OBJECT
2903¿PDG_OBJECT¿¿0¿2821.v146.0-o317¿¿¿¿¿PDG_OBJECT
2904¿PDG_OBJECT¿¿0¿2821.v146.1-o318¿¿¿¿¿PDG_OBJECT
2905¿PDG_OBJECT¿¿0¿2821.v147-o319¿¿¿¿¿PDG_OBJECT
2906¿PDG_OBJECT¿¿0¿2821.v147.0-o320¿¿¿¿¿PDG_OBJECT
2907¿PDG_OBJECT¿¿0¿2821.v147.1-o321¿¿¿¿¿PDG_OBJECT
2908¿PDG_OBJECT¿¿0¿2821.colorTheme-o322¿¿¿¿¿PDG_OBJECT
2909¿PDG_OBJECT¿¿0¿2821.colorTheme-o323¿¿¿¿¿PDG_OBJECT
2910¿PDG_OBJECT¿¿0¿2821.colorTheme.silly-o324¿¿¿¿¿PDG_OBJECT
2911¿PDG_OBJECT¿¿0¿2821.colorTheme-o325¿¿¿¿¿PDG_OBJECT
2912¿PDG_OBJECT¿¿0¿2821.colorTheme.info-o326¿¿¿¿¿PDG_OBJECT
2913¿PDG_OBJECT¿¿0¿2821.colorTheme-o327¿¿¿¿¿PDG_OBJECT
2914¿PDG_OBJECT¿¿0¿2821.colorTheme.input-o328¿¿¿¿¿PDG_OBJECT
2915¿PDG_OBJECT¿¿0¿2821.colorTheme-o329¿¿¿¿¿PDG_OBJECT
2916¿PDG_OBJECT¿¿0¿2821.colorTheme.verbose-o330¿¿¿¿¿PDG_OBJECT
2917¿PDG_OBJECT¿¿0¿2821.colorTheme-o331¿¿¿¿¿PDG_OBJECT
2918¿PDG_OBJECT¿¿0¿2821.colorTheme.prompt-o332¿¿¿¿¿PDG_OBJECT
2919¿PDG_OBJECT¿¿0¿2821.colorTheme-o333¿¿¿¿¿PDG_OBJECT
2920¿PDG_OBJECT¿¿0¿2821.colorTheme.data-o334¿¿¿¿¿PDG_OBJECT
2921¿PDG_OBJECT¿¿0¿2821.colorTheme-o335¿¿¿¿¿PDG_OBJECT
2922¿PDG_OBJECT¿¿0¿2821.colorTheme.help-o336¿¿¿¿¿PDG_OBJECT
2923¿PDG_OBJECT¿¿0¿2821.colorTheme-o337¿¿¿¿¿PDG_OBJECT
2924¿PDG_OBJECT¿¿0¿2821.colorTheme.warn-o338¿¿¿¿¿PDG_OBJECT
2925¿PDG_OBJECT¿¿0¿2821.colorTheme-o339¿¿¿¿¿PDG_OBJECT
2926¿PDG_OBJECT¿¿0¿2821.colorTheme.debug-o340¿¿¿¿¿PDG_OBJECT
2927¿PDG_OBJECT¿¿0¿2821.colorTheme-o341¿¿¿¿¿PDG_OBJECT
2928¿PDG_OBJECT¿¿0¿2821.colorTheme.error-o342¿¿¿¿¿PDG_OBJECT
2929¿PDG_OBJECT¿¿0¿2823.this-o343¿¿¿¿¿PDG_OBJECT
2930¿PDG_OBJECT¿¿0¿2823.colorTheme-o344¿¿¿¿¿PDG_OBJECT
2931¿PDG_OBJECT¿¿0¿2821.v172-o345¿¿¿¿¿PDG_OBJECT
2932¿PDG_OBJECT¿¿0¿2821.this-o346¿¿¿¿¿PDG_OBJECT
2933¿PDG_OBJECT¿¿0¿2821.this.setColorTheme-o347¿¿¿¿¿PDG_OBJECT
2934¿PDG_CALL¿¿2821¿2821.CALL->this.setColorTheme-o348¿¿¿¿¿PDG_CALL
2935¿PDG_OBJECT¿¿0¿2821.v173-o349¿¿¿¿¿PDG_OBJECT
2936¿PDG_OBJECT¿¿0¿2829.this-o350¿¿¿¿¿PDG_OBJECT
2937¿PDG_OBJECT¿¿0¿2821.v174-o351¿¿¿¿¿PDG_OBJECT
2938¿PDG_OBJECT¿¿0¿2821.this-o352¿¿¿¿¿PDG_OBJECT
2939¿PDG_OBJECT¿¿0¿2821.this.getColorTheme-o353¿¿¿¿¿PDG_OBJECT
2940¿PDG_CALL¿¿2821¿2821.CALL->require-o354¿¿¿¿¿PDG_CALL
2941¿PDG_OBJECT¿¿0¿2821.format-o355¿¿¿¿¿PDG_OBJECT
2942¿TAINT_SINK¿¿0¿require¿¿¿¿¿TAINT_SINK
2943¿PDG_OBJECT¿¿0¿2831.this-o356¿¿¿¿¿PDG_OBJECT
2944¿PDG_OBJECT¿¿0¿2831.format-o357¿¿¿¿¿PDG_OBJECT
2945¿PDG_OBJECT¿¿0¿2821.v175-o358¿¿¿¿¿PDG_OBJECT
2946¿PDG_OBJECT¿¿0¿2821.this-o359¿¿¿¿¿PDG_OBJECT
2947¿PDG_OBJECT¿¿0¿2821.this.setDateTimeformat-o360¿¿¿¿¿PDG_OBJECT
2948¿PDG_OBJECT¿¿0¿2833.this-o361¿¿¿¿¿PDG_OBJECT
2949¿PDG_OBJECT¿¿0¿2821.v176-o362¿¿¿¿¿PDG_OBJECT
2950¿PDG_OBJECT¿¿0¿2821.this-o363¿¿¿¿¿PDG_OBJECT
2951¿PDG_OBJECT¿¿0¿2821.this.getDateTimeformat-o364¿¿¿¿¿PDG_OBJECT
2952¿PDG_OBJECT¿¿0¿2835.this-o365¿¿¿¿¿PDG_OBJECT
2953¿PDG_OBJECT¿¿0¿2821.v179-o366¿¿¿¿¿PDG_OBJECT
2954¿PDG_OBJECT¿¿0¿2821.this-o367¿¿¿¿¿PDG_OBJECT
2955¿PDG_OBJECT¿¿0¿2821.this.getTime-o368¿¿¿¿¿PDG_OBJECT
2956¿PDG_OBJECT¿¿0¿2837.this-o369¿¿¿¿¿PDG_OBJECT
2957¿PDG_OBJECT¿¿0¿2837.bool-o370¿¿¿¿¿PDG_OBJECT
2958¿PDG_OBJECT¿¿0¿2821.v180-o371¿¿¿¿¿PDG_OBJECT
2959¿PDG_OBJECT¿¿0¿2821.this-o372¿¿¿¿¿PDG_OBJECT
2960¿PDG_OBJECT¿¿0¿2821.this.setDebuggable-o373¿¿¿¿¿PDG_OBJECT
2961¿PDG_OBJECT¿¿0¿2839.this-o374¿¿¿¿¿PDG_OBJECT
2962¿PDG_OBJECT¿¿0¿2839.msg-o375¿¿¿¿¿PDG_OBJECT
2963¿PDG_OBJECT¿¿0¿2821.v187-o376¿¿¿¿¿PDG_OBJECT
2964¿PDG_OBJECT¿¿0¿2821.this-o377¿¿¿¿¿PDG_OBJECT
2965¿PDG_OBJECT¿¿0¿2821.this.out-o378¿¿¿¿¿PDG_OBJECT
2966¿PDG_OBJECT¿¿0¿2843.this-o379¿¿¿¿¿PDG_OBJECT
2967¿PDG_OBJECT¿¿0¿2843.msg-o380¿¿¿¿¿PDG_OBJECT
2968¿PDG_OBJECT¿¿0¿2821.v197-o381¿¿¿¿¿PDG_OBJECT
2969¿PDG_OBJECT¿¿0¿2821.this-o382¿¿¿¿¿PDG_OBJECT
2970¿PDG_OBJECT¿¿0¿2821.this.silly-o383¿¿¿¿¿PDG_OBJECT
2971¿PDG_OBJECT¿¿0¿2848.this-o384¿¿¿¿¿PDG_OBJECT
2972¿PDG_OBJECT¿¿0¿2848.msg-o385¿¿¿¿¿PDG_OBJECT
2973¿PDG_OBJECT¿¿0¿2821.v207-o386¿¿¿¿¿PDG_OBJECT
2974¿PDG_OBJECT¿¿0¿2821.this-o387¿¿¿¿¿PDG_OBJECT
