Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
5187¿Program¿¿-1¿¿¿¿{"start":{"line":6,"column":0},"end":{"line":785,"column":24},"fname":"/datasets/vulcan-dataset/CWE-471/GHSA-jjf5-wx3j-3fv7/src/main.js"}¿¿Program
9482¿PDG_RETURN¿¿0¿9078.RET_OBJ-o1259¿¿¿¿¿PDG_RETURN
9483¿PDG_CALL¿¿9082¿9082.CALL->Number.isInteger-o1260¿¿¿¿¿PDG_CALL
9484¿PDG_OBJECT¿¿0¿9082.v551-o1261¿¿¿¿¿PDG_OBJECT
9485¿PDG_CALL¿¿9082¿9082.CALL->assert-o1262¿¿¿¿¿PDG_CALL
9486¿PDG_OBJECT¿¿0¿9082.v552-o1263¿¿¿¿¿PDG_OBJECT
9487¿PDG_CALL¿¿9084¿9084.CALL->Number.isInteger-o1264¿¿¿¿¿PDG_CALL
9488¿PDG_OBJECT¿¿0¿9084.v554-o1265¿¿¿¿¿PDG_OBJECT
9489¿PDG_OBJECT¿¿0¿9084.v555-o1266¿¿¿¿¿PDG_OBJECT
9490¿PDG_OBJECT¿¿0¿9084.v556-o1267¿¿¿¿¿PDG_OBJECT
9491¿PDG_CALL¿¿9084¿9084.CALL->assert-o1268¿¿¿¿¿PDG_CALL
9492¿PDG_OBJECT¿¿0¿9084.v557-o1269¿¿¿¿¿PDG_OBJECT
9493¿PDG_CALL¿¿9086¿9086.CALL->isPort-o1270¿¿¿¿¿PDG_CALL
9494¿PDG_OBJECT¿¿0¿9086.v559-o1271¿¿¿¿¿PDG_OBJECT
9495¿PDG_CALL¿¿9086¿9086.CALL->assert-o1272¿¿¿¿¿PDG_CALL
9496¿PDG_OBJECT¿¿0¿9086.v560-o1273¿¿¿¿¿PDG_OBJECT
9497¿PDG_CALL¿¿9088¿9088.CALL->isWindowsNamedPipe-o1274¿¿¿¿¿PDG_CALL
9498¿PDG_OBJECT¿¿0¿9088.v562-o1275¿¿¿¿¿PDG_OBJECT
9499¿PDG_CALL¿¿9088¿9088.CALL->assert-o1276¿¿¿¿¿PDG_CALL
9500¿PDG_OBJECT¿¿0¿9088.v563-o1277¿¿¿¿¿PDG_OBJECT
9501¿PDG_CALL¿¿9090¿9090.CALL->isWindowsNamedPipe-o1278¿¿¿¿¿PDG_CALL
9502¿PDG_OBJECT¿¿0¿9090.v565-o1279¿¿¿¿¿PDG_OBJECT
9503¿PDG_CALL¿¿9090¿9090.CALL->isPort-o1280¿¿¿¿¿PDG_CALL
9504¿PDG_OBJECT¿¿0¿9090.v567-o1281¿¿¿¿¿PDG_OBJECT
9505¿PDG_CALL¿¿9090¿9090.CALL->assert-o1282¿¿¿¿¿PDG_CALL
9506¿PDG_OBJECT¿¿0¿9090.v568-o1283¿¿¿¿¿PDG_OBJECT
9507¿PDG_CALL¿¿9093¿9093.CALL->Object.keys-o1284¿¿¿¿¿PDG_CALL
9508¿PDG_OBJECT¿¿0¿9093.stack-o1285¿¿¿¿¿PDG_OBJECT
9509¿PDG_OBJECT¿¿0¿9093.key-o1286¿¿¿¿¿PDG_OBJECT
9510¿PDG_OBJECT¿¿0¿9093.entries-o1287¿¿¿¿¿PDG_OBJECT
9511¿PDG_OBJECT¿¿0¿9093.stack.length-o1288¿¿¿¿¿PDG_OBJECT
9512¿PDG_CALL¿¿9093¿9093.CALL->stack.shift-o1289¿¿¿¿¿PDG_CALL
9513¿PDG_OBJECT¿¿0¿9093.key-o1290¿¿¿¿¿PDG_OBJECT
9514¿PDG_CALL¿¿9093¿9093.CALL->walk-o1291¿¿¿¿¿PDG_CALL
9515¿PDG_OBJECT¿¿0¿9093.val-o1292¿¿¿¿¿PDG_OBJECT
9516¿PDG_OBJECT¿¿0¿9093.v574-o1293¿¿¿¿¿PDG_OBJECT
9517¿PDG_CALL¿¿9093¿9093.CALL->Array.isArray-o1294¿¿¿¿¿PDG_CALL
9518¿PDG_OBJECT¿¿0¿9093.v575-o1295¿¿¿¿¿PDG_OBJECT
9519¿PDG_OBJECT¿¿0¿9093.v577-o1296¿¿¿¿¿PDG_OBJECT
9520¿PDG_OBJECT¿¿0¿9093.v578-o1297¿¿¿¿¿PDG_OBJECT
9521¿PDG_OBJECT¿¿0¿9093.v579-o1298¿¿¿¿¿PDG_OBJECT
9522¿PDG_OBJECT¿¿0¿9093.v580-o1299¿¿¿¿¿PDG_OBJECT
9523¿PDG_OBJECT¿¿0¿9093.val._cvtProperties-o1300¿¿¿¿¿PDG_OBJECT
9524¿PDG_OBJECT¿¿0¿9093.key-o1301¿¿¿¿¿PDG_OBJECT
9525¿PDG_OBJECT¿¿0¿9093.v581-o1302¿¿¿¿¿PDG_OBJECT
9526¿PDG_OBJECT¿¿0¿9093.v581.0-o1303¿¿¿¿¿PDG_OBJECT
9527¿PDG_OBJECT¿¿0¿9093.v581.1-o1304¿¿¿¿¿PDG_OBJECT
9528¿PDG_CALL¿¿9093¿9093.CALL->entries.push-o1305¿¿¿¿¿PDG_CALL
9529¿PDG_OBJECT¿¿0¿9093.v582-o1306¿¿¿¿¿PDG_OBJECT
9530¿PDG_CALL¿¿9093¿9093.CALL->Object.keys-o1307¿¿¿¿¿PDG_CALL
9531¿PDG_OBJECT¿¿0¿9093.subkeys-o1308¿¿¿¿¿PDG_OBJECT
9532¿PDG_OBJECT¿¿0¿9093.subkeys.length-o1309¿¿¿¿¿PDG_OBJECT
9533¿PDG_OBJECT¿¿0¿9093.v584-o1310¿¿¿¿¿PDG_OBJECT
9534¿PDG_OBJECT¿¿0¿9097.this-o1311¿¿¿¿¿PDG_OBJECT
9535¿PDG_OBJECT¿¿0¿9097.subkey-o1312¿¿¿¿¿PDG_OBJECT
9536¿PDG_OBJECT¿¿0¿9093.v588-o1313¿¿¿¿¿PDG_OBJECT
9537¿PDG_CALL¿¿9093¿9093.CALL->subkeys.forEach-o1314¿¿¿¿¿PDG_CALL
9538¿PDG_OBJECT¿¿0¿9093.v589-o1315¿¿¿¿¿PDG_OBJECT
9539¿PDG_OBJECT¿¿0¿9093.v590-o1316¿¿¿¿¿PDG_OBJECT
9540¿PDG_OBJECT¿¿0¿9093.v590.0-o1317¿¿¿¿¿PDG_OBJECT
9541¿PDG_OBJECT¿¿0¿9093.v590.1-o1318¿¿¿¿¿PDG_OBJECT
9542¿PDG_CALL¿¿9093¿9093.CALL->entries.push-o1319¿¿¿¿¿PDG_CALL
9543¿PDG_OBJECT¿¿0¿9093.v591-o1320¿¿¿¿¿PDG_OBJECT
9544¿PDG_OBJECT¿¿0¿9093.flattened-o1321¿¿¿¿¿PDG_OBJECT
9545¿PDG_OBJECT¿¿0¿9102.this-o1322¿¿¿¿¿PDG_OBJECT
9546¿PDG_OBJECT¿¿0¿9102.entry-o1323¿¿¿¿¿PDG_OBJECT
9547¿PDG_OBJECT¿¿0¿9093.v592-o1324¿¿¿¿¿PDG_OBJECT
9548¿PDG_CALL¿¿9093¿9093.CALL->entries.forEach-o1325¿¿¿¿¿PDG_CALL
9549¿PDG_OBJECT¿¿0¿9093.v593-o1326¿¿¿¿¿PDG_OBJECT
9550¿PDG_RETURN¿¿0¿9093.RET_OBJ-o1327¿¿¿¿¿PDG_RETURN
9551¿PDG_OBJECT¿¿0¿9102.entry-o1328¿¿¿¿¿PDG_OBJECT
9552¿PDG_OBJECT¿¿0¿9097.subkey-o1329¿¿¿¿¿PDG_OBJECT
9553¿PDG_OBJECT¿¿0¿9102.entry-o1330¿¿¿¿¿PDG_OBJECT
9554¿PDG_OBJECT¿¿0¿9097.v585-o1331¿¿¿¿¿PDG_OBJECT
9555¿PDG_OBJECT¿¿0¿9097.v586-o1332¿¿¿¿¿PDG_OBJECT
9556¿PDG_CALL¿¿9097¿9097.CALL->stack.push-o1333¿¿¿¿¿PDG_CALL
9557¿PDG_OBJECT¿¿0¿9097.v587-o1334¿¿¿¿¿PDG_OBJECT
9558¿PDG_OBJECT¿¿0¿9102.entry.0-o1335¿¿¿¿¿PDG_OBJECT
9559¿PDG_CALL¿¿9102¿9102.CALL->key.replace-o1336¿¿¿¿¿PDG_CALL
9560¿PDG_OBJECT¿¿0¿9102.key-o1337¿¿¿¿¿PDG_OBJECT
9561¿PDG_OBJECT¿¿0¿9102.entry.1-o1338¿¿¿¿¿PDG_OBJECT
9562¿PDG_OBJECT¿¿0¿9102.flattened-o1339¿¿¿¿¿PDG_OBJECT
9563¿PDG_OBJECT¿¿0¿9102.flattened.*-o1340¿¿¿¿¿PDG_OBJECT
9564¿PDG_OBJECT¿¿0¿9105.v594-o1341¿¿¿¿¿PDG_OBJECT
9565¿PDG_OBJECT¿¿0¿9105.v595-o1342¿¿¿¿¿PDG_OBJECT
9566¿PDG_OBJECT¿¿0¿9105.v596-o1343¿¿¿¿¿PDG_OBJECT
9567¿PDG_OBJECT¿¿0¿9105.errors-o1344¿¿¿¿¿PDG_OBJECT
9568¿PDG_OBJECT¿¿0¿9105.errors-o1345¿¿¿¿¿PDG_OBJECT
9569¿PDG_OBJECT¿¿0¿9105.errors.undeclared-o1346¿¿¿¿¿PDG_OBJECT
9570¿PDG_OBJECT¿¿0¿9105.errors-o1347¿¿¿¿¿PDG_OBJECT
9571¿PDG_OBJECT¿¿0¿9105.errors.invalid_type-o1348¿¿¿¿¿PDG_OBJECT
9572¿PDG_OBJECT¿¿0¿9105.errors-o1349¿¿¿¿¿PDG_OBJECT
9573¿PDG_OBJECT¿¿0¿9105.errors.missing-o1350¿¿¿¿¿PDG_OBJECT
9574¿PDG_CALL¿¿9105¿9105.CALL->flatten-o1351¿¿¿¿¿PDG_CALL
9575¿PDG_OBJECT¿¿0¿9105.flatInstance-o1352¿¿¿¿¿PDG_OBJECT
9576¿PDG_OBJECT¿¿0¿9105.schema._cvtProperties-o1353¿¿¿¿¿PDG_OBJECT
9577¿PDG_CALL¿¿9105¿9105.CALL->flatten-o1354¿¿¿¿¿PDG_CALL
9578¿PDG_OBJECT¿¿0¿9105.flatSchema-o1355¿¿¿¿¿PDG_OBJECT
9579¿PDG_CALL¿¿9105¿9105.CALL->Object.keys-o1356¿¿¿¿¿PDG_CALL
9580¿PDG_OBJECT¿¿0¿9105.v598-o1357¿¿¿¿¿PDG_OBJECT
9581¿PDG_OBJECT¿¿0¿9107.this-o1358¿¿¿¿¿PDG_OBJECT
9582¿PDG_OBJECT¿¿0¿9107.name-o1359¿¿¿¿¿PDG_OBJECT
9583¿PDG_OBJECT¿¿0¿9105.v641-o1360¿¿¿¿¿PDG_OBJECT
9584¿PDG_CALL¿¿9105¿9105.CALL->v598.forEach-o1361¿¿¿¿¿PDG_CALL
9585¿PDG_OBJECT¿¿0¿9105.v642-o1362¿¿¿¿¿PDG_OBJECT
9586¿PDG_CALL¿¿9105¿9105.CALL->Object.keys-o1363¿¿¿¿¿PDG_CALL
9587¿PDG_OBJECT¿¿0¿9105.v643-o1364¿¿¿¿¿PDG_OBJECT
9588¿PDG_OBJECT¿¿0¿9119.this-o1365¿¿¿¿¿PDG_OBJECT
9589¿PDG_OBJECT¿¿0¿9119.name-o1366¿¿¿¿¿PDG_OBJECT
9590¿PDG_OBJECT¿¿0¿9105.v648-o1367¿¿¿¿¿PDG_OBJECT
9591¿PDG_CALL¿¿9105¿9105.CALL->v643.forEach-o1368¿¿¿¿¿PDG_CALL
9592¿PDG_OBJECT¿¿0¿9105.v649-o1369¿¿¿¿¿PDG_OBJECT
9593¿PDG_RETURN¿¿0¿9105.RET_OBJ-o1370¿¿¿¿¿PDG_RETURN
9594¿PDG_OBJECT¿¿0¿9107.flatSchema.*-o1371¿¿¿¿¿PDG_OBJECT
9595¿PDG_OBJECT¿¿0¿9107.flatInstance.*-o1372¿¿¿¿¿PDG_OBJECT
9596¿PDG_OBJECT¿¿0¿9107.v599-o1373¿¿¿¿¿PDG_OBJECT
9597¿PDG_OBJECT¿¿0¿9107.schemaItem.default-o1374¿¿¿¿¿PDG_OBJECT
9598¿PDG_OBJECT¿¿0¿9107.v603-o1375¿¿¿¿¿PDG_OBJECT
9599¿PDG_CALL¿¿9107¿9107.CALL->Array.isArray-o1376¿¿¿¿¿PDG_CALL
9600¿PDG_OBJECT¿¿0¿9107.v605-o1377¿¿¿¿¿PDG_OBJECT
9601¿PDG_OBJECT¿¿0¿9107.v607-o1378¿¿¿¿¿PDG_OBJECT
9602¿PDG_CALL¿¿9107¿9107.CALL->walk-o1379¿¿¿¿¿PDG_CALL
9603¿PDG_OBJECT¿¿0¿9107.instanceItem-o1380¿¿¿¿¿PDG_OBJECT
9604¿PDG_CALL¿¿9107¿9107.CALL->Error-o1381¿¿¿¿¿PDG_CALL
9605¿PDG_OBJECT¿¿0¿9107.v608-o1382¿¿¿¿¿PDG_OBJECT
9606¿PDG_OBJECT¿¿0¿9107.v609-o1383¿¿¿¿¿PDG_OBJECT
9607¿PDG_OBJECT¿¿0¿9107.v610-o1384¿¿¿¿¿PDG_OBJECT
9608¿PDG_CALL¿¿9107¿9107.CALL->Error-o1385¿¿¿¿¿PDG_CALL
9609¿PDG_OBJECT¿¿0¿9107.err-o1386¿¿¿¿¿PDG_OBJECT
9610¿PDG_CALL¿¿9107¿9107.CALL->v611.push-o1387¿¿¿¿¿PDG_CALL
9611¿PDG_OBJECT¿¿0¿9107.v612-o1388¿¿¿¿¿PDG_OBJECT
9612¿PDG_OBJECT¿¿0¿9107.schemaItem.format-o1389¿¿¿¿¿PDG_OBJECT
9613¿PDG_OBJECT¿¿0¿9107.v616-o1390¿¿¿¿¿PDG_OBJECT
9614¿PDG_OBJECT¿¿0¿9107.v619-o1391¿¿¿¿¿PDG_OBJECT
9615¿PDG_CALL¿¿9107¿9107.CALL->Object.keys-o1392¿¿¿¿¿PDG_CALL
9616¿PDG_OBJECT¿¿0¿9107.v621-o1393¿¿¿¿¿PDG_OBJECT
9617¿PDG_OBJECT¿¿0¿9112.this-o1394¿¿¿¿¿PDG_OBJECT
9618¿PDG_OBJECT¿¿0¿9112.key-o1395¿¿¿¿¿PDG_OBJECT
9619¿PDG_OBJECT¿¿0¿9107.v625-o1396¿¿¿¿¿PDG_OBJECT
9620¿PDG_CALL¿¿9107¿9107.CALL->v621.filter-o1397¿¿¿¿¿PDG_CALL
9621¿PDG_OBJECT¿¿0¿9107.v626-o1398¿¿¿¿¿PDG_OBJECT
9622¿PDG_OBJECT¿¿0¿9114.this-o1399¿¿¿¿¿PDG_OBJECT
9623¿PDG_OBJECT¿¿0¿9114.key-o1400¿¿¿¿¿PDG_OBJECT
9624¿PDG_OBJECT¿¿0¿9107.v629-o1401¿¿¿¿¿PDG_OBJECT
9625¿PDG_CALL¿¿9107¿9107.CALL->v626.forEach-o1402¿¿¿¿¿PDG_CALL
9626¿PDG_OBJECT¿¿0¿9107.v630-o1403¿¿¿¿¿PDG_OBJECT
9627¿PDG_OBJECT¿¿0¿9107.v633-o1404¿¿¿¿¿PDG_OBJECT
9628¿PDG_OBJECT¿¿0¿9107.v635-o1405¿¿¿¿¿PDG_OBJECT
9629¿PDG_OBJECT¿¿0¿9107.v636-o1406¿¿¿¿¿PDG_OBJECT
9630¿PDG_CALL¿¿9107¿9107.CALL->schemaItem._format-o1407¿¿¿¿¿PDG_CALL
9631¿PDG_OBJECT¿¿0¿9107.v638-o1408¿¿¿¿¿PDG_OBJECT
9632¿PDG_OBJECT¿¿0¿9107.errors.invalid_type-o1409¿¿¿¿¿PDG_OBJECT
9633¿PDG_CALL¿¿9107¿9107.CALL->v639.push-o1410¿¿¿¿¿PDG_CALL
9634¿PDG_OBJECT¿¿0¿9107.v640-o1411¿¿¿¿¿PDG_OBJECT
9635¿PDG_OBJECT¿¿0¿9112.v622-o1412¿¿¿¿¿PDG_OBJECT
9636¿PDG_CALL¿¿9112¿9112.CALL->key.lastIndexOf-o1413¿¿¿¿¿PDG_CALL
9637¿PDG_OBJECT¿¿0¿9112.v623-o1414¿¿¿¿¿PDG_OBJECT
9638¿PDG_OBJECT¿¿0¿9112.v624-o1415¿¿¿¿¿PDG_OBJECT
9639¿PDG_RETURN¿¿0¿9112.RET_OBJ-o1416¿¿¿¿¿PDG_RETURN
9640¿PDG_OBJECT¿¿0¿9119.v644-o1417¿¿¿¿¿PDG_OBJECT
9641¿PDG_OBJECT¿¿0¿9119.v645-o1418¿¿¿¿¿PDG_OBJECT
9642¿PDG_CALL¿¿9119¿9119.CALL->Error-o1419¿¿¿¿¿PDG_CALL
9643¿PDG_OBJECT¿¿0¿9119.err-o1420¿¿¿¿¿PDG_OBJECT
9644¿PDG_OBJECT¿¿0¿9119.errors.undeclared-o1421¿¿¿¿¿PDG_OBJECT
9645¿PDG_CALL¿¿9119¿9119.CALL->v646.push-o1422¿¿¿¿¿PDG_CALL
9646¿PDG_OBJECT¿¿0¿9119.v647-o1423¿¿¿¿¿PDG_OBJECT
9647¿PDG_CALL¿¿9122¿9122.CALL->options.indexOf-o1424¿¿¿¿¿PDG_CALL
9648¿PDG_OBJECT¿¿0¿9122.v650-o1425¿¿¿¿¿PDG_OBJECT
9649¿PDG_OBJECT¿¿0¿9122.v652-o1426¿¿¿¿¿PDG_OBJECT
9650¿PDG_CALL¿¿9122¿9122.CALL->JSON.stringify-o1427¿¿¿¿¿PDG_CALL
9651¿PDG_OBJECT¿¿0¿9122.v653-o1428¿¿¿¿¿PDG_OBJECT
9652¿PDG_OBJECT¿¿0¿9122.v654-o1429¿¿¿¿¿PDG_OBJECT
9653¿PDG_CALL¿¿9122¿9122.CALL->assert-o1430¿¿¿¿¿PDG_CALL
9654¿PDG_OBJECT¿¿0¿9122.v655-o1431¿¿¿¿¿PDG_OBJECT
9655¿PDG_OBJECT¿¿0¿9124.BUILT_INS_BY_NAME.*-o1432¿¿¿¿¿PDG_OBJECT
9656¿PDG_RETURN¿¿0¿9124.RET_OBJ-o1433¿¿¿¿¿PDG_RETURN
9657¿PDG_OBJECT¿¿0¿9126.v658-o1434¿¿¿¿¿PDG_OBJECT
9658¿PDG_OBJECT¿¿0¿9126.v659-o1435¿¿¿¿¿PDG_OBJECT
9659¿PDG_OBJECT¿¿0¿9126.v660-o1436¿¿¿¿¿PDG_OBJECT
9660¿PDG_CALL¿¿9126¿9126.CALL->Error-o1437¿¿¿¿¿PDG_CALL
9661¿PDG_OBJECT¿¿0¿9126.v661-o1438¿¿¿¿¿PDG_OBJECT
9662¿PDG_OBJECT¿¿0¿9126.v663-o1439¿¿¿¿¿PDG_OBJECT
9663¿PDG_OBJECT¿¿0¿9126.v664-o1440¿¿¿¿¿PDG_OBJECT
9664¿PDG_OBJECT¿¿0¿9126.v665-o1441¿¿¿¿¿PDG_OBJECT
9665¿PDG_CALL¿¿9126¿9126.CALL->Array.isArray-o1442¿¿¿¿¿PDG_CALL
9666¿PDG_OBJECT¿¿0¿9126.v666-o1443¿¿¿¿¿PDG_OBJECT
9667¿PDG_OBJECT¿¿0¿9126.v668-o1444¿¿¿¿¿PDG_OBJECT
9668¿PDG_CALL¿¿9126¿9126.CALL->Object.keys-o1445¿¿¿¿¿PDG_CALL
9669¿PDG_OBJECT¿¿0¿9126.v669-o1446¿¿¿¿¿PDG_OBJECT
9670¿PDG_OBJECT¿¿0¿9126.v669.length-o1447¿¿¿¿¿PDG_OBJECT
9671¿PDG_OBJECT¿¿0¿9126.v671-o1448¿¿¿¿¿PDG_OBJECT
9672¿PDG_OBJECT¿¿0¿9126.v672-o1449¿¿¿¿¿PDG_OBJECT
9673¿PDG_OBJECT¿¿0¿9126.v673-o1450¿¿¿¿¿PDG_OBJECT
9674¿PDG_OBJECT¿¿0¿9126.v675-o1451¿¿¿¿¿PDG_OBJECT
9675¿PDG_OBJECT¿¿0¿9126.v676-o1452¿¿¿¿¿PDG_OBJECT
9676¿PDG_OBJECT¿¿0¿9126.v677-o1453¿¿¿¿¿PDG_OBJECT
9677¿PDG_OBJECT¿¿0¿9126.v677-o1454¿¿¿¿¿PDG_OBJECT
9678¿PDG_OBJECT¿¿0¿9126.v677._cvtProperties-o1455¿¿¿¿¿PDG_OBJECT
9679¿PDG_OBJECT¿¿0¿9126.props-o1456¿¿¿¿¿PDG_OBJECT
9680¿PDG_OBJECT¿¿0¿9126.props.*-o1457¿¿¿¿¿PDG_OBJECT
9681¿PDG_CALL¿¿9126¿9126.CALL->Object.keys-o1458¿¿¿¿¿PDG_CALL
9682¿PDG_OBJECT¿¿0¿9126.v678-o1459¿¿¿¿¿PDG_OBJECT
9683¿PDG_OBJECT¿¿0¿9129.this-o1460¿¿¿¿¿PDG_OBJECT
9684¿PDG_OBJECT¿¿0¿9129.k-o1461¿¿¿¿¿PDG_OBJECT
9685¿PDG_OBJECT¿¿0¿9126.v685-o1462¿¿¿¿¿PDG_OBJECT
9686¿PDG_CALL¿¿9126¿9126.CALL->v678.forEach-o1463¿¿¿¿¿PDG_CALL
9687¿PDG_OBJECT¿¿0¿9126.v686-o1464¿¿¿¿¿PDG_OBJECT
9688¿PDG_OBJECT¿¿0¿9126.v688-o1465¿¿¿¿¿PDG_OBJECT
9689¿PDG_CALL¿¿9126¿9126.CALL->Array.isArray-o1466¿¿¿¿¿PDG_CALL
9690¿PDG_OBJECT¿¿0¿9126.v689-o1467¿¿¿¿¿PDG_OBJECT
9691¿PDG_OBJECT¿¿0¿9126.v691-o1468¿¿¿¿¿PDG_OBJECT
9692¿PDG_CALL¿¿9126¿9126.CALL->Object.keys-o1469¿¿¿¿¿PDG_CALL
9693¿PDG_OBJECT¿¿0¿9126.v693-o1470¿¿¿¿¿PDG_OBJECT
9694¿PDG_OBJECT¿¿0¿9126.v693.length-o1471¿¿¿¿¿PDG_OBJECT
9695¿PDG_OBJECT¿¿0¿9126.v695-o1472¿¿¿¿¿PDG_OBJECT
9696¿PDG_OBJECT¿¿0¿9126.node-o1473¿¿¿¿¿PDG_OBJECT
9697¿PDG_OBJECT¿¿0¿9126.node.default-o1474¿¿¿¿¿PDG_OBJECT
9698¿PDG_OBJECT¿¿0¿9126.node-o1475¿¿¿¿¿PDG_OBJECT
9699¿PDG_OBJECT¿¿0¿9126.node-o1476¿¿¿¿¿PDG_OBJECT
9700¿PDG_CALL¿¿9126¿9126.CALL->cloneDeep-o1477¿¿¿¿¿PDG_CALL
9701¿PDG_OBJECT¿¿0¿9126.o-o1478¿¿¿¿¿PDG_OBJECT
9702¿PDG_OBJECT¿¿0¿9126.props-o1479¿¿¿¿¿PDG_OBJECT
9703¿PDG_OBJECT¿¿0¿9126.props.*-o1480¿¿¿¿¿PDG_OBJECT
9704¿PDG_OBJECT¿¿0¿9126.o.env-o1481¿¿¿¿¿PDG_OBJECT
9705¿PDG_OBJECT¿¿0¿9126.env.*-o1482¿¿¿¿¿PDG_OBJECT
9706¿PDG_OBJECT¿¿0¿9126.env-o1483¿¿¿¿¿PDG_OBJECT
9707¿PDG_OBJECT¿¿0¿9126.env.*-o1484¿¿¿¿¿PDG_OBJECT
9708¿PDG_CALL¿¿9126¿9126.CALL->v703.push-o1485¿¿¿¿¿PDG_CALL
9709¿PDG_OBJECT¿¿0¿9126.v704-o1486¿¿¿¿¿PDG_OBJECT
9710¿PDG_OBJECT¿¿0¿9126.o.arg-o1487¿¿¿¿¿PDG_OBJECT
9711¿PDG_OBJECT¿¿0¿9126.argv.*-o1488¿¿¿¿¿PDG_OBJECT
9712¿PDG_OBJECT¿¿0¿9126.v708-o1489¿¿¿¿¿PDG_OBJECT
9713¿PDG_OBJECT¿¿0¿9126.v709-o1490¿¿¿¿¿PDG_OBJECT
9714¿PDG_OBJECT¿¿0¿9126.v711-o1491¿¿¿¿¿PDG_OBJECT
9715¿PDG_CALL¿¿9126¿9126.CALL->Error-o1492¿¿¿¿¿PDG_CALL
9716¿PDG_OBJECT¿¿0¿9126.v712-o1493¿¿¿¿¿PDG_OBJECT
9717¿PDG_OBJECT¿¿0¿9126.argv-o1494¿¿¿¿¿PDG_OBJECT
9718¿PDG_OBJECT¿¿0¿9126.argv.*-o1495¿¿¿¿¿PDG_OBJECT
9719¿PDG_OBJECT¿¿0¿9126.o.sensitive-o1496¿¿¿¿¿PDG_OBJECT
9720¿PDG_OBJECT¿¿0¿9126.v715-o1497¿¿¿¿¿PDG_OBJECT
9721¿PDG_CALL¿¿9126¿9126.CALL->sensitive.add-o1498¿¿¿¿¿PDG_CALL
9722¿PDG_OBJECT¿¿0¿9126.v716-o1499¿¿¿¿¿PDG_OBJECT
9723¿PDG_OBJECT¿¿0¿9126.o.format-o1500¿¿¿¿¿PDG_OBJECT
9724¿PDG_OBJECT¿¿0¿9126.newFormat-o1501¿¿¿¿¿PDG_OBJECT
9725¿PDG_CALL¿¿9126¿9126.CALL->BUILT_INS.indexOf-o1502¿¿¿¿¿PDG_CALL
9726¿PDG_OBJECT¿¿0¿9126.v717-o1503¿¿¿¿¿PDG_OBJECT
9727¿PDG_OBJECT¿¿0¿9126.v718-o1504¿¿¿¿¿PDG_OBJECT
9728¿PDG_CALL¿¿9126¿9126.CALL->BUILT_IN_NAMES.indexOf-o1505¿¿¿¿¿PDG_CALL
9729¿PDG_OBJECT¿¿0¿9126.v719-o1506¿¿¿¿¿PDG_OBJECT
9730¿PDG_OBJECT¿¿0¿9126.v720-o1507¿¿¿¿¿PDG_OBJECT
9731¿PDG_OBJECT¿¿0¿9126.Format-o1508¿¿¿¿¿PDG_OBJECT
9732¿PDG_OBJECT¿¿0¿9126.v723-o1509¿¿¿¿¿PDG_OBJECT
9733¿PDG_OBJECT¿¿0¿9139.this-o1510¿¿¿¿¿PDG_OBJECT
9734¿PDG_OBJECT¿¿0¿9139.x-o1511¿¿¿¿¿PDG_OBJECT
9735¿PDG_OBJECT¿¿0¿9126.v736-o1512¿¿¿¿¿PDG_OBJECT
9736¿PDG_OBJECT¿¿0¿9126.Format.name-o1513¿¿¿¿¿PDG_OBJECT
9737¿PDG_CALL¿¿9126¿9126.CALL->v737.toLowerCase-o1514¿¿¿¿¿PDG_CALL
9738¿PDG_OBJECT¿¿0¿9126.v738-o1515¿¿¿¿¿PDG_OBJECT
9739¿PDG_OBJECT¿¿0¿9126.o-o1516¿¿¿¿¿PDG_OBJECT
9740¿PDG_OBJECT¿¿0¿9126.o.format-o1517¿¿¿¿¿PDG_OBJECT
9741¿PDG_OBJECT¿¿0¿9126.v740-o1518¿¿¿¿¿PDG_OBJECT
9742¿PDG_OBJECT¿¿0¿9126.types.*-o1519¿¿¿¿¿PDG_OBJECT
9743¿PDG_OBJECT¿¿0¿9126.v743-o1520¿¿¿¿¿PDG_OBJECT
9744¿PDG_OBJECT¿¿0¿9126.v744-o1521¿¿¿¿¿PDG_OBJECT
9745¿PDG_OBJECT¿¿0¿9126.v745-o1522¿¿¿¿¿PDG_OBJECT
9746¿PDG_CALL¿¿9126¿9126.CALL->Error-o1523¿¿¿¿¿PDG_CALL
9747¿PDG_OBJECT¿¿0¿9126.v746-o1524¿¿¿¿¿PDG_OBJECT
9748¿PDG_CALL¿¿9126¿9126.CALL->Array.isArray-o1525¿¿¿¿¿PDG_CALL
9749¿PDG_OBJECT¿¿0¿9126.v747-o1526¿¿¿¿¿PDG_OBJECT
9750¿PDG_CALL¿¿9126¿9126.CALL->contains.bind-o1527¿¿¿¿¿PDG_CALL
9751¿PDG_OBJECT¿¿0¿9126.newFormat-o1528¿¿¿¿¿PDG_OBJECT
9752¿PDG_OBJECT¿¿0¿9126.v749-o1529¿¿¿¿¿PDG_OBJECT
9753¿PDG_OBJECT¿¿0¿9126.v751-o1530¿¿¿¿¿PDG_OBJECT
9754¿PDG_OBJECT¿¿0¿9126.v752-o1531¿¿¿¿¿PDG_OBJECT
9755¿PDG_OBJECT¿¿0¿9126.v753-o1532¿¿¿¿¿PDG_OBJECT
