Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
6192¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":949,"column":2},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Program
10414¿VariableDeclarator¿¿11193¿v1235¿¿¿{"start":{"line":839,"column":12},"end":{"line":839,"column":36},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿VariableDeclarator
10415¿CallExpression¿¿11193¿¿¿¿{"start":{"line":839,"column":12},"end":{"line":839,"column":36},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿CallExpression
10416¿MemberExpression¿¿11193¿¿¿¿{"start":{"line":839,"column":12},"end":{"line":839,"column":24},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿MemberExpression
10417¿Identifier¿¿11193¿method¿¿¿{"start":{"line":839,"column":12},"end":{"line":839,"column":18},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
10418¿Identifier¿¿11193¿apply¿¿¿{"start":{"line":839,"column":19},"end":{"line":839,"column":24},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
10419¿Literal¿object¿11193¿¿null¿¿{"start":{"line":839,"column":25},"end":{"line":839,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Literal
10420¿Identifier¿¿11193¿args¿¿¿{"start":{"line":839,"column":31},"end":{"line":839,"column":35},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
10421¿ExpressionStatement¿¿11193¿¿¿¿{"start":{"line":839,"column":12},"end":{"line":839,"column":37},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿ExpressionStatement
10422¿Identifier¿¿11193¿v1235¿¿¿¿¿Identifier
10423¿BlockStatement¿¿11193¿¿¿¿{"start":{"line":837,"column":19},"end":{"line":840,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿BlockStatement
10424¿BlockStatement¿¿11193¿¿¿¿{"start":{"line":835,"column":39},"end":{"line":841,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿BlockStatement
10425¿ExpressionStatement¿¿11190¿¿¿¿{"start":{"line":843,"column":4},"end":{"line":843,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿ExpressionStatement
10426¿AssignmentExpression¿=¿11190¿¿¿¿{"start":{"line":843,"column":4},"end":{"line":843,"column":28},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿AssignmentExpression
10427¿MemberExpression¿¿11190¿¿¿¿{"start":{"line":843,"column":4},"end":{"line":843,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿MemberExpression
10428¿Identifier¿¿11190¿wrapped¿¿¿{"start":{"line":843,"column":4},"end":{"line":843,"column":11},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
10429¿Identifier¿¿11190¿_hoekOnce¿¿¿{"start":{"line":843,"column":12},"end":{"line":843,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
10430¿Literal¿boolean¿11190¿¿true¿¿{"start":{"line":843,"column":24},"end":{"line":843,"column":28},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Literal
10431¿ReturnStatement¿¿11190¿¿¿¿{"start":{"line":844,"column":4},"end":{"line":844,"column":19},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿ReturnStatement
10432¿Identifier¿¿11190¿wrapped¿¿¿{"start":{"line":844,"column":11},"end":{"line":844,"column":18},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
10433¿BlockStatement¿¿11190¿¿¿¿{"start":{"line":828,"column":33},"end":{"line":845,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿BlockStatement
10434¿ExpressionStatement¿¿10999¿¿¿¿{"start":{"line":828,"column":0},"end":{"line":845,"column":2},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿ExpressionStatement
10435¿AssignmentExpression¿=¿10999¿¿¿¿{"start":{"line":828,"column":0},"end":{"line":845,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿AssignmentExpression
10436¿MemberExpression¿¿10999¿¿¿¿{"start":{"line":828,"column":0},"end":{"line":828,"column":12},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿MemberExpression
10437¿Identifier¿¿10999¿exports¿¿¿{"start":{"line":828,"column":0},"end":{"line":828,"column":7},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
10438¿Identifier¿¿10999¿once¿¿¿{"start":{"line":828,"column":8},"end":{"line":828,"column":12},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
10439¿Identifier¿¿10999¿v1236¿¿¿¿¿Identifier
10440¿VariableDeclarator¿¿10999¿v1237¿¿¿{"start":{"line":848,"column":0},"end":{"line":848,"column":40},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿VariableDeclarator
10441¿MemberExpression¿¿10999¿¿¿¿{"start":{"line":848,"column":20},"end":{"line":848,"column":40},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿MemberExpression
10442¿Identifier¿¿10999¿Number¿¿¿{"start":{"line":848,"column":20},"end":{"line":848,"column":26},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
10443¿Identifier¿¿10999¿isSafeInteger¿¿¿{"start":{"line":848,"column":27},"end":{"line":848,"column":40},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
10444¿ExpressionStatement¿¿10999¿¿¿¿{"start":{"line":848,"column":0},"end":{"line":848,"column":41},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿ExpressionStatement
10445¿AssignmentExpression¿=¿10999¿¿¿¿{"start":{"line":848,"column":0},"end":{"line":848,"column":40},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿AssignmentExpression
10446¿MemberExpression¿¿10999¿¿¿¿{"start":{"line":848,"column":0},"end":{"line":848,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿MemberExpression
10447¿Identifier¿¿10999¿exports¿¿¿{"start":{"line":848,"column":0},"end":{"line":848,"column":7},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
10448¿Identifier¿¿10999¿isInteger¿¿¿{"start":{"line":848,"column":8},"end":{"line":848,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
10449¿Identifier¿¿10999¿v1237¿¿¿¿¿Identifier
10450¿VariableDeclarator¿exported¿10999¿v1238¿¿¿{"start":{"line":851,"column":0},"end":{"line":851,"column":32},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿VariableDeclarator
10451¿FunctionExpression¿¿10999¿anon¿¿¿{"start":{"line":851,"column":17},"end":{"line":851,"column":32},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿FunctionExpression
10452¿BlockStatement¿¿11196¿¿¿¿{"start":{"line":851,"column":29},"end":{"line":851,"column":32},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿BlockStatement
10453¿ExpressionStatement¿¿10999¿¿¿¿{"start":{"line":851,"column":0},"end":{"line":851,"column":33},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿ExpressionStatement
10454¿AssignmentExpression¿=¿10999¿¿¿¿{"start":{"line":851,"column":0},"end":{"line":851,"column":32},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿AssignmentExpression
10455¿MemberExpression¿¿10999¿¿¿¿{"start":{"line":851,"column":0},"end":{"line":851,"column":14},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿MemberExpression
10456¿Identifier¿¿10999¿exports¿¿¿{"start":{"line":851,"column":0},"end":{"line":851,"column":7},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
10457¿Identifier¿¿10999¿ignore¿¿¿{"start":{"line":851,"column":8},"end":{"line":851,"column":14},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
10458¿Identifier¿¿10999¿v1238¿¿¿¿¿Identifier
10459¿VariableDeclarator¿¿10999¿v1239¿¿¿{"start":{"line":854,"column":0},"end":{"line":854,"column":32},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿VariableDeclarator
10460¿MemberExpression¿¿10999¿¿¿¿{"start":{"line":854,"column":19},"end":{"line":854,"column":32},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿MemberExpression
10461¿Identifier¿¿10999¿Util¿¿¿{"start":{"line":854,"column":19},"end":{"line":854,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
10462¿Identifier¿¿10999¿inherits¿¿¿{"start":{"line":854,"column":24},"end":{"line":854,"column":32},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
10463¿ExpressionStatement¿¿10999¿¿¿¿{"start":{"line":854,"column":0},"end":{"line":854,"column":33},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿ExpressionStatement
10464¿AssignmentExpression¿=¿10999¿¿¿¿{"start":{"line":854,"column":0},"end":{"line":854,"column":32},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿AssignmentExpression
10465¿MemberExpression¿¿10999¿¿¿¿{"start":{"line":854,"column":0},"end":{"line":854,"column":16},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿MemberExpression
10466¿Identifier¿¿10999¿exports¿¿¿{"start":{"line":854,"column":0},"end":{"line":854,"column":7},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
10467¿Identifier¿¿10999¿inherits¿¿¿{"start":{"line":854,"column":8},"end":{"line":854,"column":16},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
10468¿Identifier¿¿10999¿v1239¿¿¿¿¿Identifier
10469¿VariableDeclarator¿¿10999¿v1240¿¿¿{"start":{"line":857,"column":0},"end":{"line":857,"column":28},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿VariableDeclarator
10470¿MemberExpression¿¿10999¿¿¿¿{"start":{"line":857,"column":17},"end":{"line":857,"column":28},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿MemberExpression
10471¿Identifier¿¿10999¿Util¿¿¿{"start":{"line":857,"column":17},"end":{"line":857,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
10472¿Identifier¿¿10999¿format¿¿¿{"start":{"line":857,"column":22},"end":{"line":857,"column":28},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
10473¿ExpressionStatement¿¿10999¿¿¿¿{"start":{"line":857,"column":0},"end":{"line":857,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿ExpressionStatement
10474¿AssignmentExpression¿=¿10999¿¿¿¿{"start":{"line":857,"column":0},"end":{"line":857,"column":28},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿AssignmentExpression
10475¿MemberExpression¿¿10999¿¿¿¿{"start":{"line":857,"column":0},"end":{"line":857,"column":14},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿MemberExpression
10476¿Identifier¿¿10999¿exports¿¿¿{"start":{"line":857,"column":0},"end":{"line":857,"column":7},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
10477¿Identifier¿¿10999¿format¿¿¿{"start":{"line":857,"column":8},"end":{"line":857,"column":14},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
10478¿Identifier¿¿10999¿v1240¿¿¿¿¿Identifier
10479¿VariableDeclarator¿exported¿10999¿v1275¿¿¿{"start":{"line":860,"column":0},"end":{"line":898,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿VariableDeclarator
10480¿FunctionExpression¿¿10999¿anon¿¿¿{"start":{"line":860,"column":20},"end":{"line":898,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿FunctionExpression
10481¿Identifier¿¿0¿source¿¿¿{"start":{"line":860,"column":30},"end":{"line":860,"column":36},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
10482¿Identifier¿¿0¿transform¿¿¿{"start":{"line":860,"column":38},"end":{"line":860,"column":47},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
10483¿Identifier¿¿0¿options¿¿¿{"start":{"line":860,"column":49},"end":{"line":860,"column":56},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
10484¿VariableDeclarator¿¿11198¿v1241¿¿¿{"start":{"line":862,"column":19},"end":{"line":862,"column":34},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿VariableDeclarator
10485¿BinaryExpression¿===¿11198¿¿¿¿{"start":{"line":862,"column":19},"end":{"line":862,"column":34},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿BinaryExpression
10486¿Identifier¿¿11198¿source¿¿¿{"start":{"line":862,"column":19},"end":{"line":862,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
10487¿Literal¿object¿11198¿¿null¿¿{"start":{"line":862,"column":30},"end":{"line":862,"column":34},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Literal
10488¿VariableDeclarator¿¿11198¿v1242¿¿¿{"start":{"line":862,"column":38},"end":{"line":862,"column":58},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿VariableDeclarator
10489¿BinaryExpression¿===¿11198¿¿¿¿{"start":{"line":862,"column":38},"end":{"line":862,"column":58},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿BinaryExpression
10490¿Identifier¿¿11198¿source¿¿¿{"start":{"line":862,"column":38},"end":{"line":862,"column":44},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
10491¿Identifier¿¿11198¿undefined¿¿¿{"start":{"line":862,"column":49},"end":{"line":862,"column":58},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
10492¿VariableDeclarator¿¿11198¿v1243¿¿¿{"start":{"line":862,"column":19},"end":{"line":862,"column":58},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿VariableDeclarator
10493¿LogicalExpression¿||¿11198¿¿¿¿{"start":{"line":862,"column":19},"end":{"line":862,"column":58},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿LogicalExpression
10494¿Identifier¿¿11198¿v1241¿¿¿¿¿Identifier
10495¿Identifier¿¿11198¿v1242¿¿¿¿¿Identifier
10496¿VariableDeclarator¿¿11198¿v1244¿¿¿{"start":{"line":862,"column":62},"end":{"line":862,"column":75},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿VariableDeclarator
10497¿UnaryExpression¿typeof¿11198¿¿¿¿{"start":{"line":862,"column":62},"end":{"line":862,"column":75},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿UnaryExpression
10498¿Identifier¿¿11198¿source¿¿¿{"start":{"line":862,"column":69},"end":{"line":862,"column":75},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
10499¿VariableDeclarator¿¿11198¿v1245¿¿¿{"start":{"line":862,"column":62},"end":{"line":862,"column":88},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿VariableDeclarator
10500¿BinaryExpression¿===¿11198¿¿¿¿{"start":{"line":862,"column":62},"end":{"line":862,"column":88},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿BinaryExpression
10501¿Identifier¿¿11198¿v1244¿¿¿¿¿Identifier
10502¿Literal¿string¿11198¿¿'object'¿¿{"start":{"line":862,"column":80},"end":{"line":862,"column":88},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Literal
10503¿VariableDeclarator¿¿11198¿v1246¿¿¿{"start":{"line":862,"column":19},"end":{"line":862,"column":88},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿VariableDeclarator
10504¿LogicalExpression¿||¿11198¿¿¿¿{"start":{"line":862,"column":19},"end":{"line":862,"column":88},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿LogicalExpression
10505¿Identifier¿¿11198¿v1243¿¿¿¿¿Identifier
10506¿Identifier¿¿11198¿v1245¿¿¿¿¿Identifier
10507¿VariableDeclarator¿¿11198¿v1247¿¿¿{"start":{"line":862,"column":92},"end":{"line":862,"column":113},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿VariableDeclarator
10508¿CallExpression¿¿11198¿¿¿¿{"start":{"line":862,"column":92},"end":{"line":862,"column":113},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿CallExpression
10509¿MemberExpression¿¿11198¿¿¿¿{"start":{"line":862,"column":92},"end":{"line":862,"column":105},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿MemberExpression
10510¿Identifier¿¿11198¿Array¿¿¿{"start":{"line":862,"column":92},"end":{"line":862,"column":97},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
10511¿Identifier¿¿11198¿isArray¿¿¿{"start":{"line":862,"column":98},"end":{"line":862,"column":105},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
10512¿Identifier¿¿11198¿source¿¿¿{"start":{"line":862,"column":106},"end":{"line":862,"column":112},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
10513¿VariableDeclarator¿¿11198¿v1248¿¿¿{"start":{"line":862,"column":19},"end":{"line":862,"column":113},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿VariableDeclarator
10514¿LogicalExpression¿||¿11198¿¿¿¿{"start":{"line":862,"column":19},"end":{"line":862,"column":113},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿LogicalExpression
10515¿Identifier¿¿11198¿v1246¿¿¿¿¿Identifier
10516¿Identifier¿¿11198¿v1247¿¿¿¿¿Identifier
10517¿VariableDeclarator¿¿11198¿v1249¿¿¿{"start":{"line":862,"column":4},"end":{"line":862,"column":188},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿VariableDeclarator
10518¿CallExpression¿¿11198¿¿¿¿{"start":{"line":862,"column":4},"end":{"line":862,"column":188},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿CallExpression
10519¿MemberExpression¿¿11198¿¿¿¿{"start":{"line":862,"column":4},"end":{"line":862,"column":18},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿MemberExpression
10520¿Identifier¿¿11198¿exports¿¿¿{"start":{"line":862,"column":4},"end":{"line":862,"column":11},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
10521¿Identifier¿¿11198¿assert¿¿¿{"start":{"line":862,"column":12},"end":{"line":862,"column":18},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Identifier
10522¿Identifier¿¿11198¿v1248¿¿¿¿¿Identifier
10523¿Literal¿string¿11198¿¿'Invalid source object: must be null, undefined, an object, or an array'¿¿{"start":{"line":862,"column":115},"end":{"line":862,"column":187},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿Literal
10524¿ExpressionStatement¿¿11198¿¿¿¿{"start":{"line":862,"column":4},"end":{"line":862,"column":189},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿ExpressionStatement
10525¿Identifier¿¿11198¿v1249¿¿¿¿¿Identifier
10526¿VariableDeclarator¿¿11198¿separator¿¿¿{"start":{"line":863,"column":10},"end":{"line":863,"column":106},"fname":"/datasets/secbench-dataset/CWE-471/hoek_5.0.0/src/index.js"}¿¿VariableDeclarator
