Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
1858¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":245,"column":24},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Program
3110¿Identifier¿¿3296¿charAt¿¿¿{"start":{"line":230,"column":37},"end":{"line":230,"column":43},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Identifier
3111¿Literal¿number¿3296¿¿0¿¿{"start":{"line":230,"column":44},"end":{"line":230,"column":45},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Literal
3112¿VariableDeclarator¿¿3296¿v324¿¿¿{"start":{"line":230,"column":30},"end":{"line":230,"column":60},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿VariableDeclarator
3113¿CallExpression¿¿3296¿¿¿¿{"start":{"line":230,"column":30},"end":{"line":230,"column":60},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿CallExpression
3114¿MemberExpression¿¿3296¿¿¿¿{"start":{"line":230,"column":30},"end":{"line":230,"column":58},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿MemberExpression
3115¿Identifier¿¿3296¿v323¿¿¿¿¿Identifier
3116¿Identifier¿¿3296¿toLowerCase¿¿¿{"start":{"line":230,"column":47},"end":{"line":230,"column":58},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Identifier
3117¿VariableDeclarator¿¿3296¿v325¿¿¿{"start":{"line":230,"column":63},"end":{"line":230,"column":78},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿VariableDeclarator
3118¿CallExpression¿¿3296¿¿¿¿{"start":{"line":230,"column":63},"end":{"line":230,"column":78},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿CallExpression
3119¿MemberExpression¿¿3296¿¿¿¿{"start":{"line":230,"column":63},"end":{"line":230,"column":75},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿MemberExpression
3120¿Identifier¿¿3296¿method¿¿¿{"start":{"line":230,"column":63},"end":{"line":230,"column":69},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Identifier
3121¿Identifier¿¿3296¿slice¿¿¿{"start":{"line":230,"column":70},"end":{"line":230,"column":75},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Identifier
3122¿Literal¿number¿3296¿¿1¿¿{"start":{"line":230,"column":76},"end":{"line":230,"column":77},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Literal
3123¿VariableDeclarator¿¿3296¿prototypeMethodName¿¿¿{"start":{"line":230,"column":8},"end":{"line":230,"column":78},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿VariableDeclarator
3124¿BinaryExpression¿+¿3296¿¿¿¿{"start":{"line":230,"column":30},"end":{"line":230,"column":78},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿BinaryExpression
3125¿Identifier¿¿3296¿v324¿¿¿¿¿Identifier
3126¿Identifier¿¿3296¿v325¿¿¿¿¿Identifier
3127¿VariableDeclarator¿¿3296¿apiMethodName¿¿¿{"start":{"line":231,"column":8},"end":{"line":231,"column":52},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿VariableDeclarator
3128¿BinaryExpression¿+¿3296¿¿¿¿{"start":{"line":231,"column":24},"end":{"line":231,"column":52},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿BinaryExpression
3129¿Literal¿string¿3296¿¿'AdaptivePayments/'¿¿{"start":{"line":231,"column":24},"end":{"line":231,"column":43},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Literal
3130¿Identifier¿¿3296¿method¿¿¿{"start":{"line":231,"column":46},"end":{"line":231,"column":52},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Identifier
3131¿VariableDeclarator¿¿3296¿v326¿¿¿{"start":{"line":232,"column":4},"end":{"line":232,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿VariableDeclarator
3132¿MemberExpression¿¿3296¿¿¿¿{"start":{"line":232,"column":4},"end":{"line":232,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿MemberExpression
3133¿Identifier¿¿3296¿Paypal¿¿¿{"start":{"line":232,"column":4},"end":{"line":232,"column":10},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Identifier
3134¿Identifier¿¿3296¿prototype¿¿¿{"start":{"line":232,"column":11},"end":{"line":232,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Identifier
3135¿VariableDeclarator¿¿3296¿v328¿¿¿{"start":{"line":232,"column":4},"end":{"line":234,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿VariableDeclarator
3136¿FunctionExpression¿¿3296¿anon¿¿¿{"start":{"line":232,"column":44},"end":{"line":234,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿FunctionExpression
3137¿Identifier¿¿0¿data¿¿¿{"start":{"line":232,"column":54},"end":{"line":232,"column":58},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Identifier
3138¿Identifier¿¿0¿callback¿¿¿{"start":{"line":232,"column":60},"end":{"line":232,"column":68},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Identifier
3139¿VariableDeclarator¿¿3298¿v327¿¿¿{"start":{"line":233,"column":8},"end":{"line":233,"column":51},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿VariableDeclarator
3140¿CallExpression¿¿3298¿¿¿¿{"start":{"line":233,"column":8},"end":{"line":233,"column":51},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿CallExpression
3141¿MemberExpression¿¿3298¿¿¿¿{"start":{"line":233,"column":8},"end":{"line":233,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿MemberExpression
3142¿ThisExpression¿¿3298¿¿¿¿{"start":{"line":233,"column":8},"end":{"line":233,"column":12},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿ThisExpression
3143¿Identifier¿¿3298¿callApi¿¿¿{"start":{"line":233,"column":13},"end":{"line":233,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Identifier
3144¿Identifier¿¿3298¿apiMethodName¿¿¿{"start":{"line":233,"column":21},"end":{"line":233,"column":34},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Identifier
3145¿Identifier¿¿3298¿data¿¿¿{"start":{"line":233,"column":36},"end":{"line":233,"column":40},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Identifier
3146¿Identifier¿¿3298¿callback¿¿¿{"start":{"line":233,"column":42},"end":{"line":233,"column":50},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Identifier
3147¿ExpressionStatement¿¿3298¿¿¿¿{"start":{"line":233,"column":8},"end":{"line":233,"column":52},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿ExpressionStatement
3148¿Identifier¿¿3298¿v327¿¿¿¿¿Identifier
3149¿BlockStatement¿¿3298¿¿¿¿{"start":{"line":232,"column":70},"end":{"line":234,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿BlockStatement
3150¿ExpressionStatement¿¿3296¿¿¿¿{"start":{"line":232,"column":4},"end":{"line":234,"column":6},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿ExpressionStatement
3151¿AssignmentExpression¿=¿3296¿¿¿¿{"start":{"line":232,"column":4},"end":{"line":234,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿AssignmentExpression
3152¿MemberExpression¿computed¿3296¿¿¿¿{"start":{"line":232,"column":4},"end":{"line":232,"column":41},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿MemberExpression
3153¿Identifier¿¿3296¿v326¿¿¿¿¿Identifier
3154¿Identifier¿¿3296¿prototypeMethodName¿¿¿{"start":{"line":232,"column":21},"end":{"line":232,"column":40},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Identifier
3155¿Identifier¿¿3296¿v328¿¿¿¿¿Identifier
3156¿BlockStatement¿¿3296¿¿¿¿{"start":{"line":229,"column":50},"end":{"line":235,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿BlockStatement
3157¿VariableDeclarator¿¿3233¿v330¿¿¿{"start":{"line":229,"column":0},"end":{"line":235,"column":2},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿VariableDeclarator
3158¿CallExpression¿¿3233¿¿¿¿{"start":{"line":229,"column":0},"end":{"line":235,"column":2},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿CallExpression
3159¿MemberExpression¿¿3233¿¿¿¿{"start":{"line":229,"column":0},"end":{"line":229,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿MemberExpression
3160¿Identifier¿¿3233¿adaptivePaymentsMethods¿¿¿{"start":{"line":229,"column":0},"end":{"line":229,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Identifier
3161¿Identifier¿¿3233¿forEach¿¿¿{"start":{"line":229,"column":24},"end":{"line":229,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Identifier
3162¿Identifier¿¿3233¿v329¿¿¿¿¿Identifier
3163¿ExpressionStatement¿¿3233¿¿¿¿{"start":{"line":229,"column":0},"end":{"line":235,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿ExpressionStatement
3164¿Identifier¿¿3233¿v330¿¿¿¿¿Identifier
3165¿VariableDeclarator¿¿3233¿v337¿¿¿{"start":{"line":237,"column":32},"end":{"line":243,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿VariableDeclarator
3166¿FunctionExpression¿¿3233¿anon¿¿¿{"start":{"line":237,"column":32},"end":{"line":243,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿FunctionExpression
3167¿Identifier¿¿0¿method¿¿¿{"start":{"line":237,"column":42},"end":{"line":237,"column":48},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Identifier
3168¿VariableDeclarator¿¿3300¿v331¿¿¿{"start":{"line":238,"column":30},"end":{"line":238,"column":46},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿VariableDeclarator
3169¿CallExpression¿¿3300¿¿¿¿{"start":{"line":238,"column":30},"end":{"line":238,"column":46},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿CallExpression
3170¿MemberExpression¿¿3300¿¿¿¿{"start":{"line":238,"column":30},"end":{"line":238,"column":43},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿MemberExpression
3171¿Identifier¿¿3300¿method¿¿¿{"start":{"line":238,"column":30},"end":{"line":238,"column":36},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Identifier
3172¿Identifier¿¿3300¿charAt¿¿¿{"start":{"line":238,"column":37},"end":{"line":238,"column":43},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Identifier
3173¿Literal¿number¿3300¿¿0¿¿{"start":{"line":238,"column":44},"end":{"line":238,"column":45},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Literal
3174¿VariableDeclarator¿¿3300¿v332¿¿¿{"start":{"line":238,"column":30},"end":{"line":238,"column":60},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿VariableDeclarator
3175¿CallExpression¿¿3300¿¿¿¿{"start":{"line":238,"column":30},"end":{"line":238,"column":60},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿CallExpression
3176¿MemberExpression¿¿3300¿¿¿¿{"start":{"line":238,"column":30},"end":{"line":238,"column":58},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿MemberExpression
3177¿Identifier¿¿3300¿v331¿¿¿¿¿Identifier
3178¿Identifier¿¿3300¿toLowerCase¿¿¿{"start":{"line":238,"column":47},"end":{"line":238,"column":58},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Identifier
3179¿VariableDeclarator¿¿3300¿v333¿¿¿{"start":{"line":238,"column":63},"end":{"line":238,"column":78},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿VariableDeclarator
3180¿CallExpression¿¿3300¿¿¿¿{"start":{"line":238,"column":63},"end":{"line":238,"column":78},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿CallExpression
3181¿MemberExpression¿¿3300¿¿¿¿{"start":{"line":238,"column":63},"end":{"line":238,"column":75},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿MemberExpression
3182¿Identifier¿¿3300¿method¿¿¿{"start":{"line":238,"column":63},"end":{"line":238,"column":69},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Identifier
3183¿Identifier¿¿3300¿slice¿¿¿{"start":{"line":238,"column":70},"end":{"line":238,"column":75},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Identifier
3184¿Literal¿number¿3300¿¿1¿¿{"start":{"line":238,"column":76},"end":{"line":238,"column":77},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Literal
3185¿VariableDeclarator¿¿3300¿prototypeMethodName¿¿¿{"start":{"line":238,"column":8},"end":{"line":238,"column":78},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿VariableDeclarator
3186¿BinaryExpression¿+¿3300¿¿¿¿{"start":{"line":238,"column":30},"end":{"line":238,"column":78},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿BinaryExpression
3187¿Identifier¿¿3300¿v332¿¿¿¿¿Identifier
3188¿Identifier¿¿3300¿v333¿¿¿¿¿Identifier
3189¿VariableDeclarator¿¿3300¿apiMethodName¿¿¿{"start":{"line":239,"column":8},"end":{"line":239,"column":52},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿VariableDeclarator
3190¿BinaryExpression¿+¿3300¿¿¿¿{"start":{"line":239,"column":24},"end":{"line":239,"column":52},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿BinaryExpression
3191¿Literal¿string¿3300¿¿'AdaptiveAccounts/'¿¿{"start":{"line":239,"column":24},"end":{"line":239,"column":43},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Literal
3192¿Identifier¿¿3300¿method¿¿¿{"start":{"line":239,"column":46},"end":{"line":239,"column":52},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Identifier
3193¿VariableDeclarator¿¿3300¿v334¿¿¿{"start":{"line":240,"column":4},"end":{"line":240,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿VariableDeclarator
3194¿MemberExpression¿¿3300¿¿¿¿{"start":{"line":240,"column":4},"end":{"line":240,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿MemberExpression
3195¿Identifier¿¿3300¿Paypal¿¿¿{"start":{"line":240,"column":4},"end":{"line":240,"column":10},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Identifier
3196¿Identifier¿¿3300¿prototype¿¿¿{"start":{"line":240,"column":11},"end":{"line":240,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Identifier
3197¿VariableDeclarator¿¿3300¿v336¿¿¿{"start":{"line":240,"column":4},"end":{"line":242,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿VariableDeclarator
3198¿FunctionExpression¿¿3300¿anon¿¿¿{"start":{"line":240,"column":44},"end":{"line":242,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿FunctionExpression
3199¿Identifier¿¿0¿data¿¿¿{"start":{"line":240,"column":54},"end":{"line":240,"column":58},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Identifier
3200¿Identifier¿¿0¿callback¿¿¿{"start":{"line":240,"column":60},"end":{"line":240,"column":68},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Identifier
3201¿VariableDeclarator¿¿3302¿v335¿¿¿{"start":{"line":241,"column":8},"end":{"line":241,"column":51},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿VariableDeclarator
3202¿CallExpression¿¿3302¿¿¿¿{"start":{"line":241,"column":8},"end":{"line":241,"column":51},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿CallExpression
3203¿MemberExpression¿¿3302¿¿¿¿{"start":{"line":241,"column":8},"end":{"line":241,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿MemberExpression
3204¿ThisExpression¿¿3302¿¿¿¿{"start":{"line":241,"column":8},"end":{"line":241,"column":12},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿ThisExpression
3205¿Identifier¿¿3302¿callApi¿¿¿{"start":{"line":241,"column":13},"end":{"line":241,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Identifier
3206¿Identifier¿¿3302¿apiMethodName¿¿¿{"start":{"line":241,"column":21},"end":{"line":241,"column":34},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Identifier
3207¿Identifier¿¿3302¿data¿¿¿{"start":{"line":241,"column":36},"end":{"line":241,"column":40},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Identifier
3208¿Identifier¿¿3302¿callback¿¿¿{"start":{"line":241,"column":42},"end":{"line":241,"column":50},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿Identifier
3209¿ExpressionStatement¿¿3302¿¿¿¿{"start":{"line":241,"column":8},"end":{"line":241,"column":52},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿ExpressionStatement
3210¿Identifier¿¿3302¿v335¿¿¿¿¿Identifier
3211¿BlockStatement¿¿3302¿¿¿¿{"start":{"line":240,"column":70},"end":{"line":242,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿BlockStatement
3212¿ExpressionStatement¿¿3300¿¿¿¿{"start":{"line":240,"column":4},"end":{"line":242,"column":6},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿ExpressionStatement
3213¿AssignmentExpression¿=¿3300¿¿¿¿{"start":{"line":240,"column":4},"end":{"line":242,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿AssignmentExpression
3214¿MemberExpression¿computed¿3300¿¿¿¿{"start":{"line":240,"column":4},"end":{"line":240,"column":41},"fname":"/datasets/secbench-dataset/CWE-471/paypal-adaptive_0.4.1/src/paypal-adaptive.js"}¿¿MemberExpression
