Id:ID¿Type¿SubType¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
4880¿Program¿¿¿¿¿{"start":{"line":5,"column":0},"end":{"line":811,"column":26},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Program
8387¿Identifier¿¿v939¿¿¿¿¿Identifier
8388¿Identifier¿¿v940¿¿¿¿¿Identifier
8389¿IfStatement¿¿¿¿¿{"start":{"line":758,"column":1},"end":{"line":761,"column":2},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿IfStatement
8390¿Identifier¿¿v941¿¿¿¿¿Identifier
8391¿ExpressionStatement¿¿¿¿¿{"start":{"line":759,"column":2},"end":{"line":759,"column":37},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿ExpressionStatement
8392¿AssignmentExpression¿=¿¿¿¿{"start":{"line":759,"column":2},"end":{"line":759,"column":36},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿AssignmentExpression
8393¿Identifier¿¿proto¿¿¿{"start":{"line":759,"column":2},"end":{"line":759,"column":7},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
8394¿CallExpression¿¿¿¿¿{"start":{"line":759,"column":10},"end":{"line":759,"column":36},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿CallExpression
8395¿MemberExpression¿¿¿¿¿{"start":{"line":759,"column":10},"end":{"line":759,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿MemberExpression
8396¿Identifier¿¿Object¿¿¿{"start":{"line":759,"column":10},"end":{"line":759,"column":16},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
8397¿Identifier¿¿getPrototypeOf¿¿¿{"start":{"line":759,"column":17},"end":{"line":759,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
8398¿Identifier¿¿val¿¿¿{"start":{"line":759,"column":32},"end":{"line":759,"column":35},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
8399¿VariableDeclarator¿¿v942¿¿¿¿¿VariableDeclarator
8400¿MemberExpression¿¿¿¿¿{"start":{"line":760,"column":16},"end":{"line":760,"column":32},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿MemberExpression
8401¿Identifier¿¿Object¿¿¿{"start":{"line":760,"column":16},"end":{"line":760,"column":22},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
8402¿Identifier¿¿prototype¿¿¿{"start":{"line":760,"column":23},"end":{"line":760,"column":32},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
8403¿VariableDeclarator¿¿v943¿¿¿¿¿VariableDeclarator
8404¿BinaryExpression¿===¿¿¿¿{"start":{"line":760,"column":6},"end":{"line":760,"column":32},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿BinaryExpression
8405¿Identifier¿¿proto¿¿¿{"start":{"line":760,"column":6},"end":{"line":760,"column":11},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
8406¿Identifier¿¿v942¿¿¿¿¿Identifier
8407¿VariableDeclarator¿¿v944¿¿¿¿¿VariableDeclarator
8408¿BinaryExpression¿===¿¿¿¿{"start":{"line":760,"column":36},"end":{"line":760,"column":50},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿BinaryExpression
8409¿Identifier¿¿proto¿¿¿{"start":{"line":760,"column":36},"end":{"line":760,"column":41},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
8410¿Literal¿object¿¿null¿¿{"start":{"line":760,"column":46},"end":{"line":760,"column":50},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Literal
8411¿ExpressionStatement¿¿¿¿¿{"start":{"line":760,"column":2},"end":{"line":760,"column":51},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿ExpressionStatement
8412¿AssignmentExpression¿=¿¿¿¿{"start":{"line":760,"column":2},"end":{"line":760,"column":50},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿AssignmentExpression
8413¿Identifier¿¿r¿¿¿{"start":{"line":760,"column":2},"end":{"line":760,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
8414¿LogicalExpression¿||¿¿¿¿{"start":{"line":760,"column":6},"end":{"line":760,"column":50},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿LogicalExpression
8415¿Identifier¿¿v943¿¿¿¿¿Identifier
8416¿Identifier¿¿v944¿¿¿¿¿Identifier
8417¿BlockStatement¿¿¿¿¿{"start":{"line":758,"column":46},"end":{"line":761,"column":2},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿BlockStatement
8418¿ReturnStatement¿¿¿¿¿{"start":{"line":762,"column":1},"end":{"line":762,"column":10},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿ReturnStatement
8419¿Identifier¿¿r¿¿¿{"start":{"line":762,"column":8},"end":{"line":762,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
8420¿BlockStatement¿¿¿¿¿{"start":{"line":755,"column":28},"end":{"line":763,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿BlockStatement
8421¿ExpressionStatement¿¿¿¿¿{"start":{"line":764,"column":0},"end":{"line":764,"column":38},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿ExpressionStatement
8422¿AssignmentExpression¿=¿¿¿¿{"start":{"line":764,"column":0},"end":{"line":764,"column":37},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿AssignmentExpression
8423¿MemberExpression¿¿¿¿¿{"start":{"line":764,"column":0},"end":{"line":764,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿MemberExpression
8424¿Identifier¿¿exports¿¿¿{"start":{"line":764,"column":0},"end":{"line":764,"column":7},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
8425¿Identifier¿¿isPlainObject¿¿¿{"start":{"line":764,"column":8},"end":{"line":764,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
8426¿Identifier¿¿isPlainObject¿¿¿{"start":{"line":764,"column":24},"end":{"line":764,"column":37},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
8427¿VariableDeclarator¿exported¿isEmptyObject¿¿¿¿¿VariableDeclarator
8428¿FunctionExpression¿¿anon¿¿¿{"start":{"line":766,"column":0},"end":{"line":775,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿FunctionExpression
8429¿Identifier¿¿val¿¿¿{"start":{"line":766,"column":23},"end":{"line":766,"column":26},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
8430¿VariableDeclarator¿¿key¿¿¿{"start":{"line":767,"column":5},"end":{"line":767,"column":8},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿VariableDeclarator
8431¿VariableDeclarator¿¿v945¿¿¿¿¿VariableDeclarator
8432¿UnaryExpression¿typeof¿¿¿¿{"start":{"line":768,"column":5},"end":{"line":768,"column":15},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿UnaryExpression
8433¿Identifier¿¿val¿¿¿{"start":{"line":768,"column":12},"end":{"line":768,"column":15},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
8434¿VariableDeclarator¿¿v946¿¿¿¿¿VariableDeclarator
8435¿BinaryExpression¿===¿¿¿¿{"start":{"line":768,"column":5},"end":{"line":768,"column":28},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿BinaryExpression
8436¿Identifier¿¿v945¿¿¿¿¿Identifier
8437¿Literal¿string¿¿'object'¿¿{"start":{"line":768,"column":20},"end":{"line":768,"column":28},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Literal
8438¿VariableDeclarator¿¿v947¿¿¿¿¿VariableDeclarator
8439¿LogicalExpression¿&&¿¿¿¿{"start":{"line":768,"column":5},"end":{"line":768,"column":35},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿LogicalExpression
8440¿Identifier¿¿v946¿¿¿¿¿Identifier
8441¿Identifier¿¿val¿¿¿{"start":{"line":768,"column":32},"end":{"line":768,"column":35},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
8442¿IfStatement¿¿¿¿¿{"start":{"line":768,"column":1},"end":{"line":773,"column":2},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿IfStatement
8443¿Identifier¿¿v947¿¿¿¿¿Identifier
8444¿ForInStatement¿¿¿¿¿{"start":{"line":769,"column":2},"end":{"line":771,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿ForInStatement
8445¿Identifier¿¿key¿¿¿{"start":{"line":769,"column":7},"end":{"line":769,"column":10},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
8446¿Identifier¿¿val¿¿¿{"start":{"line":769,"column":14},"end":{"line":769,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
8447¿ReturnStatement¿¿¿¿¿{"start":{"line":770,"column":3},"end":{"line":770,"column":16},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿ReturnStatement
8448¿Literal¿boolean¿¿false¿¿{"start":{"line":770,"column":10},"end":{"line":770,"column":15},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Literal
8449¿BlockStatement¿¿¿¿¿{"start":{"line":769,"column":19},"end":{"line":771,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿BlockStatement
8450¿ReturnStatement¿¿¿¿¿{"start":{"line":772,"column":2},"end":{"line":772,"column":14},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿ReturnStatement
8451¿Literal¿boolean¿¿true¿¿{"start":{"line":772,"column":9},"end":{"line":772,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Literal
8452¿BlockStatement¿¿¿¿¿{"start":{"line":768,"column":37},"end":{"line":773,"column":2},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿BlockStatement
8453¿ReturnStatement¿¿¿¿¿{"start":{"line":774,"column":1},"end":{"line":774,"column":14},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿ReturnStatement
8454¿Literal¿boolean¿¿false¿¿{"start":{"line":774,"column":8},"end":{"line":774,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Literal
8455¿BlockStatement¿¿¿¿¿{"start":{"line":766,"column":28},"end":{"line":775,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿BlockStatement
8456¿ExpressionStatement¿¿¿¿¿{"start":{"line":776,"column":0},"end":{"line":776,"column":38},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿ExpressionStatement
8457¿AssignmentExpression¿=¿¿¿¿{"start":{"line":776,"column":0},"end":{"line":776,"column":37},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿AssignmentExpression
8458¿MemberExpression¿¿¿¿¿{"start":{"line":776,"column":0},"end":{"line":776,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿MemberExpression
8459¿Identifier¿¿exports¿¿¿{"start":{"line":776,"column":0},"end":{"line":776,"column":7},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
8460¿Identifier¿¿isEmptyObject¿¿¿{"start":{"line":776,"column":8},"end":{"line":776,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
8461¿Identifier¿¿isEmptyObject¿¿¿{"start":{"line":776,"column":24},"end":{"line":776,"column":37},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
8462¿VariableDeclarator¿exported¿isEmptyArray¿¿¿¿¿VariableDeclarator
8463¿FunctionExpression¿¿anon¿¿¿{"start":{"line":778,"column":0},"end":{"line":786,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿FunctionExpression
8464¿Identifier¿¿val¿¿¿{"start":{"line":778,"column":22},"end":{"line":778,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
8465¿VariableDeclarator¿¿v948¿¿¿¿¿VariableDeclarator
8466¿CallExpression¿¿¿¿¿{"start":{"line":779,"column":5},"end":{"line":779,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿CallExpression
8467¿MemberExpression¿¿¿¿¿{"start":{"line":779,"column":5},"end":{"line":779,"column":18},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿MemberExpression
8468¿Identifier¿¿Array¿¿¿{"start":{"line":779,"column":5},"end":{"line":779,"column":10},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
8469¿Identifier¿¿isArray¿¿¿{"start":{"line":779,"column":11},"end":{"line":779,"column":18},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
8470¿Identifier¿¿val¿¿¿{"start":{"line":779,"column":19},"end":{"line":779,"column":22},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
8471¿IfStatement¿¿¿¿¿{"start":{"line":779,"column":1},"end":{"line":781,"column":2},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿IfStatement
8472¿Identifier¿¿v948¿¿¿¿¿Identifier
8473¿VariableDeclarator¿¿v949¿¿¿¿¿VariableDeclarator
8474¿MemberExpression¿¿¿¿¿{"start":{"line":780,"column":10},"end":{"line":780,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿MemberExpression
8475¿Identifier¿¿val¿¿¿{"start":{"line":780,"column":10},"end":{"line":780,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
8476¿Identifier¿¿length¿¿¿{"start":{"line":780,"column":14},"end":{"line":780,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
8477¿VariableDeclarator¿¿v950¿¿¿¿¿VariableDeclarator
8478¿UnaryExpression¿!¿¿¿¿{"start":{"line":780,"column":9},"end":{"line":780,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿UnaryExpression
8479¿Identifier¿¿v949¿¿¿¿¿Identifier
8480¿ReturnStatement¿¿¿¿¿{"start":{"line":780,"column":2},"end":{"line":780,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿ReturnStatement
8481¿Identifier¿¿v950¿¿¿¿¿Identifier
8482¿BlockStatement¿¿¿¿¿{"start":{"line":779,"column":25},"end":{"line":781,"column":2},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿BlockStatement
8483¿VariableDeclarator¿¿v951¿¿¿¿¿VariableDeclarator
8484¿MemberExpression¿¿¿¿¿{"start":{"line":782,"column":19},"end":{"line":782,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿MemberExpression
8485¿Identifier¿¿val¿¿¿{"start":{"line":782,"column":19},"end":{"line":782,"column":22},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
8486¿Identifier¿¿length¿¿¿{"start":{"line":782,"column":23},"end":{"line":782,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
8487¿VariableDeclarator¿¿v952¿¿¿¿¿VariableDeclarator
8488¿UnaryExpression¿typeof¿¿¿¿{"start":{"line":782,"column":12},"end":{"line":782,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿UnaryExpression
8489¿Identifier¿¿v951¿¿¿¿¿Identifier
8490¿VariableDeclarator¿¿v953¿¿¿¿¿VariableDeclarator
8491¿BinaryExpression¿===¿¿¿¿{"start":{"line":782,"column":12},"end":{"line":782,"column":42},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿BinaryExpression
8492¿Identifier¿¿v952¿¿¿¿¿Identifier
8493¿Literal¿string¿¿'number'¿¿{"start":{"line":782,"column":34},"end":{"line":782,"column":42},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Literal
8494¿VariableDeclarator¿¿v954¿¿¿¿¿VariableDeclarator
8495¿LogicalExpression¿&&¿¿¿¿{"start":{"line":782,"column":5},"end":{"line":782,"column":42},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿LogicalExpression
8496¿Identifier¿¿val¿¿¿{"start":{"line":782,"column":5},"end":{"line":782,"column":8},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
8497¿Identifier¿¿v953¿¿¿¿¿Identifier
8498¿IfStatement¿¿¿¿¿{"start":{"line":782,"column":1},"end":{"line":784,"column":2},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿IfStatement
8499¿Identifier¿¿v954¿¿¿¿¿Identifier
8500¿VariableDeclarator¿¿v955¿¿¿¿¿VariableDeclarator
8501¿MemberExpression¿¿¿¿¿{"start":{"line":783,"column":10},"end":{"line":783,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿MemberExpression
8502¿Identifier¿¿val¿¿¿{"start":{"line":783,"column":10},"end":{"line":783,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
8503¿Identifier¿¿length¿¿¿{"start":{"line":783,"column":14},"end":{"line":783,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
8504¿VariableDeclarator¿¿v956¿¿¿¿¿VariableDeclarator
8505¿UnaryExpression¿!¿¿¿¿{"start":{"line":783,"column":9},"end":{"line":783,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿UnaryExpression
8506¿Identifier¿¿v955¿¿¿¿¿Identifier
8507¿ReturnStatement¿¿¿¿¿{"start":{"line":783,"column":2},"end":{"line":783,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿ReturnStatement
8508¿Identifier¿¿v956¿¿¿¿¿Identifier
8509¿BlockStatement¿¿¿¿¿{"start":{"line":782,"column":44},"end":{"line":784,"column":2},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿BlockStatement
8510¿ReturnStatement¿¿¿¿¿{"start":{"line":785,"column":1},"end":{"line":785,"column":14},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿ReturnStatement
8511¿Literal¿boolean¿¿false¿¿{"start":{"line":785,"column":8},"end":{"line":785,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Literal
8512¿BlockStatement¿¿¿¿¿{"start":{"line":778,"column":27},"end":{"line":786,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿BlockStatement
8513¿ExpressionStatement¿¿¿¿¿{"start":{"line":787,"column":0},"end":{"line":787,"column":36},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿ExpressionStatement
8514¿AssignmentExpression¿=¿¿¿¿{"start":{"line":787,"column":0},"end":{"line":787,"column":35},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿AssignmentExpression
8515¿MemberExpression¿¿¿¿¿{"start":{"line":787,"column":0},"end":{"line":787,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿MemberExpression
8516¿Identifier¿¿exports¿¿¿{"start":{"line":787,"column":0},"end":{"line":787,"column":7},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
8517¿Identifier¿¿isEmptyArray¿¿¿{"start":{"line":787,"column":8},"end":{"line":787,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/objtools_3.0.0/src/index.js"}¿¿Identifier
