Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
2727¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":365,"column":28},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Program
4705¿Identifier¿¿4925¿exports¿¿¿{"start":{"line":327,"column":26},"end":{"line":327,"column":33},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Identifier
4706¿Identifier¿¿4925¿JsonPatchError¿¿¿{"start":{"line":327,"column":34},"end":{"line":327,"column":48},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Identifier
4707¿Literal¿string¿4925¿¿'Cannot perform the operation from a path that does not exist'¿¿{"start":{"line":327,"column":49},"end":{"line":327,"column":111},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Literal
4708¿Literal¿string¿4925¿¿'OPERATION_FROM_UNRESOLVABLE'¿¿{"start":{"line":327,"column":113},"end":{"line":327,"column":142},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Literal
4709¿Identifier¿¿4925¿index¿¿¿{"start":{"line":327,"column":144},"end":{"line":327,"column":149},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Identifier
4710¿Identifier¿¿4925¿operation¿¿¿{"start":{"line":327,"column":151},"end":{"line":327,"column":160},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Identifier
4711¿Identifier¿¿4925¿document¿¿¿{"start":{"line":327,"column":162},"end":{"line":327,"column":170},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Identifier
4712¿ThrowStatement¿¿4925¿¿¿¿{"start":{"line":327,"column":16},"end":{"line":327,"column":172},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿ThrowStatement
4713¿Identifier¿¿4925¿v498¿¿¿¿¿Identifier
4714¿BlockStatement¿¿4925¿¿¿¿{"start":{"line":326,"column":71},"end":{"line":328,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿BlockStatement
4715¿BlockStatement¿¿4925¿¿¿¿{"start":{"line":323,"column":69},"end":{"line":329,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿BlockStatement
4716¿BlockStatement¿¿4925¿¿¿¿¿¿BlockStatement
4717¿BlockStatement¿¿4925¿¿¿¿¿¿BlockStatement
4718¿BlockStatement¿¿4925¿¿¿¿{"start":{"line":310,"column":23},"end":{"line":330,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿BlockStatement
4719¿BlockStatement¿¿4925¿¿¿¿¿¿BlockStatement
4720¿BlockStatement¿¿4925¿¿¿¿¿¿BlockStatement
4721¿BlockStatement¿¿4925¿¿¿¿¿¿BlockStatement
4722¿BlockStatement¿¿4925¿¿¿¿¿¿BlockStatement
4723¿BlockStatement¿¿4925¿¿¿¿¿¿BlockStatement
4724¿BlockStatement¿¿4925¿¿¿¿¿¿BlockStatement
4725¿BlockStatement¿¿4925¿¿¿¿¿¿BlockStatement
4726¿BlockStatement¿¿4925¿¿¿¿{"start":{"line":287,"column":69},"end":{"line":331,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿BlockStatement
4727¿ExpressionStatement¿¿4856¿¿¿¿{"start":{"line":332,"column":0},"end":{"line":332,"column":30},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿ExpressionStatement
4728¿AssignmentExpression¿=¿4856¿¿¿¿{"start":{"line":332,"column":0},"end":{"line":332,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿AssignmentExpression
4729¿MemberExpression¿¿4856¿¿¿¿{"start":{"line":332,"column":0},"end":{"line":332,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿MemberExpression
4730¿Identifier¿¿4856¿exports¿¿¿{"start":{"line":332,"column":0},"end":{"line":332,"column":7},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Identifier
4731¿Identifier¿¿4856¿validator¿¿¿{"start":{"line":332,"column":8},"end":{"line":332,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Identifier
4732¿Identifier¿¿4856¿validator¿¿¿{"start":{"line":332,"column":20},"end":{"line":332,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Identifier
4733¿VariableDeclarator¿exported¿4856¿validate¿¿¿{"start":{"line":340,"column":0},"end":{"line":364,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿VariableDeclarator
4734¿FunctionExpression¿¿4856¿anon¿¿¿{"start":{"line":340,"column":0},"end":{"line":364,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿FunctionExpression
4735¿Identifier¿¿0¿sequence¿¿¿{"start":{"line":340,"column":18},"end":{"line":340,"column":26},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Identifier
4736¿Identifier¿¿0¿document¿¿¿{"start":{"line":340,"column":28},"end":{"line":340,"column":36},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Identifier
4737¿Identifier¿¿0¿externalValidator¿¿¿{"start":{"line":340,"column":38},"end":{"line":340,"column":55},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Identifier
4738¿TryStatement¿¿4941¿¿¿¿{"start":{"line":341,"column":4},"end":{"line":363,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿TryStatement
4739¿VariableDeclarator¿¿4941¿v499¿¿¿{"start":{"line":342,"column":13},"end":{"line":342,"column":36},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿VariableDeclarator
4740¿CallExpression¿¿4941¿¿¿¿{"start":{"line":342,"column":13},"end":{"line":342,"column":36},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿CallExpression
4741¿MemberExpression¿¿4941¿¿¿¿{"start":{"line":342,"column":13},"end":{"line":342,"column":26},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿MemberExpression
4742¿Identifier¿¿4941¿Array¿¿¿{"start":{"line":342,"column":13},"end":{"line":342,"column":18},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Identifier
4743¿Identifier¿¿4941¿isArray¿¿¿{"start":{"line":342,"column":19},"end":{"line":342,"column":26},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Identifier
4744¿Identifier¿¿4941¿sequence¿¿¿{"start":{"line":342,"column":27},"end":{"line":342,"column":35},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Identifier
4745¿VariableDeclarator¿¿4941¿v500¿¿¿{"start":{"line":342,"column":12},"end":{"line":342,"column":36},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿VariableDeclarator
4746¿UnaryExpression¿!¿4941¿¿¿¿{"start":{"line":342,"column":12},"end":{"line":342,"column":36},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿UnaryExpression
4747¿Identifier¿¿4941¿v499¿¿¿¿¿Identifier
4748¿IfStatement¿¿4941¿¿¿¿{"start":{"line":342,"column":8},"end":{"line":344,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿IfStatement
4749¿Identifier¿¿4941¿v500¿¿¿¿¿Identifier
4750¿VariableDeclarator¿¿4941¿v501¿¿¿{"start":{"line":343,"column":18},"end":{"line":343,"column":104},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿VariableDeclarator
4751¿NewExpression¿¿4941¿¿¿¿{"start":{"line":343,"column":18},"end":{"line":343,"column":104},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿NewExpression
4752¿MemberExpression¿¿4941¿¿¿¿{"start":{"line":343,"column":22},"end":{"line":343,"column":44},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿MemberExpression
4753¿Identifier¿¿4941¿exports¿¿¿{"start":{"line":343,"column":22},"end":{"line":343,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Identifier
4754¿Identifier¿¿4941¿JsonPatchError¿¿¿{"start":{"line":343,"column":30},"end":{"line":343,"column":44},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Identifier
4755¿Literal¿string¿4941¿¿'Patch sequence must be an array'¿¿{"start":{"line":343,"column":45},"end":{"line":343,"column":78},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Literal
4756¿Literal¿string¿4941¿¿'SEQUENCE_NOT_AN_ARRAY'¿¿{"start":{"line":343,"column":80},"end":{"line":343,"column":103},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Literal
4757¿ThrowStatement¿¿4941¿¿¿¿{"start":{"line":343,"column":12},"end":{"line":343,"column":105},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿ThrowStatement
4758¿Identifier¿¿4941¿v501¿¿¿¿¿Identifier
4759¿BlockStatement¿¿4941¿¿¿¿{"start":{"line":342,"column":38},"end":{"line":344,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿BlockStatement
4760¿IfStatement¿¿4941¿¿¿¿{"start":{"line":345,"column":8},"end":{"line":354,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿IfStatement
4761¿Identifier¿¿4941¿document¿¿¿{"start":{"line":345,"column":12},"end":{"line":345,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Identifier
4762¿VariableDeclarator¿¿4941¿v502¿¿¿{"start":{"line":347,"column":23},"end":{"line":347,"column":53},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿VariableDeclarator
4763¿CallExpression¿¿4941¿¿¿¿{"start":{"line":347,"column":23},"end":{"line":347,"column":53},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿CallExpression
4764¿MemberExpression¿¿4941¿¿¿¿{"start":{"line":347,"column":23},"end":{"line":347,"column":43},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿MemberExpression
4765¿Identifier¿¿4941¿helpers_1¿¿¿{"start":{"line":347,"column":23},"end":{"line":347,"column":32},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Identifier
4766¿Identifier¿¿4941¿_deepClone¿¿¿{"start":{"line":347,"column":33},"end":{"line":347,"column":43},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Identifier
4767¿Identifier¿¿4941¿document¿¿¿{"start":{"line":347,"column":44},"end":{"line":347,"column":52},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Identifier
4768¿VariableDeclarator¿¿4941¿v503¿¿¿{"start":{"line":347,"column":55},"end":{"line":347,"column":85},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿VariableDeclarator
4769¿CallExpression¿¿4941¿¿¿¿{"start":{"line":347,"column":55},"end":{"line":347,"column":85},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿CallExpression
4770¿MemberExpression¿¿4941¿¿¿¿{"start":{"line":347,"column":55},"end":{"line":347,"column":75},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿MemberExpression
4771¿Identifier¿¿4941¿helpers_1¿¿¿{"start":{"line":347,"column":55},"end":{"line":347,"column":64},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Identifier
4772¿Identifier¿¿4941¿_deepClone¿¿¿{"start":{"line":347,"column":65},"end":{"line":347,"column":75},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Identifier
4773¿Identifier¿¿4941¿sequence¿¿¿{"start":{"line":347,"column":76},"end":{"line":347,"column":84},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Identifier
4774¿VariableDeclarator¿¿4941¿v504¿¿¿{"start":{"line":347,"column":87},"end":{"line":347,"column":112},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿VariableDeclarator
4775¿LogicalExpression¿||¿4941¿¿¿¿{"start":{"line":347,"column":87},"end":{"line":347,"column":112},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿LogicalExpression
4776¿Identifier¿¿4941¿externalValidator¿¿¿{"start":{"line":347,"column":87},"end":{"line":347,"column":104},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Identifier
4777¿Literal¿boolean¿4941¿¿true¿¿{"start":{"line":347,"column":108},"end":{"line":347,"column":112},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Literal
4778¿VariableDeclarator¿¿4941¿v505¿¿¿{"start":{"line":347,"column":12},"end":{"line":347,"column":113},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿VariableDeclarator
4779¿CallExpression¿¿4941¿¿¿¿{"start":{"line":347,"column":12},"end":{"line":347,"column":113},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿CallExpression
4780¿Identifier¿¿4941¿applyPatch¿¿¿{"start":{"line":347,"column":12},"end":{"line":347,"column":22},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Identifier
4781¿Identifier¿¿4941¿v502¿¿¿¿¿Identifier
4782¿Identifier¿¿4941¿v503¿¿¿¿¿Identifier
4783¿Identifier¿¿4941¿v504¿¿¿¿¿Identifier
4784¿ExpressionStatement¿¿4941¿¿¿¿{"start":{"line":347,"column":12},"end":{"line":347,"column":114},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿ExpressionStatement
4785¿Identifier¿¿4941¿v505¿¿¿¿¿Identifier
4786¿BlockStatement¿¿4941¿¿¿¿{"start":{"line":345,"column":22},"end":{"line":348,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿BlockStatement
4787¿ExpressionStatement¿¿4941¿¿¿¿{"start":{"line":350,"column":12},"end":{"line":350,"column":63},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿ExpressionStatement
4788¿AssignmentExpression¿=¿4941¿¿¿¿{"start":{"line":350,"column":12},"end":{"line":350,"column":62},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿AssignmentExpression
4789¿Identifier¿¿4941¿externalValidator¿¿¿{"start":{"line":350,"column":12},"end":{"line":350,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Identifier
4790¿LogicalExpression¿||¿4941¿¿¿¿{"start":{"line":350,"column":32},"end":{"line":350,"column":62},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿LogicalExpression
4791¿Identifier¿¿4941¿externalValidator¿¿¿{"start":{"line":350,"column":32},"end":{"line":350,"column":49},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Identifier
4792¿Identifier¿¿4941¿validator¿¿¿{"start":{"line":350,"column":53},"end":{"line":350,"column":62},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Identifier
4793¿VariableDeclarator¿¿4941¿i¿¿¿{"start":{"line":351,"column":21},"end":{"line":351,"column":26},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿VariableDeclarator
4794¿Literal¿number¿4941¿¿0¿¿{"start":{"line":351,"column":25},"end":{"line":351,"column":26},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Literal
4795¿VariableDeclarator¿¿4941¿v506¿¿¿{"start":{"line":351,"column":32},"end":{"line":351,"column":47},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿VariableDeclarator
4796¿MemberExpression¿¿4941¿¿¿¿{"start":{"line":351,"column":32},"end":{"line":351,"column":47},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿MemberExpression
4797¿Identifier¿¿4941¿sequence¿¿¿{"start":{"line":351,"column":32},"end":{"line":351,"column":40},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Identifier
4798¿Identifier¿¿4941¿length¿¿¿{"start":{"line":351,"column":41},"end":{"line":351,"column":47},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Identifier
4799¿VariableDeclarator¿¿4941¿v507¿¿¿{"start":{"line":351,"column":28},"end":{"line":351,"column":47},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿VariableDeclarator
4800¿BinaryExpression¿<¿4941¿¿¿¿{"start":{"line":351,"column":28},"end":{"line":351,"column":47},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿BinaryExpression
4801¿Identifier¿¿4941¿i¿¿¿{"start":{"line":351,"column":28},"end":{"line":351,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Identifier
4802¿Identifier¿¿4941¿v506¿¿¿¿¿Identifier
4803¿WhileStatement¿¿4941¿¿¿¿{"start":{"line":351,"column":12},"end":{"line":353,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿WhileStatement
4804¿Identifier¿¿4941¿v507¿¿¿¿¿Identifier
4805¿VariableDeclarator¿¿4941¿v509¿¿¿{"start":{"line":352,"column":34},"end":{"line":352,"column":45},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿VariableDeclarator
4806¿MemberExpression¿computed¿4941¿¿¿¿{"start":{"line":352,"column":34},"end":{"line":352,"column":45},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿MemberExpression
4807¿Identifier¿¿4941¿sequence¿¿¿{"start":{"line":352,"column":34},"end":{"line":352,"column":42},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Identifier
4808¿Identifier¿¿4941¿i¿¿¿{"start":{"line":352,"column":43},"end":{"line":352,"column":44},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Identifier
4809¿VariableDeclarator¿¿4941¿v510¿¿¿{"start":{"line":352,"column":16},"end":{"line":352,"column":70},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿VariableDeclarator
4810¿CallExpression¿¿4941¿¿¿¿{"start":{"line":352,"column":16},"end":{"line":352,"column":70},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿CallExpression
4811¿Identifier¿¿4941¿externalValidator¿¿¿{"start":{"line":352,"column":16},"end":{"line":352,"column":33},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Identifier
4812¿Identifier¿¿4941¿v509¿¿¿¿¿Identifier
4813¿Identifier¿¿4941¿i¿¿¿{"start":{"line":352,"column":47},"end":{"line":352,"column":48},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Identifier
4814¿Identifier¿¿4941¿document¿¿¿{"start":{"line":352,"column":50},"end":{"line":352,"column":58},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Identifier
4815¿Identifier¿¿4941¿undefined¿¿¿{"start":{"line":352,"column":60},"end":{"line":352,"column":69},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿Identifier
4816¿ExpressionStatement¿¿4941¿¿¿¿{"start":{"line":352,"column":16},"end":{"line":352,"column":71},"fname":"/datasets/secbench-dataset/CWE-471/fast-json-patch_2.0.4/src/core.js"}¿¿ExpressionStatement
