Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
1922¿Program¿¿-1¿¿¿¿{"start":{"line":7,"column":0},"end":{"line":290,"column":2},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Program
3260¿VariableDeclarator¿¿3422¿v326¿¿¿{"start":{"line":273,"column":47},"end":{"line":273,"column":67},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿VariableDeclarator
3261¿CallExpression¿¿3422¿¿¿¿{"start":{"line":273,"column":47},"end":{"line":273,"column":67},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿CallExpression
3262¿Identifier¿¿3422¿quote¿¿¿{"start":{"line":273,"column":47},"end":{"line":273,"column":52},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Identifier
3263¿Identifier¿¿3422¿v325¿¿¿¿¿Identifier
3264¿VariableDeclarator¿¿3422¿v327¿¿¿{"start":{"line":273,"column":35},"end":{"line":273,"column":67},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿VariableDeclarator
3265¿BinaryExpression¿+¿3422¿¿¿¿{"start":{"line":273,"column":35},"end":{"line":273,"column":67},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿BinaryExpression
3266¿Identifier¿¿3422¿v324¿¿¿¿¿Identifier
3267¿Identifier¿¿3422¿v326¿¿¿¿¿Identifier
3268¿VariableDeclarator¿¿3422¿v328¿¿¿{"start":{"line":273,"column":25},"end":{"line":273,"column":68},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿VariableDeclarator
3269¿CallExpression¿¿3422¿¿¿¿{"start":{"line":273,"column":25},"end":{"line":273,"column":68},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿CallExpression
3270¿MemberExpression¿¿3422¿¿¿¿{"start":{"line":273,"column":25},"end":{"line":273,"column":34},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿MemberExpression
3271¿Identifier¿¿3422¿args¿¿¿{"start":{"line":273,"column":25},"end":{"line":273,"column":29},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Identifier
3272¿Identifier¿¿3422¿push¿¿¿{"start":{"line":273,"column":30},"end":{"line":273,"column":34},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Identifier
3273¿Identifier¿¿3422¿v327¿¿¿¿¿Identifier
3274¿ExpressionStatement¿¿3422¿¿¿¿{"start":{"line":273,"column":25},"end":{"line":273,"column":69},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿ExpressionStatement
3275¿Identifier¿¿3422¿v328¿¿¿¿¿Identifier
3276¿BlockStatement¿¿3422¿¿¿¿¿¿BlockStatement
3277¿VariableDeclarator¿¿3422¿v329¿¿¿{"start":{"line":274,"column":10},"end":{"line":274,"column":21},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿VariableDeclarator
3278¿MemberExpression¿¿3422¿¿¿¿{"start":{"line":274,"column":10},"end":{"line":274,"column":21},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿MemberExpression
3279¿Identifier¿¿3422¿options¿¿¿{"start":{"line":274,"column":10},"end":{"line":274,"column":17},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Identifier
3280¿Identifier¿¿3422¿url¿¿¿{"start":{"line":274,"column":18},"end":{"line":274,"column":21},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Identifier
3281¿IfStatement¿¿3422¿¿¿¿{"start":{"line":274,"column":6},"end":{"line":274,"column":63},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿IfStatement
3282¿Identifier¿¿3422¿v329¿¿¿¿¿Identifier
3283¿VariableDeclarator¿¿3422¿v330¿¿¿{"start":{"line":274,"column":33},"end":{"line":274,"column":40},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿VariableDeclarator
3284¿MemberExpression¿¿3422¿¿¿¿{"start":{"line":274,"column":33},"end":{"line":274,"column":40},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿MemberExpression
3285¿Identifier¿¿3422¿cmd¿¿¿{"start":{"line":274,"column":33},"end":{"line":274,"column":36},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Identifier
3286¿Identifier¿¿3422¿url¿¿¿{"start":{"line":274,"column":37},"end":{"line":274,"column":40},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Identifier
3287¿VariableDeclarator¿¿3422¿v331¿¿¿{"start":{"line":274,"column":49},"end":{"line":274,"column":60},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿VariableDeclarator
3288¿MemberExpression¿¿3422¿¿¿¿{"start":{"line":274,"column":49},"end":{"line":274,"column":60},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿MemberExpression
3289¿Identifier¿¿3422¿options¿¿¿{"start":{"line":274,"column":49},"end":{"line":274,"column":56},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Identifier
3290¿Identifier¿¿3422¿url¿¿¿{"start":{"line":274,"column":57},"end":{"line":274,"column":60},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Identifier
3291¿VariableDeclarator¿¿3422¿v332¿¿¿{"start":{"line":274,"column":43},"end":{"line":274,"column":61},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿VariableDeclarator
3292¿CallExpression¿¿3422¿¿¿¿{"start":{"line":274,"column":43},"end":{"line":274,"column":61},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿CallExpression
3293¿Identifier¿¿3422¿quote¿¿¿{"start":{"line":274,"column":43},"end":{"line":274,"column":48},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Identifier
3294¿Identifier¿¿3422¿v331¿¿¿¿¿Identifier
3295¿VariableDeclarator¿¿3422¿v333¿¿¿{"start":{"line":274,"column":33},"end":{"line":274,"column":61},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿VariableDeclarator
3296¿BinaryExpression¿+¿3422¿¿¿¿{"start":{"line":274,"column":33},"end":{"line":274,"column":61},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿BinaryExpression
3297¿Identifier¿¿3422¿v330¿¿¿¿¿Identifier
3298¿Identifier¿¿3422¿v332¿¿¿¿¿Identifier
3299¿VariableDeclarator¿¿3422¿v334¿¿¿{"start":{"line":274,"column":23},"end":{"line":274,"column":62},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿VariableDeclarator
3300¿CallExpression¿¿3422¿¿¿¿{"start":{"line":274,"column":23},"end":{"line":274,"column":62},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿CallExpression
3301¿MemberExpression¿¿3422¿¿¿¿{"start":{"line":274,"column":23},"end":{"line":274,"column":32},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿MemberExpression
3302¿Identifier¿¿3422¿args¿¿¿{"start":{"line":274,"column":23},"end":{"line":274,"column":27},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Identifier
3303¿Identifier¿¿3422¿push¿¿¿{"start":{"line":274,"column":28},"end":{"line":274,"column":32},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Identifier
3304¿Identifier¿¿3422¿v333¿¿¿¿¿Identifier
3305¿ExpressionStatement¿¿3422¿¿¿¿{"start":{"line":274,"column":23},"end":{"line":274,"column":63},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿ExpressionStatement
3306¿Identifier¿¿3422¿v334¿¿¿¿¿Identifier
3307¿BlockStatement¿¿3422¿¿¿¿¿¿BlockStatement
3308¿BreakStatement¿¿3422¿¿¿¿{"start":{"line":275,"column":6},"end":{"line":275,"column":12},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿BreakStatement
3309¿SwitchCase¿¿3422¿¿¿¿{"start":{"line":276,"column":4},"end":{"line":285,"column":12},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿SwitchCase
3310¿Literal¿string¿3422¿¿'Custom'¿¿{"start":{"line":276,"column":9},"end":{"line":276,"column":17},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Literal
3311¿VariableDeclarator¿¿3422¿v344¿¿¿{"start":{"line":277,"column":17},"end":{"line":284,"column":7},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿VariableDeclarator
3312¿FunctionExpression¿¿3422¿anon¿¿¿{"start":{"line":277,"column":17},"end":{"line":284,"column":7},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿FunctionExpression
3313¿Identifier¿¿0¿origCommand¿¿¿{"start":{"line":277,"column":26},"end":{"line":277,"column":37},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Identifier
3314¿VariableDeclarator¿¿3454¿message¿¿¿{"start":{"line":278,"column":12},"end":{"line":280,"column":15},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿VariableDeclarator
3315¿VariableDeclarator¿¿3454¿v335¿¿¿{"start":{"line":278,"column":22},"end":{"line":278,"column":35},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿VariableDeclarator
3316¿MemberExpression¿¿3454¿¿¿¿{"start":{"line":278,"column":22},"end":{"line":278,"column":35},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿MemberExpression
3317¿Identifier¿¿3454¿options¿¿¿{"start":{"line":278,"column":22},"end":{"line":278,"column":29},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Identifier
3318¿Identifier¿¿3454¿title¿¿¿{"start":{"line":278,"column":30},"end":{"line":278,"column":35},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Identifier
3319¿VariableDeclarator¿¿3454¿v336¿¿¿{"start":{"line":279,"column":12},"end":{"line":279,"column":25},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿VariableDeclarator
3320¿MemberExpression¿¿3454¿¿¿¿{"start":{"line":279,"column":12},"end":{"line":279,"column":25},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿MemberExpression
3321¿Identifier¿¿3454¿options¿¿¿{"start":{"line":279,"column":12},"end":{"line":279,"column":19},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Identifier
3322¿Identifier¿¿3454¿title¿¿¿{"start":{"line":279,"column":20},"end":{"line":279,"column":25},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Identifier
3323¿VariableDeclarator¿¿3454¿v337¿¿¿{"start":{"line":279,"column":12},"end":{"line":279,"column":32},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿VariableDeclarator
3324¿BinaryExpression¿+¿3454¿¿¿¿{"start":{"line":279,"column":12},"end":{"line":279,"column":32},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿BinaryExpression
3325¿Identifier¿¿3454¿v336¿¿¿¿¿Identifier
3326¿Literal¿string¿3454¿¿': '¿¿{"start":{"line":279,"column":28},"end":{"line":279,"column":32},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Literal
3327¿VariableDeclarator¿¿3454¿v338¿¿¿{"start":{"line":279,"column":12},"end":{"line":279,"column":38},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿VariableDeclarator
3328¿BinaryExpression¿+¿3454¿¿¿¿{"start":{"line":279,"column":12},"end":{"line":279,"column":38},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿BinaryExpression
3329¿Identifier¿¿3454¿v337¿¿¿¿¿Identifier
3330¿Identifier¿¿3454¿msg¿¿¿{"start":{"line":279,"column":35},"end":{"line":279,"column":38},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Identifier
3331¿IfStatement¿¿3454¿¿¿¿{"start":{"line":278,"column":22},"end":{"line":280,"column":15},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿IfStatement
3332¿Identifier¿¿3454¿v335¿¿¿¿¿Identifier
3333¿ExpressionStatement¿¿3454¿¿¿¿{"start":{"line":278,"column":22},"end":{"line":280,"column":15},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿ExpressionStatement
3334¿AssignmentExpression¿=¿3454¿¿¿¿{"start":{"line":278,"column":22},"end":{"line":280,"column":15},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿AssignmentExpression
3335¿Identifier¿¿3454¿message¿¿¿{"start":{"line":278,"column":22},"end":{"line":280,"column":15},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Identifier
3336¿Identifier¿¿3454¿v338¿¿¿¿¿Identifier
3337¿BlockStatement¿¿3454¿¿¿¿¿¿BlockStatement
3338¿ExpressionStatement¿¿3454¿¿¿¿{"start":{"line":278,"column":22},"end":{"line":280,"column":15},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿ExpressionStatement
3339¿AssignmentExpression¿=¿3454¿¿¿¿{"start":{"line":278,"column":22},"end":{"line":280,"column":15},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿AssignmentExpression
3340¿Identifier¿¿3454¿message¿¿¿{"start":{"line":278,"column":22},"end":{"line":280,"column":15},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Identifier
3341¿Identifier¿¿3454¿msg¿¿¿{"start":{"line":280,"column":12},"end":{"line":280,"column":15},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Identifier
3342¿BlockStatement¿¿3454¿¿¿¿¿¿BlockStatement
3343¿VariableDeclarator¿¿3454¿v339¿¿¿{"start":{"line":281,"column":64},"end":{"line":281,"column":78},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿VariableDeclarator
3344¿CallExpression¿¿3454¿¿¿¿{"start":{"line":281,"column":64},"end":{"line":281,"column":78},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿CallExpression
3345¿Identifier¿¿3454¿quote¿¿¿{"start":{"line":281,"column":64},"end":{"line":281,"column":69},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Identifier
3346¿Identifier¿¿3454¿message¿¿¿{"start":{"line":281,"column":70},"end":{"line":281,"column":77},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Identifier
3347¿VariableDeclarator¿¿3454¿v340¿¿¿{"start":{"line":281,"column":57},"end":{"line":281,"column":78},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿VariableDeclarator
3348¿BinaryExpression¿+¿3454¿¿¿¿{"start":{"line":281,"column":57},"end":{"line":281,"column":78},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿BinaryExpression
3349¿Literal¿string¿3454¿¿'$1'¿¿{"start":{"line":281,"column":57},"end":{"line":281,"column":61},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Literal
3350¿Identifier¿¿3454¿v339¿¿¿¿¿Identifier
3351¿VariableDeclarator¿¿3454¿command¿¿¿{"start":{"line":281,"column":12},"end":{"line":281,"column":79},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿VariableDeclarator
3352¿CallExpression¿¿3454¿¿¿¿{"start":{"line":281,"column":22},"end":{"line":281,"column":79},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿CallExpression
3353¿MemberExpression¿¿3454¿¿¿¿{"start":{"line":281,"column":22},"end":{"line":281,"column":41},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿MemberExpression
3354¿Identifier¿¿3454¿origCommand¿¿¿{"start":{"line":281,"column":22},"end":{"line":281,"column":33},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Identifier
3355¿Identifier¿¿3454¿replace¿¿¿{"start":{"line":281,"column":34},"end":{"line":281,"column":41},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Identifier
3356¿Literal¿object¿3454¿¿/(^|[^%])%s/g¿¿{"start":{"line":281,"column":42},"end":{"line":281,"column":55},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Literal
3357¿Identifier¿¿3454¿v340¿¿¿¿¿Identifier
3358¿VariableDeclarator¿¿3454¿v341¿¿¿{"start":{"line":282,"column":12},"end":{"line":282,"column":35},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿VariableDeclarator
3359¿BinaryExpression¿===¿3454¿¿¿¿{"start":{"line":282,"column":12},"end":{"line":282,"column":35},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿BinaryExpression
3360¿Identifier¿¿3454¿command¿¿¿{"start":{"line":282,"column":12},"end":{"line":282,"column":19},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Identifier
3361¿Identifier¿¿3454¿origCommand¿¿¿{"start":{"line":282,"column":24},"end":{"line":282,"column":35},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Identifier
3362¿IfStatement¿¿3454¿¿¿¿{"start":{"line":282,"column":8},"end":{"line":282,"column":63},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿IfStatement
3363¿Identifier¿¿3454¿v341¿¿¿¿¿Identifier
3364¿VariableDeclarator¿¿3454¿v342¿¿¿{"start":{"line":282,"column":47},"end":{"line":282,"column":61},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿VariableDeclarator
3365¿CallExpression¿¿3454¿¿¿¿{"start":{"line":282,"column":47},"end":{"line":282,"column":61},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿CallExpression
3366¿Identifier¿¿3454¿quote¿¿¿{"start":{"line":282,"column":47},"end":{"line":282,"column":52},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Identifier
3367¿Identifier¿¿3454¿message¿¿¿{"start":{"line":282,"column":53},"end":{"line":282,"column":60},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Identifier
3368¿VariableDeclarator¿¿3454¿v343¿¿¿{"start":{"line":282,"column":37},"end":{"line":282,"column":62},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿VariableDeclarator
3369¿CallExpression¿¿3454¿¿¿¿{"start":{"line":282,"column":37},"end":{"line":282,"column":62},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿CallExpression
3370¿MemberExpression¿¿3454¿¿¿¿{"start":{"line":282,"column":37},"end":{"line":282,"column":46},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿MemberExpression
3371¿Identifier¿¿3454¿args¿¿¿{"start":{"line":282,"column":37},"end":{"line":282,"column":41},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Identifier
3372¿Identifier¿¿3454¿push¿¿¿{"start":{"line":282,"column":42},"end":{"line":282,"column":46},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Identifier
3373¿Identifier¿¿3454¿v342¿¿¿¿¿Identifier
3374¿ExpressionStatement¿¿3454¿¿¿¿{"start":{"line":282,"column":37},"end":{"line":282,"column":63},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿ExpressionStatement
3375¿Identifier¿¿3454¿v343¿¿¿¿¿Identifier
3376¿BlockStatement¿¿3454¿¿¿¿¿¿BlockStatement
3377¿ReturnStatement¿¿3454¿¿¿¿{"start":{"line":283,"column":8},"end":{"line":283,"column":23},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿ReturnStatement
3378¿Identifier¿¿3454¿command¿¿¿{"start":{"line":283,"column":15},"end":{"line":283,"column":22},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Identifier
3379¿BlockStatement¿¿3454¿¿¿¿{"start":{"line":277,"column":39},"end":{"line":284,"column":7},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿BlockStatement
3380¿VariableDeclarator¿¿3422¿v345¿¿¿{"start":{"line":284,"column":9},"end":{"line":284,"column":16},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿VariableDeclarator
3381¿MemberExpression¿computed¿3422¿¿¿¿{"start":{"line":284,"column":9},"end":{"line":284,"column":16},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿MemberExpression
3382¿Identifier¿¿3422¿args¿¿¿{"start":{"line":284,"column":9},"end":{"line":284,"column":13},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Identifier
3383¿Literal¿number¿3422¿¿0¿¿{"start":{"line":284,"column":14},"end":{"line":284,"column":15},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿Literal
3384¿VariableDeclarator¿¿3422¿v346¿¿¿{"start":{"line":277,"column":6},"end":{"line":284,"column":17},"fname":"/datasets/secbench-dataset/CWE-78/growl_1.9.0/src/growl.js"}¿¿VariableDeclarator
