Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
7302¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":781,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Program
12222¿Identifier¿¿13204¿eventGroup¿¿¿{"start":{"line":675,"column":24},"end":{"line":675,"column":34},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
12223¿Identifier¿¿13204¿v1332¿¿¿¿¿Identifier
12224¿ExpressionStatement¿¿13204¿¿¿¿{"start":{"line":675,"column":8},"end":{"line":681,"column":26},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿ExpressionStatement
12225¿Identifier¿¿13204¿v1333¿¿¿¿¿Identifier
12226¿ReturnStatement¿¿13204¿¿¿¿{"start":{"line":682,"column":8},"end":{"line":682,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿ReturnStatement
12227¿Identifier¿¿13204¿promise¿¿¿{"start":{"line":682,"column":15},"end":{"line":682,"column":22},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
12228¿BlockStatement¿¿13204¿¿¿¿{"start":{"line":650,"column":32},"end":{"line":683,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿BlockStatement
12229¿VariableDeclarator¿¿12983¿v1354¿¿¿{"start":{"line":684,"column":10},"end":{"line":709,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿VariableDeclarator
12230¿FunctionExpression¿¿12983¿anon¿¿¿{"start":{"line":684,"column":10},"end":{"line":709,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿FunctionExpression
12231¿Identifier¿¿0¿promiseArray¿¿¿{"start":{"line":684,"column":19},"end":{"line":684,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
12232¿VariableDeclarator¿¿13218¿promise¿¿¿{"start":{"line":685,"column":12},"end":{"line":685,"column":39},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿VariableDeclarator
12233¿CallExpression¿¿13218¿¿¿¿{"start":{"line":685,"column":22},"end":{"line":685,"column":39},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿CallExpression
12234¿MemberExpression¿¿13218¿¿¿¿{"start":{"line":685,"column":22},"end":{"line":685,"column":33},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿MemberExpression
12235¿Identifier¿¿13218¿oojs¿¿¿{"start":{"line":685,"column":22},"end":{"line":685,"column":26},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
12236¿Identifier¿¿13218¿create¿¿¿{"start":{"line":685,"column":27},"end":{"line":685,"column":33},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
12237¿ThisExpression¿¿13218¿¿¿¿{"start":{"line":685,"column":34},"end":{"line":685,"column":38},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿ThisExpression
12238¿VariableDeclarator¿¿13218¿ev¿¿¿{"start":{"line":686,"column":12},"end":{"line":686,"column":42},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿VariableDeclarator
12239¿CallExpression¿¿13218¿¿¿¿{"start":{"line":686,"column":17},"end":{"line":686,"column":42},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿CallExpression
12240¿MemberExpression¿¿13218¿¿¿¿{"start":{"line":686,"column":17},"end":{"line":686,"column":28},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿MemberExpression
12241¿Identifier¿¿13218¿oojs¿¿¿{"start":{"line":686,"column":17},"end":{"line":686,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
12242¿Identifier¿¿13218¿create¿¿¿{"start":{"line":686,"column":22},"end":{"line":686,"column":28},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
12243¿Literal¿string¿13218¿¿'oojs.event'¿¿{"start":{"line":686,"column":29},"end":{"line":686,"column":41},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Literal
12244¿VariableDeclarator¿¿13218¿v1336¿¿¿{"start":{"line":687,"column":47},"end":{"line":689,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿VariableDeclarator
12245¿FunctionExpression¿¿13218¿anon¿¿¿{"start":{"line":687,"column":47},"end":{"line":689,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿FunctionExpression
12246¿Identifier¿¿0¿data¿¿¿{"start":{"line":687,"column":56},"end":{"line":687,"column":60},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
12247¿VariableDeclarator¿¿13220¿v1335¿¿¿{"start":{"line":688,"column":12},"end":{"line":688,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿VariableDeclarator
12248¿CallExpression¿¿13220¿¿¿¿{"start":{"line":688,"column":12},"end":{"line":688,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿CallExpression
12249¿MemberExpression¿¿13220¿¿¿¿{"start":{"line":688,"column":12},"end":{"line":688,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿MemberExpression
12250¿ThisExpression¿¿13220¿¿¿¿{"start":{"line":688,"column":12},"end":{"line":688,"column":16},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿ThisExpression
12251¿Identifier¿¿13220¿_resolve¿¿¿{"start":{"line":688,"column":17},"end":{"line":688,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
12252¿Identifier¿¿13220¿data¿¿¿{"start":{"line":688,"column":26},"end":{"line":688,"column":30},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
12253¿ExpressionStatement¿¿13220¿¿¿¿{"start":{"line":688,"column":12},"end":{"line":688,"column":32},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿ExpressionStatement
12254¿Identifier¿¿13220¿v1335¿¿¿¿¿Identifier
12255¿BlockStatement¿¿13220¿¿¿¿{"start":{"line":687,"column":62},"end":{"line":689,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿BlockStatement
12256¿VariableDeclarator¿¿13218¿v1337¿¿¿{"start":{"line":687,"column":27},"end":{"line":689,"column":10},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿VariableDeclarator
12257¿CallExpression¿¿13218¿¿¿¿{"start":{"line":687,"column":27},"end":{"line":689,"column":10},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿CallExpression
12258¿MemberExpression¿¿13218¿¿¿¿{"start":{"line":687,"column":27},"end":{"line":687,"column":37},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿MemberExpression
12259¿Identifier¿¿13218¿oojs¿¿¿{"start":{"line":687,"column":27},"end":{"line":687,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
12260¿Identifier¿¿13218¿proxy¿¿¿{"start":{"line":687,"column":32},"end":{"line":687,"column":37},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
12261¿Identifier¿¿13218¿promise¿¿¿{"start":{"line":687,"column":38},"end":{"line":687,"column":45},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
12262¿Identifier¿¿13218¿v1336¿¿¿¿¿Identifier
12263¿VariableDeclarator¿¿13218¿v1338¿¿¿{"start":{"line":687,"column":8},"end":{"line":689,"column":11},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿VariableDeclarator
12264¿CallExpression¿¿13218¿¿¿¿{"start":{"line":687,"column":8},"end":{"line":689,"column":11},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿CallExpression
12265¿MemberExpression¿¿13218¿¿¿¿{"start":{"line":687,"column":8},"end":{"line":687,"column":15},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿MemberExpression
12266¿Identifier¿¿13218¿ev¿¿¿{"start":{"line":687,"column":8},"end":{"line":687,"column":10},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
12267¿Identifier¿¿13218¿bind¿¿¿{"start":{"line":687,"column":11},"end":{"line":687,"column":15},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
12268¿Literal¿string¿13218¿¿'success'¿¿{"start":{"line":687,"column":16},"end":{"line":687,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Literal
12269¿Identifier¿¿13218¿v1337¿¿¿¿¿Identifier
12270¿ExpressionStatement¿¿13218¿¿¿¿{"start":{"line":687,"column":8},"end":{"line":689,"column":12},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿ExpressionStatement
12271¿Identifier¿¿13218¿v1338¿¿¿¿¿Identifier
12272¿VariableDeclarator¿¿13218¿v1340¿¿¿{"start":{"line":690,"column":45},"end":{"line":692,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿VariableDeclarator
12273¿FunctionExpression¿¿13218¿anon¿¿¿{"start":{"line":690,"column":45},"end":{"line":692,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿FunctionExpression
12274¿Identifier¿¿0¿error¿¿¿{"start":{"line":690,"column":54},"end":{"line":690,"column":59},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
12275¿VariableDeclarator¿¿13222¿v1339¿¿¿{"start":{"line":691,"column":12},"end":{"line":691,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿VariableDeclarator
12276¿CallExpression¿¿13222¿¿¿¿{"start":{"line":691,"column":12},"end":{"line":691,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿CallExpression
12277¿MemberExpression¿¿13222¿¿¿¿{"start":{"line":691,"column":12},"end":{"line":691,"column":24},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿MemberExpression
12278¿ThisExpression¿¿13222¿¿¿¿{"start":{"line":691,"column":12},"end":{"line":691,"column":16},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿ThisExpression
12279¿Identifier¿¿13222¿_reject¿¿¿{"start":{"line":691,"column":17},"end":{"line":691,"column":24},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
12280¿Identifier¿¿13222¿error¿¿¿{"start":{"line":691,"column":25},"end":{"line":691,"column":30},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
12281¿ExpressionStatement¿¿13222¿¿¿¿{"start":{"line":691,"column":12},"end":{"line":691,"column":32},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿ExpressionStatement
12282¿Identifier¿¿13222¿v1339¿¿¿¿¿Identifier
12283¿BlockStatement¿¿13222¿¿¿¿{"start":{"line":690,"column":61},"end":{"line":692,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿BlockStatement
12284¿VariableDeclarator¿¿13218¿v1341¿¿¿{"start":{"line":690,"column":25},"end":{"line":692,"column":10},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿VariableDeclarator
12285¿CallExpression¿¿13218¿¿¿¿{"start":{"line":690,"column":25},"end":{"line":692,"column":10},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿CallExpression
12286¿MemberExpression¿¿13218¿¿¿¿{"start":{"line":690,"column":25},"end":{"line":690,"column":35},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿MemberExpression
12287¿Identifier¿¿13218¿oojs¿¿¿{"start":{"line":690,"column":25},"end":{"line":690,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
12288¿Identifier¿¿13218¿proxy¿¿¿{"start":{"line":690,"column":30},"end":{"line":690,"column":35},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
12289¿Identifier¿¿13218¿promise¿¿¿{"start":{"line":690,"column":36},"end":{"line":690,"column":43},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
12290¿Identifier¿¿13218¿v1340¿¿¿¿¿Identifier
12291¿VariableDeclarator¿¿13218¿v1342¿¿¿{"start":{"line":690,"column":8},"end":{"line":692,"column":11},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿VariableDeclarator
12292¿CallExpression¿¿13218¿¿¿¿{"start":{"line":690,"column":8},"end":{"line":692,"column":11},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿CallExpression
12293¿MemberExpression¿¿13218¿¿¿¿{"start":{"line":690,"column":8},"end":{"line":690,"column":15},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿MemberExpression
12294¿Identifier¿¿13218¿ev¿¿¿{"start":{"line":690,"column":8},"end":{"line":690,"column":10},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
12295¿Identifier¿¿13218¿bind¿¿¿{"start":{"line":690,"column":11},"end":{"line":690,"column":15},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
12296¿Literal¿string¿13218¿¿'error'¿¿{"start":{"line":690,"column":16},"end":{"line":690,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Literal
12297¿Identifier¿¿13218¿v1341¿¿¿¿¿Identifier
12298¿ExpressionStatement¿¿13218¿¿¿¿{"start":{"line":690,"column":8},"end":{"line":692,"column":12},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿ExpressionStatement
12299¿Identifier¿¿13218¿v1342¿¿¿¿¿Identifier
12300¿VariableDeclarator¿¿13218¿eventGroup¿¿¿{"start":{"line":693,"column":12},"end":{"line":693,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿VariableDeclarator
12301¿ArrayExpression¿¿13218¿¿¿¿{"start":{"line":693,"column":25},"end":{"line":693,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿ArrayExpression
12302¿VariableDeclarator¿¿13218¿i¿¿¿{"start":{"line":694,"column":17},"end":{"line":694,"column":22},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿VariableDeclarator
12303¿Literal¿number¿13218¿¿0¿¿{"start":{"line":694,"column":21},"end":{"line":694,"column":22},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Literal
12304¿VariableDeclarator¿¿13218¿count¿¿¿{"start":{"line":694,"column":24},"end":{"line":694,"column":51},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿VariableDeclarator
12305¿MemberExpression¿¿13218¿¿¿¿{"start":{"line":694,"column":32},"end":{"line":694,"column":51},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿MemberExpression
12306¿Identifier¿¿13218¿promiseArray¿¿¿{"start":{"line":694,"column":32},"end":{"line":694,"column":44},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
12307¿Identifier¿¿13218¿length¿¿¿{"start":{"line":694,"column":45},"end":{"line":694,"column":51},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
12308¿VariableDeclarator¿¿13218¿v1343¿¿¿{"start":{"line":694,"column":53},"end":{"line":694,"column":62},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿VariableDeclarator
12309¿BinaryExpression¿<¿13218¿¿¿¿{"start":{"line":694,"column":53},"end":{"line":694,"column":62},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿BinaryExpression
12310¿Identifier¿¿13218¿i¿¿¿{"start":{"line":694,"column":53},"end":{"line":694,"column":54},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
12311¿Identifier¿¿13218¿count¿¿¿{"start":{"line":694,"column":57},"end":{"line":694,"column":62},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
12312¿WhileStatement¿¿13218¿¿¿¿{"start":{"line":694,"column":8},"end":{"line":707,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿WhileStatement
12313¿Identifier¿¿13218¿v1343¿¿¿¿¿Identifier
12314¿VariableDeclarator¿¿13218¿v1345¿¿¿{"start":{"line":695,"column":44},"end":{"line":695,"column":49},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿VariableDeclarator
12315¿BinaryExpression¿+¿13218¿¿¿¿{"start":{"line":695,"column":44},"end":{"line":695,"column":49},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿BinaryExpression
12316¿Identifier¿¿13218¿i¿¿¿{"start":{"line":695,"column":44},"end":{"line":695,"column":45},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
12317¿Literal¿number¿13218¿¿1¿¿{"start":{"line":695,"column":48},"end":{"line":695,"column":49},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Literal
12318¿VariableDeclarator¿¿13218¿tempEventName¿¿¿{"start":{"line":695,"column":16},"end":{"line":695,"column":50},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿VariableDeclarator
12319¿BinaryExpression¿+¿13218¿¿¿¿{"start":{"line":695,"column":32},"end":{"line":695,"column":50},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿BinaryExpression
12320¿Literal¿string¿13218¿¿'event-'¿¿{"start":{"line":695,"column":32},"end":{"line":695,"column":40},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Literal
12321¿Identifier¿¿13218¿v1345¿¿¿¿¿Identifier
12322¿VariableDeclarator¿¿13218¿v1346¿¿¿{"start":{"line":696,"column":12},"end":{"line":696,"column":42},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿VariableDeclarator
12323¿CallExpression¿¿13218¿¿¿¿{"start":{"line":696,"column":12},"end":{"line":696,"column":42},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿CallExpression
12324¿MemberExpression¿¿13218¿¿¿¿{"start":{"line":696,"column":12},"end":{"line":696,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿MemberExpression
12325¿Identifier¿¿13218¿eventGroup¿¿¿{"start":{"line":696,"column":12},"end":{"line":696,"column":22},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
12326¿Identifier¿¿13218¿push¿¿¿{"start":{"line":696,"column":23},"end":{"line":696,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
12327¿Identifier¿¿13218¿tempEventName¿¿¿{"start":{"line":696,"column":28},"end":{"line":696,"column":41},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
12328¿ExpressionStatement¿¿13218¿¿¿¿{"start":{"line":696,"column":12},"end":{"line":696,"column":43},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿ExpressionStatement
12329¿Identifier¿¿13218¿v1346¿¿¿¿¿Identifier
12330¿VariableDeclarator¿¿13218¿tempPromise¿¿¿{"start":{"line":697,"column":16},"end":{"line":697,"column":45},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿VariableDeclarator
12331¿MemberExpression¿computed¿13218¿¿¿¿{"start":{"line":697,"column":30},"end":{"line":697,"column":45},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿MemberExpression
12332¿Identifier¿¿13218¿promiseArray¿¿¿{"start":{"line":697,"column":30},"end":{"line":697,"column":42},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
12333¿Identifier¿¿13218¿i¿¿¿{"start":{"line":697,"column":43},"end":{"line":697,"column":44},"fname":"/datasets/secbench-dataset/CWE-471/node-oojs_1.4.0/src/oojs.js"}¿¿Identifier
