Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
2036¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":292,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Program
3426¿Identifier¿¿3647¿v405¿¿¿¿¿Identifier
3427¿ReturnStatement¿¿3647¿¿¿¿{"start":{"line":264,"column":8},"end":{"line":264,"column":52},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿ReturnStatement
3428¿Identifier¿¿3647¿v406¿¿¿¿¿Identifier
3429¿BlockStatement¿¿3647¿¿¿¿{"start":{"line":263,"column":35},"end":{"line":265,"column":7},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿BlockStatement
3430¿VariableDeclarator¿¿3647¿v407¿¿¿{"start":{"line":267,"column":31},"end":{"line":267,"column":38},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿VariableDeclarator
3431¿MemberExpression¿computed¿3647¿¿¿¿{"start":{"line":267,"column":31},"end":{"line":267,"column":38},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿MemberExpression
3432¿Identifier¿¿3647¿path¿¿¿{"start":{"line":267,"column":31},"end":{"line":267,"column":35},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Identifier
3433¿Literal¿number¿3647¿¿0¿¿{"start":{"line":267,"column":36},"end":{"line":267,"column":37},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Literal
3434¿VariableDeclarator¿¿3647¿currentPath¿¿¿{"start":{"line":267,"column":10},"end":{"line":267,"column":39},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿VariableDeclarator
3435¿CallExpression¿¿3647¿¿¿¿{"start":{"line":267,"column":24},"end":{"line":267,"column":39},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿CallExpression
3436¿Identifier¿¿3647¿getKey¿¿¿{"start":{"line":267,"column":24},"end":{"line":267,"column":30},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Identifier
3437¿Identifier¿¿3647¿v407¿¿¿¿¿Identifier
3438¿VariableDeclarator¿¿3647¿v408¿¿¿{"start":{"line":268,"column":11},"end":{"line":268,"column":47},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿VariableDeclarator
3439¿CallExpression¿¿3647¿¿¿¿{"start":{"line":268,"column":11},"end":{"line":268,"column":47},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿CallExpression
3440¿Identifier¿¿3647¿hasShallowProperty¿¿¿{"start":{"line":268,"column":11},"end":{"line":268,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Identifier
3441¿Identifier¿¿3647¿obj¿¿¿{"start":{"line":268,"column":30},"end":{"line":268,"column":33},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Identifier
3442¿Identifier¿¿3647¿currentPath¿¿¿{"start":{"line":268,"column":35},"end":{"line":268,"column":46},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Identifier
3443¿VariableDeclarator¿¿3647¿v409¿¿¿{"start":{"line":268,"column":10},"end":{"line":268,"column":47},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿VariableDeclarator
3444¿UnaryExpression¿!¿3647¿¿¿¿{"start":{"line":268,"column":10},"end":{"line":268,"column":47},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿UnaryExpression
3445¿Identifier¿¿3647¿v408¿¿¿¿¿Identifier
3446¿IfStatement¿¿3647¿¿¿¿{"start":{"line":268,"column":6},"end":{"line":270,"column":7},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿IfStatement
3447¿Identifier¿¿3647¿v409¿¿¿¿¿Identifier
3448¿ReturnStatement¿¿3647¿¿¿¿{"start":{"line":269,"column":8},"end":{"line":269,"column":19},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿ReturnStatement
3449¿Identifier¿¿3647¿obj¿¿¿{"start":{"line":269,"column":15},"end":{"line":269,"column":18},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Identifier
3450¿BlockStatement¿¿3647¿¿¿¿{"start":{"line":268,"column":49},"end":{"line":270,"column":7},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿BlockStatement
3451¿VariableDeclarator¿¿3647¿v410¿¿¿{"start":{"line":272,"column":9},"end":{"line":272,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿VariableDeclarator
3452¿MemberExpression¿¿3647¿¿¿¿{"start":{"line":272,"column":9},"end":{"line":272,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿MemberExpression
3453¿Identifier¿¿3647¿path¿¿¿{"start":{"line":272,"column":9},"end":{"line":272,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Identifier
3454¿Identifier¿¿3647¿length¿¿¿{"start":{"line":272,"column":14},"end":{"line":272,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Identifier
3455¿VariableDeclarator¿¿3647¿v411¿¿¿{"start":{"line":272,"column":9},"end":{"line":272,"column":26},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿VariableDeclarator
3456¿BinaryExpression¿===¿3647¿¿¿¿{"start":{"line":272,"column":9},"end":{"line":272,"column":26},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿BinaryExpression
3457¿Identifier¿¿3647¿v410¿¿¿¿¿Identifier
3458¿Literal¿number¿3647¿¿1¿¿{"start":{"line":272,"column":25},"end":{"line":272,"column":26},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Literal
3459¿IfStatement¿¿3647¿¿¿¿{"start":{"line":272,"column":6},"end":{"line":280,"column":7},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿IfStatement
3460¿Identifier¿¿3647¿v411¿¿¿¿¿Identifier
3461¿VariableDeclarator¿¿3647¿v412¿¿¿{"start":{"line":273,"column":12},"end":{"line":273,"column":24},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿VariableDeclarator
3462¿CallExpression¿¿3647¿¿¿¿{"start":{"line":273,"column":12},"end":{"line":273,"column":24},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿CallExpression
3463¿Identifier¿¿3647¿isArray¿¿¿{"start":{"line":273,"column":12},"end":{"line":273,"column":19},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Identifier
3464¿Identifier¿¿3647¿obj¿¿¿{"start":{"line":273,"column":20},"end":{"line":273,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Identifier
3465¿IfStatement¿¿3647¿¿¿¿{"start":{"line":273,"column":8},"end":{"line":277,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿IfStatement
3466¿Identifier¿¿3647¿v412¿¿¿¿¿Identifier
3467¿VariableDeclarator¿¿3647¿v413¿¿¿{"start":{"line":274,"column":10},"end":{"line":274,"column":36},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿VariableDeclarator
3468¿CallExpression¿¿3647¿¿¿¿{"start":{"line":274,"column":10},"end":{"line":274,"column":36},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿CallExpression
3469¿MemberExpression¿¿3647¿¿¿¿{"start":{"line":274,"column":10},"end":{"line":274,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿MemberExpression
3470¿Identifier¿¿3647¿obj¿¿¿{"start":{"line":274,"column":10},"end":{"line":274,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Identifier
3471¿Identifier¿¿3647¿splice¿¿¿{"start":{"line":274,"column":14},"end":{"line":274,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Identifier
3472¿Identifier¿¿3647¿currentPath¿¿¿{"start":{"line":274,"column":21},"end":{"line":274,"column":32},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Identifier
3473¿Literal¿number¿3647¿¿1¿¿{"start":{"line":274,"column":34},"end":{"line":274,"column":35},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Literal
3474¿ExpressionStatement¿¿3647¿¿¿¿{"start":{"line":274,"column":10},"end":{"line":274,"column":37},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿ExpressionStatement
3475¿Identifier¿¿3647¿v413¿¿¿¿¿Identifier
3476¿BlockStatement¿¿3647¿¿¿¿{"start":{"line":273,"column":26},"end":{"line":275,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿BlockStatement
3477¿VariableDeclarator¿¿3647¿v414¿¿¿{"start":{"line":276,"column":17},"end":{"line":276,"column":33},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿VariableDeclarator
3478¿MemberExpression¿computed¿3647¿¿¿¿{"start":{"line":276,"column":17},"end":{"line":276,"column":33},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿MemberExpression
3479¿Identifier¿¿3647¿obj¿¿¿{"start":{"line":276,"column":17},"end":{"line":276,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Identifier
3480¿Identifier¿¿3647¿currentPath¿¿¿{"start":{"line":276,"column":21},"end":{"line":276,"column":32},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Identifier
3481¿VariableDeclarator¿¿3647¿v415¿¿¿{"start":{"line":276,"column":10},"end":{"line":276,"column":33},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿VariableDeclarator
3482¿UnaryExpression¿delete¿3647¿¿¿¿{"start":{"line":276,"column":10},"end":{"line":276,"column":33},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿UnaryExpression
3483¿Identifier¿¿3647¿v414¿¿¿¿¿Identifier
3484¿ExpressionStatement¿¿3647¿¿¿¿{"start":{"line":276,"column":10},"end":{"line":276,"column":34},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿ExpressionStatement
3485¿Identifier¿¿3647¿v415¿¿¿¿¿Identifier
3486¿BlockStatement¿¿3647¿¿¿¿{"start":{"line":275,"column":15},"end":{"line":277,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿BlockStatement
3487¿BlockStatement¿¿3647¿¿¿¿{"start":{"line":272,"column":28},"end":{"line":278,"column":7},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿BlockStatement
3488¿VariableDeclarator¿¿3647¿v416¿¿¿{"start":{"line":279,"column":30},"end":{"line":279,"column":46},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿VariableDeclarator
3489¿MemberExpression¿computed¿3647¿¿¿¿{"start":{"line":279,"column":30},"end":{"line":279,"column":46},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿MemberExpression
3490¿Identifier¿¿3647¿obj¿¿¿{"start":{"line":279,"column":30},"end":{"line":279,"column":33},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Identifier
3491¿Identifier¿¿3647¿currentPath¿¿¿{"start":{"line":279,"column":34},"end":{"line":279,"column":45},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Identifier
3492¿VariableDeclarator¿¿3647¿v417¿¿¿{"start":{"line":279,"column":48},"end":{"line":279,"column":61},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿VariableDeclarator
3493¿CallExpression¿¿3647¿¿¿¿{"start":{"line":279,"column":48},"end":{"line":279,"column":61},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿CallExpression
3494¿MemberExpression¿¿3647¿¿¿¿{"start":{"line":279,"column":48},"end":{"line":279,"column":58},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿MemberExpression
3495¿Identifier¿¿3647¿path¿¿¿{"start":{"line":279,"column":48},"end":{"line":279,"column":52},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Identifier
3496¿Identifier¿¿3647¿slice¿¿¿{"start":{"line":279,"column":53},"end":{"line":279,"column":58},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Identifier
3497¿Literal¿number¿3647¿¿1¿¿{"start":{"line":279,"column":59},"end":{"line":279,"column":60},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Literal
3498¿VariableDeclarator¿¿3647¿v418¿¿¿{"start":{"line":279,"column":15},"end":{"line":279,"column":62},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿VariableDeclarator
3499¿CallExpression¿¿3647¿¿¿¿{"start":{"line":279,"column":15},"end":{"line":279,"column":62},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿CallExpression
3500¿MemberExpression¿¿3647¿¿¿¿{"start":{"line":279,"column":15},"end":{"line":279,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿MemberExpression
3501¿Identifier¿¿3647¿objectPath¿¿¿{"start":{"line":279,"column":15},"end":{"line":279,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Identifier
3502¿Identifier¿¿3647¿del¿¿¿{"start":{"line":279,"column":26},"end":{"line":279,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Identifier
3503¿Identifier¿¿3647¿v416¿¿¿¿¿Identifier
3504¿Identifier¿¿3647¿v417¿¿¿¿¿Identifier
3505¿ReturnStatement¿¿3647¿¿¿¿{"start":{"line":279,"column":8},"end":{"line":279,"column":63},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿ReturnStatement
3506¿Identifier¿¿3647¿v418¿¿¿¿¿Identifier
3507¿BlockStatement¿¿3647¿¿¿¿{"start":{"line":278,"column":13},"end":{"line":280,"column":7},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿BlockStatement
3508¿ReturnStatement¿¿3647¿¿¿¿{"start":{"line":282,"column":6},"end":{"line":282,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿ReturnStatement
3509¿Identifier¿¿3647¿obj¿¿¿{"start":{"line":282,"column":13},"end":{"line":282,"column":16},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Identifier
3510¿BlockStatement¿¿3647¿¿¿¿{"start":{"line":251,"column":45},"end":{"line":283,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿BlockStatement
3511¿ExpressionStatement¿¿3583¿¿¿¿{"start":{"line":251,"column":4},"end":{"line":283,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿ExpressionStatement
3512¿AssignmentExpression¿=¿3583¿¿¿¿{"start":{"line":251,"column":4},"end":{"line":283,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿AssignmentExpression
3513¿MemberExpression¿¿3583¿¿¿¿{"start":{"line":251,"column":4},"end":{"line":251,"column":18},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿MemberExpression
3514¿Identifier¿¿3583¿objectPath¿¿¿{"start":{"line":251,"column":4},"end":{"line":251,"column":14},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Identifier
3515¿Identifier¿¿3583¿del¿¿¿{"start":{"line":251,"column":15},"end":{"line":251,"column":18},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Identifier
3516¿Identifier¿¿3583¿del¿¿¿¿¿Identifier
3517¿ReturnStatement¿¿3583¿¿¿¿{"start":{"line":285,"column":4},"end":{"line":285,"column":22},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿ReturnStatement
3518¿Identifier¿¿3583¿objectPath¿¿¿{"start":{"line":285,"column":11},"end":{"line":285,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Identifier
3519¿BlockStatement¿¿3583¿¿¿¿{"start":{"line":68,"column":28},"end":{"line":286,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿BlockStatement
3520¿VariableDeclarator¿¿3560¿mod¿¿¿{"start":{"line":288,"column":6},"end":{"line":288,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿VariableDeclarator
3521¿CallExpression¿¿3560¿¿¿¿{"start":{"line":288,"column":12},"end":{"line":288,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿CallExpression
3522¿Identifier¿¿3560¿factory¿¿¿{"start":{"line":288,"column":12},"end":{"line":288,"column":19},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Identifier
3523¿ExpressionStatement¿¿3560¿¿¿¿{"start":{"line":289,"column":2},"end":{"line":289,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿ExpressionStatement
3524¿AssignmentExpression¿=¿3560¿¿¿¿{"start":{"line":289,"column":2},"end":{"line":289,"column":22},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿AssignmentExpression
3525¿MemberExpression¿¿3560¿¿¿¿{"start":{"line":289,"column":2},"end":{"line":289,"column":12},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿MemberExpression
3526¿Identifier¿¿3560¿mod¿¿¿{"start":{"line":289,"column":2},"end":{"line":289,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Identifier
3527¿Identifier¿¿3560¿create¿¿¿{"start":{"line":289,"column":6},"end":{"line":289,"column":12},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Identifier
3528¿Identifier¿¿3560¿factory¿¿¿{"start":{"line":289,"column":15},"end":{"line":289,"column":22},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Identifier
3529¿VariableDeclarator¿¿3560¿v419¿¿¿{"start":{"line":290,"column":35},"end":{"line":290,"column":64},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿VariableDeclarator
3530¿ObjectExpression¿¿3560¿¿¿¿{"start":{"line":290,"column":35},"end":{"line":290,"column":64},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿ObjectExpression
3531¿Property¿¿3560¿¿¿¿{"start":{"line":290,"column":36},"end":{"line":290,"column":63},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Property
3532¿Identifier¿¿3560¿includeInheritedProps¿¿¿{"start":{"line":290,"column":36},"end":{"line":290,"column":57},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Identifier
3533¿Literal¿boolean¿3560¿¿true¿¿{"start":{"line":290,"column":59},"end":{"line":290,"column":63},"fname":"/datasets/secbench-dataset/CWE-471/object-path_0.11.4/src/index.js"}¿¿Literal
