Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
2491¿Program¿¿-1¿¿¿¿{"start":{"line":9,"column":0},"end":{"line":606,"column":33},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿Program
4252¿BlockStatement¿¿4463¿¿¿¿{"start":{"line":592,"column":34},"end":{"line":594,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿BlockStatement
4253¿BlockStatement¿¿4463¿¿¿¿{"start":{"line":591,"column":43},"end":{"line":595,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿BlockStatement
4254¿ReturnStatement¿¿4463¿¿¿¿{"start":{"line":596,"column":16},"end":{"line":596,"column":30},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿ReturnStatement
4255¿Identifier¿¿4463¿length¿¿¿{"start":{"line":596,"column":23},"end":{"line":596,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿Identifier
4256¿BlockStatement¿¿4463¿¿¿¿{"start":{"line":589,"column":47},"end":{"line":597,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿BlockStatement
4257¿VariableDeclarator¿¿4461¿v405¿¿¿{"start":{"line":599,"column":19},"end":{"line":599,"column":52},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿VariableDeclarator
4258¿CallExpression¿¿4461¿¿¿¿{"start":{"line":599,"column":19},"end":{"line":599,"column":52},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿CallExpression
4259¿Identifier¿¿4461¿getNumCallbacks¿¿¿{"start":{"line":599,"column":19},"end":{"line":599,"column":34},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿Identifier
4260¿Identifier¿¿4461¿internalBindings¿¿¿{"start":{"line":599,"column":35},"end":{"line":599,"column":51},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿Identifier
4261¿ReturnStatement¿¿4461¿¿¿¿{"start":{"line":599,"column":12},"end":{"line":599,"column":53},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿ReturnStatement
4262¿Identifier¿¿4461¿v405¿¿¿¿¿Identifier
4263¿BlockStatement¿¿4461¿¿¿¿{"start":{"line":588,"column":39},"end":{"line":600,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿BlockStatement
4264¿VariableDeclarator¿¿4364¿v407¿¿¿{"start":{"line":445,"column":21},"end":{"line":601,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿VariableDeclarator
4265¿ObjectExpression¿¿4364¿¿¿¿¿¿ObjectExpression
4266¿ExpressionStatement¿¿4364¿¿¿¿{"start":{"line":445,"column":21},"end":{"line":601,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿ExpressionStatement
4267¿AssignmentExpression¿=¿4364¿¿¿¿{"start":{"line":445,"column":21},"end":{"line":601,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿AssignmentExpression
4268¿MemberExpression¿¿4364¿¿¿¿{"start":{"line":445,"column":21},"end":{"line":601,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿MemberExpression
4269¿Identifier¿¿4364¿v407¿¿¿¿¿Identifier
4270¿Identifier¿¿4364¿paths¿¿¿{"start":{"line":446,"column":8},"end":{"line":446,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿Identifier
4271¿Identifier¿¿4364¿v396¿¿¿¿¿Identifier
4272¿ExpressionStatement¿¿4364¿¿¿¿{"start":{"line":445,"column":21},"end":{"line":601,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿ExpressionStatement
4273¿AssignmentExpression¿=¿4364¿¿¿¿{"start":{"line":445,"column":21},"end":{"line":601,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿AssignmentExpression
4274¿MemberExpression¿¿4364¿¿¿¿{"start":{"line":445,"column":21},"end":{"line":601,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿MemberExpression
4275¿Identifier¿¿4364¿v407¿¿¿¿¿Identifier
4276¿Identifier¿¿4364¿get¿¿¿{"start":{"line":476,"column":8},"end":{"line":476,"column":11},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿Identifier
4277¿Identifier¿¿4364¿modelGet¿¿¿{"start":{"line":476,"column":13},"end":{"line":476,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿Identifier
4278¿ExpressionStatement¿¿4364¿¿¿¿{"start":{"line":445,"column":21},"end":{"line":601,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿ExpressionStatement
4279¿AssignmentExpression¿=¿4364¿¿¿¿{"start":{"line":445,"column":21},"end":{"line":601,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿AssignmentExpression
4280¿MemberExpression¿¿4364¿¿¿¿{"start":{"line":445,"column":21},"end":{"line":601,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿MemberExpression
4281¿Identifier¿¿4364¿v407¿¿¿¿¿Identifier
4282¿Identifier¿¿4364¿set¿¿¿{"start":{"line":499,"column":8},"end":{"line":499,"column":11},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿Identifier
4283¿Identifier¿¿4364¿modelSet¿¿¿{"start":{"line":499,"column":13},"end":{"line":499,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿Identifier
4284¿ExpressionStatement¿¿4364¿¿¿¿{"start":{"line":445,"column":21},"end":{"line":601,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿ExpressionStatement
4285¿AssignmentExpression¿=¿4364¿¿¿¿{"start":{"line":445,"column":21},"end":{"line":601,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿AssignmentExpression
4286¿MemberExpression¿¿4364¿¿¿¿{"start":{"line":445,"column":21},"end":{"line":601,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿MemberExpression
4287¿Identifier¿¿4364¿v407¿¿¿¿¿Identifier
4288¿Identifier¿¿4364¿remove¿¿¿{"start":{"line":525,"column":8},"end":{"line":525,"column":14},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿Identifier
4289¿Identifier¿¿4364¿modelRemove¿¿¿{"start":{"line":525,"column":16},"end":{"line":525,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿Identifier
4290¿ExpressionStatement¿¿4364¿¿¿¿{"start":{"line":445,"column":21},"end":{"line":601,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿ExpressionStatement
4291¿AssignmentExpression¿=¿4364¿¿¿¿{"start":{"line":445,"column":21},"end":{"line":601,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿AssignmentExpression
4292¿MemberExpression¿¿4364¿¿¿¿{"start":{"line":445,"column":21},"end":{"line":601,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿MemberExpression
4293¿Identifier¿¿4364¿v407¿¿¿¿¿Identifier
4294¿Identifier¿¿4364¿utils¿¿¿{"start":{"line":527,"column":8},"end":{"line":527,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿Identifier
4295¿Identifier¿¿4364¿v397¿¿¿¿¿Identifier
4296¿ExpressionStatement¿¿4364¿¿¿¿{"start":{"line":445,"column":21},"end":{"line":601,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿ExpressionStatement
4297¿AssignmentExpression¿=¿4364¿¿¿¿{"start":{"line":445,"column":21},"end":{"line":601,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿AssignmentExpression
4298¿MemberExpression¿¿4364¿¿¿¿{"start":{"line":445,"column":21},"end":{"line":601,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿MemberExpression
4299¿Identifier¿¿4364¿v407¿¿¿¿¿Identifier
4300¿Identifier¿¿4364¿init¿¿¿{"start":{"line":532,"column":8},"end":{"line":532,"column":12},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿Identifier
4301¿Identifier¿¿4364¿v399¿¿¿¿¿Identifier
4302¿ExpressionStatement¿¿4364¿¿¿¿{"start":{"line":445,"column":21},"end":{"line":601,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿ExpressionStatement
4303¿AssignmentExpression¿=¿4364¿¿¿¿{"start":{"line":445,"column":21},"end":{"line":601,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿AssignmentExpression
4304¿MemberExpression¿¿4364¿¿¿¿{"start":{"line":445,"column":21},"end":{"line":601,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿MemberExpression
4305¿Identifier¿¿4364¿v407¿¿¿¿¿Identifier
4306¿Identifier¿¿4364¿bind¿¿¿{"start":{"line":544,"column":8},"end":{"line":544,"column":12},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿Identifier
4307¿Identifier¿¿4364¿v400¿¿¿¿¿Identifier
4308¿ExpressionStatement¿¿4364¿¿¿¿{"start":{"line":445,"column":21},"end":{"line":601,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿ExpressionStatement
4309¿AssignmentExpression¿=¿4364¿¿¿¿{"start":{"line":445,"column":21},"end":{"line":601,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿AssignmentExpression
4310¿MemberExpression¿¿4364¿¿¿¿{"start":{"line":445,"column":21},"end":{"line":601,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿MemberExpression
4311¿Identifier¿¿4364¿v407¿¿¿¿¿Identifier
4312¿Identifier¿¿4364¿debind¿¿¿{"start":{"line":554,"column":8},"end":{"line":554,"column":14},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿Identifier
4313¿Identifier¿¿4364¿v401¿¿¿¿¿Identifier
4314¿ExpressionStatement¿¿4364¿¿¿¿{"start":{"line":445,"column":21},"end":{"line":601,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿ExpressionStatement
4315¿AssignmentExpression¿=¿4364¿¿¿¿{"start":{"line":445,"column":21},"end":{"line":601,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿AssignmentExpression
4316¿MemberExpression¿¿4364¿¿¿¿{"start":{"line":445,"column":21},"end":{"line":601,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿MemberExpression
4317¿Identifier¿¿4364¿v407¿¿¿¿¿Identifier
4318¿Identifier¿¿4364¿trigger¿¿¿{"start":{"line":564,"column":8},"end":{"line":564,"column":15},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿Identifier
4319¿Identifier¿¿4364¿v402¿¿¿¿¿Identifier
4320¿ExpressionStatement¿¿4364¿¿¿¿{"start":{"line":445,"column":21},"end":{"line":601,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿ExpressionStatement
4321¿AssignmentExpression¿=¿4364¿¿¿¿{"start":{"line":445,"column":21},"end":{"line":601,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿AssignmentExpression
4322¿MemberExpression¿¿4364¿¿¿¿{"start":{"line":445,"column":21},"end":{"line":601,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿MemberExpression
4323¿Identifier¿¿4364¿v407¿¿¿¿¿Identifier
4324¿Identifier¿¿4364¿isDirty¿¿¿{"start":{"line":574,"column":8},"end":{"line":574,"column":15},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿Identifier
4325¿Identifier¿¿4364¿isDirty¿¿¿{"start":{"line":574,"column":17},"end":{"line":574,"column":24},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿Identifier
4326¿ExpressionStatement¿¿4364¿¿¿¿{"start":{"line":445,"column":21},"end":{"line":601,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿ExpressionStatement
4327¿AssignmentExpression¿=¿4364¿¿¿¿{"start":{"line":445,"column":21},"end":{"line":601,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿AssignmentExpression
4328¿MemberExpression¿¿4364¿¿¿¿{"start":{"line":445,"column":21},"end":{"line":601,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿MemberExpression
4329¿Identifier¿¿4364¿v407¿¿¿¿¿Identifier
4330¿Identifier¿¿4364¿setDirtyState¿¿¿{"start":{"line":584,"column":8},"end":{"line":584,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿Identifier
4331¿Identifier¿¿4364¿setDirtyState¿¿¿{"start":{"line":584,"column":23},"end":{"line":584,"column":36},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿Identifier
4332¿ExpressionStatement¿¿4364¿¿¿¿{"start":{"line":445,"column":21},"end":{"line":601,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿ExpressionStatement
4333¿AssignmentExpression¿=¿4364¿¿¿¿{"start":{"line":445,"column":21},"end":{"line":601,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿AssignmentExpression
4334¿MemberExpression¿¿4364¿¿¿¿{"start":{"line":445,"column":21},"end":{"line":601,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿MemberExpression
4335¿Identifier¿¿4364¿v407¿¿¿¿¿Identifier
4336¿Identifier¿¿4364¿gel¿¿¿{"start":{"line":586,"column":8},"end":{"line":586,"column":11},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿Identifier
4337¿Identifier¿¿4364¿gel¿¿¿{"start":{"line":586,"column":13},"end":{"line":586,"column":16},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿Identifier
4338¿ExpressionStatement¿¿4364¿¿¿¿{"start":{"line":445,"column":21},"end":{"line":601,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿ExpressionStatement
4339¿AssignmentExpression¿=¿4364¿¿¿¿{"start":{"line":445,"column":21},"end":{"line":601,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿AssignmentExpression
4340¿MemberExpression¿¿4364¿¿¿¿{"start":{"line":445,"column":21},"end":{"line":601,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿MemberExpression
4341¿Identifier¿¿4364¿v407¿¿¿¿¿Identifier
4342¿Identifier¿¿4364¿getNumberOfBindings¿¿¿{"start":{"line":588,"column":8},"end":{"line":588,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿Identifier
4343¿Identifier¿¿4364¿v406¿¿¿¿¿Identifier
4344¿ExpressionStatement¿¿4364¿¿¿¿{"start":{"line":445,"column":4},"end":{"line":601,"column":6},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿ExpressionStatement
4345¿AssignmentExpression¿=¿4364¿¿¿¿{"start":{"line":445,"column":4},"end":{"line":601,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿AssignmentExpression
4346¿MemberExpression¿¿4364¿¿¿¿{"start":{"line":445,"column":4},"end":{"line":445,"column":18},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿MemberExpression
4347¿Identifier¿¿4364¿Gedi¿¿¿{"start":{"line":445,"column":4},"end":{"line":445,"column":8},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿Identifier
4348¿Identifier¿¿4364¿prototype¿¿¿{"start":{"line":445,"column":9},"end":{"line":445,"column":18},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿Identifier
4349¿Identifier¿¿4364¿v407¿¿¿¿¿Identifier
4350¿VariableDeclarator¿¿4364¿v408¿¿¿{"start":{"line":603,"column":11},"end":{"line":603,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿VariableDeclarator
4351¿NewExpression¿¿4364¿¿¿¿{"start":{"line":603,"column":11},"end":{"line":603,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿NewExpression
4352¿Identifier¿¿4364¿Gedi¿¿¿{"start":{"line":603,"column":15},"end":{"line":603,"column":19},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿Identifier
4353¿ReturnStatement¿¿4364¿¿¿¿{"start":{"line":603,"column":4},"end":{"line":603,"column":22},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿ReturnStatement
4354¿Identifier¿¿4364¿v408¿¿¿¿¿Identifier
4355¿BlockStatement¿¿4364¿¿¿¿{"start":{"line":37,"column":24},"end":{"line":604,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿BlockStatement
4356¿ExpressionStatement¿¿4362¿¿¿¿{"start":{"line":606,"column":0},"end":{"line":606,"column":33},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿ExpressionStatement
4357¿AssignmentExpression¿=¿4362¿¿¿¿{"start":{"line":606,"column":0},"end":{"line":606,"column":32},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿AssignmentExpression
4358¿MemberExpression¿¿4362¿¿¿¿{"start":{"line":606,"column":0},"end":{"line":606,"column":14},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿MemberExpression
4359¿Identifier¿¿4362¿module¿¿¿{"start":{"line":606,"column":0},"end":{"line":606,"column":6},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿Identifier
4360¿Identifier¿¿4362¿exports¿¿¿{"start":{"line":606,"column":7},"end":{"line":606,"column":14},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿Identifier
4361¿Identifier¿¿4362¿gediConstructor¿¿¿{"start":{"line":606,"column":17},"end":{"line":606,"column":32},"fname":"/datasets/secbench-dataset/CWE-471/gedi_1.6.3/src/gedi.js"}¿¿Identifier
4362¿CFG_F_START¿¿4362¿__main__¿¿¿¿¿CFG_F_START
4363¿CFG_F_END¿¿0¿__main__¿¿¿¿¿CFG_F_END
4364¿CFG_F_START¿¿4364¿2545_anon¿¿¿¿¿CFG_F_START
4365¿CFG_F_END¿¿0¿2545_anon¿¿¿¿¿CFG_F_END
4366¿CFG_F_START¿¿4366¿2593_anon¿¿¿¿¿CFG_F_START
4367¿CFG_F_END¿¿0¿2593_anon¿¿¿¿¿CFG_F_END
4368¿CFG_IF_END¿¿0¿2611¿¿¿¿¿CFG_IF_END
4369¿CFG_WHILE_END¿¿0¿¿¿¿¿¿CFG_WHILE_END
4370¿CFG_F_START¿¿4370¿2648_anon¿¿¿¿¿CFG_F_START
4371¿CFG_F_END¿¿0¿2648_anon¿¿¿¿¿CFG_F_END
4372¿CFG_F_START¿¿4372¿2679_anon¿¿¿¿¿CFG_F_START
4373¿CFG_F_END¿¿0¿2679_anon¿¿¿¿¿CFG_F_END
4374¿CFG_F_START¿¿4374¿2711_anon¿¿¿¿¿CFG_F_START
4375¿CFG_F_END¿¿0¿2711_anon¿¿¿¿¿CFG_F_END
4376¿CFG_IF_END¿¿0¿2732¿¿¿¿¿CFG_IF_END
4377¿CFG_IF_END¿¿0¿2746¿¿¿¿¿CFG_IF_END
4378¿FOR_END¿¿0¿¿¿¿¿¿FOR_END
4379¿CFG_F_START¿¿4379¿2771_anon¿¿¿¿¿CFG_F_START
4380¿CFG_F_END¿¿0¿2771_anon¿¿¿¿¿CFG_F_END
4381¿CFG_IF_END¿¿0¿2784¿¿¿¿¿CFG_IF_END
4382¿CFG_IF_END¿¿0¿2814¿¿¿¿¿CFG_IF_END
4383¿CFG_IF_END¿¿0¿2829¿¿¿¿¿CFG_IF_END
4384¿CFG_F_START¿¿4384¿2865_anon¿¿¿¿¿CFG_F_START
4385¿CFG_F_END¿¿0¿2865_anon¿¿¿¿¿CFG_F_END
4386¿CFG_IF_END¿¿0¿2887¿¿¿¿¿CFG_IF_END
4387¿CFG_IF_END¿¿0¿2922¿¿¿¿¿CFG_IF_END
4388¿CFG_IF_END¿¿0¿2937¿¿¿¿¿CFG_IF_END
4389¿CFG_IF_END¿¿0¿2988¿¿¿¿¿CFG_IF_END
4390¿CFG_IF_END¿¿0¿2967¿¿¿¿¿CFG_IF_END
4391¿FOR_END¿¿0¿¿¿¿¿¿FOR_END
4392¿CFG_F_START¿¿4392¿3042_anon¿¿¿¿¿CFG_F_START
4393¿CFG_F_END¿¿0¿3042_anon¿¿¿¿¿CFG_F_END
4394¿CFG_IF_END¿¿0¿3069¿¿¿¿¿CFG_IF_END
4395¿CFG_IF_END¿¿0¿3088¿¿¿¿¿CFG_IF_END
4396¿CFG_IF_END¿¿0¿3128¿¿¿¿¿CFG_IF_END
4397¿CFG_IF_END¿¿0¿3146¿¿¿¿¿CFG_IF_END
4398¿CFG_IF_END¿¿0¿3140¿¿¿¿¿CFG_IF_END
4399¿CFG_WHILE_END¿¿0¿¿¿¿¿¿CFG_WHILE_END
4400¿CFG_F_START¿¿4400¿3190_anon¿¿¿¿¿CFG_F_START
4401¿CFG_F_END¿¿0¿3190_anon¿¿¿¿¿CFG_F_END
4402¿CFG_IF_END¿¿0¿3206¿¿¿¿¿CFG_IF_END
4403¿CFG_IF_END¿¿0¿3220¿¿¿¿¿CFG_IF_END
4404¿CFG_F_START¿¿4404¿3279_anon¿¿¿¿¿CFG_F_START
4405¿CFG_F_END¿¿0¿3279_anon¿¿¿¿¿CFG_F_END
4406¿CFG_F_START¿¿4406¿3326_anon¿¿¿¿¿CFG_F_START
4407¿CFG_F_END¿¿0¿3326_anon¿¿¿¿¿CFG_F_END
4408¿CFG_IF_END¿¿0¿3319¿¿¿¿¿CFG_IF_END
4409¿CFG_IF_END¿¿0¿3313¿¿¿¿¿CFG_IF_END
4410¿CFG_IF_END¿¿0¿3358¿¿¿¿¿CFG_IF_END
4411¿CFG_F_START¿¿4411¿3369_anon¿¿¿¿¿CFG_F_START
4412¿CFG_F_END¿¿0¿3369_anon¿¿¿¿¿CFG_F_END
4413¿CFG_F_START¿¿4413¿3372_anon¿¿¿¿¿CFG_F_START
4414¿CFG_F_END¿¿0¿3372_anon¿¿¿¿¿CFG_F_END
4415¿CFG_IF_END¿¿0¿3423¿¿¿¿¿CFG_IF_END
4416¿CFG_IF_END¿¿0¿3473¿¿¿¿¿CFG_IF_END
4417¿CFG_F_START¿¿4417¿3487_anon¿¿¿¿¿CFG_F_START
