Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
6996¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":848,"column":1},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿Program
11479¿Literal¿object¿12474¿¿null¿¿{"start":{"line":732,"column":22},"end":{"line":732,"column":26},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿Literal
11480¿Identifier¿¿12474¿looking_for¿¿¿{"start":{"line":732,"column":28},"end":{"line":732,"column":39},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿Identifier
11481¿ReturnStatement¿¿12474¿¿¿¿{"start":{"line":732,"column":6},"end":{"line":732,"column":41},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿ReturnStatement
11482¿Identifier¿¿12474¿v1266¿¿¿¿¿Identifier
11483¿BlockStatement¿¿12474¿¿¿¿{"start":{"line":713,"column":80},"end":{"line":733,"column":5},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿BlockStatement
11484¿VariableDeclarator¿¿12471¿v1268¿¿¿{"start":{"line":713,"column":4},"end":{"line":733,"column":6},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿VariableDeclarator
11485¿CallExpression¿¿12471¿¿¿¿{"start":{"line":713,"column":4},"end":{"line":733,"column":6},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿CallExpression
11486¿MemberExpression¿¿12471¿¿¿¿{"start":{"line":713,"column":4},"end":{"line":713,"column":31},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿MemberExpression
11487¿Identifier¿¿12471¿v1246¿¿¿¿¿Identifier
11488¿Identifier¿¿12471¿get_subtree¿¿¿{"start":{"line":713,"column":20},"end":{"line":713,"column":31},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿Identifier
11489¿Identifier¿¿12471¿rev_parse_output¿¿¿{"start":{"line":713,"column":32},"end":{"line":713,"column":48},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿Identifier
11490¿Identifier¿¿12471¿path¿¿¿{"start":{"line":713,"column":50},"end":{"line":713,"column":54},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿Identifier
11491¿Identifier¿¿12471¿v1267¿¿¿¿¿Identifier
11492¿ExpressionStatement¿¿12471¿¿¿¿{"start":{"line":713,"column":4},"end":{"line":733,"column":7},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿ExpressionStatement
11493¿Identifier¿¿12471¿v1268¿¿¿¿¿Identifier
11494¿BlockStatement¿¿12471¿¿¿¿{"start":{"line":709,"column":64},"end":{"line":734,"column":3},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿BlockStatement
11495¿VariableDeclarator¿¿12468¿v1270¿¿¿{"start":{"line":709,"column":2},"end":{"line":734,"column":4},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿VariableDeclarator
11496¿CallExpression¿¿12468¿¿¿¿{"start":{"line":709,"column":2},"end":{"line":734,"column":4},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿CallExpression
11497¿MemberExpression¿¿12468¿¿¿¿{"start":{"line":709,"column":2},"end":{"line":709,"column":16},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿MemberExpression
11498¿Identifier¿¿12468¿self¿¿¿{"start":{"line":709,"column":2},"end":{"line":709,"column":6},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿Identifier
11499¿Identifier¿¿12468¿rev_parse¿¿¿{"start":{"line":709,"column":7},"end":{"line":709,"column":16},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿Identifier
11500¿Identifier¿¿12468¿v1244¿¿¿¿¿Identifier
11501¿Identifier¿¿12468¿commit¿¿¿{"start":{"line":709,"column":21},"end":{"line":709,"column":27},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿Identifier
11502¿Literal¿number¿12468¿¿0¿¿{"start":{"line":709,"column":29},"end":{"line":709,"column":30},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿Literal
11503¿Identifier¿¿12468¿v1269¿¿¿¿¿Identifier
11504¿ExpressionStatement¿¿12468¿¿¿¿{"start":{"line":709,"column":2},"end":{"line":734,"column":5},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿ExpressionStatement
11505¿Identifier¿¿12468¿v1270¿¿¿¿¿Identifier
11506¿BlockStatement¿¿12468¿¿¿¿{"start":{"line":701,"column":61},"end":{"line":735,"column":1},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿BlockStatement
11507¿ExpressionStatement¿¿12225¿¿¿¿{"start":{"line":701,"column":0},"end":{"line":735,"column":1},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿ExpressionStatement
11508¿AssignmentExpression¿=¿12225¿¿¿¿{"start":{"line":701,"column":0},"end":{"line":735,"column":1},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿AssignmentExpression
11509¿MemberExpression¿¿12225¿¿¿¿{"start":{"line":701,"column":0},"end":{"line":701,"column":25},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿MemberExpression
11510¿Identifier¿¿12225¿v1239¿¿¿¿¿Identifier
11511¿Identifier¿¿12225¿looking_for¿¿¿{"start":{"line":701,"column":14},"end":{"line":701,"column":25},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿Identifier
11512¿Identifier¿¿12225¿v1271¿¿¿¿¿Identifier
11513¿VariableDeclarator¿¿12225¿v1272¿¿¿{"start":{"line":738,"column":0},"end":{"line":738,"column":13},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿VariableDeclarator
11514¿MemberExpression¿¿12225¿¿¿¿{"start":{"line":738,"column":0},"end":{"line":738,"column":13},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿MemberExpression
11515¿Identifier¿¿12225¿Git¿¿¿{"start":{"line":738,"column":0},"end":{"line":738,"column":3},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿Identifier
11516¿Identifier¿¿12225¿prototype¿¿¿{"start":{"line":738,"column":4},"end":{"line":738,"column":13},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿Identifier
11517¿VariableDeclarator¿¿12225¿v1281¿¿¿{"start":{"line":738,"column":0},"end":{"line":749,"column":1},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿VariableDeclarator
11518¿FunctionExpression¿¿12225¿anon¿¿¿{"start":{"line":738,"column":23},"end":{"line":749,"column":1},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿FunctionExpression
11519¿VariableDeclarator¿¿12481¿v1273¿¿¿{"start":{"line":740,"column":13},"end":{"line":740,"column":28},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿VariableDeclarator
11520¿MemberExpression¿¿12481¿¿¿¿{"start":{"line":740,"column":13},"end":{"line":740,"column":28},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿MemberExpression
11521¿Identifier¿¿12481¿Array¿¿¿{"start":{"line":740,"column":13},"end":{"line":740,"column":18},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿Identifier
11522¿Identifier¿¿12481¿prototype¿¿¿{"start":{"line":740,"column":19},"end":{"line":740,"column":28},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿Identifier
11523¿VariableDeclarator¿¿12481¿v1274¿¿¿{"start":{"line":740,"column":13},"end":{"line":740,"column":34},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿VariableDeclarator
11524¿MemberExpression¿¿12481¿¿¿¿{"start":{"line":740,"column":13},"end":{"line":740,"column":34},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿MemberExpression
11525¿Identifier¿¿12481¿v1273¿¿¿¿¿Identifier
11526¿Identifier¿¿12481¿slice¿¿¿{"start":{"line":740,"column":29},"end":{"line":740,"column":34},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿Identifier
11527¿VariableDeclarator¿¿12481¿args¿¿¿{"start":{"line":740,"column":6},"end":{"line":740,"column":53},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿VariableDeclarator
11528¿CallExpression¿¿12481¿¿¿¿{"start":{"line":740,"column":13},"end":{"line":740,"column":53},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿CallExpression
11529¿MemberExpression¿¿12481¿¿¿¿{"start":{"line":740,"column":13},"end":{"line":740,"column":39},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿MemberExpression
11530¿Identifier¿¿12481¿v1274¿¿¿¿¿Identifier
11531¿Identifier¿¿12481¿call¿¿¿{"start":{"line":740,"column":35},"end":{"line":740,"column":39},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿Identifier
11532¿Identifier¿¿12481¿arguments¿¿¿{"start":{"line":740,"column":40},"end":{"line":740,"column":49},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿Identifier
11533¿Literal¿number¿12481¿¿0¿¿{"start":{"line":740,"column":51},"end":{"line":740,"column":52},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿Literal
11534¿VariableDeclarator¿¿12481¿callback¿¿¿{"start":{"line":741,"column":6},"end":{"line":741,"column":27},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿VariableDeclarator
11535¿CallExpression¿¿12481¿¿¿¿{"start":{"line":741,"column":17},"end":{"line":741,"column":27},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿CallExpression
11536¿MemberExpression¿¿12481¿¿¿¿{"start":{"line":741,"column":17},"end":{"line":741,"column":25},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿MemberExpression
11537¿Identifier¿¿12481¿args¿¿¿{"start":{"line":741,"column":17},"end":{"line":741,"column":21},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿Identifier
11538¿Identifier¿¿12481¿pop¿¿¿{"start":{"line":741,"column":22},"end":{"line":741,"column":25},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿Identifier
11539¿VariableDeclarator¿¿12481¿options¿¿¿{"start":{"line":742,"column":6},"end":{"line":742,"column":47},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿VariableDeclarator
11540¿VariableDeclarator¿¿12481¿v1275¿¿¿{"start":{"line":742,"column":16},"end":{"line":742,"column":27},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿VariableDeclarator
11541¿MemberExpression¿¿12481¿¿¿¿{"start":{"line":742,"column":16},"end":{"line":742,"column":27},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿MemberExpression
11542¿Identifier¿¿12481¿args¿¿¿{"start":{"line":742,"column":16},"end":{"line":742,"column":20},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿Identifier
11543¿Identifier¿¿12481¿length¿¿¿{"start":{"line":742,"column":21},"end":{"line":742,"column":27},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿Identifier
11544¿VariableDeclarator¿¿12481¿v1276¿¿¿{"start":{"line":742,"column":30},"end":{"line":742,"column":42},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿VariableDeclarator
11545¿CallExpression¿¿12481¿¿¿¿{"start":{"line":742,"column":30},"end":{"line":742,"column":42},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿CallExpression
11546¿MemberExpression¿¿12481¿¿¿¿{"start":{"line":742,"column":30},"end":{"line":742,"column":40},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿MemberExpression
11547¿Identifier¿¿12481¿args¿¿¿{"start":{"line":742,"column":30},"end":{"line":742,"column":34},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿Identifier
11548¿Identifier¿¿12481¿shift¿¿¿{"start":{"line":742,"column":35},"end":{"line":742,"column":40},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿Identifier
11549¿VariableDeclarator¿¿12481¿v1277¿¿¿{"start":{"line":742,"column":45},"end":{"line":742,"column":47},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿VariableDeclarator
11550¿ObjectExpression¿¿12481¿¿¿¿{"start":{"line":742,"column":45},"end":{"line":742,"column":47},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿ObjectExpression
11551¿IfStatement¿¿12481¿¿¿¿{"start":{"line":742,"column":16},"end":{"line":742,"column":47},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿IfStatement
11552¿Identifier¿¿12481¿v1275¿¿¿¿¿Identifier
11553¿ExpressionStatement¿¿12481¿¿¿¿{"start":{"line":742,"column":16},"end":{"line":742,"column":47},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿ExpressionStatement
11554¿AssignmentExpression¿=¿12481¿¿¿¿{"start":{"line":742,"column":16},"end":{"line":742,"column":47},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿AssignmentExpression
11555¿Identifier¿¿12481¿options¿¿¿{"start":{"line":742,"column":16},"end":{"line":742,"column":47},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿Identifier
11556¿Identifier¿¿12481¿v1276¿¿¿¿¿Identifier
11557¿BlockStatement¿¿12481¿¿¿¿¿¿BlockStatement
11558¿ExpressionStatement¿¿12481¿¿¿¿{"start":{"line":742,"column":16},"end":{"line":742,"column":47},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿ExpressionStatement
11559¿AssignmentExpression¿=¿12481¿¿¿¿{"start":{"line":742,"column":16},"end":{"line":742,"column":47},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿AssignmentExpression
11560¿Identifier¿¿12481¿options¿¿¿{"start":{"line":742,"column":16},"end":{"line":742,"column":47},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿Identifier
11561¿Identifier¿¿12481¿v1277¿¿¿¿¿Identifier
11562¿BlockStatement¿¿12481¿¿¿¿¿¿BlockStatement
11563¿VariableDeclarator¿¿12481¿arguments¿¿¿{"start":{"line":743,"column":6},"end":{"line":743,"column":22},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿VariableDeclarator
11564¿Identifier¿¿12481¿args¿¿¿{"start":{"line":743,"column":18},"end":{"line":743,"column":22},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿Identifier
11565¿VariableDeclarator¿¿12481¿v1279¿¿¿{"start":{"line":746,"column":54},"end":{"line":748,"column":3},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿VariableDeclarator
11566¿FunctionExpression¿¿12481¿anon¿¿¿{"start":{"line":746,"column":54},"end":{"line":748,"column":3},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿FunctionExpression
11567¿Identifier¿¿0¿err¿¿¿{"start":{"line":746,"column":63},"end":{"line":746,"column":66},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿Identifier
11568¿Identifier¿¿0¿result¿¿¿{"start":{"line":746,"column":68},"end":{"line":746,"column":74},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿Identifier
11569¿VariableDeclarator¿¿12484¿v1278¿¿¿{"start":{"line":747,"column":4},"end":{"line":747,"column":25},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿VariableDeclarator
11570¿CallExpression¿¿12484¿¿¿¿{"start":{"line":747,"column":4},"end":{"line":747,"column":25},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿CallExpression
11571¿Identifier¿¿12484¿callback¿¿¿{"start":{"line":747,"column":4},"end":{"line":747,"column":12},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿Identifier
11572¿Identifier¿¿12484¿err¿¿¿{"start":{"line":747,"column":13},"end":{"line":747,"column":16},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿Identifier
11573¿Identifier¿¿12484¿result¿¿¿{"start":{"line":747,"column":18},"end":{"line":747,"column":24},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿Identifier
11574¿ExpressionStatement¿¿12484¿¿¿¿{"start":{"line":747,"column":4},"end":{"line":747,"column":26},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿ExpressionStatement
11575¿Identifier¿¿12484¿v1278¿¿¿¿¿Identifier
11576¿BlockStatement¿¿12484¿¿¿¿{"start":{"line":746,"column":76},"end":{"line":748,"column":3},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿BlockStatement
11577¿VariableDeclarator¿¿12481¿v1280¿¿¿{"start":{"line":746,"column":2},"end":{"line":748,"column":4},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿VariableDeclarator
11578¿CallExpression¿¿12481¿¿¿¿{"start":{"line":746,"column":2},"end":{"line":748,"column":4},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿CallExpression
11579¿MemberExpression¿¿12481¿¿¿¿{"start":{"line":746,"column":2},"end":{"line":746,"column":15},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿MemberExpression
11580¿ThisExpression¿¿12481¿¿¿¿{"start":{"line":746,"column":2},"end":{"line":746,"column":6},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿ThisExpression
11581¿Identifier¿¿12481¿call_git¿¿¿{"start":{"line":746,"column":7},"end":{"line":746,"column":15},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿Identifier
11582¿Literal¿string¿12481¿¿''¿¿{"start":{"line":746,"column":16},"end":{"line":746,"column":18},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿Literal
11583¿Literal¿string¿12481¿¿'commit'¿¿{"start":{"line":746,"column":20},"end":{"line":746,"column":28},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿Literal
11584¿Literal¿string¿12481¿¿''¿¿{"start":{"line":746,"column":30},"end":{"line":746,"column":32},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿Literal
11585¿Identifier¿¿12481¿options¿¿¿{"start":{"line":746,"column":34},"end":{"line":746,"column":41},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿Identifier
11586¿Identifier¿¿12481¿arguments¿¿¿{"start":{"line":746,"column":43},"end":{"line":746,"column":52},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿Identifier
11587¿Identifier¿¿12481¿v1279¿¿¿¿¿Identifier
11588¿ExpressionStatement¿¿12481¿¿¿¿{"start":{"line":746,"column":2},"end":{"line":748,"column":5},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿ExpressionStatement
11589¿Identifier¿¿12481¿v1280¿¿¿¿¿Identifier
11590¿BlockStatement¿¿12481¿¿¿¿{"start":{"line":738,"column":34},"end":{"line":749,"column":1},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿BlockStatement
11591¿ExpressionStatement¿¿12225¿¿¿¿{"start":{"line":738,"column":0},"end":{"line":749,"column":1},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿ExpressionStatement
11592¿AssignmentExpression¿=¿12225¿¿¿¿{"start":{"line":738,"column":0},"end":{"line":749,"column":1},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿AssignmentExpression
11593¿MemberExpression¿¿12225¿¿¿¿{"start":{"line":738,"column":0},"end":{"line":738,"column":20},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿MemberExpression
11594¿Identifier¿¿12225¿v1272¿¿¿¿¿Identifier
11595¿Identifier¿¿12225¿commit¿¿¿{"start":{"line":738,"column":14},"end":{"line":738,"column":20},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿Identifier
11596¿Identifier¿¿12225¿v1281¿¿¿¿¿Identifier
11597¿VariableDeclarator¿¿12225¿v1282¿¿¿{"start":{"line":752,"column":0},"end":{"line":752,"column":13},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿VariableDeclarator
11598¿MemberExpression¿¿12225¿¿¿¿{"start":{"line":752,"column":0},"end":{"line":752,"column":13},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿MemberExpression
11599¿Identifier¿¿12225¿Git¿¿¿{"start":{"line":752,"column":0},"end":{"line":752,"column":3},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿Identifier
11600¿Identifier¿¿12225¿prototype¿¿¿{"start":{"line":752,"column":4},"end":{"line":752,"column":13},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿Identifier
11601¿VariableDeclarator¿¿12225¿v1291¿¿¿{"start":{"line":752,"column":0},"end":{"line":762,"column":1},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿VariableDeclarator
11602¿FunctionExpression¿¿12225¿anon¿¿¿{"start":{"line":752,"column":23},"end":{"line":762,"column":1},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-9gqr-xp86-f87h/src/git.js"}¿¿FunctionExpression
