Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
8590¿Program¿¿-1¿¿¿¿{"start":{"line":8,"column":0},"end":{"line":1387,"column":4},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Program
14657¿Identifier¿¿15576¿name¿¿¿{"start":{"line":1240,"column":22},"end":{"line":1240,"column":26},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Identifier
14658¿Identifier¿¿15576¿signatures¿¿¿{"start":{"line":1240,"column":28},"end":{"line":1240,"column":38},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Identifier
14659¿ReturnStatement¿¿15576¿¿¿¿{"start":{"line":1240,"column":8},"end":{"line":1240,"column":40},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿ReturnStatement
14660¿Identifier¿¿15576¿v1857¿¿¿¿¿Identifier
14661¿BlockStatement¿¿15576¿¿¿¿{"start":{"line":1231,"column":38},"end":{"line":1241,"column":7},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿BlockStatement
14662¿VariableDeclarator¿¿15329¿v1883¿¿¿{"start":{"line":1244,"column":21},"end":{"line":1278,"column":7},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿VariableDeclarator
14663¿FunctionExpression¿¿15329¿anon¿¿¿{"start":{"line":1244,"column":21},"end":{"line":1278,"column":7},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿FunctionExpression
14664¿Identifier¿¿0¿fns¿¿¿{"start":{"line":1244,"column":31},"end":{"line":1244,"column":34},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Identifier
14665¿VariableDeclarator¿¿15580¿err¿¿¿{"start":{"line":1245,"column":12},"end":{"line":1245,"column":15},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿VariableDeclarator
14666¿VariableDeclarator¿¿15580¿name¿¿¿{"start":{"line":1246,"column":12},"end":{"line":1246,"column":31},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿VariableDeclarator
14667¿CallExpression¿¿15580¿¿¿¿{"start":{"line":1246,"column":19},"end":{"line":1246,"column":31},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿CallExpression
14668¿Identifier¿¿15580¿getName¿¿¿{"start":{"line":1246,"column":19},"end":{"line":1246,"column":26},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Identifier
14669¿Identifier¿¿15580¿fns¿¿¿{"start":{"line":1246,"column":27},"end":{"line":1246,"column":30},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Identifier
14670¿VariableDeclarator¿¿15580¿signatures¿¿¿{"start":{"line":1247,"column":12},"end":{"line":1247,"column":27},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿VariableDeclarator
14671¿ObjectExpression¿¿15580¿¿¿¿¿¿ObjectExpression
14672¿VariableDeclarator¿¿15580¿i¿¿¿{"start":{"line":1249,"column":17},"end":{"line":1249,"column":22},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿VariableDeclarator
14673¿Literal¿number¿15580¿¿0¿¿{"start":{"line":1249,"column":21},"end":{"line":1249,"column":22},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Literal
14674¿VariableDeclarator¿¿15580¿v1859¿¿¿{"start":{"line":1249,"column":28},"end":{"line":1249,"column":38},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿VariableDeclarator
14675¿MemberExpression¿¿15580¿¿¿¿{"start":{"line":1249,"column":28},"end":{"line":1249,"column":38},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿MemberExpression
14676¿Identifier¿¿15580¿fns¿¿¿{"start":{"line":1249,"column":28},"end":{"line":1249,"column":31},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Identifier
14677¿Identifier¿¿15580¿length¿¿¿{"start":{"line":1249,"column":32},"end":{"line":1249,"column":38},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Identifier
14678¿VariableDeclarator¿¿15580¿v1860¿¿¿{"start":{"line":1249,"column":24},"end":{"line":1249,"column":38},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿VariableDeclarator
14679¿BinaryExpression¿<¿15580¿¿¿¿{"start":{"line":1249,"column":24},"end":{"line":1249,"column":38},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿BinaryExpression
14680¿Identifier¿¿15580¿i¿¿¿{"start":{"line":1249,"column":24},"end":{"line":1249,"column":25},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Identifier
14681¿Identifier¿¿15580¿v1859¿¿¿¿¿Identifier
14682¿WhileStatement¿¿15580¿¿¿¿{"start":{"line":1249,"column":8},"end":{"line":1275,"column":9},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿WhileStatement
14683¿Identifier¿¿15580¿v1860¿¿¿¿¿Identifier
14684¿VariableDeclarator¿¿15580¿fn¿¿¿{"start":{"line":1250,"column":14},"end":{"line":1250,"column":25},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿VariableDeclarator
14685¿MemberExpression¿computed¿15580¿¿¿¿{"start":{"line":1250,"column":19},"end":{"line":1250,"column":25},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿MemberExpression
14686¿Identifier¿¿15580¿fns¿¿¿{"start":{"line":1250,"column":19},"end":{"line":1250,"column":22},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Identifier
14687¿Identifier¿¿15580¿i¿¿¿{"start":{"line":1250,"column":23},"end":{"line":1250,"column":24},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Identifier
14688¿VariableDeclarator¿¿15580¿v1862¿¿¿{"start":{"line":1253,"column":23},"end":{"line":1253,"column":36},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿VariableDeclarator
14689¿MemberExpression¿¿15580¿¿¿¿{"start":{"line":1253,"column":23},"end":{"line":1253,"column":36},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿MemberExpression
14690¿Identifier¿¿15580¿fn¿¿¿{"start":{"line":1253,"column":23},"end":{"line":1253,"column":25},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Identifier
14691¿Identifier¿¿15580¿signatures¿¿¿{"start":{"line":1253,"column":26},"end":{"line":1253,"column":36},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Identifier
14692¿VariableDeclarator¿¿15580¿v1863¿¿¿{"start":{"line":1253,"column":16},"end":{"line":1253,"column":36},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿VariableDeclarator
14693¿UnaryExpression¿typeof¿15580¿¿¿¿{"start":{"line":1253,"column":16},"end":{"line":1253,"column":36},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿UnaryExpression
14694¿Identifier¿¿15580¿v1862¿¿¿¿¿Identifier
14695¿VariableDeclarator¿¿15580¿v1864¿¿¿{"start":{"line":1253,"column":16},"end":{"line":1253,"column":49},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿VariableDeclarator
14696¿BinaryExpression¿===¿15580¿¿¿¿{"start":{"line":1253,"column":16},"end":{"line":1253,"column":49},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿BinaryExpression
14697¿Identifier¿¿15580¿v1863¿¿¿¿¿Identifier
14698¿Literal¿string¿15580¿¿'object'¿¿{"start":{"line":1253,"column":41},"end":{"line":1253,"column":49},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Literal
14699¿VariableDeclarator¿¿15580¿v1865¿¿¿{"start":{"line":1253,"column":14},"end":{"line":1253,"column":50},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿VariableDeclarator
14700¿UnaryExpression¿!¿15580¿¿¿¿{"start":{"line":1253,"column":14},"end":{"line":1253,"column":50},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿UnaryExpression
14701¿Identifier¿¿15580¿v1864¿¿¿¿¿Identifier
14702¿IfStatement¿¿15580¿¿¿¿{"start":{"line":1253,"column":10},"end":{"line":1257,"column":11},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿IfStatement
14703¿Identifier¿¿15580¿v1865¿¿¿¿¿Identifier
14704¿VariableDeclarator¿¿15580¿v1866¿¿¿{"start":{"line":1254,"column":32},"end":{"line":1254,"column":76},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿VariableDeclarator
14705¿BinaryExpression¿+¿15580¿¿¿¿{"start":{"line":1254,"column":32},"end":{"line":1254,"column":76},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿BinaryExpression
14706¿Literal¿string¿15580¿¿'Function is no typed-function (index: '¿¿{"start":{"line":1254,"column":32},"end":{"line":1254,"column":72},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Literal
14707¿Identifier¿¿15580¿i¿¿¿{"start":{"line":1254,"column":75},"end":{"line":1254,"column":76},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Identifier
14708¿VariableDeclarator¿¿15580¿v1867¿¿¿{"start":{"line":1254,"column":32},"end":{"line":1254,"column":82},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿VariableDeclarator
14709¿BinaryExpression¿+¿15580¿¿¿¿{"start":{"line":1254,"column":32},"end":{"line":1254,"column":82},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿BinaryExpression
14710¿Identifier¿¿15580¿v1866¿¿¿¿¿Identifier
14711¿Literal¿string¿15580¿¿')'¿¿{"start":{"line":1254,"column":79},"end":{"line":1254,"column":82},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Literal
14712¿ExpressionStatement¿¿15580¿¿¿¿{"start":{"line":1254,"column":12},"end":{"line":1254,"column":84},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿ExpressionStatement
14713¿AssignmentExpression¿=¿15580¿¿¿¿{"start":{"line":1254,"column":12},"end":{"line":1254,"column":83},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿AssignmentExpression
14714¿Identifier¿¿15580¿err¿¿¿{"start":{"line":1254,"column":12},"end":{"line":1254,"column":15},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Identifier
14715¿NewExpression¿¿15580¿¿¿¿{"start":{"line":1254,"column":18},"end":{"line":1254,"column":83},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿NewExpression
14716¿Identifier¿¿15580¿TypeError¿¿¿{"start":{"line":1254,"column":22},"end":{"line":1254,"column":31},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Identifier
14717¿Identifier¿¿15580¿v1867¿¿¿¿¿Identifier
14718¿VariableDeclarator¿¿15580¿v1868¿¿¿{"start":{"line":1255,"column":23},"end":{"line":1255,"column":33},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿VariableDeclarator
14719¿ObjectExpression¿¿15580¿¿¿¿¿¿ObjectExpression
14720¿ExpressionStatement¿¿15580¿¿¿¿{"start":{"line":1255,"column":23},"end":{"line":1255,"column":33},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿ExpressionStatement
14721¿AssignmentExpression¿=¿15580¿¿¿¿{"start":{"line":1255,"column":23},"end":{"line":1255,"column":33},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿AssignmentExpression
14722¿MemberExpression¿¿15580¿¿¿¿{"start":{"line":1255,"column":23},"end":{"line":1255,"column":33},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿MemberExpression
14723¿Identifier¿¿15580¿v1868¿¿¿¿¿Identifier
14724¿Identifier¿¿15580¿index¿¿¿{"start":{"line":1255,"column":24},"end":{"line":1255,"column":29},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Identifier
14725¿Identifier¿¿15580¿i¿¿¿{"start":{"line":1255,"column":31},"end":{"line":1255,"column":32},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Identifier
14726¿ExpressionStatement¿¿15580¿¿¿¿{"start":{"line":1255,"column":12},"end":{"line":1255,"column":34},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿ExpressionStatement
14727¿AssignmentExpression¿=¿15580¿¿¿¿{"start":{"line":1255,"column":12},"end":{"line":1255,"column":33},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿AssignmentExpression
14728¿MemberExpression¿¿15580¿¿¿¿{"start":{"line":1255,"column":12},"end":{"line":1255,"column":20},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿MemberExpression
14729¿Identifier¿¿15580¿err¿¿¿{"start":{"line":1255,"column":12},"end":{"line":1255,"column":15},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Identifier
14730¿Identifier¿¿15580¿data¿¿¿{"start":{"line":1255,"column":16},"end":{"line":1255,"column":20},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Identifier
14731¿Identifier¿¿15580¿v1868¿¿¿¿¿Identifier
14732¿ThrowStatement¿¿15580¿¿¿¿{"start":{"line":1256,"column":12},"end":{"line":1256,"column":22},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿ThrowStatement
14733¿Identifier¿¿15580¿err¿¿¿{"start":{"line":1256,"column":18},"end":{"line":1256,"column":21},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Identifier
14734¿BlockStatement¿¿15580¿¿¿¿{"start":{"line":1253,"column":52},"end":{"line":1257,"column":11},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿BlockStatement
14735¿VariableDeclarator¿¿15580¿signature¿¿¿{"start":{"line":1260,"column":19},"end":{"line":1260,"column":28},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿VariableDeclarator
14736¿VariableDeclarator¿¿15580¿v1869¿¿¿{"start":{"line":1260,"column":32},"end":{"line":1260,"column":45},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿VariableDeclarator
14737¿MemberExpression¿¿15580¿¿¿¿{"start":{"line":1260,"column":32},"end":{"line":1260,"column":45},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿MemberExpression
14738¿Identifier¿¿15580¿fn¿¿¿{"start":{"line":1260,"column":32},"end":{"line":1260,"column":34},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Identifier
14739¿Identifier¿¿15580¿signatures¿¿¿{"start":{"line":1260,"column":35},"end":{"line":1260,"column":45},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Identifier
14740¿ForInStatement¿¿15580¿¿¿¿{"start":{"line":1260,"column":10},"end":{"line":1274,"column":11},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿ForInStatement
14741¿Identifier¿¿15580¿signature¿¿¿{"start":{"line":1260,"column":19},"end":{"line":1260,"column":28},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Identifier
14742¿Identifier¿¿15580¿v1869¿¿¿¿¿Identifier
14743¿VariableDeclarator¿¿15580¿v1870¿¿¿{"start":{"line":1261,"column":16},"end":{"line":1261,"column":29},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿VariableDeclarator
14744¿MemberExpression¿¿15580¿¿¿¿{"start":{"line":1261,"column":16},"end":{"line":1261,"column":29},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿MemberExpression
14745¿Identifier¿¿15580¿fn¿¿¿{"start":{"line":1261,"column":16},"end":{"line":1261,"column":18},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Identifier
14746¿Identifier¿¿15580¿signatures¿¿¿{"start":{"line":1261,"column":19},"end":{"line":1261,"column":29},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Identifier
14747¿VariableDeclarator¿¿15580¿v1871¿¿¿{"start":{"line":1261,"column":16},"end":{"line":1261,"column":55},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿VariableDeclarator
14748¿CallExpression¿¿15580¿¿¿¿{"start":{"line":1261,"column":16},"end":{"line":1261,"column":55},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿CallExpression
14749¿MemberExpression¿¿15580¿¿¿¿{"start":{"line":1261,"column":16},"end":{"line":1261,"column":44},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿MemberExpression
14750¿Identifier¿¿15580¿v1870¿¿¿¿¿Identifier
14751¿Identifier¿¿15580¿hasOwnProperty¿¿¿{"start":{"line":1261,"column":30},"end":{"line":1261,"column":44},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Identifier
14752¿Identifier¿¿15580¿signature¿¿¿{"start":{"line":1261,"column":45},"end":{"line":1261,"column":54},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Identifier
14753¿IfStatement¿¿15580¿¿¿¿{"start":{"line":1261,"column":12},"end":{"line":1273,"column":13},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿IfStatement
14754¿Identifier¿¿15580¿v1871¿¿¿¿¿Identifier
14755¿VariableDeclarator¿¿15580¿v1872¿¿¿{"start":{"line":1262,"column":18},"end":{"line":1262,"column":54},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿VariableDeclarator
14756¿CallExpression¿¿15580¿¿¿¿{"start":{"line":1262,"column":18},"end":{"line":1262,"column":54},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿CallExpression
14757¿MemberExpression¿¿15580¿¿¿¿{"start":{"line":1262,"column":18},"end":{"line":1262,"column":43},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿MemberExpression
14758¿Identifier¿¿15580¿signatures¿¿¿{"start":{"line":1262,"column":18},"end":{"line":1262,"column":28},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Identifier
14759¿Identifier¿¿15580¿hasOwnProperty¿¿¿{"start":{"line":1262,"column":29},"end":{"line":1262,"column":43},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Identifier
14760¿Identifier¿¿15580¿signature¿¿¿{"start":{"line":1262,"column":44},"end":{"line":1262,"column":53},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Identifier
14761¿IfStatement¿¿15580¿¿¿¿{"start":{"line":1262,"column":14},"end":{"line":1272,"column":15},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿IfStatement
14762¿Identifier¿¿15580¿v1872¿¿¿¿¿Identifier
14763¿VariableDeclarator¿¿15580¿v1873¿¿¿{"start":{"line":1263,"column":20},"end":{"line":1263,"column":33},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿VariableDeclarator
14764¿MemberExpression¿¿15580¿¿¿¿{"start":{"line":1263,"column":20},"end":{"line":1263,"column":33},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿MemberExpression
14765¿Identifier¿¿15580¿fn¿¿¿{"start":{"line":1263,"column":20},"end":{"line":1263,"column":22},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Identifier
14766¿Identifier¿¿15580¿signatures¿¿¿{"start":{"line":1263,"column":23},"end":{"line":1263,"column":33},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿Identifier
14767¿VariableDeclarator¿¿15580¿v1874¿¿¿{"start":{"line":1263,"column":20},"end":{"line":1263,"column":44},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿VariableDeclarator
14768¿MemberExpression¿computed¿15580¿¿¿¿{"start":{"line":1263,"column":20},"end":{"line":1263,"column":44},"fname":"/datasets/vulcan-dataset/CWE-94/552/src/typed-function.js"}¿¿MemberExpression
