Id:ID¿Type¿SubType¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
1698¿Program¿¿¿¿¿{"start":{"line":5,"column":0},"end":{"line":203,"column":46},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/server.js"}¿¿Program
299¿TemplateLiteral¿¿¿¿¿{"start":{"line":68,"column":16},"end":{"line":68,"column":77},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿TemplateLiteral
301¿VariableDeclarator¿¿v34¿¿¿¿¿VariableDeclarator
302¿CallExpression¿¿¿¿¿{"start":{"line":68,"column":4},"end":{"line":68,"column":78},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿CallExpression
307¿ExpressionStatement¿¿¿¿¿{"start":{"line":68,"column":4},"end":{"line":68,"column":78},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿ExpressionStatement
308¿Identifier¿¿v34¿¿¿¿¿Identifier
309¿VariableDeclarator¿¿v35¿¿¿¿¿VariableDeclarator
310¿TemplateLiteral¿¿¿¿¿{"start":{"line":70,"column":6},"end":{"line":70,"column":110},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿TemplateLiteral
314¿VariableDeclarator¿¿process¿¿¿{"start":{"line":69,"column":10},"end":{"line":70,"column":111},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿VariableDeclarator
315¿CallExpression¿¿¿¿¿{"start":{"line":69,"column":20},"end":{"line":70,"column":111},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿CallExpression
320¿ExpressionStatement¿¿¿¿¿{"start":{"line":71,"column":4},"end":{"line":71,"column":37},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿ExpressionStatement
321¿AssignmentExpression¿=¿¿¿¿{"start":{"line":71,"column":4},"end":{"line":71,"column":36},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿AssignmentExpression
382¿CFG_F_END¿¿296_anon¿¿¿¿¿CFG_F_END
322¿MemberExpression¿¿¿¿¿{"start":{"line":71,"column":4},"end":{"line":71,"column":17},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿MemberExpression
325¿Literal¿string¿¿'VIDEO_ENCODING'¿¿{"start":{"line":71,"column":20},"end":{"line":71,"column":36},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿Literal
323¿Identifier¿¿process¿¿¿{"start":{"line":71,"column":4},"end":{"line":71,"column":11},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿Identifier
324¿Identifier¿¿title¿¿¿{"start":{"line":71,"column":12},"end":{"line":71,"column":17},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿Identifier
311¿Identifier¿¿file¿¿¿{"start":{"line":70,"column":25},"end":{"line":70,"column":29},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿Identifier
312¿Identifier¿¿file¿¿¿{"start":{"line":70,"column":81},"end":{"line":70,"column":85},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿Identifier
313¿Identifier¿¿file¿¿¿{"start":{"line":70,"column":99},"end":{"line":70,"column":103},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿Identifier
300¿Identifier¿¿file¿¿¿{"start":{"line":68,"column":33},"end":{"line":68,"column":37},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿Identifier
297¿Identifier¿¿file¿¿¿{"start":{"line":67,"column":26},"end":{"line":67,"column":30},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿Identifier
326¿BlockStatement¿¿¿¿¿{"start":{"line":67,"column":32},"end":{"line":72,"column":3},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿BlockStatement
261¿VariableDeclarator¿¿v27¿¿¿¿¿VariableDeclarator
262¿CallExpression¿¿¿¿¿{"start":{"line":58,"column":4},"end":{"line":58,"column":23},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿CallExpression
267¿ExpressionStatement¿¿¿¿¿{"start":{"line":58,"column":4},"end":{"line":58,"column":24},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿ExpressionStatement
268¿Identifier¿¿v27¿¿¿¿¿Identifier
269¿VariableDeclarator¿¿parent¿¿¿{"start":{"line":60,"column":10},"end":{"line":60,"column":23},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿VariableDeclarator
270¿ThisExpression¿¿¿¿¿{"start":{"line":60,"column":19},"end":{"line":60,"column":23},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿ThisExpression
271¿VariableDeclarator¿¿v30¿¿¿¿¿VariableDeclarator
272¿FunctionExpression¿¿anon¿¿¿{"start":{"line":61,"column":15},"end":{"line":64,"column":16},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿FunctionExpression
379¿CFG_F_START¿¿272_anon¿¿¿¿¿CFG_F_START
287¿VariableDeclarator¿¿v31¿¿¿¿¿VariableDeclarator
511¿PDG_OBJECT¿¿379.this-o121¿¿¿¿¿PDG_OBJECT
512¿PDG_OBJECT¿¿377.v30-o122¿¿¿¿¿PDG_OBJECT
517¿PDG_CALL¿¿379.CALL->callback-o127¿¿¿¿¿PDG_CALL
283¿Identifier¿¿callback¿¿¿{"start":{"line":63,"column":17},"end":{"line":63,"column":25},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿Identifier
518¿PDG_OBJECT¿¿379.v29-o128¿¿¿¿¿PDG_OBJECT
288¿CallExpression¿¿¿¿¿{"start":{"line":61,"column":4},"end":{"line":65,"column":5},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿CallExpression
292¿ExpressionStatement¿¿¿¿¿{"start":{"line":61,"column":4},"end":{"line":65,"column":6},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿ExpressionStatement
293¿Identifier¿¿v31¿¿¿¿¿Identifier
378¿CFG_F_END¿¿258_anon¿¿¿¿¿CFG_F_END
273¿VariableDeclarator¿¿v28¿¿¿¿¿VariableDeclarator
274¿CallExpression¿¿¿¿¿{"start":{"line":62,"column":17},"end":{"line":62,"column":42},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿CallExpression
279¿ExpressionStatement¿¿¿¿¿{"start":{"line":62,"column":17},"end":{"line":62,"column":43},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿ExpressionStatement
280¿Identifier¿¿v28¿¿¿¿¿Identifier
281¿VariableDeclarator¿¿v29¿¿¿¿¿VariableDeclarator
282¿CallExpression¿¿¿¿¿{"start":{"line":63,"column":17},"end":{"line":63,"column":27},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿CallExpression
284¿ExpressionStatement¿¿¿¿¿{"start":{"line":63,"column":17},"end":{"line":63,"column":28},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿ExpressionStatement
285¿Identifier¿¿v29¿¿¿¿¿Identifier
380¿CFG_F_END¿¿272_anon¿¿¿¿¿CFG_F_END
286¿BlockStatement¿¿¿¿¿{"start":{"line":61,"column":27},"end":{"line":64,"column":16},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿BlockStatement
259¿Identifier¿¿file¿¿¿{"start":{"line":57,"column":24},"end":{"line":57,"column":28},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿Identifier
260¿Identifier¿¿callback¿¿¿{"start":{"line":57,"column":30},"end":{"line":57,"column":38},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿Identifier
294¿BlockStatement¿¿¿¿¿{"start":{"line":57,"column":40},"end":{"line":66,"column":3},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿BlockStatement
201¿VariableDeclarator¿¿v23¿¿¿¿¿VariableDeclarator
202¿BinaryExpression¿+¿¿¿¿{"start":{"line":50,"column":32},"end":{"line":50,"column":46},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿BinaryExpression
205¿VariableDeclarator¿¿v24¿¿¿¿¿VariableDeclarator
206¿ArrayExpression¿¿¿¿¿{"start":{"line":50,"column":25},"end":{"line":52,"column":84},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿ArrayExpression
235¿ExpressionStatement¿¿¿¿¿{"start":{"line":48,"column":4},"end":{"line":52,"column":86},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿ExpressionStatement
236¿AssignmentExpression¿=¿¿¿¿{"start":{"line":48,"column":4},"end":{"line":52,"column":85},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿AssignmentExpression
244¿ExpressionStatement¿¿¿¿¿{"start":{"line":54,"column":4},"end":{"line":54,"column":26},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿ExpressionStatement
245¿AssignmentExpression¿=¿¿¿¿{"start":{"line":54,"column":4},"end":{"line":54,"column":25},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿AssignmentExpression
250¿VariableDeclarator¿¿v25¿¿¿¿¿VariableDeclarator
251¿CallExpression¿¿¿¿¿{"start":{"line":55,"column":4},"end":{"line":55,"column":23},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿CallExpression
254¿ExpressionStatement¿¿¿¿¿{"start":{"line":55,"column":4},"end":{"line":55,"column":24},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿ExpressionStatement
255¿Identifier¿¿v25¿¿¿¿¿Identifier
376¿CFG_F_END¿¿199_anon¿¿¿¿¿CFG_F_END
246¿MemberExpression¿¿¿¿¿{"start":{"line":54,"column":4},"end":{"line":54,"column":14},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿MemberExpression
249¿Literal¿string¿¿'record'¿¿{"start":{"line":54,"column":17},"end":{"line":54,"column":25},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿Literal
247¿Identifier¿¿proc¿¿¿{"start":{"line":54,"column":4},"end":{"line":54,"column":8},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿Identifier
248¿Identifier¿¿title¿¿¿{"start":{"line":54,"column":9},"end":{"line":54,"column":14},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿Identifier
237¿Identifier¿¿proc¿¿¿{"start":{"line":48,"column":4},"end":{"line":48,"column":8},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿Identifier
238¿CallExpression¿¿¿¿¿{"start":{"line":49,"column":6},"end":{"line":52,"column":85},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿CallExpression
207¿Literal¿string¿¿'-o'¿¿{"start":{"line":50,"column":26},"end":{"line":50,"column":30},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿Literal
208¿Identifier¿¿v23¿¿¿¿¿Identifier
209¿Literal¿string¿¿'-t'¿¿{"start":{"line":50,"column":48},"end":{"line":50,"column":52},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿Literal
210¿Literal¿string¿¿'0'¿¿{"start":{"line":50,"column":54},"end":{"line":50,"column":57},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿Literal
211¿Literal¿string¿¿'-ih'¿¿{"start":{"line":50,"column":59},"end":{"line":50,"column":64},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿Literal
212¿Literal¿string¿¿'-pf'¿¿{"start":{"line":50,"column":66},"end":{"line":50,"column":71},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿Literal
213¿Literal¿string¿¿'high'¿¿{"start":{"line":50,"column":73},"end":{"line":50,"column":79},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿Literal
214¿Literal¿string¿¿'-ISO'¿¿{"start":{"line":50,"column":81},"end":{"line":50,"column":87},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿Literal
215¿Literal¿string¿¿'800'¿¿{"start":{"line":50,"column":89},"end":{"line":50,"column":94},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿Literal
216¿Literal¿string¿¿'-ex'¿¿{"start":{"line":51,"column":27},"end":{"line":51,"column":32},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿Literal
217¿Literal¿string¿¿'night'¿¿{"start":{"line":51,"column":34},"end":{"line":51,"column":41},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿Literal
218¿Literal¿string¿¿'-drc'¿¿{"start":{"line":51,"column":43},"end":{"line":51,"column":49},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿Literal
219¿Literal¿string¿¿'high'¿¿{"start":{"line":51,"column":51},"end":{"line":51,"column":57},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿Literal
220¿Literal¿string¿¿'-n'¿¿{"start":{"line":51,"column":59},"end":{"line":51,"column":63},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿Literal
221¿Literal¿string¿¿'-fps'¿¿{"start":{"line":51,"column":65},"end":{"line":51,"column":71},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿Literal
222¿Literal¿string¿¿'30'¿¿{"start":{"line":51,"column":73},"end":{"line":51,"column":77},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿Literal
223¿Literal¿string¿¿'-w'¿¿{"start":{"line":51,"column":79},"end":{"line":51,"column":83},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿Literal
224¿TemplateLiteral¿¿¿¿¿{"start":{"line":51,"column":85},"end":{"line":51,"column":95},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿TemplateLiteral
226¿Literal¿string¿¿'-h'¿¿{"start":{"line":51,"column":97},"end":{"line":51,"column":101},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿Literal
227¿TemplateLiteral¿¿¿¿¿{"start":{"line":52,"column":27},"end":{"line":52,"column":38},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿TemplateLiteral
229¿Literal¿string¿¿'-r'¿¿{"start":{"line":52,"column":40},"end":{"line":52,"column":44},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿Literal
230¿Literal¿string¿¿'90'¿¿{"start":{"line":52,"column":46},"end":{"line":52,"column":50},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿Literal
231¿Literal¿string¿¿'-b'¿¿{"start":{"line":52,"column":52},"end":{"line":52,"column":56},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿Literal
232¿Literal¿string¿¿'8000000'¿¿{"start":{"line":52,"column":58},"end":{"line":52,"column":67},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿Literal
233¿Literal¿string¿¿'-r'¿¿{"start":{"line":52,"column":69},"end":{"line":52,"column":73},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿Literal
234¿Identifier¿¿hostname¿¿¿{"start":{"line":52,"column":75},"end":{"line":52,"column":83},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿Identifier
228¿Identifier¿¿height¿¿¿{"start":{"line":52,"column":30},"end":{"line":52,"column":36},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿Identifier
225¿Identifier¿¿width¿¿¿{"start":{"line":51,"column":88},"end":{"line":51,"column":93},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿Identifier
203¿Identifier¿¿file¿¿¿{"start":{"line":50,"column":32},"end":{"line":50,"column":36},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿Identifier
204¿Literal¿string¿¿'.h264'¿¿{"start":{"line":50,"column":39},"end":{"line":50,"column":46},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿Literal
200¿Identifier¿¿file¿¿¿{"start":{"line":47,"column":25},"end":{"line":47,"column":29},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿Identifier
256¿BlockStatement¿¿¿¿¿{"start":{"line":47,"column":31},"end":{"line":56,"column":3},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿BlockStatement
155¿VariableDeclarator¿¿v14¿¿¿¿¿VariableDeclarator
156¿MemberExpression¿¿¿¿¿{"start":{"line":40,"column":35},"end":{"line":40,"column":43},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿MemberExpression
159¿VariableDeclarator¿¿v15¿¿¿¿¿VariableDeclarator
160¿BinaryExpression¿+¿¿¿¿{"start":{"line":40,"column":16},"end":{"line":40,"column":43},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿BinaryExpression
163¿VariableDeclarator¿¿v16¿¿¿¿¿VariableDeclarator
463¿PDG_OBJECT¿¿371.v15-o74¿¿¿¿¿PDG_OBJECT
164¿CallExpression¿¿¿¿¿{"start":{"line":40,"column":4},"end":{"line":40,"column":44},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿CallExpression
169¿ExpressionStatement¿¿¿¿¿{"start":{"line":40,"column":4},"end":{"line":40,"column":45},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿ExpressionStatement
170¿Identifier¿¿v16¿¿¿¿¿Identifier
171¿VariableDeclarator¿¿v17¿¿¿¿¿VariableDeclarator
172¿MemberExpression¿¿¿¿¿{"start":{"line":41,"column":13},"end":{"line":41,"column":21},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿MemberExpression
175¿VariableDeclarator¿¿v18¿¿¿¿¿VariableDeclarator
176¿CallExpression¿¿¿¿¿{"start":{"line":41,"column":4},"end":{"line":41,"column":32},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿CallExpression
180¿ExpressionStatement¿¿¿¿¿{"start":{"line":41,"column":4},"end":{"line":41,"column":33},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿ExpressionStatement
181¿Identifier¿¿v18¿¿¿¿¿Identifier
182¿VariableDeclarator¿¿v20¿¿¿¿¿VariableDeclarator
183¿FunctionExpression¿¿anon¿¿¿{"start":{"line":42,"column":15},"end":{"line":44,"column":16},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿FunctionExpression
373¿CFG_F_START¿¿183_anon¿¿¿¿¿CFG_F_START
190¿VariableDeclarator¿¿v21¿¿¿¿¿VariableDeclarator
468¿PDG_OBJECT¿¿373.this-o79¿¿¿¿¿PDG_OBJECT
469¿PDG_OBJECT¿¿371.v20-o80¿¿¿¿¿PDG_OBJECT
472¿PDG_CALL¿¿373.CALL->callback-o83¿¿¿¿¿PDG_CALL
186¿Identifier¿¿callback¿¿¿{"start":{"line":43,"column":17},"end":{"line":43,"column":25},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿Identifier
473¿PDG_OBJECT¿¿373.v19-o84¿¿¿¿¿PDG_OBJECT
191¿CallExpression¿¿¿¿¿{"start":{"line":42,"column":4},"end":{"line":45,"column":5},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿CallExpression
195¿ExpressionStatement¿¿¿¿¿{"start":{"line":42,"column":4},"end":{"line":45,"column":6},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿ExpressionStatement
196¿Identifier¿¿v21¿¿¿¿¿Identifier
372¿CFG_F_END¿¿153_anon¿¿¿¿¿CFG_F_END
184¿VariableDeclarator¿¿v19¿¿¿¿¿VariableDeclarator
185¿CallExpression¿¿¿¿¿{"start":{"line":43,"column":17},"end":{"line":43,"column":27},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿CallExpression
187¿ExpressionStatement¿¿¿¿¿{"start":{"line":43,"column":17},"end":{"line":43,"column":28},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿ExpressionStatement
188¿Identifier¿¿v19¿¿¿¿¿Identifier
374¿CFG_F_END¿¿183_anon¿¿¿¿¿CFG_F_END
189¿BlockStatement¿¿¿¿¿{"start":{"line":42,"column":27},"end":{"line":44,"column":16},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿BlockStatement
173¿Identifier¿¿proc¿¿¿{"start":{"line":41,"column":13},"end":{"line":41,"column":17},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿Identifier
174¿Identifier¿¿pid¿¿¿{"start":{"line":41,"column":18},"end":{"line":41,"column":21},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿Identifier
161¿Literal¿string¿¿'killing pid : '¿¿{"start":{"line":40,"column":16},"end":{"line":40,"column":32},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿Literal
162¿Identifier¿¿v14¿¿¿¿¿Identifier
157¿Identifier¿¿proc¿¿¿{"start":{"line":40,"column":35},"end":{"line":40,"column":39},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿Identifier
158¿Identifier¿¿pid¿¿¿{"start":{"line":40,"column":40},"end":{"line":40,"column":43},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿Identifier
154¿Identifier¿¿callback¿¿¿{"start":{"line":39,"column":22},"end":{"line":39,"column":30},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿Identifier
197¿BlockStatement¿¿¿¿¿{"start":{"line":39,"column":32},"end":{"line":46,"column":3},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿BlockStatement
125¿VariableDeclarator¿¿v11¿¿¿¿¿VariableDeclarator
126¿TemplateLiteral¿¿¿¿¿{"start":{"line":34,"column":24},"end":{"line":35,"column":126},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿TemplateLiteral
131¿ExpressionStatement¿¿¿¿¿{"start":{"line":33,"column":4},"end":{"line":35,"column":128},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿ExpressionStatement
454¿PDG_OBJECT¿¿369.v11-o66¿¿¿¿¿PDG_OBJECT
457¿TAINT_SINK¿¿exec¿¿¿¿¿TAINT_SINK
132¿AssignmentExpression¿=¿¿¿¿{"start":{"line":33,"column":4},"end":{"line":35,"column":127},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿AssignmentExpression
139¿ExpressionStatement¿¿¿¿¿{"start":{"line":36,"column":4},"end":{"line":36,"column":24},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿ExpressionStatement
140¿AssignmentExpression¿=¿¿¿¿{"start":{"line":36,"column":4},"end":{"line":36,"column":23},"fname":"/datasets/vulcan-dataset/CWE-78/773/src/pi_video_recording.js"}¿¿AssignmentExpression
145¿VariableDeclarator¿¿v12¿¿¿¿¿VariableDeclarator
