Id:ID¿Type¿SubType¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
10852¿Program¿¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":1019,"column":1},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿Program
18989¿AssignmentExpression¿=¿¿¿¿{"start":{"line":569,"column":12},"end":{"line":999,"column":9},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿AssignmentExpression
18990¿MemberExpression¿¿¿¿¿{"start":{"line":569,"column":12},"end":{"line":999,"column":9},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿MemberExpression
18991¿Identifier¿¿lexer¿¿¿{"start":{"line":569,"column":12},"end":{"line":569,"column":17},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿Identifier
18992¿Identifier¿¿showPosition¿¿¿{"start":{"line":698,"column":12},"end":{"line":698,"column":24},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿Identifier
18993¿Identifier¿¿v1678¿¿¿¿¿Identifier
18994¿ExpressionStatement¿¿¿¿¿{"start":{"line":569,"column":12},"end":{"line":999,"column":9},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿ExpressionStatement
18995¿AssignmentExpression¿=¿¿¿¿{"start":{"line":569,"column":12},"end":{"line":999,"column":9},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿AssignmentExpression
18996¿MemberExpression¿¿¿¿¿{"start":{"line":569,"column":12},"end":{"line":999,"column":9},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿MemberExpression
18997¿Identifier¿¿lexer¿¿¿{"start":{"line":569,"column":12},"end":{"line":569,"column":17},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿Identifier
18998¿Identifier¿¿test_match¿¿¿{"start":{"line":705,"column":12},"end":{"line":705,"column":22},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿Identifier
18999¿Identifier¿¿v1760¿¿¿¿¿Identifier
19000¿ExpressionStatement¿¿¿¿¿{"start":{"line":569,"column":12},"end":{"line":999,"column":9},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿ExpressionStatement
19001¿AssignmentExpression¿=¿¿¿¿{"start":{"line":569,"column":12},"end":{"line":999,"column":9},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿AssignmentExpression
19002¿MemberExpression¿¿¿¿¿{"start":{"line":569,"column":12},"end":{"line":999,"column":9},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿MemberExpression
19003¿Identifier¿¿lexer¿¿¿{"start":{"line":569,"column":12},"end":{"line":569,"column":17},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿Identifier
19004¿Identifier¿¿next¿¿¿{"start":{"line":773,"column":12},"end":{"line":773,"column":16},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿Identifier
19005¿Identifier¿¿v1804¿¿¿¿¿Identifier
19006¿ExpressionStatement¿¿¿¿¿{"start":{"line":569,"column":12},"end":{"line":999,"column":9},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿ExpressionStatement
19007¿AssignmentExpression¿=¿¿¿¿{"start":{"line":569,"column":12},"end":{"line":999,"column":9},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿AssignmentExpression
19008¿MemberExpression¿¿¿¿¿{"start":{"line":569,"column":12},"end":{"line":999,"column":9},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿MemberExpression
19009¿Identifier¿¿lexer¿¿¿{"start":{"line":569,"column":12},"end":{"line":569,"column":17},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿Identifier
19010¿Identifier¿¿lex¿¿¿{"start":{"line":828,"column":12},"end":{"line":828,"column":15},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿Identifier
19011¿Identifier¿¿v1806¿¿¿¿¿Identifier
19012¿ExpressionStatement¿¿¿¿¿{"start":{"line":569,"column":12},"end":{"line":999,"column":9},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿ExpressionStatement
19013¿AssignmentExpression¿=¿¿¿¿{"start":{"line":569,"column":12},"end":{"line":999,"column":9},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿AssignmentExpression
19014¿MemberExpression¿¿¿¿¿{"start":{"line":569,"column":12},"end":{"line":999,"column":9},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿MemberExpression
19015¿Identifier¿¿lexer¿¿¿{"start":{"line":569,"column":12},"end":{"line":569,"column":17},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿Identifier
19016¿Identifier¿¿begin¿¿¿{"start":{"line":838,"column":12},"end":{"line":838,"column":17},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿Identifier
19017¿Identifier¿¿v1809¿¿¿¿¿Identifier
19018¿ExpressionStatement¿¿¿¿¿{"start":{"line":569,"column":12},"end":{"line":999,"column":9},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿ExpressionStatement
19019¿AssignmentExpression¿=¿¿¿¿{"start":{"line":569,"column":12},"end":{"line":999,"column":9},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿AssignmentExpression
19020¿MemberExpression¿¿¿¿¿{"start":{"line":569,"column":12},"end":{"line":999,"column":9},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿MemberExpression
19021¿Identifier¿¿lexer¿¿¿{"start":{"line":569,"column":12},"end":{"line":569,"column":17},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿Identifier
19022¿Identifier¿¿popState¿¿¿{"start":{"line":843,"column":12},"end":{"line":843,"column":20},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿Identifier
19023¿Identifier¿¿v1817¿¿¿¿¿Identifier
19024¿ExpressionStatement¿¿¿¿¿{"start":{"line":569,"column":12},"end":{"line":999,"column":9},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿ExpressionStatement
19025¿AssignmentExpression¿=¿¿¿¿{"start":{"line":569,"column":12},"end":{"line":999,"column":9},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿AssignmentExpression
19026¿MemberExpression¿¿¿¿¿{"start":{"line":569,"column":12},"end":{"line":999,"column":9},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿MemberExpression
19027¿Identifier¿¿lexer¿¿¿{"start":{"line":569,"column":12},"end":{"line":569,"column":17},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿Identifier
19028¿Identifier¿¿_currentRules¿¿¿{"start":{"line":853,"column":12},"end":{"line":853,"column":25},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿Identifier
19029¿Identifier¿¿v1837¿¿¿¿¿Identifier
19030¿ExpressionStatement¿¿¿¿¿{"start":{"line":569,"column":12},"end":{"line":999,"column":9},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿ExpressionStatement
19031¿AssignmentExpression¿=¿¿¿¿{"start":{"line":569,"column":12},"end":{"line":999,"column":9},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿AssignmentExpression
19032¿MemberExpression¿¿¿¿¿{"start":{"line":569,"column":12},"end":{"line":999,"column":9},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿MemberExpression
19033¿Identifier¿¿lexer¿¿¿{"start":{"line":569,"column":12},"end":{"line":569,"column":17},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿Identifier
19034¿Identifier¿¿topState¿¿¿{"start":{"line":862,"column":12},"end":{"line":862,"column":20},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿Identifier
19035¿Identifier¿¿v1846¿¿¿¿¿Identifier
19036¿ExpressionStatement¿¿¿¿¿{"start":{"line":569,"column":12},"end":{"line":999,"column":9},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿ExpressionStatement
19037¿AssignmentExpression¿=¿¿¿¿{"start":{"line":569,"column":12},"end":{"line":999,"column":9},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿AssignmentExpression
19038¿MemberExpression¿¿¿¿¿{"start":{"line":569,"column":12},"end":{"line":999,"column":9},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿MemberExpression
19039¿Identifier¿¿lexer¿¿¿{"start":{"line":569,"column":12},"end":{"line":569,"column":17},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿Identifier
19040¿Identifier¿¿pushState¿¿¿{"start":{"line":872,"column":12},"end":{"line":872,"column":21},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿Identifier
19041¿Identifier¿¿v1848¿¿¿¿¿Identifier
19042¿ExpressionStatement¿¿¿¿¿{"start":{"line":569,"column":12},"end":{"line":999,"column":9},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿ExpressionStatement
19043¿AssignmentExpression¿=¿¿¿¿{"start":{"line":569,"column":12},"end":{"line":999,"column":9},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿AssignmentExpression
19044¿MemberExpression¿¿¿¿¿{"start":{"line":569,"column":12},"end":{"line":999,"column":9},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿MemberExpression
19045¿Identifier¿¿lexer¿¿¿{"start":{"line":569,"column":12},"end":{"line":569,"column":17},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿Identifier
19046¿Identifier¿¿stateStackSize¿¿¿{"start":{"line":877,"column":12},"end":{"line":877,"column":26},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿Identifier
19047¿Identifier¿¿v1851¿¿¿¿¿Identifier
19048¿ExpressionStatement¿¿¿¿¿{"start":{"line":569,"column":12},"end":{"line":999,"column":9},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿ExpressionStatement
19049¿AssignmentExpression¿=¿¿¿¿{"start":{"line":569,"column":12},"end":{"line":999,"column":9},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿AssignmentExpression
19050¿MemberExpression¿¿¿¿¿{"start":{"line":569,"column":12},"end":{"line":999,"column":9},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿MemberExpression
19051¿Identifier¿¿lexer¿¿¿{"start":{"line":569,"column":12},"end":{"line":569,"column":17},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿Identifier
19052¿Identifier¿¿options¿¿¿{"start":{"line":880,"column":12},"end":{"line":880,"column":19},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿Identifier
19053¿Identifier¿¿v1852¿¿¿¿¿Identifier
19054¿ExpressionStatement¿¿¿¿¿{"start":{"line":569,"column":12},"end":{"line":999,"column":9},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿ExpressionStatement
19055¿AssignmentExpression¿=¿¿¿¿{"start":{"line":569,"column":12},"end":{"line":999,"column":9},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿AssignmentExpression
19056¿MemberExpression¿¿¿¿¿{"start":{"line":569,"column":12},"end":{"line":999,"column":9},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿MemberExpression
19057¿Identifier¿¿lexer¿¿¿{"start":{"line":569,"column":12},"end":{"line":569,"column":17},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿Identifier
19058¿Identifier¿¿performAction¿¿¿{"start":{"line":881,"column":12},"end":{"line":881,"column":25},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿Identifier
19059¿Identifier¿¿v1853¿¿¿¿¿Identifier
19060¿ExpressionStatement¿¿¿¿¿{"start":{"line":569,"column":12},"end":{"line":999,"column":9},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿ExpressionStatement
19061¿AssignmentExpression¿=¿¿¿¿{"start":{"line":569,"column":12},"end":{"line":999,"column":9},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿AssignmentExpression
19062¿MemberExpression¿¿¿¿¿{"start":{"line":569,"column":12},"end":{"line":999,"column":9},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿MemberExpression
19063¿Identifier¿¿lexer¿¿¿{"start":{"line":569,"column":12},"end":{"line":569,"column":17},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿Identifier
19064¿Identifier¿¿rules¿¿¿{"start":{"line":997,"column":12},"end":{"line":997,"column":17},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿Identifier
19065¿Identifier¿¿v1854¿¿¿¿¿Identifier
19066¿ExpressionStatement¿¿¿¿¿{"start":{"line":569,"column":12},"end":{"line":999,"column":9},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿ExpressionStatement
19067¿AssignmentExpression¿=¿¿¿¿{"start":{"line":569,"column":12},"end":{"line":999,"column":9},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿AssignmentExpression
19068¿MemberExpression¿¿¿¿¿{"start":{"line":569,"column":12},"end":{"line":999,"column":9},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿MemberExpression
19069¿Identifier¿¿lexer¿¿¿{"start":{"line":569,"column":12},"end":{"line":569,"column":17},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿Identifier
19070¿Identifier¿¿conditions¿¿¿{"start":{"line":998,"column":12},"end":{"line":998,"column":22},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿Identifier
19071¿Identifier¿¿v1857¿¿¿¿¿Identifier
19072¿ReturnStatement¿¿¿¿¿{"start":{"line":1000,"column":8},"end":{"line":1000,"column":21},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿ReturnStatement
19073¿Identifier¿¿lexer¿¿¿{"start":{"line":1000,"column":15},"end":{"line":1000,"column":20},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿Identifier
19074¿BlockStatement¿¿¿¿¿{"start":{"line":568,"column":28},"end":{"line":1001,"column":5},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿BlockStatement
19075¿VariableDeclarator¿¿lexer¿¿¿{"start":{"line":568,"column":8},"end":{"line":1001,"column":7},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿VariableDeclarator
19076¿CallExpression¿¿¿¿¿{"start":{"line":568,"column":16},"end":{"line":1001,"column":7},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿CallExpression
19077¿Identifier¿¿v1858¿¿¿¿¿Identifier
19078¿ExpressionStatement¿¿¿¿¿{"start":{"line":1002,"column":4},"end":{"line":1002,"column":25},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿ExpressionStatement
19079¿AssignmentExpression¿=¿¿¿¿{"start":{"line":1002,"column":4},"end":{"line":1002,"column":24},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿AssignmentExpression
19080¿MemberExpression¿¿¿¿¿{"start":{"line":1002,"column":4},"end":{"line":1002,"column":16},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿MemberExpression
19081¿Identifier¿¿parser¿¿¿{"start":{"line":1002,"column":4},"end":{"line":1002,"column":10},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿Identifier
19082¿Identifier¿¿lexer¿¿¿{"start":{"line":1002,"column":11},"end":{"line":1002,"column":16},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿Identifier
19083¿Identifier¿¿lexer¿¿¿{"start":{"line":1002,"column":19},"end":{"line":1002,"column":24},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿Identifier
19084¿VariableDeclarator¿¿Parser¿¿¿¿¿VariableDeclarator
19085¿FunctionExpression¿¿anon¿¿¿{"start":{"line":1003,"column":4},"end":{"line":1005,"column":5},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿FunctionExpression
19086¿VariableDeclarator¿¿v1859¿¿¿¿¿VariableDeclarator
19087¿ObjectExpression¿¿¿¿¿¿¿ObjectExpression
19088¿ExpressionStatement¿¿¿¿¿{"start":{"line":1004,"column":8},"end":{"line":1004,"column":21},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿ExpressionStatement
19089¿AssignmentExpression¿=¿¿¿¿{"start":{"line":1004,"column":8},"end":{"line":1004,"column":20},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿AssignmentExpression
19090¿MemberExpression¿¿¿¿¿{"start":{"line":1004,"column":8},"end":{"line":1004,"column":15},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿MemberExpression
19091¿ThisExpression¿¿¿¿¿{"start":{"line":1004,"column":8},"end":{"line":1004,"column":12},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿ThisExpression
19092¿Identifier¿¿yy¿¿¿{"start":{"line":1004,"column":13},"end":{"line":1004,"column":15},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿Identifier
19093¿Identifier¿¿v1859¿¿¿¿¿Identifier
19094¿BlockStatement¿¿¿¿¿{"start":{"line":1003,"column":22},"end":{"line":1005,"column":5},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿BlockStatement
19095¿ExpressionStatement¿¿¿¿¿{"start":{"line":1006,"column":4},"end":{"line":1006,"column":30},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿ExpressionStatement
19096¿AssignmentExpression¿=¿¿¿¿{"start":{"line":1006,"column":4},"end":{"line":1006,"column":29},"fname":"/datasets/secbench-dataset/CWE-94/hot-formula-parser_3.0.0/src/grammar-parser.js"}¿¿AssignmentExpression
