Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
4086¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":766,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Program
6749¿Identifier¿¿7427¿String¿¿¿{"start":{"line":657,"column":13},"end":{"line":657,"column":19},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Identifier
6750¿Identifier¿¿7427¿fromCharCode¿¿¿{"start":{"line":657,"column":20},"end":{"line":657,"column":32},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Identifier
6751¿Identifier¿¿7427¿v670¿¿¿¿¿Identifier
6752¿ExpressionStatement¿¿7427¿¿¿¿{"start":{"line":658,"column":3},"end":{"line":658,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿ExpressionStatement
6753¿AssignmentExpression¿+=¿7427¿¿¿¿{"start":{"line":658,"column":3},"end":{"line":658,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿AssignmentExpression
6754¿Identifier¿¿7427¿i¿¿¿{"start":{"line":658,"column":3},"end":{"line":658,"column":4},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Identifier
6755¿Literal¿number¿7427¿¿4¿¿{"start":{"line":658,"column":8},"end":{"line":658,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Literal
6756¿BreakStatement¿¿7427¿¿¿¿{"start":{"line":659,"column":3},"end":{"line":659,"column":8},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿BreakStatement
6757¿SwitchCase¿¿7427¿¿¿¿{"start":{"line":661,"column":3},"end":{"line":664,"column":8},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿SwitchCase
6758¿Literal¿string¿7427¿¿'U'¿¿{"start":{"line":661,"column":8},"end":{"line":661,"column":11},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Literal
6759¿VariableDeclarator¿¿7427¿v671¿¿¿{"start":{"line":662,"column":53},"end":{"line":662,"column":56},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿VariableDeclarator
6760¿BinaryExpression¿+¿7427¿¿¿¿{"start":{"line":662,"column":53},"end":{"line":662,"column":56},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿BinaryExpression
6761¿Identifier¿¿7427¿i¿¿¿{"start":{"line":662,"column":53},"end":{"line":662,"column":54},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Identifier
6762¿Literal¿number¿7427¿¿1¿¿{"start":{"line":662,"column":55},"end":{"line":662,"column":56},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Literal
6763¿VariableDeclarator¿¿7427¿v672¿¿¿{"start":{"line":662,"column":42},"end":{"line":662,"column":60},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿VariableDeclarator
6764¿CallExpression¿¿7427¿¿¿¿{"start":{"line":662,"column":42},"end":{"line":662,"column":60},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿CallExpression
6765¿MemberExpression¿¿7427¿¿¿¿{"start":{"line":662,"column":42},"end":{"line":662,"column":52},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿MemberExpression
6766¿Identifier¿¿7427¿str¿¿¿{"start":{"line":662,"column":42},"end":{"line":662,"column":45},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Identifier
6767¿Identifier¿¿7427¿substr¿¿¿{"start":{"line":662,"column":46},"end":{"line":662,"column":52},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Identifier
6768¿Identifier¿¿7427¿v671¿¿¿¿¿Identifier
6769¿Literal¿number¿7427¿¿8¿¿{"start":{"line":662,"column":58},"end":{"line":662,"column":59},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Literal
6770¿VariableDeclarator¿¿7427¿v673¿¿¿{"start":{"line":662,"column":33},"end":{"line":662,"column":65},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿VariableDeclarator
6771¿CallExpression¿¿7427¿¿¿¿{"start":{"line":662,"column":33},"end":{"line":662,"column":65},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿CallExpression
6772¿Identifier¿¿7427¿parseInt¿¿¿{"start":{"line":662,"column":33},"end":{"line":662,"column":41},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Identifier
6773¿Identifier¿¿7427¿v672¿¿¿¿¿Identifier
6774¿Literal¿number¿7427¿¿16¿¿{"start":{"line":662,"column":62},"end":{"line":662,"column":64},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Literal
6775¿ExpressionStatement¿¿7427¿¿¿¿{"start":{"line":662,"column":3},"end":{"line":662,"column":66},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿ExpressionStatement
6776¿AssignmentExpression¿+=¿7427¿¿¿¿{"start":{"line":662,"column":3},"end":{"line":662,"column":66},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿AssignmentExpression
6777¿Identifier¿¿7427¿result¿¿¿{"start":{"line":662,"column":3},"end":{"line":662,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Identifier
6778¿CallExpression¿¿7427¿¿¿¿{"start":{"line":662,"column":13},"end":{"line":662,"column":66},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿CallExpression
6779¿MemberExpression¿¿7427¿¿¿¿{"start":{"line":662,"column":13},"end":{"line":662,"column":32},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿MemberExpression
6780¿Identifier¿¿7427¿String¿¿¿{"start":{"line":662,"column":13},"end":{"line":662,"column":19},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Identifier
6781¿Identifier¿¿7427¿fromCharCode¿¿¿{"start":{"line":662,"column":20},"end":{"line":662,"column":32},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Identifier
6782¿Identifier¿¿7427¿v673¿¿¿¿¿Identifier
6783¿ExpressionStatement¿¿7427¿¿¿¿{"start":{"line":663,"column":3},"end":{"line":663,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿ExpressionStatement
6784¿AssignmentExpression¿+=¿7427¿¿¿¿{"start":{"line":663,"column":3},"end":{"line":663,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿AssignmentExpression
6785¿Identifier¿¿7427¿i¿¿¿{"start":{"line":663,"column":3},"end":{"line":663,"column":4},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Identifier
6786¿Literal¿number¿7427¿¿8¿¿{"start":{"line":663,"column":8},"end":{"line":663,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Literal
6787¿BreakStatement¿¿7427¿¿¿¿{"start":{"line":664,"column":3},"end":{"line":664,"column":8},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿BreakStatement
6788¿SwitchCase¿¿7427¿¿¿¿{"start":{"line":666,"column":3},"end":{"line":667,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿SwitchCase
6789¿VariableDeclarator¿¿7427¿v674¿¿¿{"start":{"line":667,"column":16},"end":{"line":667,"column":22},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿VariableDeclarator
6790¿MemberExpression¿computed¿7427¿¿¿¿{"start":{"line":667,"column":16},"end":{"line":667,"column":22},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿MemberExpression
6791¿Identifier¿¿7427¿str¿¿¿{"start":{"line":667,"column":16},"end":{"line":667,"column":19},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Identifier
6792¿Identifier¿¿7427¿i¿¿¿{"start":{"line":667,"column":20},"end":{"line":667,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Identifier
6793¿VariableDeclarator¿¿7427¿v675¿¿¿{"start":{"line":667,"column":10},"end":{"line":667,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿VariableDeclarator
6794¿CallExpression¿¿7427¿¿¿¿{"start":{"line":667,"column":10},"end":{"line":667,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿CallExpression
6795¿Identifier¿¿7427¿error¿¿¿{"start":{"line":667,"column":10},"end":{"line":667,"column":15},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Identifier
6796¿Identifier¿¿7427¿v674¿¿¿¿¿Identifier
6797¿ThrowStatement¿¿7427¿¿¿¿{"start":{"line":667,"column":4},"end":{"line":667,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿ThrowStatement
6798¿Identifier¿¿7427¿v675¿¿¿¿¿Identifier
6799¿ExpressionStatement¿¿7427¿¿¿¿{"start":{"line":670,"column":2},"end":{"line":670,"column":16},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿ExpressionStatement
6800¿AssignmentExpression¿=¿7427¿¿¿¿{"start":{"line":670,"column":2},"end":{"line":670,"column":16},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿AssignmentExpression
6801¿Identifier¿¿7427¿offset¿¿¿{"start":{"line":670,"column":2},"end":{"line":670,"column":8},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Identifier
6802¿BinaryExpression¿+¿7427¿¿¿¿{"start":{"line":670,"column":11},"end":{"line":670,"column":16},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿BinaryExpression
6803¿Identifier¿¿7427¿i¿¿¿{"start":{"line":670,"column":11},"end":{"line":670,"column":12},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Identifier
6804¿Literal¿number¿7427¿¿1¿¿{"start":{"line":670,"column":15},"end":{"line":670,"column":16},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Literal
6805¿BlockStatement¿¿7427¿¿¿¿{"start":{"line":618,"column":43},"end":{"line":671,"column":2},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿BlockStatement
6806¿VariableDeclarator¿¿7427¿v676¿¿¿{"start":{"line":673,"column":17},"end":{"line":673,"column":34},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿VariableDeclarator
6807¿CallExpression¿¿7427¿¿¿¿{"start":{"line":673,"column":17},"end":{"line":673,"column":34},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿CallExpression
6808¿MemberExpression¿¿7427¿¿¿¿{"start":{"line":673,"column":17},"end":{"line":673,"column":26},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿MemberExpression
6809¿Identifier¿¿7427¿str¿¿¿{"start":{"line":673,"column":17},"end":{"line":673,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Identifier
6810¿Identifier¿¿7427¿slice¿¿¿{"start":{"line":673,"column":21},"end":{"line":673,"column":26},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Identifier
6811¿Identifier¿¿7427¿offset¿¿¿{"start":{"line":673,"column":27},"end":{"line":673,"column":33},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Identifier
6812¿VariableDeclarator¿¿7427¿v677¿¿¿{"start":{"line":673,"column":8},"end":{"line":673,"column":34},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿VariableDeclarator
6813¿BinaryExpression¿+¿7427¿¿¿¿{"start":{"line":673,"column":8},"end":{"line":673,"column":34},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿BinaryExpression
6814¿Identifier¿¿7427¿result¿¿¿{"start":{"line":673,"column":8},"end":{"line":673,"column":14},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Identifier
6815¿Identifier¿¿7427¿v676¿¿¿¿¿Identifier
6816¿ReturnStatement¿¿7427¿¿¿¿{"start":{"line":673,"column":1},"end":{"line":673,"column":34},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿ReturnStatement
6817¿Identifier¿¿7427¿v677¿¿¿¿¿Identifier
6818¿BlockStatement¿¿7427¿¿¿¿{"start":{"line":613,"column":21},"end":{"line":674,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿BlockStatement
6819¿VariableDeclarator¿¿7252¿getLocation¿¿¿{"start":{"line":684,"column":0},"end":{"line":713,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿VariableDeclarator
6820¿FunctionExpression¿¿7252¿anon¿¿¿{"start":{"line":684,"column":0},"end":{"line":713,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿FunctionExpression
6821¿VariableDeclarator¿¿7444¿c¿¿¿{"start":{"line":685,"column":5},"end":{"line":685,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿VariableDeclarator
6822¿MemberExpression¿computed¿7444¿¿¿¿{"start":{"line":685,"column":9},"end":{"line":685,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿MemberExpression
6823¿Identifier¿¿7444¿source¿¿¿{"start":{"line":685,"column":9},"end":{"line":685,"column":15},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Identifier
6824¿Identifier¿¿7444¿position¿¿¿{"start":{"line":685,"column":16},"end":{"line":685,"column":24},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Identifier
6825¿VariableDeclarator¿¿7444¿offset¿¿¿{"start":{"line":686,"column":5},"end":{"line":686,"column":22},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿VariableDeclarator
6826¿Identifier¿¿7444¿position¿¿¿{"start":{"line":686,"column":14},"end":{"line":686,"column":22},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Identifier
6827¿VariableDeclarator¿¿7444¿v678¿¿¿{"start":{"line":687,"column":5},"end":{"line":687,"column":14},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿VariableDeclarator
6828¿BinaryExpression¿==¿7444¿¿¿¿{"start":{"line":687,"column":5},"end":{"line":687,"column":14},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿BinaryExpression
6829¿Identifier¿¿7444¿c¿¿¿{"start":{"line":687,"column":5},"end":{"line":687,"column":6},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Identifier
6830¿Literal¿string¿7444¿¿'\n'¿¿{"start":{"line":687,"column":10},"end":{"line":687,"column":14},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Literal
6831¿IfStatement¿¿7444¿¿¿¿{"start":{"line":687,"column":1},"end":{"line":688,"column":10},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿IfStatement
6832¿Identifier¿¿7444¿v678¿¿¿¿¿Identifier
6833¿VariableDeclarator¿¿7444¿v679¿¿¿{"start":{"line":688,"column":2},"end":{"line":688,"column":10},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿VariableDeclarator
6834¿UpdateExpression¿¿7444¿¿¿¿{"start":{"line":688,"column":2},"end":{"line":688,"column":10},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿UpdateExpression
6835¿Identifier¿¿7444¿offset¿¿¿{"start":{"line":688,"column":2},"end":{"line":688,"column":8},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Identifier
6836¿ExpressionStatement¿¿7444¿¿¿¿{"start":{"line":688,"column":2},"end":{"line":688,"column":10},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿ExpressionStatement
6837¿Identifier¿¿7444¿v679¿¿¿¿¿Identifier
6838¿BlockStatement¿¿7444¿¿¿¿¿¿BlockStatement
6839¿VariableDeclarator¿¿7444¿line¿¿¿{"start":{"line":689,"column":5},"end":{"line":689,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿VariableDeclarator
6840¿Literal¿number¿7444¿¿1¿¿{"start":{"line":689,"column":12},"end":{"line":689,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Literal
6841¿VariableDeclarator¿¿7444¿i¿¿¿{"start":{"line":690,"column":5},"end":{"line":690,"column":41},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿VariableDeclarator
6842¿CallExpression¿¿7444¿¿¿¿{"start":{"line":690,"column":9},"end":{"line":690,"column":41},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿CallExpression
6843¿MemberExpression¿¿7444¿¿¿¿{"start":{"line":690,"column":9},"end":{"line":690,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿MemberExpression
6844¿Identifier¿¿7444¿source¿¿¿{"start":{"line":690,"column":9},"end":{"line":690,"column":15},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Identifier
6845¿Identifier¿¿7444¿lastIndexOf¿¿¿{"start":{"line":690,"column":16},"end":{"line":690,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Identifier
6846¿Literal¿string¿7444¿¿'\n'¿¿{"start":{"line":690,"column":28},"end":{"line":690,"column":32},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Literal
6847¿Identifier¿¿7444¿offset¿¿¿{"start":{"line":690,"column":34},"end":{"line":690,"column":40},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Identifier
6848¿VariableDeclarator¿¿7444¿stop¿¿¿{"start":{"line":691,"column":5},"end":{"line":691,"column":40},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿VariableDeclarator
6849¿CallExpression¿¿7444¿¿¿¿{"start":{"line":691,"column":12},"end":{"line":691,"column":40},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿CallExpression
6850¿MemberExpression¿¿7444¿¿¿¿{"start":{"line":691,"column":12},"end":{"line":691,"column":26},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿MemberExpression
6851¿Identifier¿¿7444¿source¿¿¿{"start":{"line":691,"column":12},"end":{"line":691,"column":18},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Identifier
6852¿Identifier¿¿7444¿indexOf¿¿¿{"start":{"line":691,"column":19},"end":{"line":691,"column":26},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Identifier
6853¿Literal¿string¿7444¿¿'\n'¿¿{"start":{"line":691,"column":27},"end":{"line":691,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Literal
6854¿Identifier¿¿7444¿offset¿¿¿{"start":{"line":691,"column":33},"end":{"line":691,"column":39},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Identifier
6855¿VariableDeclarator¿¿7444¿v680¿¿¿{"start":{"line":692,"column":13},"end":{"line":692,"column":15},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿VariableDeclarator
6856¿UnaryExpression¿-¿7444¿¿¿¿{"start":{"line":692,"column":13},"end":{"line":692,"column":15},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿UnaryExpression
6857¿Literal¿number¿7444¿¿1¿¿{"start":{"line":692,"column":14},"end":{"line":692,"column":15},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿Literal
6858¿VariableDeclarator¿¿7444¿v681¿¿¿{"start":{"line":692,"column":5},"end":{"line":692,"column":15},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿VariableDeclarator
6859¿BinaryExpression¿==¿7444¿¿¿¿{"start":{"line":692,"column":5},"end":{"line":692,"column":15},"fname":"/datasets/secbench-dataset/CWE-471/ion-parser_0.5.2/src/parser.js"}¿¿BinaryExpression
