Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
7524¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":918,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Program
12830¿MemberExpression¿¿13133¿¿¿¿{"start":{"line":869,"column":2},"end":{"line":869,"column":24},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿MemberExpression
12831¿Identifier¿¿13133¿exports¿¿¿{"start":{"line":869,"column":2},"end":{"line":869,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
12832¿Identifier¿¿13133¿hasOwnProperty¿¿¿{"start":{"line":869,"column":10},"end":{"line":869,"column":24},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
12833¿Identifier¿¿13133¿has¿¿¿{"start":{"line":869,"column":27},"end":{"line":869,"column":30},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
12834¿ExpressionStatement¿¿13133¿¿¿¿{"start":{"line":870,"column":2},"end":{"line":870,"column":18},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿ExpressionStatement
12835¿AssignmentExpression¿=¿13133¿¿¿¿{"start":{"line":870,"column":2},"end":{"line":870,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿AssignmentExpression
12836¿MemberExpression¿¿13133¿¿¿¿{"start":{"line":870,"column":2},"end":{"line":870,"column":12},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿MemberExpression
12837¿Identifier¿¿13133¿exports¿¿¿{"start":{"line":870,"column":2},"end":{"line":870,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
12838¿Identifier¿¿13133¿id¿¿¿{"start":{"line":870,"column":10},"end":{"line":870,"column":12},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
12839¿Identifier¿¿13133¿id¿¿¿{"start":{"line":870,"column":15},"end":{"line":870,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
12840¿ExpressionStatement¿¿13133¿¿¿¿{"start":{"line":871,"column":2},"end":{"line":871,"column":30},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿ExpressionStatement
12841¿AssignmentExpression¿=¿13133¿¿¿¿{"start":{"line":871,"column":2},"end":{"line":871,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿AssignmentExpression
12842¿MemberExpression¿¿13133¿¿¿¿{"start":{"line":871,"column":2},"end":{"line":871,"column":18},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿MemberExpression
12843¿Identifier¿¿13133¿exports¿¿¿{"start":{"line":871,"column":2},"end":{"line":871,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
12844¿Identifier¿¿13133¿identity¿¿¿{"start":{"line":871,"column":10},"end":{"line":871,"column":18},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
12845¿Identifier¿¿13133¿identity¿¿¿{"start":{"line":871,"column":21},"end":{"line":871,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
12846¿ExpressionStatement¿¿13133¿¿¿¿{"start":{"line":872,"column":2},"end":{"line":872,"column":30},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿ExpressionStatement
12847¿AssignmentExpression¿=¿13133¿¿¿¿{"start":{"line":872,"column":2},"end":{"line":872,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿AssignmentExpression
12848¿MemberExpression¿¿13133¿¿¿¿{"start":{"line":872,"column":2},"end":{"line":872,"column":18},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿MemberExpression
12849¿Identifier¿¿13133¿exports¿¿¿{"start":{"line":872,"column":2},"end":{"line":872,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
12850¿Identifier¿¿13133¿inherits¿¿¿{"start":{"line":872,"column":10},"end":{"line":872,"column":18},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
12851¿Identifier¿¿13133¿inherits¿¿¿{"start":{"line":872,"column":21},"end":{"line":872,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
12852¿ExpressionStatement¿¿13133¿¿¿¿{"start":{"line":873,"column":2},"end":{"line":873,"column":28},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿ExpressionStatement
12853¿AssignmentExpression¿=¿13133¿¿¿¿{"start":{"line":873,"column":2},"end":{"line":873,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿AssignmentExpression
12854¿MemberExpression¿¿13133¿¿¿¿{"start":{"line":873,"column":2},"end":{"line":873,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿MemberExpression
12855¿Identifier¿¿13133¿exports¿¿¿{"start":{"line":873,"column":2},"end":{"line":873,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
12856¿Identifier¿¿13133¿inrange¿¿¿{"start":{"line":873,"column":10},"end":{"line":873,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
12857¿Identifier¿¿13133¿inrange¿¿¿{"start":{"line":873,"column":20},"end":{"line":873,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
12858¿ExpressionStatement¿¿13133¿¿¿¿{"start":{"line":874,"column":2},"end":{"line":874,"column":28},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿ExpressionStatement
12859¿AssignmentExpression¿=¿13133¿¿¿¿{"start":{"line":874,"column":2},"end":{"line":874,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿AssignmentExpression
12860¿MemberExpression¿¿13133¿¿¿¿{"start":{"line":874,"column":2},"end":{"line":874,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿MemberExpression
12861¿Identifier¿¿13133¿exports¿¿¿{"start":{"line":874,"column":2},"end":{"line":874,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
12862¿Identifier¿¿13133¿isArray¿¿¿{"start":{"line":874,"column":10},"end":{"line":874,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
12863¿Identifier¿¿13133¿isArray¿¿¿{"start":{"line":874,"column":20},"end":{"line":874,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
12864¿ExpressionStatement¿¿13133¿¿¿¿{"start":{"line":875,"column":2},"end":{"line":875,"column":32},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿ExpressionStatement
12865¿AssignmentExpression¿=¿13133¿¿¿¿{"start":{"line":875,"column":2},"end":{"line":875,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿AssignmentExpression
12866¿MemberExpression¿¿13133¿¿¿¿{"start":{"line":875,"column":2},"end":{"line":875,"column":19},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿MemberExpression
12867¿Identifier¿¿13133¿exports¿¿¿{"start":{"line":875,"column":2},"end":{"line":875,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
12868¿Identifier¿¿13133¿isBoolean¿¿¿{"start":{"line":875,"column":10},"end":{"line":875,"column":19},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
12869¿Identifier¿¿13133¿isBoolean¿¿¿{"start":{"line":875,"column":22},"end":{"line":875,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
12870¿ExpressionStatement¿¿13133¿¿¿¿{"start":{"line":876,"column":2},"end":{"line":876,"column":26},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿ExpressionStatement
12871¿AssignmentExpression¿=¿13133¿¿¿¿{"start":{"line":876,"column":2},"end":{"line":876,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿AssignmentExpression
12872¿MemberExpression¿¿13133¿¿¿¿{"start":{"line":876,"column":2},"end":{"line":876,"column":16},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿MemberExpression
12873¿Identifier¿¿13133¿exports¿¿¿{"start":{"line":876,"column":2},"end":{"line":876,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
12874¿Identifier¿¿13133¿isDate¿¿¿{"start":{"line":876,"column":10},"end":{"line":876,"column":16},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
12875¿Identifier¿¿13133¿isDate¿¿¿{"start":{"line":876,"column":19},"end":{"line":876,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
12876¿ExpressionStatement¿¿13133¿¿¿¿{"start":{"line":877,"column":2},"end":{"line":877,"column":34},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿ExpressionStatement
12877¿AssignmentExpression¿=¿13133¿¿¿¿{"start":{"line":877,"column":2},"end":{"line":877,"column":33},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿AssignmentExpression
12878¿MemberExpression¿¿13133¿¿¿¿{"start":{"line":877,"column":2},"end":{"line":877,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿MemberExpression
12879¿Identifier¿¿13133¿exports¿¿¿{"start":{"line":877,"column":2},"end":{"line":877,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
12880¿Identifier¿¿13133¿isFunction¿¿¿{"start":{"line":877,"column":10},"end":{"line":877,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
12881¿Identifier¿¿13133¿isFunction¿¿¿{"start":{"line":877,"column":23},"end":{"line":877,"column":33},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
12882¿ExpressionStatement¿¿13133¿¿¿¿{"start":{"line":878,"column":2},"end":{"line":878,"column":30},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿ExpressionStatement
12883¿AssignmentExpression¿=¿13133¿¿¿¿{"start":{"line":878,"column":2},"end":{"line":878,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿AssignmentExpression
12884¿MemberExpression¿¿13133¿¿¿¿{"start":{"line":878,"column":2},"end":{"line":878,"column":18},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿MemberExpression
12885¿Identifier¿¿13133¿exports¿¿¿{"start":{"line":878,"column":2},"end":{"line":878,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
12886¿Identifier¿¿13133¿isNumber¿¿¿{"start":{"line":878,"column":10},"end":{"line":878,"column":18},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
12887¿Identifier¿¿13133¿isNumber¿¿¿{"start":{"line":878,"column":21},"end":{"line":878,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
12888¿ExpressionStatement¿¿13133¿¿¿¿{"start":{"line":879,"column":2},"end":{"line":879,"column":30},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿ExpressionStatement
12889¿AssignmentExpression¿=¿13133¿¿¿¿{"start":{"line":879,"column":2},"end":{"line":879,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿AssignmentExpression
12890¿MemberExpression¿¿13133¿¿¿¿{"start":{"line":879,"column":2},"end":{"line":879,"column":18},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿MemberExpression
12891¿Identifier¿¿13133¿exports¿¿¿{"start":{"line":879,"column":2},"end":{"line":879,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
12892¿Identifier¿¿13133¿isObject¿¿¿{"start":{"line":879,"column":10},"end":{"line":879,"column":18},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
12893¿Identifier¿¿13133¿isObject¿¿¿{"start":{"line":879,"column":21},"end":{"line":879,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
12894¿ExpressionStatement¿¿13133¿¿¿¿{"start":{"line":880,"column":2},"end":{"line":880,"column":30},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿ExpressionStatement
12895¿AssignmentExpression¿=¿13133¿¿¿¿{"start":{"line":880,"column":2},"end":{"line":880,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿AssignmentExpression
12896¿MemberExpression¿¿13133¿¿¿¿{"start":{"line":880,"column":2},"end":{"line":880,"column":18},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿MemberExpression
12897¿Identifier¿¿13133¿exports¿¿¿{"start":{"line":880,"column":2},"end":{"line":880,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
12898¿Identifier¿¿13133¿isRegExp¿¿¿{"start":{"line":880,"column":10},"end":{"line":880,"column":18},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
12899¿Identifier¿¿13133¿isRegExp¿¿¿{"start":{"line":880,"column":21},"end":{"line":880,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
12900¿ExpressionStatement¿¿13133¿¿¿¿{"start":{"line":881,"column":2},"end":{"line":881,"column":30},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿ExpressionStatement
12901¿AssignmentExpression¿=¿13133¿¿¿¿{"start":{"line":881,"column":2},"end":{"line":881,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿AssignmentExpression
12902¿MemberExpression¿¿13133¿¿¿¿{"start":{"line":881,"column":2},"end":{"line":881,"column":18},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿MemberExpression
12903¿Identifier¿¿13133¿exports¿¿¿{"start":{"line":881,"column":2},"end":{"line":881,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
12904¿Identifier¿¿13133¿isString¿¿¿{"start":{"line":881,"column":10},"end":{"line":881,"column":18},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
12905¿Identifier¿¿13133¿isString¿¿¿{"start":{"line":881,"column":21},"end":{"line":881,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
12906¿ExpressionStatement¿¿13133¿¿¿¿{"start":{"line":882,"column":2},"end":{"line":882,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿ExpressionStatement
12907¿AssignmentExpression¿=¿13133¿¿¿¿{"start":{"line":882,"column":2},"end":{"line":882,"column":19},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿AssignmentExpression
12908¿MemberExpression¿¿13133¿¿¿¿{"start":{"line":882,"column":2},"end":{"line":882,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿MemberExpression
12909¿Identifier¿¿13133¿exports¿¿¿{"start":{"line":882,"column":2},"end":{"line":882,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
12910¿Identifier¿¿13133¿key¿¿¿{"start":{"line":882,"column":10},"end":{"line":882,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
12911¿Identifier¿¿13133¿key¿¿¿{"start":{"line":882,"column":16},"end":{"line":882,"column":19},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
12912¿ExpressionStatement¿¿13133¿¿¿¿{"start":{"line":883,"column":2},"end":{"line":883,"column":22},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿ExpressionStatement
12913¿AssignmentExpression¿=¿13133¿¿¿¿{"start":{"line":883,"column":2},"end":{"line":883,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿AssignmentExpression
12914¿MemberExpression¿¿13133¿¿¿¿{"start":{"line":883,"column":2},"end":{"line":883,"column":14},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿MemberExpression
12915¿Identifier¿¿13133¿exports¿¿¿{"start":{"line":883,"column":2},"end":{"line":883,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
12916¿Identifier¿¿13133¿lerp¿¿¿{"start":{"line":883,"column":10},"end":{"line":883,"column":14},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
12917¿Identifier¿¿13133¿lerp¿¿¿{"start":{"line":883,"column":17},"end":{"line":883,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
12918¿ExpressionStatement¿¿13133¿¿¿¿{"start":{"line":884,"column":2},"end":{"line":884,"column":26},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿ExpressionStatement
12919¿AssignmentExpression¿=¿13133¿¿¿¿{"start":{"line":884,"column":2},"end":{"line":884,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿AssignmentExpression
12920¿MemberExpression¿¿13133¿¿¿¿{"start":{"line":884,"column":2},"end":{"line":884,"column":16},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿MemberExpression
12921¿Identifier¿¿13133¿exports¿¿¿{"start":{"line":884,"column":2},"end":{"line":884,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
12922¿Identifier¿¿13133¿logger¿¿¿{"start":{"line":884,"column":10},"end":{"line":884,"column":16},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
12923¿Identifier¿¿13133¿logger¿¿¿{"start":{"line":884,"column":19},"end":{"line":884,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿Identifier
12924¿ExpressionStatement¿¿13133¿¿¿¿{"start":{"line":885,"column":2},"end":{"line":885,"column":30},"fname":"/datasets/secbench-dataset/CWE-471/vega-util_1.13.0/src/vega-util.js"}¿¿ExpressionStatement
