Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
6315¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":1064,"column":42},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Program
10506¿VariableDeclarator¿¿11232¿appendToResult¿¿¿{"start":{"line":952,"column":8},"end":{"line":954,"column":5},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿VariableDeclarator
10507¿FunctionExpression¿¿11232¿appendToResult¿¿¿{"start":{"line":952,"column":25},"end":{"line":954,"column":5},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿FunctionExpression
10508¿Identifier¿¿0¿more¿¿¿{"start":{"line":952,"column":49},"end":{"line":952,"column":53},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Identifier
10509¿VariableDeclarator¿¿11240¿v1256¿¿¿{"start":{"line":953,"column":6},"end":{"line":953,"column":21},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿VariableDeclarator
10510¿MemberExpression¿¿11240¿¿¿¿{"start":{"line":953,"column":6},"end":{"line":953,"column":21},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿MemberExpression
10511¿Identifier¿¿11240¿Array¿¿¿{"start":{"line":953,"column":6},"end":{"line":953,"column":11},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Identifier
10512¿Identifier¿¿11240¿prototype¿¿¿{"start":{"line":953,"column":12},"end":{"line":953,"column":21},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Identifier
10513¿VariableDeclarator¿¿11240¿v1257¿¿¿{"start":{"line":953,"column":6},"end":{"line":953,"column":26},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿VariableDeclarator
10514¿MemberExpression¿¿11240¿¿¿¿{"start":{"line":953,"column":6},"end":{"line":953,"column":26},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿MemberExpression
10515¿Identifier¿¿11240¿v1256¿¿¿¿¿Identifier
10516¿Identifier¿¿11240¿push¿¿¿{"start":{"line":953,"column":22},"end":{"line":953,"column":26},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Identifier
10517¿VariableDeclarator¿¿11240¿v1258¿¿¿{"start":{"line":953,"column":6},"end":{"line":953,"column":46},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿VariableDeclarator
10518¿CallExpression¿¿11240¿¿¿¿{"start":{"line":953,"column":6},"end":{"line":953,"column":46},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿CallExpression
10519¿MemberExpression¿¿11240¿¿¿¿{"start":{"line":953,"column":6},"end":{"line":953,"column":32},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿MemberExpression
10520¿Identifier¿¿11240¿v1257¿¿¿¿¿Identifier
10521¿Identifier¿¿11240¿apply¿¿¿{"start":{"line":953,"column":27},"end":{"line":953,"column":32},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Identifier
10522¿Identifier¿¿11240¿result¿¿¿{"start":{"line":953,"column":33},"end":{"line":953,"column":39},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Identifier
10523¿Identifier¿¿11240¿more¿¿¿{"start":{"line":953,"column":41},"end":{"line":953,"column":45},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Identifier
10524¿ExpressionStatement¿¿11240¿¿¿¿{"start":{"line":953,"column":6},"end":{"line":953,"column":47},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿ExpressionStatement
10525¿Identifier¿¿11240¿v1258¿¿¿¿¿Identifier
10526¿BlockStatement¿¿11240¿¿¿¿{"start":{"line":952,"column":55},"end":{"line":954,"column":5},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿BlockStatement
10527¿VariableDeclarator¿¿11232¿v1259¿¿¿{"start":{"line":959,"column":19},"end":{"line":959,"column":55},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿VariableDeclarator
10528¿CallExpression¿¿11232¿¿¿¿{"start":{"line":959,"column":19},"end":{"line":959,"column":55},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿CallExpression
10529¿Identifier¿¿11232¿lookupRest¿¿¿{"start":{"line":959,"column":19},"end":{"line":959,"column":29},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Identifier
10530¿Identifier¿¿11232¿firstLevel¿¿¿{"start":{"line":959,"column":30},"end":{"line":959,"column":40},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Identifier
10531¿Identifier¿¿11232¿arrayIndices¿¿¿{"start":{"line":959,"column":42},"end":{"line":959,"column":54},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Identifier
10532¿VariableDeclarator¿¿11232¿v1260¿¿¿{"start":{"line":959,"column":4},"end":{"line":959,"column":56},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿VariableDeclarator
10533¿CallExpression¿¿11232¿¿¿¿{"start":{"line":959,"column":4},"end":{"line":959,"column":56},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿CallExpression
10534¿Identifier¿¿11232¿appendToResult¿¿¿{"start":{"line":959,"column":4},"end":{"line":959,"column":18},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Identifier
10535¿Identifier¿¿11232¿v1259¿¿¿¿¿Identifier
10536¿ExpressionStatement¿¿11232¿¿¿¿{"start":{"line":959,"column":4},"end":{"line":959,"column":57},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿ExpressionStatement
10537¿Identifier¿¿11232¿v1260¿¿¿¿¿Identifier
10538¿VariableDeclarator¿¿11232¿v1261¿¿¿{"start":{"line":976,"column":12},"end":{"line":976,"column":29},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿VariableDeclarator
10539¿MemberExpression¿¿11232¿¿¿¿{"start":{"line":976,"column":12},"end":{"line":976,"column":29},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿MemberExpression
10540¿Identifier¿¿11232¿_Document¿¿¿{"start":{"line":976,"column":12},"end":{"line":976,"column":21},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Identifier
10541¿Identifier¿¿11232¿isArray¿¿¿{"start":{"line":976,"column":22},"end":{"line":976,"column":29},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Identifier
10542¿VariableDeclarator¿¿11232¿v1262¿¿¿{"start":{"line":976,"column":8},"end":{"line":976,"column":42},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿VariableDeclarator
10543¿CallExpression¿¿11232¿¿¿¿{"start":{"line":976,"column":8},"end":{"line":976,"column":42},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿CallExpression
10544¿SequenceExpression¿¿11232¿¿¿¿{"start":{"line":976,"column":9},"end":{"line":976,"column":29},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿SequenceExpression
10545¿Literal¿number¿11232¿¿0¿¿{"start":{"line":976,"column":9},"end":{"line":976,"column":10},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Literal
10546¿Identifier¿¿11232¿v1261¿¿¿¿¿Identifier
10547¿Identifier¿¿11232¿firstLevel¿¿¿{"start":{"line":976,"column":31},"end":{"line":976,"column":41},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Identifier
10548¿VariableDeclarator¿¿11232¿v1263¿¿¿{"start":{"line":976,"column":69},"end":{"line":976,"column":84},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿VariableDeclarator
10549¿MemberExpression¿¿11232¿¿¿¿{"start":{"line":976,"column":69},"end":{"line":976,"column":84},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿MemberExpression
10550¿Identifier¿¿11232¿options¿¿¿{"start":{"line":976,"column":69},"end":{"line":976,"column":76},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Identifier
10551¿Identifier¿¿11232¿forSort¿¿¿{"start":{"line":976,"column":77},"end":{"line":976,"column":84},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Identifier
10552¿VariableDeclarator¿¿11232¿v1264¿¿¿{"start":{"line":976,"column":48},"end":{"line":976,"column":84},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿VariableDeclarator
10553¿LogicalExpression¿&&¿11232¿¿¿¿{"start":{"line":976,"column":48},"end":{"line":976,"column":84},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿LogicalExpression
10554¿Identifier¿¿11232¿nextPartIsNumeric¿¿¿{"start":{"line":976,"column":48},"end":{"line":976,"column":65},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Identifier
10555¿Identifier¿¿11232¿v1263¿¿¿¿¿Identifier
10556¿VariableDeclarator¿¿11232¿v1265¿¿¿{"start":{"line":976,"column":46},"end":{"line":976,"column":85},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿VariableDeclarator
10557¿UnaryExpression¿!¿11232¿¿¿¿{"start":{"line":976,"column":46},"end":{"line":976,"column":85},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿UnaryExpression
10558¿Identifier¿¿11232¿v1264¿¿¿¿¿Identifier
10559¿VariableDeclarator¿¿11232¿v1266¿¿¿{"start":{"line":976,"column":8},"end":{"line":976,"column":85},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿VariableDeclarator
10560¿LogicalExpression¿&&¿11232¿¿¿¿{"start":{"line":976,"column":8},"end":{"line":976,"column":85},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿LogicalExpression
10561¿Identifier¿¿11232¿v1262¿¿¿¿¿Identifier
10562¿Identifier¿¿11232¿v1265¿¿¿¿¿Identifier
10563¿IfStatement¿¿11232¿¿¿¿{"start":{"line":976,"column":4},"end":{"line":982,"column":5},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿IfStatement
10564¿Identifier¿¿11232¿v1266¿¿¿¿¿Identifier
10565¿VariableDeclarator¿¿11232¿v1267¿¿¿{"start":{"line":977,"column":10},"end":{"line":977,"column":27},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿VariableDeclarator
10566¿MemberExpression¿¿11232¿¿¿¿{"start":{"line":977,"column":10},"end":{"line":977,"column":27},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿MemberExpression
10567¿Identifier¿¿11232¿_forEach2¿¿¿{"start":{"line":977,"column":10},"end":{"line":977,"column":19},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Identifier
10568¿Identifier¿¿11232¿default¿¿¿{"start":{"line":977,"column":20},"end":{"line":977,"column":27},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Identifier
10569¿VariableDeclarator¿¿11232¿v1273¿¿¿{"start":{"line":977,"column":41},"end":{"line":981,"column":7},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿VariableDeclarator
10570¿FunctionExpression¿¿11232¿anon¿¿¿{"start":{"line":977,"column":41},"end":{"line":981,"column":7},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿FunctionExpression
10571¿Identifier¿¿0¿branch¿¿¿{"start":{"line":977,"column":51},"end":{"line":977,"column":57},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Identifier
10572¿Identifier¿¿0¿arrayIndex¿¿¿{"start":{"line":977,"column":59},"end":{"line":977,"column":69},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Identifier
10573¿VariableDeclarator¿¿11242¿v1268¿¿¿{"start":{"line":978,"column":16},"end":{"line":978,"column":39},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿VariableDeclarator
10574¿MemberExpression¿¿11242¿¿¿¿{"start":{"line":978,"column":16},"end":{"line":978,"column":39},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿MemberExpression
10575¿Identifier¿¿11242¿_Document¿¿¿{"start":{"line":978,"column":16},"end":{"line":978,"column":25},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Identifier
10576¿Identifier¿¿11242¿isPlainObject¿¿¿{"start":{"line":978,"column":26},"end":{"line":978,"column":39},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Identifier
10577¿VariableDeclarator¿¿11242¿v1269¿¿¿{"start":{"line":978,"column":12},"end":{"line":978,"column":48},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿VariableDeclarator
10578¿CallExpression¿¿11242¿¿¿¿{"start":{"line":978,"column":12},"end":{"line":978,"column":48},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿CallExpression
10579¿SequenceExpression¿¿11242¿¿¿¿{"start":{"line":978,"column":13},"end":{"line":978,"column":39},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿SequenceExpression
10580¿Literal¿number¿11242¿¿0¿¿{"start":{"line":978,"column":13},"end":{"line":978,"column":14},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Literal
10581¿Identifier¿¿11242¿v1268¿¿¿¿¿Identifier
10582¿Identifier¿¿11242¿branch¿¿¿{"start":{"line":978,"column":41},"end":{"line":978,"column":47},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Identifier
10583¿IfStatement¿¿11242¿¿¿¿{"start":{"line":978,"column":8},"end":{"line":980,"column":9},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿IfStatement
10584¿Identifier¿¿11242¿v1269¿¿¿¿¿Identifier
10585¿VariableDeclarator¿¿11242¿v1270¿¿¿{"start":{"line":979,"column":44},"end":{"line":979,"column":75},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿VariableDeclarator
10586¿CallExpression¿¿11242¿¿¿¿{"start":{"line":979,"column":44},"end":{"line":979,"column":75},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿CallExpression
10587¿MemberExpression¿¿11242¿¿¿¿{"start":{"line":979,"column":44},"end":{"line":979,"column":63},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿MemberExpression
10588¿Identifier¿¿11242¿arrayIndices¿¿¿{"start":{"line":979,"column":44},"end":{"line":979,"column":56},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Identifier
10589¿Identifier¿¿11242¿concat¿¿¿{"start":{"line":979,"column":57},"end":{"line":979,"column":63},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Identifier
10590¿Identifier¿¿11242¿arrayIndex¿¿¿{"start":{"line":979,"column":64},"end":{"line":979,"column":74},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Identifier
10591¿VariableDeclarator¿¿11242¿v1271¿¿¿{"start":{"line":979,"column":25},"end":{"line":979,"column":76},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿VariableDeclarator
10592¿CallExpression¿¿11242¿¿¿¿{"start":{"line":979,"column":25},"end":{"line":979,"column":76},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿CallExpression
10593¿Identifier¿¿11242¿lookupRest¿¿¿{"start":{"line":979,"column":25},"end":{"line":979,"column":35},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Identifier
10594¿Identifier¿¿11242¿branch¿¿¿{"start":{"line":979,"column":36},"end":{"line":979,"column":42},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Identifier
10595¿Identifier¿¿11242¿v1270¿¿¿¿¿Identifier
10596¿VariableDeclarator¿¿11242¿v1272¿¿¿{"start":{"line":979,"column":10},"end":{"line":979,"column":77},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿VariableDeclarator
10597¿CallExpression¿¿11242¿¿¿¿{"start":{"line":979,"column":10},"end":{"line":979,"column":77},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿CallExpression
10598¿Identifier¿¿11242¿appendToResult¿¿¿{"start":{"line":979,"column":10},"end":{"line":979,"column":24},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Identifier
10599¿Identifier¿¿11242¿v1271¿¿¿¿¿Identifier
10600¿ExpressionStatement¿¿11242¿¿¿¿{"start":{"line":979,"column":10},"end":{"line":979,"column":78},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿ExpressionStatement
10601¿Identifier¿¿11242¿v1272¿¿¿¿¿Identifier
10602¿BlockStatement¿¿11242¿¿¿¿{"start":{"line":978,"column":50},"end":{"line":980,"column":9},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿BlockStatement
10603¿BlockStatement¿¿11242¿¿¿¿{"start":{"line":977,"column":71},"end":{"line":981,"column":7},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿BlockStatement
10604¿VariableDeclarator¿¿11232¿v1274¿¿¿{"start":{"line":977,"column":6},"end":{"line":981,"column":8},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿VariableDeclarator
10605¿CallExpression¿¿11232¿¿¿¿{"start":{"line":977,"column":6},"end":{"line":981,"column":8},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿CallExpression
10606¿SequenceExpression¿¿11232¿¿¿¿{"start":{"line":977,"column":7},"end":{"line":977,"column":27},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿SequenceExpression
10607¿Literal¿number¿11232¿¿0¿¿{"start":{"line":977,"column":7},"end":{"line":977,"column":8},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Literal
10608¿Identifier¿¿11232¿v1267¿¿¿¿¿Identifier
10609¿Identifier¿¿11232¿firstLevel¿¿¿{"start":{"line":977,"column":29},"end":{"line":977,"column":39},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Identifier
10610¿Identifier¿¿11232¿v1273¿¿¿¿¿Identifier
10611¿ExpressionStatement¿¿11232¿¿¿¿{"start":{"line":977,"column":6},"end":{"line":981,"column":9},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿ExpressionStatement
10612¿Identifier¿¿11232¿v1274¿¿¿¿¿Identifier
10613¿BlockStatement¿¿11232¿¿¿¿{"start":{"line":976,"column":87},"end":{"line":982,"column":5},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿BlockStatement
10614¿ReturnStatement¿¿11232¿¿¿¿{"start":{"line":984,"column":4},"end":{"line":984,"column":18},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿ReturnStatement
10615¿Identifier¿¿11232¿result¿¿¿{"start":{"line":984,"column":11},"end":{"line":984,"column":17},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Identifier
10616¿BlockStatement¿¿11232¿¿¿¿{"start":{"line":894,"column":38},"end":{"line":985,"column":3},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿BlockStatement
10617¿ReturnStatement¿¿11224¿¿¿¿{"start":{"line":894,"column":2},"end":{"line":985,"column":4},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿ReturnStatement
10618¿Identifier¿¿11224¿v1275¿¿¿¿¿Identifier
10619¿BlockStatement¿¿11224¿¿¿¿{"start":{"line":871,"column":42},"end":{"line":986,"column":1},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿BlockStatement
10620¿VariableDeclarator¿exported¿10974¿expandArraysInBranches¿¿¿{"start":{"line":988,"column":0},"end":{"line":1012,"column":1},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿VariableDeclarator
10621¿FunctionExpression¿¿10974¿anon¿¿¿{"start":{"line":988,"column":0},"end":{"line":1012,"column":1},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿FunctionExpression
10622¿Identifier¿¿0¿branches¿¿¿{"start":{"line":988,"column":32},"end":{"line":988,"column":40},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Identifier
10623¿Identifier¿¿0¿skipTheArrays¿¿¿{"start":{"line":988,"column":42},"end":{"line":988,"column":55},"fname":"/datasets/vulcan-dataset/CWE-94/1122/src/DocumentMatcher.js"}¿¿Identifier
