Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
3175¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":270,"column":18},"fname":"/datasets/vulcan-dataset/CWE-78/GHSA-qffw-8wg7-h665/src/index.js"}¿¿Program
5790¿PDG_OBJECT¿¿0¿5404.fulfilled-o978¿¿¿¿¿PDG_OBJECT
5791¿PDG_OBJECT¿¿0¿5409.this-o979¿¿¿¿¿PDG_OBJECT
5792¿PDG_OBJECT¿¿0¿5409.value-o980¿¿¿¿¿PDG_OBJECT
5793¿PDG_OBJECT¿¿0¿5404.rejected-o981¿¿¿¿¿PDG_OBJECT
5794¿PDG_OBJECT¿¿0¿5412.this-o982¿¿¿¿¿PDG_OBJECT
5795¿PDG_OBJECT¿¿0¿5412.result-o983¿¿¿¿¿PDG_OBJECT
5796¿PDG_OBJECT¿¿0¿5404.step-o984¿¿¿¿¿PDG_OBJECT
5797¿PDG_OBJECT¿¿0¿5404.v311-o985¿¿¿¿¿PDG_OBJECT
5798¿PDG_CALL¿¿5404¿5404.CALL->undefined.next-o986¿¿¿¿¿PDG_CALL
5799¿PDG_OBJECT¿¿0¿5404.v313-o987¿¿¿¿¿PDG_OBJECT
5800¿PDG_CALL¿¿5404¿5404.CALL->step-o988¿¿¿¿¿PDG_CALL
5801¿PDG_OBJECT¿¿0¿5404.v314-o989¿¿¿¿¿PDG_OBJECT
5802¿PDG_CALL¿¿5406¿5406.CALL->generator.next-o990¿¿¿¿¿PDG_CALL
5803¿PDG_OBJECT¿¿0¿5406.v298-o991¿¿¿¿¿PDG_OBJECT
5804¿PDG_CALL¿¿5406¿5406.CALL->step-o992¿¿¿¿¿PDG_CALL
5805¿PDG_OBJECT¿¿0¿5406.v299-o993¿¿¿¿¿PDG_OBJECT
5806¿PDG_CALL¿¿5406¿5406.CALL->reject-o994¿¿¿¿¿PDG_CALL
5807¿PDG_OBJECT¿¿0¿5406.v300-o995¿¿¿¿¿PDG_OBJECT
5808¿PDG_CALL¿¿5409¿5409.CALL->generator.undefined-o996¿¿¿¿¿PDG_CALL
5809¿PDG_OBJECT¿¿0¿5409.v301-o997¿¿¿¿¿PDG_OBJECT
5810¿PDG_CALL¿¿5409¿5409.CALL->step-o998¿¿¿¿¿PDG_CALL
5811¿PDG_OBJECT¿¿0¿5409.v302-o999¿¿¿¿¿PDG_OBJECT
5812¿PDG_CALL¿¿5409¿5409.CALL->reject-o1000¿¿¿¿¿PDG_CALL
5813¿PDG_OBJECT¿¿0¿5409.v303-o1001¿¿¿¿¿PDG_OBJECT
5814¿PDG_OBJECT¿¿0¿5412.result.done-o1002¿¿¿¿¿PDG_OBJECT
5815¿PDG_OBJECT¿¿0¿5412.result.value-o1003¿¿¿¿¿PDG_OBJECT
5816¿PDG_CALL¿¿5412¿5412.CALL->resolve-o1004¿¿¿¿¿PDG_CALL
5817¿PDG_OBJECT¿¿0¿5412.v306-o1005¿¿¿¿¿PDG_OBJECT
5818¿PDG_CALL¿¿5412¿5412.CALL->adopt-o1006¿¿¿¿¿PDG_CALL
5819¿PDG_OBJECT¿¿0¿5412.v308-o1007¿¿¿¿¿PDG_OBJECT
5820¿PDG_CALL¿¿5412¿5412.CALL->v308.then-o1008¿¿¿¿¿PDG_CALL
5821¿PDG_OBJECT¿¿0¿5412.v309-o1009¿¿¿¿¿PDG_OBJECT
5822¿PDG_OBJECT¿¿0¿5412.v310-o1010¿¿¿¿¿PDG_OBJECT
5823¿PDG_CALL¿¿5415¿5415.CALL->undefined-o1011¿¿¿¿¿PDG_CALL
5824¿PDG_OBJECT¿¿0¿5415.v322-o1012¿¿¿¿¿PDG_OBJECT
5825¿PDG_OBJECT¿¿0¿5415.this-o1013¿¿¿¿¿PDG_OBJECT
5826¿PDG_OBJECT¿¿0¿5415.this.dir-o1014¿¿¿¿¿PDG_OBJECT
5827¿PDG_OBJECT¿¿0¿5415.this-o1015¿¿¿¿¿PDG_OBJECT
5828¿PDG_OBJECT¿¿0¿5415.this.options-o1016¿¿¿¿¿PDG_OBJECT
5829¿PDG_OBJECT¿¿0¿5415.v323.dir-o1017¿¿¿¿¿PDG_OBJECT
5830¿PDG_CALL¿¿5415¿5415.CALL->this.setDir-o1018¿¿¿¿¿PDG_CALL
5831¿PDG_OBJECT¿¿0¿5415.v325-o1019¿¿¿¿¿PDG_OBJECT
5832¿PDG_OBJECT¿¿0¿5419.this-o1020¿¿¿¿¿PDG_OBJECT
5833¿PDG_OBJECT¿¿0¿5417.v361-o1021¿¿¿¿¿PDG_OBJECT
5834¿PDG_CALL¿¿5417¿5417.CALL->__awaiter-o1022¿¿¿¿¿PDG_CALL
5835¿PDG_OBJECT¿¿0¿5417.v362-o1023¿¿¿¿¿PDG_OBJECT
5836¿PDG_RETURN¿¿0¿5417.RET_OBJ-o1024¿¿¿¿¿PDG_RETURN
5837¿PDG_OBJECT¿¿0¿5421.this-o1025¿¿¿¿¿PDG_OBJECT
5838¿PDG_OBJECT¿¿0¿5421.resolve-o1026¿¿¿¿¿PDG_OBJECT
5839¿PDG_OBJECT¿¿0¿5421.reject-o1027¿¿¿¿¿PDG_OBJECT
5840¿PDG_OBJECT¿¿0¿5419.v359-o1028¿¿¿¿¿PDG_OBJECT
5841¿PDG_CALL¿¿5419¿5419.CALL->Promise-o1029¿¿¿¿¿PDG_CALL
5842¿PDG_OBJECT¿¿0¿5419.v360-o1030¿¿¿¿¿PDG_OBJECT
5843¿PDG_RETURN¿¿0¿5419.RET_OBJ-o1031¿¿¿¿¿PDG_RETURN
5844¿PDG_CALL¿¿5421¿5421.CALL->cmd.match-o1032¿¿¿¿¿PDG_CALL
5845¿PDG_OBJECT¿¿0¿5421.v328-o1033¿¿¿¿¿PDG_OBJECT
5846¿PDG_OBJECT¿¿0¿5423.this-o1034¿¿¿¿¿PDG_OBJECT
5847¿PDG_OBJECT¿¿0¿5423.e-o1035¿¿¿¿¿PDG_OBJECT
5848¿PDG_OBJECT¿¿0¿5421.v330-o1036¿¿¿¿¿PDG_OBJECT
5849¿PDG_CALL¿¿5421¿5421.CALL->v328.map-o1037¿¿¿¿¿PDG_CALL
5850¿PDG_OBJECT¿¿0¿5421.commandArgs-o1038¿¿¿¿¿PDG_OBJECT
5851¿PDG_OBJECT¿¿0¿5421.this.dir-o1039¿¿¿¿¿PDG_OBJECT
5852¿PDG_OBJECT¿¿0¿5421.v332-o1040¿¿¿¿¿PDG_OBJECT
5853¿PDG_CALL¿¿5421¿5421.CALL->child_process_1.spawn-o1041¿¿¿¿¿PDG_CALL
5854¿PDG_OBJECT¿¿0¿5421.child-o1042¿¿¿¿¿PDG_OBJECT
5855¿TAINT_SINK¿¿0¿spawn¿¿¿¿¿TAINT_SINK
5856¿PDG_OBJECT¿¿0¿5421.child.stdout-o1043¿¿¿¿¿PDG_OBJECT
5857¿PDG_OBJECT¿¿0¿5425.this-o1044¿¿¿¿¿PDG_OBJECT
5858¿PDG_OBJECT¿¿0¿5425.data-o1045¿¿¿¿¿PDG_OBJECT
5859¿PDG_OBJECT¿¿0¿5421.v336-o1046¿¿¿¿¿PDG_OBJECT
5860¿PDG_CALL¿¿5421¿5421.CALL->v333.on-o1047¿¿¿¿¿PDG_CALL
5861¿PDG_OBJECT¿¿0¿5421.v337-o1048¿¿¿¿¿PDG_OBJECT
5862¿PDG_OBJECT¿¿0¿5427.this-o1049¿¿¿¿¿PDG_OBJECT
5863¿PDG_OBJECT¿¿0¿5427.data-o1050¿¿¿¿¿PDG_OBJECT
5864¿PDG_OBJECT¿¿0¿5421.v341-o1051¿¿¿¿¿PDG_OBJECT
5865¿PDG_CALL¿¿5421¿5421.CALL->v338.on-o1052¿¿¿¿¿PDG_CALL
5866¿PDG_OBJECT¿¿0¿5421.v342-o1053¿¿¿¿¿PDG_OBJECT
5867¿PDG_OBJECT¿¿0¿5421.child.stderr-o1054¿¿¿¿¿PDG_OBJECT
5868¿PDG_OBJECT¿¿0¿5429.this-o1055¿¿¿¿¿PDG_OBJECT
5869¿PDG_OBJECT¿¿0¿5429.data-o1056¿¿¿¿¿PDG_OBJECT
5870¿PDG_OBJECT¿¿0¿5421.v346-o1057¿¿¿¿¿PDG_OBJECT
5871¿PDG_CALL¿¿5421¿5421.CALL->v343.on-o1058¿¿¿¿¿PDG_CALL
5872¿PDG_OBJECT¿¿0¿5421.v347-o1059¿¿¿¿¿PDG_OBJECT
5873¿PDG_OBJECT¿¿0¿5431.this-o1060¿¿¿¿¿PDG_OBJECT
5874¿PDG_OBJECT¿¿0¿5431.data-o1061¿¿¿¿¿PDG_OBJECT
5875¿PDG_OBJECT¿¿0¿5421.v351-o1062¿¿¿¿¿PDG_OBJECT
5876¿PDG_CALL¿¿5421¿5421.CALL->v348.on-o1063¿¿¿¿¿PDG_CALL
5877¿PDG_OBJECT¿¿0¿5421.v352-o1064¿¿¿¿¿PDG_OBJECT
5878¿PDG_OBJECT¿¿0¿5433.this-o1065¿¿¿¿¿PDG_OBJECT
5879¿PDG_OBJECT¿¿0¿5433.code-o1066¿¿¿¿¿PDG_OBJECT
5880¿PDG_OBJECT¿¿0¿5433.signal-o1067¿¿¿¿¿PDG_OBJECT
5881¿PDG_OBJECT¿¿0¿5421.v357-o1068¿¿¿¿¿PDG_OBJECT
5882¿PDG_CALL¿¿5421¿5421.CALL->child.on-o1069¿¿¿¿¿PDG_CALL
5883¿PDG_OBJECT¿¿0¿5421.v358-o1070¿¿¿¿¿PDG_OBJECT
5884¿PDG_CALL¿¿5423¿5423.CALL->e.replace-o1071¿¿¿¿¿PDG_CALL
5885¿PDG_OBJECT¿¿0¿5423.v329-o1072¿¿¿¿¿PDG_OBJECT
5886¿PDG_RETURN¿¿0¿5423.RET_OBJ-o1073¿¿¿¿¿PDG_RETURN
5887¿PDG_CALL¿¿5425¿5425.CALL->data.toString-o1074¿¿¿¿¿PDG_CALL
5888¿PDG_OBJECT¿¿0¿5425.out-o1075¿¿¿¿¿PDG_OBJECT
5889¿PDG_CALL¿¿5425¿5425.CALL->data.toString-o1076¿¿¿¿¿PDG_CALL
5890¿PDG_OBJECT¿¿0¿5425.v334-o1077¿¿¿¿¿PDG_OBJECT
5891¿PDG_CALL¿¿5425¿5425.CALL->this.emit-o1078¿¿¿¿¿PDG_CALL
5892¿PDG_OBJECT¿¿0¿5425.v335-o1079¿¿¿¿¿PDG_OBJECT
5893¿PDG_CALL¿¿5427¿5427.CALL->data.toString-o1080¿¿¿¿¿PDG_CALL
5894¿PDG_OBJECT¿¿0¿5427.out-o1081¿¿¿¿¿PDG_OBJECT
5895¿PDG_CALL¿¿5427¿5427.CALL->data.toString-o1082¿¿¿¿¿PDG_CALL
5896¿PDG_OBJECT¿¿0¿5427.v339-o1083¿¿¿¿¿PDG_OBJECT
5897¿PDG_CALL¿¿5427¿5427.CALL->this.emit-o1084¿¿¿¿¿PDG_CALL
5898¿PDG_OBJECT¿¿0¿5427.v340-o1085¿¿¿¿¿PDG_OBJECT
5899¿PDG_CALL¿¿5429¿5429.CALL->data.toString-o1086¿¿¿¿¿PDG_CALL
5900¿PDG_OBJECT¿¿0¿5429.out-o1087¿¿¿¿¿PDG_OBJECT
5901¿PDG_CALL¿¿5429¿5429.CALL->data.toString-o1088¿¿¿¿¿PDG_CALL
5902¿PDG_OBJECT¿¿0¿5429.v344-o1089¿¿¿¿¿PDG_OBJECT
5903¿PDG_CALL¿¿5429¿5429.CALL->this.emit-o1090¿¿¿¿¿PDG_CALL
5904¿PDG_OBJECT¿¿0¿5429.v345-o1091¿¿¿¿¿PDG_OBJECT
5905¿PDG_CALL¿¿5431¿5431.CALL->data.toString-o1092¿¿¿¿¿PDG_CALL
5906¿PDG_OBJECT¿¿0¿5431.out-o1093¿¿¿¿¿PDG_OBJECT
5907¿PDG_CALL¿¿5431¿5431.CALL->data.toString-o1094¿¿¿¿¿PDG_CALL
5908¿PDG_OBJECT¿¿0¿5431.v349-o1095¿¿¿¿¿PDG_OBJECT
5909¿PDG_CALL¿¿5431¿5431.CALL->this.emit-o1096¿¿¿¿¿PDG_CALL
5910¿PDG_OBJECT¿¿0¿5431.v350-o1097¿¿¿¿¿PDG_OBJECT
5911¿PDG_OBJECT¿¿0¿5433.v353-o1098¿¿¿¿¿PDG_OBJECT
5912¿PDG_CALL¿¿5433¿5433.CALL->resolve-o1099¿¿¿¿¿PDG_CALL
5913¿PDG_OBJECT¿¿0¿5433.v354-o1100¿¿¿¿¿PDG_OBJECT
5914¿PDG_CALL¿¿5433¿5433.CALL->Error-o1101¿¿¿¿¿PDG_CALL
5915¿PDG_OBJECT¿¿0¿5433.v355-o1102¿¿¿¿¿PDG_OBJECT
5916¿PDG_CALL¿¿5433¿5433.CALL->reject-o1103¿¿¿¿¿PDG_CALL
5917¿PDG_OBJECT¿¿0¿5433.v356-o1104¿¿¿¿¿PDG_OBJECT
5918¿PDG_OBJECT¿¿0¿5438.this-o1105¿¿¿¿¿PDG_OBJECT
5919¿PDG_OBJECT¿¿0¿5438.resolve-o1106¿¿¿¿¿PDG_OBJECT
5920¿PDG_OBJECT¿¿0¿5438.reject-o1107¿¿¿¿¿PDG_OBJECT
5921¿PDG_OBJECT¿¿0¿5436.v377-o1108¿¿¿¿¿PDG_OBJECT
5922¿PDG_CALL¿¿5436¿5436.CALL->Promise-o1109¿¿¿¿¿PDG_CALL
5923¿PDG_OBJECT¿¿0¿5436.v378-o1110¿¿¿¿¿PDG_OBJECT
5924¿PDG_RETURN¿¿0¿5436.RET_OBJ-o1111¿¿¿¿¿PDG_RETURN
5925¿PDG_OBJECT¿¿0¿5440.this-o1112¿¿¿¿¿PDG_OBJECT
5926¿PDG_OBJECT¿¿0¿5438.v375-o1113¿¿¿¿¿PDG_OBJECT
5927¿PDG_CALL¿¿5438¿5438.CALL->__awaiter-o1114¿¿¿¿¿PDG_CALL
5928¿PDG_OBJECT¿¿0¿5438.v376-o1115¿¿¿¿¿PDG_OBJECT
5929¿PDG_RETURN¿¿0¿5438.RET_OBJ-o1116¿¿¿¿¿PDG_RETURN
5930¿PDG_OBJECT¿¿0¿5440.v365-o1117¿¿¿¿¿PDG_OBJECT
5931¿PDG_CALL¿¿5440¿5440.CALL->this.gitExec-o1118¿¿¿¿¿PDG_CALL
5932¿PDG_OBJECT¿¿0¿5440.v366-o1119¿¿¿¿¿PDG_OBJECT
5933¿PDG_CALL¿¿5440¿5440.CALL->conflicts.split-o1120¿¿¿¿¿PDG_CALL
5934¿PDG_OBJECT¿¿0¿5440.v367-o1121¿¿¿¿¿PDG_OBJECT
5935¿PDG_OBJECT¿¿0¿5442.this-o1122¿¿¿¿¿PDG_OBJECT
5936¿PDG_OBJECT¿¿0¿5442.item-o1123¿¿¿¿¿PDG_OBJECT
5937¿PDG_OBJECT¿¿0¿5440.v371-o1124¿¿¿¿¿PDG_OBJECT
5938¿PDG_CALL¿¿5440¿5440.CALL->v367.filter-o1125¿¿¿¿¿PDG_CALL
5939¿PDG_OBJECT¿¿0¿5440.v372-o1126¿¿¿¿¿PDG_OBJECT
5940¿PDG_CALL¿¿5440¿5440.CALL->resolve-o1127¿¿¿¿¿PDG_CALL
5941¿PDG_OBJECT¿¿0¿5440.v373-o1128¿¿¿¿¿PDG_OBJECT
5942¿PDG_CALL¿¿5440¿5440.CALL->reject-o1129¿¿¿¿¿PDG_CALL
5943¿PDG_OBJECT¿¿0¿5440.v374-o1130¿¿¿¿¿PDG_OBJECT
5944¿PDG_CALL¿¿5442¿5442.CALL->item.trim-o1131¿¿¿¿¿PDG_CALL
5945¿PDG_OBJECT¿¿0¿5442.v368-o1132¿¿¿¿¿PDG_OBJECT
5946¿PDG_OBJECT¿¿0¿5442.v368.length-o1133¿¿¿¿¿PDG_OBJECT
5947¿PDG_OBJECT¿¿0¿5442.v370-o1134¿¿¿¿¿PDG_OBJECT
5948¿PDG_RETURN¿¿0¿5442.RET_OBJ-o1135¿¿¿¿¿PDG_RETURN
5949¿PDG_CALL¿¿5445¿5445.CALL->this.gitExec-o1136¿¿¿¿¿PDG_CALL
5950¿PDG_OBJECT¿¿0¿5445.v379-o1137¿¿¿¿¿PDG_OBJECT
5951¿PDG_RETURN¿¿0¿5445.RET_OBJ-o1138¿¿¿¿¿PDG_RETURN
5952¿PDG_OBJECT¿¿0¿5447.this-o1139¿¿¿¿¿PDG_OBJECT
5953¿PDG_OBJECT¿¿0¿5447.this.dir-o1140¿¿¿¿¿PDG_OBJECT
5954¿PDG_OBJECT¿¿0¿5449.v380-o1141¿¿¿¿¿PDG_OBJECT
5955¿PDG_OBJECT¿¿0¿5449.depthOption-o1142¿¿¿¿¿PDG_OBJECT
5956¿PDG_OBJECT¿¿0¿5449.opt.depth-o1143¿¿¿¿¿PDG_OBJECT
5957¿PDG_OBJECT¿¿0¿5449.v382-o1144¿¿¿¿¿PDG_OBJECT
5958¿PDG_OBJECT¿¿0¿5449.depthOption-o1145¿¿¿¿¿PDG_OBJECT
5959¿PDG_OBJECT¿¿0¿5449.v384-o1146¿¿¿¿¿PDG_OBJECT
5960¿PDG_CALL¿¿5449¿5449.CALL->this.gitExec-o1147¿¿¿¿¿PDG_CALL
5961¿PDG_OBJECT¿¿0¿5449.v385-o1148¿¿¿¿¿PDG_OBJECT
5962¿PDG_RETURN¿¿0¿5449.RET_OBJ-o1149¿¿¿¿¿PDG_RETURN
5963¿PDG_OBJECT¿¿0¿5452.v386-o1150¿¿¿¿¿PDG_OBJECT
5964¿PDG_CALL¿¿5452¿5452.CALL->this.gitExec-o1151¿¿¿¿¿PDG_CALL
5965¿PDG_OBJECT¿¿0¿5452.v387-o1152¿¿¿¿¿PDG_OBJECT
5966¿PDG_RETURN¿¿0¿5452.RET_OBJ-o1153¿¿¿¿¿PDG_RETURN
5967¿PDG_OBJECT¿¿0¿5454.command-o1154¿¿¿¿¿PDG_OBJECT
5968¿PDG_OBJECT¿¿0¿5454.command-o1155¿¿¿¿¿PDG_OBJECT
5969¿PDG_OBJECT¿¿0¿5454.command-o1156¿¿¿¿¿PDG_OBJECT
5970¿PDG_CALL¿¿5454¿5454.CALL->this.gitExec-o1157¿¿¿¿¿PDG_CALL
5971¿PDG_OBJECT¿¿0¿5454.v388-o1158¿¿¿¿¿PDG_OBJECT
5972¿PDG_RETURN¿¿0¿5454.RET_OBJ-o1159¿¿¿¿¿PDG_RETURN
5973¿PDG_CALL¿¿5458¿5458.CALL->message.replace-o1160¿¿¿¿¿PDG_CALL
5974¿PDG_OBJECT¿¿0¿5458.escapedMessage-o1161¿¿¿¿¿PDG_OBJECT
5975¿PDG_OBJECT¿¿0¿5458.allOption-o1162¿¿¿¿¿PDG_OBJECT
5976¿PDG_OBJECT¿¿0¿5458.v389-o1163¿¿¿¿¿PDG_OBJECT
5977¿PDG_CALL¿¿5458¿5458.CALL->this.gitExec-o1164¿¿¿¿¿PDG_CALL
5978¿PDG_OBJECT¿¿0¿5458.v390-o1165¿¿¿¿¿PDG_OBJECT
5979¿PDG_RETURN¿¿0¿5458.RET_OBJ-o1166¿¿¿¿¿PDG_RETURN
5980¿PDG_OBJECT¿¿0¿5463.this-o1167¿¿¿¿¿PDG_OBJECT
5981¿PDG_OBJECT¿¿0¿5463.resolve-o1168¿¿¿¿¿PDG_OBJECT
5982¿PDG_OBJECT¿¿0¿5463.reject-o1169¿¿¿¿¿PDG_OBJECT
5983¿PDG_OBJECT¿¿0¿5461.v403-o1170¿¿¿¿¿PDG_OBJECT
5984¿PDG_CALL¿¿5461¿5461.CALL->Promise-o1171¿¿¿¿¿PDG_CALL
5985¿PDG_OBJECT¿¿0¿5461.v404-o1172¿¿¿¿¿PDG_OBJECT
5986¿PDG_RETURN¿¿0¿5461.RET_OBJ-o1173¿¿¿¿¿PDG_RETURN
5987¿PDG_OBJECT¿¿0¿5465.this-o1174¿¿¿¿¿PDG_OBJECT
5988¿PDG_OBJECT¿¿0¿5463.v401-o1175¿¿¿¿¿PDG_OBJECT
5989¿PDG_CALL¿¿5463¿5463.CALL->__awaiter-o1176¿¿¿¿¿PDG_CALL
5990¿PDG_OBJECT¿¿0¿5463.v402-o1177¿¿¿¿¿PDG_OBJECT
5991¿PDG_RETURN¿¿0¿5463.RET_OBJ-o1178¿¿¿¿¿PDG_RETURN
5992¿PDG_OBJECT¿¿0¿5465.v393-o1179¿¿¿¿¿PDG_OBJECT
5993¿PDG_OBJECT¿¿0¿5465.branch-o1180¿¿¿¿¿PDG_OBJECT
5994¿PDG_OBJECT¿¿0¿5465.opts.branch-o1181¿¿¿¿¿PDG_OBJECT
5995¿PDG_CALL¿¿5465¿5465.CALL->this.getBranchName-o1182¿¿¿¿¿PDG_CALL
5996¿PDG_OBJECT¿¿0¿5465.v395-o1183¿¿¿¿¿PDG_OBJECT
5997¿PDG_OBJECT¿¿0¿5465.rebaseOpt-o1184¿¿¿¿¿PDG_OBJECT
5998¿PDG_OBJECT¿¿0¿5465.opts.rebase-o1185¿¿¿¿¿PDG_OBJECT
5999¿PDG_OBJECT¿¿0¿5465.v397-o1186¿¿¿¿¿PDG_OBJECT
6000¿PDG_CALL¿¿5465¿5465.CALL->this.gitExec-o1187¿¿¿¿¿PDG_CALL
6001¿PDG_OBJECT¿¿0¿5465.v398-o1188¿¿¿¿¿PDG_OBJECT
6002¿PDG_CALL¿¿5465¿5465.CALL->resolve-o1189¿¿¿¿¿PDG_CALL
6003¿PDG_OBJECT¿¿0¿5465.v399-o1190¿¿¿¿¿PDG_OBJECT
6004¿PDG_CALL¿¿5465¿5465.CALL->reject-o1191¿¿¿¿¿PDG_CALL
6005¿PDG_OBJECT¿¿0¿5465.v400-o1192¿¿¿¿¿PDG_OBJECT
6006¿PDG_OBJECT¿¿0¿5472.this-o1193¿¿¿¿¿PDG_OBJECT
6007¿PDG_OBJECT¿¿0¿5472.resolve-o1194¿¿¿¿¿PDG_OBJECT
6008¿PDG_OBJECT¿¿0¿5472.reject-o1195¿¿¿¿¿PDG_OBJECT
6009¿PDG_OBJECT¿¿0¿5470.v415-o1196¿¿¿¿¿PDG_OBJECT
6010¿PDG_CALL¿¿5470¿5470.CALL->Promise-o1197¿¿¿¿¿PDG_CALL
6011¿PDG_OBJECT¿¿0¿5470.v416-o1198¿¿¿¿¿PDG_OBJECT
6012¿PDG_RETURN¿¿0¿5470.RET_OBJ-o1199¿¿¿¿¿PDG_RETURN
6013¿PDG_OBJECT¿¿0¿5474.this-o1200¿¿¿¿¿PDG_OBJECT
6014¿PDG_OBJECT¿¿0¿5472.v413-o1201¿¿¿¿¿PDG_OBJECT
6015¿PDG_CALL¿¿5472¿5472.CALL->__awaiter-o1202¿¿¿¿¿PDG_CALL
6016¿PDG_OBJECT¿¿0¿5472.v414-o1203¿¿¿¿¿PDG_OBJECT
6017¿PDG_RETURN¿¿0¿5472.RET_OBJ-o1204¿¿¿¿¿PDG_RETURN
6018¿PDG_CALL¿¿5474¿5474.CALL->this.getBranchName-o1205¿¿¿¿¿PDG_CALL
6019¿PDG_OBJECT¿¿0¿5474.v407-o1206¿¿¿¿¿PDG_OBJECT
6020¿PDG_OBJECT¿¿0¿5474.v408-o1207¿¿¿¿¿PDG_OBJECT
6021¿PDG_OBJECT¿¿0¿5474.v409-o1208¿¿¿¿¿PDG_OBJECT
6022¿PDG_CALL¿¿5474¿5474.CALL->this.gitExec-o1209¿¿¿¿¿PDG_CALL
6023¿PDG_OBJECT¿¿0¿5474.v410-o1210¿¿¿¿¿PDG_OBJECT
6024¿PDG_CALL¿¿5474¿5474.CALL->resolve-o1211¿¿¿¿¿PDG_CALL
6025¿PDG_OBJECT¿¿0¿5474.v411-o1212¿¿¿¿¿PDG_OBJECT
6026¿PDG_CALL¿¿5474¿5474.CALL->reject-o1213¿¿¿¿¿PDG_CALL
6027¿PDG_OBJECT¿¿0¿5474.v412-o1214¿¿¿¿¿PDG_OBJECT
6028¿PDG_OBJECT¿¿0¿5477.v417-o1215¿¿¿¿¿PDG_OBJECT
6029¿PDG_CALL¿¿5477¿5477.CALL->this.gitExec-o1216¿¿¿¿¿PDG_CALL
6030¿PDG_OBJECT¿¿0¿5477.v418-o1217¿¿¿¿¿PDG_OBJECT
6031¿PDG_RETURN¿¿0¿5477.RET_OBJ-o1218¿¿¿¿¿PDG_RETURN
6032¿PDG_OBJECT¿¿0¿5479.v419-o1219¿¿¿¿¿PDG_OBJECT
6033¿PDG_CALL¿¿5479¿5479.CALL->this.gitExec-o1220¿¿¿¿¿PDG_CALL
6034¿PDG_OBJECT¿¿0¿5479.v420-o1221¿¿¿¿¿PDG_OBJECT
6035¿PDG_RETURN¿¿0¿5479.RET_OBJ-o1222¿¿¿¿¿PDG_RETURN
6036¿PDG_OBJECT¿¿0¿5481.v421-o1223¿¿¿¿¿PDG_OBJECT
6037¿PDG_CALL¿¿5481¿5481.CALL->this.gitExec-o1224¿¿¿¿¿PDG_CALL
6038¿PDG_OBJECT¿¿0¿5481.v422-o1225¿¿¿¿¿PDG_OBJECT
6039¿PDG_RETURN¿¿0¿5481.RET_OBJ-o1226¿¿¿¿¿PDG_RETURN
6040¿PDG_OBJECT¿¿0¿5483.v423-o1227¿¿¿¿¿PDG_OBJECT
6041¿PDG_CALL¿¿5483¿5483.CALL->this.gitExec-o1228¿¿¿¿¿PDG_CALL
6042¿PDG_OBJECT¿¿0¿5483.v424-o1229¿¿¿¿¿PDG_OBJECT
6043¿PDG_RETURN¿¿0¿5483.RET_OBJ-o1230¿¿¿¿¿PDG_RETURN
6044¿PDG_OBJECT¿¿0¿5485.v425-o1231¿¿¿¿¿PDG_OBJECT
6045¿PDG_CALL¿¿5485¿5485.CALL->this.gitExec-o1232¿¿¿¿¿PDG_CALL
6046¿PDG_OBJECT¿¿0¿5485.v426-o1233¿¿¿¿¿PDG_OBJECT
6047¿PDG_RETURN¿¿0¿5485.RET_OBJ-o1234¿¿¿¿¿PDG_RETURN
6048¿PDG_OBJECT¿¿0¿5487.v427-o1235¿¿¿¿¿PDG_OBJECT
6049¿PDG_CALL¿¿5487¿5487.CALL->this.gitExec-o1236¿¿¿¿¿PDG_CALL
6050¿PDG_OBJECT¿¿0¿5487.v428-o1237¿¿¿¿¿PDG_OBJECT
6051¿PDG_RETURN¿¿0¿5487.RET_OBJ-o1238¿¿¿¿¿PDG_RETURN
6052¿PDG_OBJECT¿¿0¿5491.this-o1239¿¿¿¿¿PDG_OBJECT
6053¿PDG_OBJECT¿¿0¿5491.resolve-o1240¿¿¿¿¿PDG_OBJECT
6054¿PDG_OBJECT¿¿0¿5491.reject-o1241¿¿¿¿¿PDG_OBJECT
6055¿PDG_OBJECT¿¿0¿5489.v438-o1242¿¿¿¿¿PDG_OBJECT
6056¿PDG_CALL¿¿5489¿5489.CALL->Promise-o1243¿¿¿¿¿PDG_CALL
6057¿PDG_OBJECT¿¿0¿5489.v439-o1244¿¿¿¿¿PDG_OBJECT
6058¿PDG_RETURN¿¿0¿5489.RET_OBJ-o1245¿¿¿¿¿PDG_RETURN
6059¿PDG_OBJECT¿¿0¿5493.this-o1246¿¿¿¿¿PDG_OBJECT
6060¿PDG_OBJECT¿¿0¿5491.v436-o1247¿¿¿¿¿PDG_OBJECT
6061¿PDG_CALL¿¿5491¿5491.CALL->__awaiter-o1248¿¿¿¿¿PDG_CALL
6062¿PDG_OBJECT¿¿0¿5491.v437-o1249¿¿¿¿¿PDG_OBJECT
6063¿PDG_RETURN¿¿0¿5491.RET_OBJ-o1250¿¿¿¿¿PDG_RETURN
6064¿PDG_OBJECT¿¿0¿5493.v431-o1251¿¿¿¿¿PDG_OBJECT
6065¿PDG_CALL¿¿5493¿5493.CALL->this.gitExec-o1252¿¿¿¿¿PDG_CALL
