Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
2401¿Program¿¿-1¿¿¿¿{"start":{"line":13,"column":0},"end":{"line":324,"column":38},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿Program
4032¿BlockStatement¿¿4236¿¿¿¿{"start":{"line":295,"column":26},"end":{"line":298,"column":5},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿BlockStatement
4033¿VariableDeclarator¿¿4232¿v505¿¿¿{"start":{"line":291,"column":9},"end":{"line":298,"column":6},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿VariableDeclarator
4034¿CallExpression¿¿4232¿¿¿¿{"start":{"line":291,"column":9},"end":{"line":298,"column":6},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿CallExpression
4035¿MemberExpression¿¿4232¿¿¿¿{"start":{"line":291,"column":9},"end":{"line":295,"column":11},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿MemberExpression
4036¿Identifier¿¿4232¿v497¿¿¿¿¿Identifier
4037¿Identifier¿¿4232¿then¿¿¿{"start":{"line":295,"column":7},"end":{"line":295,"column":11},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿Identifier
4038¿Identifier¿¿4232¿v504¿¿¿¿¿Identifier
4039¿ReturnStatement¿¿4232¿¿¿¿{"start":{"line":291,"column":2},"end":{"line":298,"column":7},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿ReturnStatement
4040¿Identifier¿¿4232¿v505¿¿¿¿¿Identifier
4041¿BlockStatement¿¿4232¿¿¿¿{"start":{"line":290,"column":26},"end":{"line":299,"column":1},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿BlockStatement
4042¿ExpressionStatement¿¿4163¿¿¿¿{"start":{"line":300,"column":0},"end":{"line":300,"column":34},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿ExpressionStatement
4043¿AssignmentExpression¿=¿4163¿¿¿¿{"start":{"line":300,"column":0},"end":{"line":300,"column":33},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿AssignmentExpression
4044¿MemberExpression¿¿4163¿¿¿¿{"start":{"line":300,"column":0},"end":{"line":300,"column":19},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿MemberExpression
4045¿Identifier¿¿4163¿exports¿¿¿{"start":{"line":300,"column":0},"end":{"line":300,"column":7},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿Identifier
4046¿Identifier¿¿4163¿loadPlugins¿¿¿{"start":{"line":300,"column":8},"end":{"line":300,"column":19},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿Identifier
4047¿Identifier¿¿4163¿loadPlugins¿¿¿{"start":{"line":300,"column":22},"end":{"line":300,"column":33},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿Identifier
4048¿ExpressionStatement¿¿4163¿¿¿¿{"start":{"line":302,"column":0},"end":{"line":302,"column":36},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿ExpressionStatement
4049¿AssignmentExpression¿=¿4163¿¿¿¿{"start":{"line":302,"column":0},"end":{"line":302,"column":35},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿AssignmentExpression
4050¿MemberExpression¿¿4163¿¿¿¿{"start":{"line":302,"column":0},"end":{"line":302,"column":23},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿MemberExpression
4051¿Identifier¿¿4163¿exports¿¿¿{"start":{"line":302,"column":0},"end":{"line":302,"column":7},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿Identifier
4052¿Identifier¿¿4163¿__loaderContext¿¿¿{"start":{"line":302,"column":8},"end":{"line":302,"column":23},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿Identifier
4053¿Identifier¿¿4163¿__dirname¿¿¿{"start":{"line":302,"column":26},"end":{"line":302,"column":35},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿Identifier
4054¿VariableDeclarator¿exported¿4163¿init¿¿¿{"start":{"line":304,"column":0},"end":{"line":306,"column":1},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿VariableDeclarator
4055¿FunctionExpression¿¿4163¿anon¿¿¿{"start":{"line":304,"column":0},"end":{"line":306,"column":1},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿FunctionExpression
4056¿Identifier¿¿0¿nodeModulesDir¿¿¿{"start":{"line":304,"column":14},"end":{"line":304,"column":28},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿Identifier
4057¿ExpressionStatement¿¿4238¿¿¿¿{"start":{"line":305,"column":2},"end":{"line":305,"column":43},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿ExpressionStatement
4058¿AssignmentExpression¿=¿4238¿¿¿¿{"start":{"line":305,"column":2},"end":{"line":305,"column":42},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿AssignmentExpression
4059¿MemberExpression¿¿4238¿¿¿¿{"start":{"line":305,"column":2},"end":{"line":305,"column":25},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿MemberExpression
4060¿Identifier¿¿4238¿exports¿¿¿{"start":{"line":305,"column":2},"end":{"line":305,"column":9},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿Identifier
4061¿Identifier¿¿4238¿__loaderContext¿¿¿{"start":{"line":305,"column":10},"end":{"line":305,"column":25},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿Identifier
4062¿Identifier¿¿4238¿nodeModulesDir¿¿¿{"start":{"line":305,"column":28},"end":{"line":305,"column":42},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿Identifier
4063¿BlockStatement¿¿4238¿¿¿¿{"start":{"line":304,"column":30},"end":{"line":306,"column":1},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿BlockStatement
4064¿ExpressionStatement¿¿4163¿¿¿¿{"start":{"line":307,"column":0},"end":{"line":307,"column":20},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿ExpressionStatement
4065¿AssignmentExpression¿=¿4163¿¿¿¿{"start":{"line":307,"column":0},"end":{"line":307,"column":19},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿AssignmentExpression
4066¿MemberExpression¿¿4163¿¿¿¿{"start":{"line":307,"column":0},"end":{"line":307,"column":12},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿MemberExpression
4067¿Identifier¿¿4163¿exports¿¿¿{"start":{"line":307,"column":0},"end":{"line":307,"column":7},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿Identifier
4068¿Identifier¿¿4163¿init¿¿¿{"start":{"line":307,"column":8},"end":{"line":307,"column":12},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿Identifier
4069¿Identifier¿¿4163¿init¿¿¿{"start":{"line":307,"column":15},"end":{"line":307,"column":19},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿Identifier
4070¿VariableDeclarator¿exported¿4163¿getContextDirs¿¿¿{"start":{"line":309,"column":0},"end":{"line":313,"column":1},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿VariableDeclarator
4071¿FunctionExpression¿¿4163¿anon¿¿¿{"start":{"line":309,"column":0},"end":{"line":313,"column":1},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿FunctionExpression
4072¿Identifier¿¿0¿root¿¿¿{"start":{"line":309,"column":24},"end":{"line":309,"column":28},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿Identifier
4073¿VariableDeclarator¿¿4240¿v506¿¿¿{"start":{"line":310,"column":17},"end":{"line":310,"column":40},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿VariableDeclarator
4074¿MemberExpression¿¿4240¿¿¿¿{"start":{"line":310,"column":17},"end":{"line":310,"column":40},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿MemberExpression
4075¿Identifier¿¿4240¿exports¿¿¿{"start":{"line":310,"column":17},"end":{"line":310,"column":24},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿Identifier
4076¿Identifier¿¿4240¿__loaderContext¿¿¿{"start":{"line":310,"column":25},"end":{"line":310,"column":40},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿Identifier
4077¿ExpressionStatement¿¿4240¿¿¿¿{"start":{"line":310,"column":2},"end":{"line":310,"column":41},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿ExpressionStatement
4078¿AssignmentExpression¿=¿4240¿¿¿¿{"start":{"line":310,"column":2},"end":{"line":310,"column":40},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿AssignmentExpression
4079¿Identifier¿¿4240¿root¿¿¿{"start":{"line":310,"column":2},"end":{"line":310,"column":6},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿Identifier
4080¿LogicalExpression¿||¿4240¿¿¿¿{"start":{"line":310,"column":9},"end":{"line":310,"column":40},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿LogicalExpression
4081¿Identifier¿¿4240¿root¿¿¿{"start":{"line":310,"column":9},"end":{"line":310,"column":13},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿Identifier
4082¿Identifier¿¿4240¿v506¿¿¿¿¿Identifier
4083¿VariableDeclarator¿¿4240¿v507¿¿¿{"start":{"line":312,"column":9},"end":{"line":312,"column":27},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿VariableDeclarator
4084¿CallExpression¿¿4240¿¿¿¿{"start":{"line":312,"column":9},"end":{"line":312,"column":27},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿CallExpression
4085¿MemberExpression¿¿4240¿¿¿¿{"start":{"line":312,"column":9},"end":{"line":312,"column":21},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿MemberExpression
4086¿Identifier¿¿4240¿util¿¿¿{"start":{"line":312,"column":9},"end":{"line":312,"column":13},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿Identifier
4087¿Identifier¿¿4240¿isArray¿¿¿{"start":{"line":312,"column":14},"end":{"line":312,"column":21},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿Identifier
4088¿Identifier¿¿4240¿root¿¿¿{"start":{"line":312,"column":22},"end":{"line":312,"column":26},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿Identifier
4089¿VariableDeclarator¿¿4240¿v508¿¿¿{"start":{"line":312,"column":37},"end":{"line":312,"column":45},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿VariableDeclarator
4090¿ArrayExpression¿¿4240¿¿¿¿{"start":{"line":312,"column":37},"end":{"line":312,"column":45},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿ArrayExpression
4091¿Identifier¿¿4240¿root¿¿¿{"start":{"line":312,"column":39},"end":{"line":312,"column":43},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿Identifier
4092¿VariableDeclarator¿¿4240¿v509¿¿¿{"start":{"line":312,"column":9},"end":{"line":312,"column":45},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿VariableDeclarator
4093¿IfStatement¿¿4240¿¿¿¿{"start":{"line":312,"column":9},"end":{"line":312,"column":45},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿IfStatement
4094¿Identifier¿¿4240¿v507¿¿¿¿¿Identifier
4095¿ExpressionStatement¿¿4240¿¿¿¿{"start":{"line":312,"column":9},"end":{"line":312,"column":45},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿ExpressionStatement
4096¿AssignmentExpression¿=¿4240¿¿¿¿{"start":{"line":312,"column":9},"end":{"line":312,"column":45},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿AssignmentExpression
4097¿Identifier¿¿4240¿v509¿¿¿¿¿Identifier
4098¿Identifier¿¿4240¿root¿¿¿{"start":{"line":312,"column":30},"end":{"line":312,"column":34},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿Identifier
4099¿BlockStatement¿¿4240¿¿¿¿¿¿BlockStatement
4100¿ExpressionStatement¿¿4240¿¿¿¿{"start":{"line":312,"column":9},"end":{"line":312,"column":45},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿ExpressionStatement
4101¿AssignmentExpression¿=¿4240¿¿¿¿{"start":{"line":312,"column":9},"end":{"line":312,"column":45},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿AssignmentExpression
4102¿Identifier¿¿4240¿v509¿¿¿¿¿Identifier
4103¿Identifier¿¿4240¿v508¿¿¿¿¿Identifier
4104¿BlockStatement¿¿4240¿¿¿¿¿¿BlockStatement
4105¿ReturnStatement¿¿4240¿¿¿¿{"start":{"line":312,"column":2},"end":{"line":312,"column":46},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿ReturnStatement
4106¿Identifier¿¿4240¿v509¿¿¿¿¿Identifier
4107¿BlockStatement¿¿4240¿¿¿¿{"start":{"line":309,"column":30},"end":{"line":313,"column":1},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿BlockStatement
4108¿ExpressionStatement¿¿4163¿¿¿¿{"start":{"line":314,"column":0},"end":{"line":314,"column":40},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿ExpressionStatement
4109¿AssignmentExpression¿=¿4163¿¿¿¿{"start":{"line":314,"column":0},"end":{"line":314,"column":39},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿AssignmentExpression
4110¿MemberExpression¿¿4163¿¿¿¿{"start":{"line":314,"column":0},"end":{"line":314,"column":22},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿MemberExpression
4111¿Identifier¿¿4163¿exports¿¿¿{"start":{"line":314,"column":0},"end":{"line":314,"column":7},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿Identifier
4112¿Identifier¿¿4163¿getContextDirs¿¿¿{"start":{"line":314,"column":8},"end":{"line":314,"column":22},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿Identifier
4113¿Identifier¿¿4163¿getContextDirs¿¿¿{"start":{"line":314,"column":25},"end":{"line":314,"column":39},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿Identifier
4114¿VariableDeclarator¿exported¿4163¿getPluginDirs¿¿¿{"start":{"line":319,"column":0},"end":{"line":323,"column":1},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿VariableDeclarator
4115¿FunctionExpression¿¿4163¿anon¿¿¿{"start":{"line":319,"column":0},"end":{"line":323,"column":1},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿FunctionExpression
4116¿Identifier¿¿0¿root¿¿¿{"start":{"line":319,"column":23},"end":{"line":319,"column":27},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿Identifier
4117¿VariableDeclarator¿¿4243¿v510¿¿¿{"start":{"line":320,"column":11},"end":{"line":320,"column":31},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿VariableDeclarator
4118¿CallExpression¿¿4243¿¿¿¿{"start":{"line":320,"column":11},"end":{"line":320,"column":31},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿CallExpression
4119¿Identifier¿¿4243¿getContextDirs¿¿¿{"start":{"line":320,"column":11},"end":{"line":320,"column":25},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿Identifier
4120¿Identifier¿¿4243¿root¿¿¿{"start":{"line":320,"column":26},"end":{"line":320,"column":30},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿Identifier
4121¿VariableDeclarator¿¿4243¿v511¿¿¿{"start":{"line":320,"column":9},"end":{"line":320,"column":32},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿VariableDeclarator
4122¿CallExpression¿¿4243¿¿¿¿{"start":{"line":320,"column":9},"end":{"line":320,"column":32},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿CallExpression
4123¿Identifier¿¿4243¿_¿¿¿{"start":{"line":320,"column":9},"end":{"line":320,"column":10},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿Identifier
4124¿Identifier¿¿4243¿v510¿¿¿¿¿Identifier
4125¿VariableDeclarator¿¿4243¿v513¿¿¿{"start":{"line":320,"column":37},"end":{"line":322,"column":3},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿VariableDeclarator
4126¿FunctionExpression¿¿4243¿anon¿¿¿{"start":{"line":320,"column":37},"end":{"line":322,"column":3},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿FunctionExpression
4127¿Identifier¿¿0¿dir¿¿¿{"start":{"line":320,"column":46},"end":{"line":320,"column":49},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿Identifier
4128¿VariableDeclarator¿¿4245¿v512¿¿¿{"start":{"line":321,"column":11},"end":{"line":321,"column":44},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿VariableDeclarator
4129¿CallExpression¿¿4245¿¿¿¿{"start":{"line":321,"column":11},"end":{"line":321,"column":44},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿CallExpression
4130¿MemberExpression¿¿4245¿¿¿¿{"start":{"line":321,"column":11},"end":{"line":321,"column":23},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿MemberExpression
4131¿Identifier¿¿4245¿path¿¿¿{"start":{"line":321,"column":11},"end":{"line":321,"column":15},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿Identifier
4132¿Identifier¿¿4245¿resolve¿¿¿{"start":{"line":321,"column":16},"end":{"line":321,"column":23},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿Identifier
4133¿Identifier¿¿4245¿dir¿¿¿{"start":{"line":321,"column":24},"end":{"line":321,"column":27},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿Identifier
4134¿Literal¿string¿4245¿¿'node_modules'¿¿{"start":{"line":321,"column":29},"end":{"line":321,"column":43},"fname":"/datasets/secbench-dataset/CWE-78/apiconnect-cli-plugins_6.0.2/src/plugin-loader.js"}¿¿Literal
