Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
4326¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":379,"column":30},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Program
7256¿AssignmentExpression¿=¿7722¿¿¿¿{"start":{"line":329,"column":11},"end":{"line":341,"column":5},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿AssignmentExpression
7257¿MemberExpression¿¿7722¿¿¿¿{"start":{"line":329,"column":11},"end":{"line":341,"column":5},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿MemberExpression
7258¿Identifier¿¿7722¿v807¿¿¿¿¿Identifier
7259¿Identifier¿¿7722¿file¿¿¿{"start":{"line":331,"column":8},"end":{"line":331,"column":12},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
7260¿Identifier¿¿7722¿v779¿¿¿¿¿Identifier
7261¿ExpressionStatement¿¿7722¿¿¿¿{"start":{"line":329,"column":11},"end":{"line":341,"column":5},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿ExpressionStatement
7262¿AssignmentExpression¿=¿7722¿¿¿¿{"start":{"line":329,"column":11},"end":{"line":341,"column":5},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿AssignmentExpression
7263¿MemberExpression¿¿7722¿¿¿¿{"start":{"line":329,"column":11},"end":{"line":341,"column":5},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿MemberExpression
7264¿Identifier¿¿7722¿v807¿¿¿¿¿Identifier
7265¿Identifier¿¿7722¿files¿¿¿{"start":{"line":332,"column":8},"end":{"line":332,"column":13},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
7266¿Identifier¿¿7722¿v782¿¿¿¿¿Identifier
7267¿ExpressionStatement¿¿7722¿¿¿¿{"start":{"line":329,"column":11},"end":{"line":341,"column":5},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿ExpressionStatement
7268¿AssignmentExpression¿=¿7722¿¿¿¿{"start":{"line":329,"column":11},"end":{"line":341,"column":5},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿AssignmentExpression
7269¿MemberExpression¿¿7722¿¿¿¿{"start":{"line":329,"column":11},"end":{"line":341,"column":5},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿MemberExpression
7270¿Identifier¿¿7722¿v807¿¿¿¿¿Identifier
7271¿Identifier¿¿7722¿nodes¿¿¿{"start":{"line":333,"column":8},"end":{"line":333,"column":13},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
7272¿Identifier¿¿7722¿v785¿¿¿¿¿Identifier
7273¿ExpressionStatement¿¿7722¿¿¿¿{"start":{"line":329,"column":11},"end":{"line":341,"column":5},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿ExpressionStatement
7274¿AssignmentExpression¿=¿7722¿¿¿¿{"start":{"line":329,"column":11},"end":{"line":341,"column":5},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿AssignmentExpression
7275¿MemberExpression¿¿7722¿¿¿¿{"start":{"line":329,"column":11},"end":{"line":341,"column":5},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿MemberExpression
7276¿Identifier¿¿7722¿v807¿¿¿¿¿Identifier
7277¿Identifier¿¿7722¿index¿¿¿{"start":{"line":334,"column":8},"end":{"line":334,"column":13},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
7278¿Identifier¿¿7722¿v788¿¿¿¿¿Identifier
7279¿ExpressionStatement¿¿7722¿¿¿¿{"start":{"line":329,"column":11},"end":{"line":341,"column":5},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿ExpressionStatement
7280¿AssignmentExpression¿=¿7722¿¿¿¿{"start":{"line":329,"column":11},"end":{"line":341,"column":5},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿AssignmentExpression
7281¿MemberExpression¿¿7722¿¿¿¿{"start":{"line":329,"column":11},"end":{"line":341,"column":5},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿MemberExpression
7282¿Identifier¿¿7722¿v807¿¿¿¿¿Identifier
7283¿Identifier¿¿7722¿tags¿¿¿{"start":{"line":335,"column":8},"end":{"line":335,"column":12},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
7284¿Identifier¿¿7722¿v792¿¿¿¿¿Identifier
7285¿ExpressionStatement¿¿7722¿¿¿¿{"start":{"line":329,"column":11},"end":{"line":341,"column":5},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿ExpressionStatement
7286¿AssignmentExpression¿=¿7722¿¿¿¿{"start":{"line":329,"column":11},"end":{"line":341,"column":5},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿AssignmentExpression
7287¿MemberExpression¿¿7722¿¿¿¿{"start":{"line":329,"column":11},"end":{"line":341,"column":5},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿MemberExpression
7288¿Identifier¿¿7722¿v807¿¿¿¿¿Identifier
7289¿Identifier¿¿7722¿defaultTag¿¿¿{"start":{"line":336,"column":8},"end":{"line":336,"column":18},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
7290¿Identifier¿¿7722¿v793¿¿¿¿¿Identifier
7291¿ExpressionStatement¿¿7722¿¿¿¿{"start":{"line":329,"column":11},"end":{"line":341,"column":5},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿ExpressionStatement
7292¿AssignmentExpression¿=¿7722¿¿¿¿{"start":{"line":329,"column":11},"end":{"line":341,"column":5},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿AssignmentExpression
7293¿MemberExpression¿¿7722¿¿¿¿{"start":{"line":329,"column":11},"end":{"line":341,"column":5},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿MemberExpression
7294¿Identifier¿¿7722¿v807¿¿¿¿¿Identifier
7295¿Identifier¿¿7722¿prefixes¿¿¿{"start":{"line":337,"column":8},"end":{"line":337,"column":16},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
7296¿Identifier¿¿7722¿v803¿¿¿¿¿Identifier
7297¿ExpressionStatement¿¿7722¿¿¿¿{"start":{"line":329,"column":11},"end":{"line":341,"column":5},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿ExpressionStatement
7298¿AssignmentExpression¿=¿7722¿¿¿¿{"start":{"line":329,"column":11},"end":{"line":341,"column":5},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿AssignmentExpression
7299¿MemberExpression¿¿7722¿¿¿¿{"start":{"line":329,"column":11},"end":{"line":341,"column":5},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿MemberExpression
7300¿Identifier¿¿7722¿v807¿¿¿¿¿Identifier
7301¿Identifier¿¿7722¿logger¿¿¿{"start":{"line":339,"column":8},"end":{"line":339,"column":14},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
7302¿Identifier¿¿7722¿v806¿¿¿¿¿Identifier
7303¿ExpressionStatement¿¿7722¿¿¿¿{"start":{"line":329,"column":11},"end":{"line":341,"column":5},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿ExpressionStatement
7304¿AssignmentExpression¿=¿7722¿¿¿¿{"start":{"line":329,"column":11},"end":{"line":341,"column":5},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿AssignmentExpression
7305¿MemberExpression¿¿7722¿¿¿¿{"start":{"line":329,"column":11},"end":{"line":341,"column":5},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿MemberExpression
7306¿Identifier¿¿7722¿v807¿¿¿¿¿Identifier
7307¿Identifier¿¿7722¿opts¿¿¿{"start":{"line":340,"column":8},"end":{"line":340,"column":12},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
7308¿Identifier¿¿7722¿opts¿¿¿{"start":{"line":340,"column":8},"end":{"line":340,"column":12},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
7309¿ReturnStatement¿¿7722¿¿¿¿{"start":{"line":329,"column":4},"end":{"line":341,"column":6},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿ReturnStatement
7310¿Identifier¿¿7722¿v807¿¿¿¿¿Identifier
7311¿BlockStatement¿¿7722¿¿¿¿{"start":{"line":327,"column":34},"end":{"line":342,"column":1},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿BlockStatement
7312¿VariableDeclarator¿¿7585¿$parseFile¿¿¿{"start":{"line":343,"column":6},"end":{"line":353,"column":1},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿VariableDeclarator
7313¿ArrowFunctionExpression¿¿7585¿¿¿¿{"start":{"line":343,"column":19},"end":{"line":353,"column":1},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿ArrowFunctionExpression
7314¿Identifier¿¿0¿path$1¿¿¿{"start":{"line":343,"column":20},"end":{"line":343,"column":26},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
7315¿Identifier¿¿0¿ctx¿¿¿{"start":{"line":343,"column":28},"end":{"line":343,"column":31},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
7316¿VariableDeclarator¿¿7725¿$ctx¿¿¿{"start":{"line":344,"column":10},"end":{"line":344,"column":33},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿VariableDeclarator
7317¿CallExpression¿¿7725¿¿¿¿{"start":{"line":344,"column":17},"end":{"line":344,"column":33},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿CallExpression
7318¿Identifier¿¿7725¿initContext¿¿¿{"start":{"line":344,"column":17},"end":{"line":344,"column":28},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
7319¿Identifier¿¿7725¿ctx¿¿¿{"start":{"line":344,"column":29},"end":{"line":344,"column":32},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
7320¿VariableDeclarator¿¿7725¿v808¿¿¿{"start":{"line":345,"column":38},"end":{"line":345,"column":46},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿VariableDeclarator
7321¿MemberExpression¿¿7725¿¿¿¿{"start":{"line":345,"column":38},"end":{"line":345,"column":46},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿MemberExpression
7322¿Identifier¿¿7725¿$ctx¿¿¿{"start":{"line":345,"column":38},"end":{"line":345,"column":42},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
7323¿Identifier¿¿7725¿cwd¿¿¿{"start":{"line":345,"column":43},"end":{"line":345,"column":46},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
7324¿ExpressionStatement¿¿7725¿¿¿¿{"start":{"line":345,"column":4},"end":{"line":345,"column":55},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿ExpressionStatement
7325¿AssignmentExpression¿=¿7725¿¿¿¿{"start":{"line":345,"column":4},"end":{"line":345,"column":55},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿AssignmentExpression
7326¿Identifier¿¿7725¿path$1¿¿¿{"start":{"line":345,"column":4},"end":{"line":345,"column":55},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
7327¿CallExpression¿¿7725¿¿¿¿{"start":{"line":345,"column":25},"end":{"line":345,"column":55},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿CallExpression
7328¿MemberExpression¿¿7725¿¿¿¿{"start":{"line":345,"column":25},"end":{"line":345,"column":37},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿MemberExpression
7329¿Identifier¿¿7725¿path¿¿¿{"start":{"line":345,"column":25},"end":{"line":345,"column":29},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
7330¿Identifier¿¿7725¿resolve¿¿¿{"start":{"line":345,"column":30},"end":{"line":345,"column":37},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
7331¿Identifier¿¿7725¿v808¿¿¿¿¿Identifier
7332¿Identifier¿¿7725¿path$1¿¿¿{"start":{"line":345,"column":48},"end":{"line":345,"column":54},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
7333¿ExpressionStatement¿¿7725¿¿¿¿{"start":{"line":345,"column":4},"end":{"line":345,"column":56},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿ExpressionStatement
7334¿AssignmentExpression¿=¿7725¿¿¿¿{"start":{"line":345,"column":4},"end":{"line":345,"column":55},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿AssignmentExpression
7335¿MemberExpression¿¿7725¿¿¿¿{"start":{"line":345,"column":4},"end":{"line":345,"column":13},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿MemberExpression
7336¿Identifier¿¿7725¿$ctx¿¿¿{"start":{"line":345,"column":4},"end":{"line":345,"column":8},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
7337¿Identifier¿¿7725¿file¿¿¿{"start":{"line":345,"column":9},"end":{"line":345,"column":13},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
7338¿Identifier¿¿7725¿path$1¿¿¿{"start":{"line":345,"column":16},"end":{"line":345,"column":22},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
7339¿VariableDeclarator¿¿7725¿v809¿¿¿{"start":{"line":346,"column":8},"end":{"line":346,"column":18},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿VariableDeclarator
7340¿MemberExpression¿¿7725¿¿¿¿{"start":{"line":346,"column":8},"end":{"line":346,"column":18},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿MemberExpression
7341¿Identifier¿¿7725¿$ctx¿¿¿{"start":{"line":346,"column":8},"end":{"line":346,"column":12},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
7342¿Identifier¿¿7725¿files¿¿¿{"start":{"line":346,"column":13},"end":{"line":346,"column":18},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
7343¿VariableDeclarator¿¿7725¿v810¿¿¿{"start":{"line":346,"column":8},"end":{"line":346,"column":35},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿VariableDeclarator
7344¿CallExpression¿¿7725¿¿¿¿{"start":{"line":346,"column":8},"end":{"line":346,"column":35},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿CallExpression
7345¿MemberExpression¿¿7725¿¿¿¿{"start":{"line":346,"column":8},"end":{"line":346,"column":27},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿MemberExpression
7346¿Identifier¿¿7725¿v809¿¿¿¿¿Identifier
7347¿Identifier¿¿7725¿includes¿¿¿{"start":{"line":346,"column":19},"end":{"line":346,"column":27},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
7348¿Identifier¿¿7725¿path$1¿¿¿{"start":{"line":346,"column":28},"end":{"line":346,"column":34},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
7349¿IfStatement¿¿7725¿¿¿¿{"start":{"line":346,"column":4},"end":{"line":349,"column":5},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿IfStatement
7350¿Identifier¿¿7725¿v810¿¿¿¿¿Identifier
7351¿VariableDeclarator¿¿7725¿v811¿¿¿{"start":{"line":347,"column":8},"end":{"line":347,"column":19},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿VariableDeclarator
7352¿MemberExpression¿¿7725¿¿¿¿{"start":{"line":347,"column":8},"end":{"line":347,"column":19},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿MemberExpression
7353¿Identifier¿¿7725¿$ctx¿¿¿{"start":{"line":347,"column":8},"end":{"line":347,"column":12},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
7354¿Identifier¿¿7725¿logger¿¿¿{"start":{"line":347,"column":13},"end":{"line":347,"column":19},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
7355¿VariableDeclarator¿¿7725¿v812¿¿¿{"start":{"line":347,"column":8},"end":{"line":347,"column":69},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿VariableDeclarator
7356¿CallExpression¿¿7725¿¿¿¿{"start":{"line":347,"column":8},"end":{"line":347,"column":69},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿CallExpression
7357¿MemberExpression¿¿7725¿¿¿¿{"start":{"line":347,"column":8},"end":{"line":347,"column":24},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿MemberExpression
7358¿Identifier¿¿7725¿v811¿¿¿¿¿Identifier
7359¿Identifier¿¿7725¿warn¿¿¿{"start":{"line":347,"column":20},"end":{"line":347,"column":24},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
7360¿Literal¿string¿7725¿¿'file already processed, skipping:'¿¿{"start":{"line":347,"column":25},"end":{"line":347,"column":60},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Literal
7361¿Identifier¿¿7725¿path$1¿¿¿{"start":{"line":347,"column":62},"end":{"line":347,"column":68},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
7362¿ExpressionStatement¿¿7725¿¿¿¿{"start":{"line":347,"column":8},"end":{"line":347,"column":70},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿ExpressionStatement
7363¿Identifier¿¿7725¿v812¿¿¿¿¿Identifier
7364¿ReturnStatement¿¿7725¿¿¿¿{"start":{"line":348,"column":8},"end":{"line":348,"column":20},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿ReturnStatement
7365¿Identifier¿¿7725¿$ctx¿¿¿{"start":{"line":348,"column":15},"end":{"line":348,"column":19},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
7366¿BlockStatement¿¿7725¿¿¿¿{"start":{"line":346,"column":37},"end":{"line":349,"column":5},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿BlockStatement
7367¿VariableDeclarator¿¿7725¿v813¿¿¿{"start":{"line":350,"column":4},"end":{"line":350,"column":14},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿VariableDeclarator
7368¿MemberExpression¿¿7725¿¿¿¿{"start":{"line":350,"column":4},"end":{"line":350,"column":14},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿MemberExpression
7369¿Identifier¿¿7725¿$ctx¿¿¿{"start":{"line":350,"column":4},"end":{"line":350,"column":8},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
7370¿Identifier¿¿7725¿files¿¿¿{"start":{"line":350,"column":9},"end":{"line":350,"column":14},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
7371¿VariableDeclarator¿¿7725¿v814¿¿¿{"start":{"line":350,"column":4},"end":{"line":350,"column":27},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿VariableDeclarator
7372¿CallExpression¿¿7725¿¿¿¿{"start":{"line":350,"column":4},"end":{"line":350,"column":27},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿CallExpression
7373¿MemberExpression¿¿7725¿¿¿¿{"start":{"line":350,"column":4},"end":{"line":350,"column":19},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿MemberExpression
7374¿Identifier¿¿7725¿v813¿¿¿¿¿Identifier
7375¿Identifier¿¿7725¿push¿¿¿{"start":{"line":350,"column":15},"end":{"line":350,"column":19},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
7376¿Identifier¿¿7725¿path$1¿¿¿{"start":{"line":350,"column":20},"end":{"line":350,"column":26},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿Identifier
7377¿ExpressionStatement¿¿7725¿¿¿¿{"start":{"line":350,"column":4},"end":{"line":350,"column":28},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿ExpressionStatement
7378¿Identifier¿¿7725¿v814¿¿¿¿¿Identifier
7379¿VariableDeclarator¿¿7725¿v815¿¿¿{"start":{"line":351,"column":4},"end":{"line":351,"column":15},"fname":"/datasets/secbench-dataset/CWE-78/thi.ng-egf_0.3.0/src/index.js"}¿¿VariableDeclarator
