Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
15326¿Program¿¿-1¿¿¿¿{"start":{"line":9,"column":0},"end":{"line":1714,"column":26},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Program
24633¿VariableDeclarator¿¿27747¿v3355¿¿¿{"start":{"line":1365,"column":45},"end":{"line":1365,"column":57},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿VariableDeclarator
24634¿CallExpression¿¿27747¿¿¿¿{"start":{"line":1365,"column":45},"end":{"line":1365,"column":57},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿CallExpression
24635¿MemberExpression¿¿27747¿¿¿¿{"start":{"line":1365,"column":45},"end":{"line":1365,"column":55},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿MemberExpression
24636¿Identifier¿¿27747¿files¿¿¿{"start":{"line":1365,"column":45},"end":{"line":1365,"column":50},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Identifier
24637¿Identifier¿¿27747¿trim¿¿¿{"start":{"line":1365,"column":51},"end":{"line":1365,"column":55},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Identifier
24638¿VariableDeclarator¿¿27747¿v3356¿¿¿{"start":{"line":1365,"column":45},"end":{"line":1365,"column":64},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿VariableDeclarator
24639¿MemberExpression¿¿27747¿¿¿¿{"start":{"line":1365,"column":45},"end":{"line":1365,"column":64},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿MemberExpression
24640¿Identifier¿¿27747¿v3355¿¿¿¿¿Identifier
24641¿Identifier¿¿27747¿length¿¿¿{"start":{"line":1365,"column":58},"end":{"line":1365,"column":64},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Identifier
24642¿VariableDeclarator¿¿27747¿v3357¿¿¿{"start":{"line":1365,"column":45},"end":{"line":1365,"column":68},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿VariableDeclarator
24643¿BinaryExpression¿>¿27747¿¿¿¿{"start":{"line":1365,"column":45},"end":{"line":1365,"column":68},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿BinaryExpression
24644¿Identifier¿¿27747¿v3356¿¿¿¿¿Identifier
24645¿Literal¿number¿27747¿¿0¿¿{"start":{"line":1365,"column":67},"end":{"line":1365,"column":68},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Literal
24646¿VariableDeclarator¿¿27747¿v3358¿¿¿{"start":{"line":1365,"column":16},"end":{"line":1365,"column":68},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿VariableDeclarator
24647¿LogicalExpression¿&&¿27747¿¿¿¿{"start":{"line":1365,"column":16},"end":{"line":1365,"column":68},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿LogicalExpression
24648¿Identifier¿¿27747¿v3354¿¿¿¿¿Identifier
24649¿Identifier¿¿27747¿v3357¿¿¿¿¿Identifier
24650¿IfStatement¿¿27747¿¿¿¿{"start":{"line":1365,"column":12},"end":{"line":1367,"column":13},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿IfStatement
24651¿Identifier¿¿27747¿v3358¿¿¿¿¿Identifier
24652¿VariableDeclarator¿¿27747¿v3359¿¿¿{"start":{"line":1366,"column":24},"end":{"line":1366,"column":36},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿VariableDeclarator
24653¿CallExpression¿¿27747¿¿¿¿{"start":{"line":1366,"column":24},"end":{"line":1366,"column":36},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿CallExpression
24654¿MemberExpression¿¿27747¿¿¿¿{"start":{"line":1366,"column":24},"end":{"line":1366,"column":34},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿MemberExpression
24655¿Identifier¿¿27747¿files¿¿¿{"start":{"line":1366,"column":24},"end":{"line":1366,"column":29},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Identifier
24656¿Identifier¿¿27747¿trim¿¿¿{"start":{"line":1366,"column":30},"end":{"line":1366,"column":34},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Identifier
24657¿VariableDeclarator¿¿27747¿v3360¿¿¿{"start":{"line":1366,"column":24},"end":{"line":1366,"column":47},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿VariableDeclarator
24658¿CallExpression¿¿27747¿¿¿¿{"start":{"line":1366,"column":24},"end":{"line":1366,"column":47},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿CallExpression
24659¿MemberExpression¿¿27747¿¿¿¿{"start":{"line":1366,"column":24},"end":{"line":1366,"column":42},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿MemberExpression
24660¿Identifier¿¿27747¿v3359¿¿¿¿¿Identifier
24661¿Identifier¿¿27747¿split¿¿¿{"start":{"line":1366,"column":37},"end":{"line":1366,"column":42},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Identifier
24662¿Literal¿string¿27747¿¿','¿¿{"start":{"line":1366,"column":43},"end":{"line":1366,"column":46},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Literal
24663¿VariableDeclarator¿¿27747¿v3362¿¿¿{"start":{"line":1366,"column":52},"end":{"line":1366,"column":65},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿VariableDeclarator
24664¿ArrowFunctionExpression¿¿27747¿¿¿¿{"start":{"line":1366,"column":52},"end":{"line":1366,"column":65},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿ArrowFunctionExpression
24665¿Identifier¿¿0¿v¿¿¿{"start":{"line":1366,"column":52},"end":{"line":1366,"column":53},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Identifier
24666¿VariableDeclarator¿¿27848¿v3361¿¿¿{"start":{"line":1366,"column":57},"end":{"line":1366,"column":65},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿VariableDeclarator
24667¿CallExpression¿¿27848¿¿¿¿{"start":{"line":1366,"column":57},"end":{"line":1366,"column":65},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿CallExpression
24668¿MemberExpression¿¿27848¿¿¿¿{"start":{"line":1366,"column":57},"end":{"line":1366,"column":63},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿MemberExpression
24669¿Identifier¿¿27848¿v¿¿¿{"start":{"line":1366,"column":57},"end":{"line":1366,"column":58},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Identifier
24670¿Identifier¿¿27848¿trim¿¿¿{"start":{"line":1366,"column":59},"end":{"line":1366,"column":63},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Identifier
24671¿ReturnStatement¿¿27848¿¿¿¿¿¿ReturnStatement
24672¿Identifier¿¿27848¿v3361¿¿¿¿¿Identifier
24673¿BlockStatement¿¿27848¿¿¿¿¿¿BlockStatement
24674¿ExpressionStatement¿¿27747¿¿¿¿{"start":{"line":1366,"column":16},"end":{"line":1366,"column":67},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿ExpressionStatement
24675¿AssignmentExpression¿=¿27747¿¿¿¿{"start":{"line":1366,"column":16},"end":{"line":1366,"column":66},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿AssignmentExpression
24676¿Identifier¿¿27747¿files¿¿¿{"start":{"line":1366,"column":16},"end":{"line":1366,"column":21},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Identifier
24677¿CallExpression¿¿27747¿¿¿¿{"start":{"line":1366,"column":24},"end":{"line":1366,"column":66},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿CallExpression
24678¿MemberExpression¿¿27747¿¿¿¿{"start":{"line":1366,"column":24},"end":{"line":1366,"column":51},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿MemberExpression
24679¿Identifier¿¿27747¿v3360¿¿¿¿¿Identifier
24680¿Identifier¿¿27747¿map¿¿¿{"start":{"line":1366,"column":48},"end":{"line":1366,"column":51},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Identifier
24681¿Identifier¿¿27747¿v3362¿¿¿¿¿Identifier
24682¿BlockStatement¿¿27747¿¿¿¿{"start":{"line":1365,"column":70},"end":{"line":1367,"column":13},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿BlockStatement
24683¿VariableDeclarator¿¿27747¿v3363¿¿¿{"start":{"line":1370,"column":16},"end":{"line":1370,"column":36},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿VariableDeclarator
24684¿CallExpression¿¿27747¿¿¿¿{"start":{"line":1370,"column":16},"end":{"line":1370,"column":36},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿CallExpression
24685¿MemberExpression¿¿27747¿¿¿¿{"start":{"line":1370,"column":16},"end":{"line":1370,"column":29},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿MemberExpression
24686¿Identifier¿¿27747¿Array¿¿¿{"start":{"line":1370,"column":16},"end":{"line":1370,"column":21},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Identifier
24687¿Identifier¿¿27747¿isArray¿¿¿{"start":{"line":1370,"column":22},"end":{"line":1370,"column":29},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Identifier
24688¿Identifier¿¿27747¿files¿¿¿{"start":{"line":1370,"column":30},"end":{"line":1370,"column":35},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Identifier
24689¿IfStatement¿¿27747¿¿¿¿{"start":{"line":1370,"column":12},"end":{"line":1385,"column":13},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿IfStatement
24690¿Identifier¿¿27747¿v3363¿¿¿¿¿Identifier
24691¿ExpressionStatement¿¿27747¿¿¿¿{"start":{"line":1372,"column":16},"end":{"line":1372,"column":46},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿ExpressionStatement
24692¿AssignmentExpression¿=¿27747¿¿¿¿{"start":{"line":1372,"column":16},"end":{"line":1372,"column":45},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿AssignmentExpression
24693¿Identifier¿¿27747¿orig_num_files¿¿¿{"start":{"line":1372,"column":16},"end":{"line":1372,"column":30},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Identifier
24694¿MemberExpression¿¿27747¿¿¿¿{"start":{"line":1372,"column":33},"end":{"line":1372,"column":45},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿MemberExpression
24695¿Identifier¿¿27747¿files¿¿¿{"start":{"line":1372,"column":33},"end":{"line":1372,"column":38},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Identifier
24696¿Identifier¿¿27747¿length¿¿¿{"start":{"line":1372,"column":39},"end":{"line":1372,"column":45},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Identifier
24697¿VariableDeclarator¿¿27747¿v3366¿¿¿{"start":{"line":1375,"column":37},"end":{"line":1375,"column":45},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿VariableDeclarator
24698¿ArrowFunctionExpression¿¿27747¿¿¿¿{"start":{"line":1375,"column":37},"end":{"line":1375,"column":45},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿ArrowFunctionExpression
24699¿Identifier¿¿0¿v¿¿¿{"start":{"line":1375,"column":37},"end":{"line":1375,"column":38},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Identifier
24700¿VariableDeclarator¿¿27851¿v3364¿¿¿{"start":{"line":1375,"column":43},"end":{"line":1375,"column":45},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿VariableDeclarator
24701¿UnaryExpression¿!¿27851¿¿¿¿{"start":{"line":1375,"column":43},"end":{"line":1375,"column":45},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿UnaryExpression
24702¿Identifier¿¿27851¿v¿¿¿{"start":{"line":1375,"column":44},"end":{"line":1375,"column":45},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Identifier
24703¿VariableDeclarator¿¿27851¿v3365¿¿¿{"start":{"line":1375,"column":42},"end":{"line":1375,"column":45},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿VariableDeclarator
24704¿UnaryExpression¿!¿27851¿¿¿¿{"start":{"line":1375,"column":42},"end":{"line":1375,"column":45},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿UnaryExpression
24705¿Identifier¿¿27851¿v3364¿¿¿¿¿Identifier
24706¿ReturnStatement¿¿27851¿¿¿¿¿¿ReturnStatement
24707¿Identifier¿¿27851¿v3365¿¿¿¿¿Identifier
24708¿BlockStatement¿¿27851¿¿¿¿¿¿BlockStatement
24709¿VariableDeclarator¿¿27747¿v3367¿¿¿{"start":{"line":1375,"column":24},"end":{"line":1375,"column":46},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿VariableDeclarator
24710¿CallExpression¿¿27747¿¿¿¿{"start":{"line":1375,"column":24},"end":{"line":1375,"column":46},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿CallExpression
24711¿MemberExpression¿¿27747¿¿¿¿{"start":{"line":1375,"column":24},"end":{"line":1375,"column":36},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿MemberExpression
24712¿Identifier¿¿27747¿files¿¿¿{"start":{"line":1375,"column":24},"end":{"line":1375,"column":29},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Identifier
24713¿Identifier¿¿27747¿filter¿¿¿{"start":{"line":1375,"column":30},"end":{"line":1375,"column":36},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Identifier
24714¿Identifier¿¿27747¿v3366¿¿¿¿¿Identifier
24715¿VariableDeclarator¿¿27747¿v3370¿¿¿{"start":{"line":1375,"column":54},"end":{"line":1375,"column":80},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿VariableDeclarator
24716¿ArrowFunctionExpression¿¿27747¿¿¿¿{"start":{"line":1375,"column":54},"end":{"line":1375,"column":80},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿ArrowFunctionExpression
24717¿Identifier¿¿0¿v¿¿¿{"start":{"line":1375,"column":54},"end":{"line":1375,"column":55},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Identifier
24718¿VariableDeclarator¿¿27853¿v3368¿¿¿{"start":{"line":1375,"column":59},"end":{"line":1375,"column":67},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿VariableDeclarator
24719¿UnaryExpression¿typeof¿27853¿¿¿¿{"start":{"line":1375,"column":59},"end":{"line":1375,"column":67},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿UnaryExpression
24720¿Identifier¿¿27853¿v¿¿¿{"start":{"line":1375,"column":66},"end":{"line":1375,"column":67},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Identifier
24721¿VariableDeclarator¿¿27853¿v3369¿¿¿{"start":{"line":1375,"column":59},"end":{"line":1375,"column":80},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿VariableDeclarator
24722¿BinaryExpression¿===¿27853¿¿¿¿{"start":{"line":1375,"column":59},"end":{"line":1375,"column":80},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿BinaryExpression
24723¿Identifier¿¿27853¿v3368¿¿¿¿¿Identifier
24724¿Literal¿string¿27853¿¿'string'¿¿{"start":{"line":1375,"column":72},"end":{"line":1375,"column":80},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Literal
24725¿ReturnStatement¿¿27853¿¿¿¿¿¿ReturnStatement
24726¿Identifier¿¿27853¿v3369¿¿¿¿¿Identifier
24727¿BlockStatement¿¿27853¿¿¿¿¿¿BlockStatement
24728¿ExpressionStatement¿¿27747¿¿¿¿{"start":{"line":1375,"column":16},"end":{"line":1375,"column":82},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿ExpressionStatement
24729¿AssignmentExpression¿=¿27747¿¿¿¿{"start":{"line":1375,"column":16},"end":{"line":1375,"column":81},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿AssignmentExpression
24730¿Identifier¿¿27747¿files¿¿¿{"start":{"line":1375,"column":16},"end":{"line":1375,"column":21},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Identifier
24731¿CallExpression¿¿27747¿¿¿¿{"start":{"line":1375,"column":24},"end":{"line":1375,"column":81},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿CallExpression
24732¿MemberExpression¿¿27747¿¿¿¿{"start":{"line":1375,"column":24},"end":{"line":1375,"column":53},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿MemberExpression
24733¿Identifier¿¿27747¿v3367¿¿¿¿¿Identifier
24734¿Identifier¿¿27747¿filter¿¿¿{"start":{"line":1375,"column":47},"end":{"line":1375,"column":53},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Identifier
24735¿Identifier¿¿27747¿v3370¿¿¿¿¿Identifier
24736¿VariableDeclarator¿¿27747¿v3371¿¿¿{"start":{"line":1378,"column":20},"end":{"line":1378,"column":32},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿VariableDeclarator
24737¿MemberExpression¿¿27747¿¿¿¿{"start":{"line":1378,"column":20},"end":{"line":1378,"column":32},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿MemberExpression
24738¿Identifier¿¿27747¿files¿¿¿{"start":{"line":1378,"column":20},"end":{"line":1378,"column":25},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Identifier
24739¿Identifier¿¿27747¿length¿¿¿{"start":{"line":1378,"column":26},"end":{"line":1378,"column":32},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Identifier
24740¿VariableDeclarator¿¿27747¿v3372¿¿¿{"start":{"line":1378,"column":20},"end":{"line":1378,"column":49},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿VariableDeclarator
24741¿BinaryExpression¿<¿27747¿¿¿¿{"start":{"line":1378,"column":20},"end":{"line":1378,"column":49},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿BinaryExpression
24742¿Identifier¿¿27747¿v3371¿¿¿¿¿Identifier
24743¿Identifier¿¿27747¿orig_num_files¿¿¿{"start":{"line":1378,"column":35},"end":{"line":1378,"column":49},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Identifier
24744¿IfStatement¿¿27747¿¿¿¿{"start":{"line":1378,"column":16},"end":{"line":1384,"column":17},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿IfStatement
24745¿Identifier¿¿27747¿v3372¿¿¿¿¿Identifier
24746¿VariableDeclarator¿¿27747¿v3373¿¿¿{"start":{"line":1379,"column":62},"end":{"line":1379,"column":74},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿VariableDeclarator
24747¿MemberExpression¿¿27747¿¿¿¿{"start":{"line":1379,"column":62},"end":{"line":1379,"column":74},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿MemberExpression
24748¿Identifier¿¿27747¿files¿¿¿{"start":{"line":1379,"column":62},"end":{"line":1379,"column":67},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Identifier
24749¿Identifier¿¿27747¿length¿¿¿{"start":{"line":1379,"column":68},"end":{"line":1379,"column":74},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿Identifier
24750¿VariableDeclarator¿¿27747¿v3374¿¿¿{"start":{"line":1379,"column":50},"end":{"line":1379,"column":91},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿VariableDeclarator
24751¿ObjectExpression¿¿27747¿¿¿¿{"start":{"line":1379,"column":50},"end":{"line":1379,"column":91},"fname":"/datasets/secbench-dataset/CWE-78/clamscan_1.2.0/src/index.js"}¿¿ObjectExpression
