Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
3297¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":642,"column":28},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Program
5471¿ExpressionStatement¿¿5769¿¿¿¿{"start":{"line":594,"column":16},"end":{"line":594,"column":35},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿ExpressionStatement
5472¿Identifier¿¿5769¿v545¿¿¿¿¿Identifier
5473¿BlockStatement¿¿5769¿¿¿¿{"start":{"line":593,"column":23},"end":{"line":595,"column":13},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿BlockStatement
5474¿VariableDeclarator¿¿5769¿v546¿¿¿{"start":{"line":596,"column":16},"end":{"line":596,"column":32},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿VariableDeclarator
5475¿CallExpression¿¿5769¿¿¿¿{"start":{"line":596,"column":16},"end":{"line":596,"column":32},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿CallExpression
5476¿MemberExpression¿¿5769¿¿¿¿{"start":{"line":596,"column":16},"end":{"line":596,"column":25},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿MemberExpression
5477¿Identifier¿¿5769¿args¿¿¿{"start":{"line":596,"column":16},"end":{"line":596,"column":20},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Identifier
5478¿Identifier¿¿5769¿push¿¿¿{"start":{"line":596,"column":21},"end":{"line":596,"column":25},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Identifier
5479¿Literal¿string¿5769¿¿'run'¿¿{"start":{"line":596,"column":26},"end":{"line":596,"column":31},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Literal
5480¿ExpressionStatement¿¿5769¿¿¿¿{"start":{"line":596,"column":16},"end":{"line":596,"column":33},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿ExpressionStatement
5481¿Identifier¿¿5769¿v546¿¿¿¿¿Identifier
5482¿BlockStatement¿¿5769¿¿¿¿{"start":{"line":595,"column":19},"end":{"line":597,"column":13},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿BlockStatement
5483¿IfStatement¿¿5769¿¿¿¿{"start":{"line":599,"column":12},"end":{"line":603,"column":13},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿IfStatement
5484¿Identifier¿¿5769¿isWindows¿¿¿{"start":{"line":599,"column":16},"end":{"line":599,"column":25},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Identifier
5485¿VariableDeclarator¿¿5769¿v547¿¿¿{"start":{"line":600,"column":16},"end":{"line":600,"column":90},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿VariableDeclarator
5486¿CallExpression¿¿5769¿¿¿¿{"start":{"line":600,"column":16},"end":{"line":600,"column":90},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿CallExpression
5487¿MemberExpression¿¿5769¿¿¿¿{"start":{"line":600,"column":16},"end":{"line":600,"column":25},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿MemberExpression
5488¿Identifier¿¿5769¿args¿¿¿{"start":{"line":600,"column":16},"end":{"line":600,"column":20},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Identifier
5489¿Identifier¿¿5769¿push¿¿¿{"start":{"line":600,"column":21},"end":{"line":600,"column":25},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Identifier
5490¿Literal¿string¿5769¿¿'--exe'¿¿{"start":{"line":600,"column":26},"end":{"line":600,"column":33},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Literal
5491¿Literal¿string¿5769¿¿'cmd.exe'¿¿{"start":{"line":600,"column":35},"end":{"line":600,"column":44},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Literal
5492¿Literal¿string¿5769¿¿'--'¿¿{"start":{"line":600,"column":46},"end":{"line":600,"column":50},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Literal
5493¿Literal¿string¿5769¿¿'cmd.exe'¿¿{"start":{"line":600,"column":63},"end":{"line":600,"column":72},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Literal
5494¿Literal¿string¿5769¿¿'/c'¿¿{"start":{"line":600,"column":85},"end":{"line":600,"column":89},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Literal
5495¿ExpressionStatement¿¿5769¿¿¿¿{"start":{"line":600,"column":16},"end":{"line":600,"column":91},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿ExpressionStatement
5496¿Identifier¿¿5769¿v547¿¿¿¿¿Identifier
5497¿BlockStatement¿¿5769¿¿¿¿{"start":{"line":599,"column":27},"end":{"line":601,"column":13},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿BlockStatement
5498¿VariableDeclarator¿¿5769¿v548¿¿¿{"start":{"line":602,"column":16},"end":{"line":602,"column":90},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿VariableDeclarator
5499¿CallExpression¿¿5769¿¿¿¿{"start":{"line":602,"column":16},"end":{"line":602,"column":90},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿CallExpression
5500¿MemberExpression¿¿5769¿¿¿¿{"start":{"line":602,"column":16},"end":{"line":602,"column":25},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿MemberExpression
5501¿Identifier¿¿5769¿args¿¿¿{"start":{"line":602,"column":16},"end":{"line":602,"column":20},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Identifier
5502¿Identifier¿¿5769¿push¿¿¿{"start":{"line":602,"column":21},"end":{"line":602,"column":25},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Identifier
5503¿Literal¿string¿5769¿¿'--exe'¿¿{"start":{"line":602,"column":26},"end":{"line":602,"column":33},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Literal
5504¿Literal¿string¿5769¿¿'/bin/sh'¿¿{"start":{"line":602,"column":35},"end":{"line":602,"column":44},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Literal
5505¿Literal¿string¿5769¿¿'--'¿¿{"start":{"line":602,"column":46},"end":{"line":602,"column":50},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Literal
5506¿Literal¿string¿5769¿¿'/bin/sh'¿¿{"start":{"line":602,"column":63},"end":{"line":602,"column":72},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Literal
5507¿Literal¿string¿5769¿¿'-c'¿¿{"start":{"line":602,"column":85},"end":{"line":602,"column":89},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Literal
5508¿ExpressionStatement¿¿5769¿¿¿¿{"start":{"line":602,"column":16},"end":{"line":602,"column":91},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿ExpressionStatement
5509¿Identifier¿¿5769¿v548¿¿¿¿¿Identifier
5510¿BlockStatement¿¿5769¿¿¿¿{"start":{"line":601,"column":19},"end":{"line":603,"column":13},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿BlockStatement
5511¿VariableDeclarator¿¿5769¿v549¿¿¿{"start":{"line":605,"column":22},"end":{"line":605,"column":31},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿VariableDeclarator
5512¿BinaryExpression¿+¿5769¿¿¿¿{"start":{"line":605,"column":22},"end":{"line":605,"column":31},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿BinaryExpression
5513¿Identifier¿¿5769¿cmd¿¿¿{"start":{"line":605,"column":22},"end":{"line":605,"column":25},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Identifier
5514¿Literal¿string¿5769¿¿' '¿¿{"start":{"line":605,"column":28},"end":{"line":605,"column":31},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Literal
5515¿VariableDeclarator¿¿5769¿v550¿¿¿{"start":{"line":605,"column":34},"end":{"line":605,"column":50},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿VariableDeclarator
5516¿CallExpression¿¿5769¿¿¿¿{"start":{"line":605,"column":34},"end":{"line":605,"column":50},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿CallExpression
5517¿MemberExpression¿¿5769¿¿¿¿{"start":{"line":605,"column":34},"end":{"line":605,"column":45},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿MemberExpression
5518¿Identifier¿¿5769¿params¿¿¿{"start":{"line":605,"column":34},"end":{"line":605,"column":40},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Identifier
5519¿Identifier¿¿5769¿join¿¿¿{"start":{"line":605,"column":41},"end":{"line":605,"column":45},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Identifier
5520¿Literal¿string¿5769¿¿' '¿¿{"start":{"line":605,"column":46},"end":{"line":605,"column":49},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Literal
5521¿VariableDeclarator¿¿5769¿v551¿¿¿{"start":{"line":605,"column":22},"end":{"line":605,"column":50},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿VariableDeclarator
5522¿BinaryExpression¿+¿5769¿¿¿¿{"start":{"line":605,"column":22},"end":{"line":605,"column":50},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿BinaryExpression
5523¿Identifier¿¿5769¿v549¿¿¿¿¿Identifier
5524¿Identifier¿¿5769¿v550¿¿¿¿¿Identifier
5525¿VariableDeclarator¿¿5769¿v552¿¿¿{"start":{"line":605,"column":12},"end":{"line":605,"column":51},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿VariableDeclarator
5526¿CallExpression¿¿5769¿¿¿¿{"start":{"line":605,"column":12},"end":{"line":605,"column":51},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿CallExpression
5527¿MemberExpression¿¿5769¿¿¿¿{"start":{"line":605,"column":12},"end":{"line":605,"column":21},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿MemberExpression
5528¿Identifier¿¿5769¿args¿¿¿{"start":{"line":605,"column":12},"end":{"line":605,"column":16},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Identifier
5529¿Identifier¿¿5769¿push¿¿¿{"start":{"line":605,"column":17},"end":{"line":605,"column":21},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Identifier
5530¿Identifier¿¿5769¿v551¿¿¿¿¿Identifier
5531¿ExpressionStatement¿¿5769¿¿¿¿{"start":{"line":605,"column":12},"end":{"line":605,"column":52},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿ExpressionStatement
5532¿Identifier¿¿5769¿v552¿¿¿¿¿Identifier
5533¿VariableDeclarator¿¿5769¿v553¿¿¿{"start":{"line":607,"column":19},"end":{"line":607,"column":42},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿VariableDeclarator
5534¿CallExpression¿¿5769¿¿¿¿{"start":{"line":607,"column":19},"end":{"line":607,"column":42},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿CallExpression
5535¿MemberExpression¿¿5769¿¿¿¿{"start":{"line":607,"column":19},"end":{"line":607,"column":36},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿MemberExpression
5536¿Identifier¿¿5769¿VBoxManage¿¿¿{"start":{"line":607,"column":19},"end":{"line":607,"column":29},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Identifier
5537¿Identifier¿¿5769¿manage¿¿¿{"start":{"line":607,"column":30},"end":{"line":607,"column":36},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Identifier
5538¿Identifier¿¿5769¿args¿¿¿{"start":{"line":607,"column":37},"end":{"line":607,"column":41},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Identifier
5539¿ReturnStatement¿¿5769¿¿¿¿{"start":{"line":607,"column":12},"end":{"line":607,"column":43},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿ReturnStatement
5540¿Identifier¿¿5769¿v553¿¿¿¿¿Identifier
5541¿BlockStatement¿¿5769¿¿¿¿{"start":{"line":578,"column":30},"end":{"line":608,"column":9},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿BlockStatement
5542¿VariableDeclarator¿¿5767¿v555¿¿¿{"start":{"line":576,"column":11},"end":{"line":608,"column":10},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿VariableDeclarator
5543¿CallExpression¿¿5767¿¿¿¿{"start":{"line":576,"column":11},"end":{"line":608,"column":10},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿CallExpression
5544¿MemberExpression¿¿5767¿¿¿¿{"start":{"line":576,"column":11},"end":{"line":578,"column":13},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿MemberExpression
5545¿Identifier¿¿5767¿v536¿¿¿¿¿Identifier
5546¿Identifier¿¿5767¿then¿¿¿{"start":{"line":578,"column":9},"end":{"line":578,"column":13},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Identifier
5547¿Identifier¿¿5767¿v554¿¿¿¿¿Identifier
5548¿ReturnStatement¿¿5767¿¿¿¿{"start":{"line":576,"column":4},"end":{"line":608,"column":11},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿ReturnStatement
5549¿Identifier¿¿5767¿v555¿¿¿¿¿Identifier
5550¿BlockStatement¿¿5767¿¿¿¿{"start":{"line":574,"column":80},"end":{"line":609,"column":1},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿BlockStatement
5551¿ExpressionStatement¿¿5643¿¿¿¿{"start":{"line":574,"column":0},"end":{"line":609,"column":2},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿ExpressionStatement
5552¿AssignmentExpression¿=¿5643¿¿¿¿{"start":{"line":574,"column":0},"end":{"line":609,"column":1},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿AssignmentExpression
5553¿MemberExpression¿¿5643¿¿¿¿{"start":{"line":574,"column":0},"end":{"line":574,"column":19},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿MemberExpression
5554¿Identifier¿¿5643¿VBoxManage¿¿¿{"start":{"line":574,"column":0},"end":{"line":574,"column":10},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Identifier
5555¿Identifier¿¿5643¿execOnVm¿¿¿{"start":{"line":574,"column":11},"end":{"line":574,"column":19},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Identifier
5556¿Identifier¿¿5643¿v556¿¿¿¿¿Identifier
5557¿VariableDeclarator¿exported¿5643¿v562¿¿¿{"start":{"line":618,"column":0},"end":{"line":640,"column":1},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿VariableDeclarator
5558¿FunctionExpression¿¿5643¿anon¿¿¿{"start":{"line":618,"column":22},"end":{"line":640,"column":1},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿FunctionExpression
5559¿Identifier¿¿0¿vmname¿¿¿{"start":{"line":618,"column":32},"end":{"line":618,"column":38},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Identifier
5560¿Identifier¿¿0¿username¿¿¿{"start":{"line":618,"column":40},"end":{"line":618,"column":48},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Identifier
5561¿Identifier¿¿0¿password¿¿¿{"start":{"line":618,"column":50},"end":{"line":618,"column":58},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Identifier
5562¿Identifier¿¿0¿taskName¿¿¿{"start":{"line":618,"column":60},"end":{"line":618,"column":68},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Identifier
5563¿VariableDeclarator¿¿5775¿v557¿¿¿{"start":{"line":620,"column":11},"end":{"line":620,"column":31},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿VariableDeclarator
5564¿CallExpression¿¿5775¿¿¿¿{"start":{"line":620,"column":11},"end":{"line":620,"column":31},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿CallExpression
5565¿MemberExpression¿¿5775¿¿¿¿{"start":{"line":620,"column":11},"end":{"line":620,"column":23},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿MemberExpression
5566¿ThisExpression¿¿5775¿¿¿¿{"start":{"line":620,"column":11},"end":{"line":620,"column":15},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿ThisExpression
5567¿Identifier¿¿5775¿getInfo¿¿¿{"start":{"line":620,"column":16},"end":{"line":620,"column":23},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Identifier
5568¿Identifier¿¿5775¿vmname¿¿¿{"start":{"line":620,"column":24},"end":{"line":620,"column":30},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Identifier
5569¿VariableDeclarator¿¿5775¿v560¿¿¿{"start":{"line":621,"column":14},"end":{"line":639,"column":9},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿VariableDeclarator
5570¿FunctionExpression¿¿5775¿anon¿¿¿{"start":{"line":621,"column":14},"end":{"line":639,"column":9},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿FunctionExpression
5571¿Identifier¿¿0¿info¿¿¿{"start":{"line":621,"column":24},"end":{"line":621,"column":28},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Identifier
5572¿VariableDeclarator¿¿5777¿path¿¿¿{"start":{"line":623,"column":16},"end":{"line":623,"column":20},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿VariableDeclarator
5573¿VariableDeclarator¿¿5777¿params¿¿¿{"start":{"line":623,"column":22},"end":{"line":623,"column":28},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿VariableDeclarator
5574¿VariableDeclarator¿¿5777¿v558¿¿¿{"start":{"line":625,"column":44},"end":{"line":625,"column":58},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿VariableDeclarator
5575¿MemberExpression¿computed¿5777¿¿¿¿{"start":{"line":625,"column":44},"end":{"line":625,"column":58},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿MemberExpression
5576¿Identifier¿¿5777¿info¿¿¿{"start":{"line":625,"column":44},"end":{"line":625,"column":48},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Identifier
5577¿Literal¿string¿5777¿¿'ostype'¿¿{"start":{"line":625,"column":49},"end":{"line":625,"column":57},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Literal
5578¿VariableDeclarator¿¿5777¿isWindows¿¿¿{"start":{"line":625,"column":16},"end":{"line":625,"column":59},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿VariableDeclarator
5579¿CallExpression¿¿5777¿¿¿¿{"start":{"line":625,"column":28},"end":{"line":625,"column":59},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿CallExpression
5580¿MemberExpression¿¿5777¿¿¿¿{"start":{"line":625,"column":28},"end":{"line":625,"column":43},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿MemberExpression
5581¿Literal¿object¿5777¿¿/windows/i¿¿{"start":{"line":625,"column":28},"end":{"line":625,"column":38},"fname":"/datasets/secbench-dataset/CWE-78/vboxmanage.js_1.0.6/src/index.js"}¿¿Literal
