Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
2614¿Program¿¿-1¿¿¿¿{"start":{"line":10,"column":0},"end":{"line":583,"column":38},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿Program
4297¿Identifier¿¿4591¿prototype¿¿¿{"start":{"line":526,"column":14},"end":{"line":526,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿Identifier
4298¿VariableDeclarator¿¿4591¿v460¿¿¿{"start":{"line":526,"column":0},"end":{"line":581,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿VariableDeclarator
4299¿FunctionExpression¿¿4591¿anon¿¿¿{"start":{"line":526,"column":38},"end":{"line":581,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿FunctionExpression
4300¿Identifier¿¿0¿param¿¿¿{"start":{"line":526,"column":48},"end":{"line":526,"column":53},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿Identifier
4301¿VariableDeclarator¿¿4684¿output¿¿¿{"start":{"line":527,"column":8},"end":{"line":527,"column":37},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿VariableDeclarator
4302¿CallExpression¿¿4684¿¿¿¿{"start":{"line":527,"column":17},"end":{"line":527,"column":37},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿CallExpression
4303¿MemberExpression¿¿4684¿¿¿¿{"start":{"line":527,"column":17},"end":{"line":527,"column":30},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿MemberExpression
4304¿ThisExpression¿¿4684¿¿¿¿{"start":{"line":527,"column":17},"end":{"line":527,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿ThisExpression
4305¿Identifier¿¿4684¿getParam¿¿¿{"start":{"line":527,"column":22},"end":{"line":527,"column":30},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿Identifier
4306¿Identifier¿¿4684¿param¿¿¿{"start":{"line":527,"column":31},"end":{"line":527,"column":36},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿Identifier
4307¿VariableDeclarator¿¿4684¿self¿¿¿{"start":{"line":528,"column":8},"end":{"line":528,"column":19},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿VariableDeclarator
4308¿ThisExpression¿¿4684¿¿¿¿{"start":{"line":528,"column":15},"end":{"line":528,"column":19},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿ThisExpression
4309¿VariableDeclarator¿¿4684¿block¿¿¿{"start":{"line":529,"column":8},"end":{"line":529,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿VariableDeclarator
4310¿VariableDeclarator¿¿4684¿key¿¿¿{"start":{"line":530,"column":8},"end":{"line":530,"column":11},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿VariableDeclarator
4311¿VariableDeclarator¿¿4684¿refParams¿¿¿{"start":{"line":531,"column":8},"end":{"line":531,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿VariableDeclarator
4312¿VariableDeclarator¿¿4684¿refParam¿¿¿{"start":{"line":532,"column":8},"end":{"line":532,"column":16},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿VariableDeclarator
4313¿VariableDeclarator¿¿4684¿references¿¿¿{"start":{"line":533,"column":8},"end":{"line":533,"column":18},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿VariableDeclarator
4314¿VariableDeclarator¿¿4684¿v426¿¿¿{"start":{"line":535,"column":8},"end":{"line":535,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿VariableDeclarator
4315¿UnaryExpression¿typeof¿4684¿¿¿¿{"start":{"line":535,"column":8},"end":{"line":535,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿UnaryExpression
4316¿Identifier¿¿4684¿output¿¿¿{"start":{"line":535,"column":15},"end":{"line":535,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿Identifier
4317¿VariableDeclarator¿¿4684¿v427¿¿¿{"start":{"line":535,"column":8},"end":{"line":535,"column":37},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿VariableDeclarator
4318¿BinaryExpression¿!==¿4684¿¿¿¿{"start":{"line":535,"column":8},"end":{"line":535,"column":37},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿BinaryExpression
4319¿Identifier¿¿4684¿v426¿¿¿¿¿Identifier
4320¿Literal¿string¿4684¿¿'undefined'¿¿{"start":{"line":535,"column":26},"end":{"line":535,"column":37},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿Literal
4321¿IfStatement¿¿4684¿¿¿¿{"start":{"line":535,"column":4},"end":{"line":579,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿IfStatement
4322¿Identifier¿¿4684¿v427¿¿¿¿¿Identifier
4323¿VariableDeclarator¿¿4684¿v428¿¿¿{"start":{"line":536,"column":12},"end":{"line":536,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿VariableDeclarator
4324¿UnaryExpression¿typeof¿4684¿¿¿¿{"start":{"line":536,"column":12},"end":{"line":536,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿UnaryExpression
4325¿Identifier¿¿4684¿output¿¿¿{"start":{"line":536,"column":19},"end":{"line":536,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿Identifier
4326¿VariableDeclarator¿¿4684¿v429¿¿¿{"start":{"line":536,"column":12},"end":{"line":536,"column":38},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿VariableDeclarator
4327¿BinaryExpression¿===¿4684¿¿¿¿{"start":{"line":536,"column":12},"end":{"line":536,"column":38},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿BinaryExpression
4328¿Identifier¿¿4684¿v428¿¿¿¿¿Identifier
4329¿Literal¿string¿4684¿¿'object'¿¿{"start":{"line":536,"column":30},"end":{"line":536,"column":38},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿Literal
4330¿IfStatement¿¿4684¿¿¿¿{"start":{"line":536,"column":8},"end":{"line":538,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿IfStatement
4331¿Identifier¿¿4684¿v429¿¿¿¿¿Identifier
4332¿ExpressionStatement¿¿4684¿¿¿¿{"start":{"line":537,"column":12},"end":{"line":537,"column":38},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿ExpressionStatement
4333¿AssignmentExpression¿=¿4684¿¿¿¿{"start":{"line":537,"column":12},"end":{"line":537,"column":37},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿AssignmentExpression
4334¿Identifier¿¿4684¿output¿¿¿{"start":{"line":537,"column":12},"end":{"line":537,"column":18},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿Identifier
4335¿CallExpression¿¿4684¿¿¿¿{"start":{"line":537,"column":21},"end":{"line":537,"column":37},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿CallExpression
4336¿Identifier¿¿4684¿deepCopy¿¿¿{"start":{"line":537,"column":21},"end":{"line":537,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿Identifier
4337¿Identifier¿¿4684¿output¿¿¿{"start":{"line":537,"column":30},"end":{"line":537,"column":36},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿Identifier
4338¿BlockStatement¿¿4684¿¿¿¿{"start":{"line":536,"column":40},"end":{"line":538,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿BlockStatement
4339¿IfStatement¿¿4684¿¿¿¿{"start":{"line":539,"column":8},"end":{"line":543,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿IfStatement
4340¿Identifier¿¿4684¿param¿¿¿{"start":{"line":539,"column":12},"end":{"line":539,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿Identifier
4341¿ExpressionStatement¿¿4684¿¿¿¿{"start":{"line":540,"column":12},"end":{"line":540,"column":37},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿ExpressionStatement
4342¿AssignmentExpression¿=¿4684¿¿¿¿{"start":{"line":540,"column":12},"end":{"line":540,"column":36},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿AssignmentExpression
4343¿Identifier¿¿4684¿param¿¿¿{"start":{"line":540,"column":12},"end":{"line":540,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿Identifier
4344¿CallExpression¿¿4684¿¿¿¿{"start":{"line":540,"column":20},"end":{"line":540,"column":36},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿CallExpression
4345¿MemberExpression¿¿4684¿¿¿¿{"start":{"line":540,"column":20},"end":{"line":540,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿MemberExpression
4346¿Identifier¿¿4684¿param¿¿¿{"start":{"line":540,"column":20},"end":{"line":540,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿Identifier
4347¿Identifier¿¿4684¿split¿¿¿{"start":{"line":540,"column":26},"end":{"line":540,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿Identifier
4348¿Literal¿string¿4684¿¿'.'¿¿{"start":{"line":540,"column":32},"end":{"line":540,"column":35},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿Literal
4349¿ExpressionStatement¿¿4684¿¿¿¿{"start":{"line":541,"column":12},"end":{"line":541,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿ExpressionStatement
4350¿AssignmentExpression¿=¿4684¿¿¿¿{"start":{"line":541,"column":12},"end":{"line":541,"column":28},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿AssignmentExpression
4351¿Identifier¿¿4684¿block¿¿¿{"start":{"line":541,"column":12},"end":{"line":541,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿Identifier
4352¿MemberExpression¿computed¿4684¿¿¿¿{"start":{"line":541,"column":20},"end":{"line":541,"column":28},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿MemberExpression
4353¿Identifier¿¿4684¿param¿¿¿{"start":{"line":541,"column":20},"end":{"line":541,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿Identifier
4354¿Literal¿number¿4684¿¿0¿¿{"start":{"line":541,"column":26},"end":{"line":541,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿Literal
4355¿ExpressionStatement¿¿4684¿¿¿¿{"start":{"line":542,"column":12},"end":{"line":542,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿ExpressionStatement
4356¿AssignmentExpression¿=¿4684¿¿¿¿{"start":{"line":542,"column":12},"end":{"line":542,"column":26},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿AssignmentExpression
4357¿Identifier¿¿4684¿key¿¿¿{"start":{"line":542,"column":12},"end":{"line":542,"column":15},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿Identifier
4358¿MemberExpression¿computed¿4684¿¿¿¿{"start":{"line":542,"column":18},"end":{"line":542,"column":26},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿MemberExpression
4359¿Identifier¿¿4684¿param¿¿¿{"start":{"line":542,"column":18},"end":{"line":542,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿Identifier
4360¿Literal¿number¿4684¿¿1¿¿{"start":{"line":542,"column":24},"end":{"line":542,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿Literal
4361¿BlockStatement¿¿4684¿¿¿¿{"start":{"line":539,"column":19},"end":{"line":543,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿BlockStatement
4362¿VariableDeclarator¿¿4684¿v430¿¿¿{"start":{"line":546,"column":12},"end":{"line":546,"column":24},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿VariableDeclarator
4363¿UnaryExpression¿typeof¿4684¿¿¿¿{"start":{"line":546,"column":12},"end":{"line":546,"column":24},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿UnaryExpression
4364¿Identifier¿¿4684¿block¿¿¿{"start":{"line":546,"column":19},"end":{"line":546,"column":24},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿Identifier
4365¿VariableDeclarator¿¿4684¿v431¿¿¿{"start":{"line":546,"column":12},"end":{"line":546,"column":40},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿VariableDeclarator
4366¿BinaryExpression¿===¿4684¿¿¿¿{"start":{"line":546,"column":12},"end":{"line":546,"column":40},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿BinaryExpression
4367¿Identifier¿¿4684¿v430¿¿¿¿¿Identifier
4368¿Literal¿string¿4684¿¿'undefined'¿¿{"start":{"line":546,"column":29},"end":{"line":546,"column":40},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿Literal
4369¿IfStatement¿¿4684¿¿¿¿{"start":{"line":546,"column":8},"end":{"line":578,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿IfStatement
4370¿Identifier¿¿4684¿v431¿¿¿¿¿Identifier
4371¿VariableDeclarator¿¿4684¿v432¿¿¿{"start":{"line":547,"column":12},"end":{"line":547,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿VariableDeclarator
4372¿CallExpression¿¿4684¿¿¿¿{"start":{"line":547,"column":12},"end":{"line":547,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿CallExpression
4373¿MemberExpression¿¿4684¿¿¿¿{"start":{"line":547,"column":12},"end":{"line":547,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿MemberExpression
4374¿Identifier¿¿4684¿Object¿¿¿{"start":{"line":547,"column":12},"end":{"line":547,"column":18},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿Identifier
4375¿Identifier¿¿4684¿keys¿¿¿{"start":{"line":547,"column":19},"end":{"line":547,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿Identifier
4376¿Identifier¿¿4684¿output¿¿¿{"start":{"line":547,"column":24},"end":{"line":547,"column":30},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿Identifier
4377¿VariableDeclarator¿¿4684¿v441¿¿¿{"start":{"line":547,"column":40},"end":{"line":551,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿VariableDeclarator
4378¿FunctionExpression¿¿4684¿anon¿¿¿{"start":{"line":547,"column":40},"end":{"line":551,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿FunctionExpression
4379¿Identifier¿¿0¿sBlock¿¿¿{"start":{"line":547,"column":50},"end":{"line":547,"column":56},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿Identifier
4380¿VariableDeclarator¿¿4688¿v433¿¿¿{"start":{"line":548,"column":28},"end":{"line":548,"column":42},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿VariableDeclarator
4381¿MemberExpression¿computed¿4688¿¿¿¿{"start":{"line":548,"column":28},"end":{"line":548,"column":42},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿MemberExpression
4382¿Identifier¿¿4688¿output¿¿¿{"start":{"line":548,"column":28},"end":{"line":548,"column":34},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿Identifier
4383¿Identifier¿¿4688¿sBlock¿¿¿{"start":{"line":548,"column":35},"end":{"line":548,"column":41},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿Identifier
4384¿VariableDeclarator¿¿4688¿v434¿¿¿{"start":{"line":548,"column":16},"end":{"line":548,"column":43},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿VariableDeclarator
4385¿CallExpression¿¿4688¿¿¿¿{"start":{"line":548,"column":16},"end":{"line":548,"column":43},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿CallExpression
4386¿MemberExpression¿¿4688¿¿¿¿{"start":{"line":548,"column":16},"end":{"line":548,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿MemberExpression
4387¿Identifier¿¿4688¿Object¿¿¿{"start":{"line":548,"column":16},"end":{"line":548,"column":22},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿Identifier
4388¿Identifier¿¿4688¿keys¿¿¿{"start":{"line":548,"column":23},"end":{"line":548,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿Identifier
4389¿Identifier¿¿4688¿v433¿¿¿¿¿Identifier
4390¿VariableDeclarator¿¿4688¿v439¿¿¿{"start":{"line":548,"column":52},"end":{"line":550,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿VariableDeclarator
4391¿FunctionExpression¿¿4688¿anon¿¿¿{"start":{"line":548,"column":52},"end":{"line":550,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿FunctionExpression
4392¿Identifier¿¿0¿sKey¿¿¿{"start":{"line":548,"column":62},"end":{"line":548,"column":66},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿Identifier
4393¿VariableDeclarator¿¿4690¿v436¿¿¿{"start":{"line":549,"column":60},"end":{"line":549,"column":72},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿VariableDeclarator
4394¿BinaryExpression¿+¿4690¿¿¿¿{"start":{"line":549,"column":60},"end":{"line":549,"column":72},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿BinaryExpression
4395¿Identifier¿¿4690¿sBlock¿¿¿{"start":{"line":549,"column":60},"end":{"line":549,"column":66},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿Identifier
4396¿Literal¿string¿4690¿¿'.'¿¿{"start":{"line":549,"column":69},"end":{"line":549,"column":72},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿Literal
4397¿VariableDeclarator¿¿4690¿v437¿¿¿{"start":{"line":549,"column":60},"end":{"line":549,"column":79},"fname":"/datasets/secbench-dataset/CWE-471/inireader_1.0.0/src/inireadercore.js"}¿¿VariableDeclarator
