Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
4342¿Program¿¿-1¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":419,"column":21},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Program
7287¿CallExpression¿¿7708¿¿¿¿{"start":{"line":382,"column":43},"end":{"line":382,"column":49},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿CallExpression
7288¿Identifier¿¿7708¿done¿¿¿{"start":{"line":382,"column":43},"end":{"line":382,"column":47},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
7289¿ReturnStatement¿¿7708¿¿¿¿{"start":{"line":382,"column":36},"end":{"line":382,"column":50},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿ReturnStatement
7290¿Identifier¿¿7708¿v875¿¿¿¿¿Identifier
7291¿BlockStatement¿¿7708¿¿¿¿¿¿BlockStatement
7292¿VariableDeclarator¿¿7708¿v878¿¿¿{"start":{"line":383,"column":35},"end":{"line":383,"column":78},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿VariableDeclarator
7293¿FunctionExpression¿¿7708¿anon¿¿¿{"start":{"line":383,"column":35},"end":{"line":383,"column":78},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿FunctionExpression
7294¿Identifier¿¿0¿file¿¿¿{"start":{"line":383,"column":44},"end":{"line":383,"column":48},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
7295¿VariableDeclarator¿¿7711¿v876¿¿¿{"start":{"line":383,"column":59},"end":{"line":383,"column":69},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿VariableDeclarator
7296¿BinaryExpression¿+¿7711¿¿¿¿{"start":{"line":383,"column":59},"end":{"line":383,"column":69},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿BinaryExpression
7297¿Literal¿string¿7711¿¿'''¿¿{"start":{"line":383,"column":59},"end":{"line":383,"column":62},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Literal
7298¿Identifier¿¿7711¿file¿¿¿{"start":{"line":383,"column":65},"end":{"line":383,"column":69},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
7299¿VariableDeclarator¿¿7711¿v877¿¿¿{"start":{"line":383,"column":59},"end":{"line":383,"column":75},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿VariableDeclarator
7300¿BinaryExpression¿+¿7711¿¿¿¿{"start":{"line":383,"column":59},"end":{"line":383,"column":75},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿BinaryExpression
7301¿Identifier¿¿7711¿v876¿¿¿¿¿Identifier
7302¿Literal¿string¿7711¿¿'''¿¿{"start":{"line":383,"column":72},"end":{"line":383,"column":75},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Literal
7303¿ReturnStatement¿¿7711¿¿¿¿{"start":{"line":383,"column":52},"end":{"line":383,"column":76},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿ReturnStatement
7304¿Identifier¿¿7711¿v877¿¿¿¿¿Identifier
7305¿BlockStatement¿¿7711¿¿¿¿{"start":{"line":383,"column":50},"end":{"line":383,"column":78},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿BlockStatement
7306¿VariableDeclarator¿¿7708¿v879¿¿¿{"start":{"line":383,"column":22},"end":{"line":383,"column":79},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿VariableDeclarator
7307¿CallExpression¿¿7708¿¿¿¿{"start":{"line":383,"column":22},"end":{"line":383,"column":79},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿CallExpression
7308¿MemberExpression¿¿7708¿¿¿¿{"start":{"line":383,"column":22},"end":{"line":383,"column":34},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿MemberExpression
7309¿Identifier¿¿7708¿toRemove¿¿¿{"start":{"line":383,"column":22},"end":{"line":383,"column":30},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
7310¿Identifier¿¿7708¿map¿¿¿{"start":{"line":383,"column":31},"end":{"line":383,"column":34},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
7311¿Identifier¿¿7708¿v878¿¿¿¿¿Identifier
7312¿VariableDeclarator¿¿7708¿v880¿¿¿{"start":{"line":383,"column":22},"end":{"line":383,"column":89},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿VariableDeclarator
7313¿CallExpression¿¿7708¿¿¿¿{"start":{"line":383,"column":22},"end":{"line":383,"column":89},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿CallExpression
7314¿MemberExpression¿¿7708¿¿¿¿{"start":{"line":383,"column":22},"end":{"line":383,"column":84},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿MemberExpression
7315¿Identifier¿¿7708¿v879¿¿¿¿¿Identifier
7316¿Identifier¿¿7708¿join¿¿¿{"start":{"line":383,"column":80},"end":{"line":383,"column":84},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
7317¿Literal¿string¿7708¿¿' '¿¿{"start":{"line":383,"column":85},"end":{"line":383,"column":88},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Literal
7318¿VariableDeclarator¿¿7708¿v881¿¿¿{"start":{"line":383,"column":14},"end":{"line":383,"column":89},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿VariableDeclarator
7319¿BinaryExpression¿+¿7708¿¿¿¿{"start":{"line":383,"column":14},"end":{"line":383,"column":89},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿BinaryExpression
7320¿Literal¿string¿7708¿¿'rm '¿¿{"start":{"line":383,"column":14},"end":{"line":383,"column":19},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Literal
7321¿Identifier¿¿7708¿v880¿¿¿¿¿Identifier
7322¿VariableDeclarator¿¿7708¿v882¿¿¿{"start":{"line":383,"column":10},"end":{"line":383,"column":100},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿VariableDeclarator
7323¿CallExpression¿¿7708¿¿¿¿{"start":{"line":383,"column":10},"end":{"line":383,"column":100},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿CallExpression
7324¿Identifier¿¿7708¿git¿¿¿{"start":{"line":383,"column":10},"end":{"line":383,"column":13},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
7325¿Identifier¿¿7708¿v881¿¿¿¿¿Identifier
7326¿Identifier¿¿7708¿repoPath¿¿¿{"start":{"line":383,"column":91},"end":{"line":383,"column":99},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
7327¿VariableDeclarator¿¿7708¿v883¿¿¿{"start":{"line":383,"column":10},"end":{"line":384,"column":25},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿VariableDeclarator
7328¿CallExpression¿¿7708¿¿¿¿{"start":{"line":383,"column":10},"end":{"line":384,"column":25},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿CallExpression
7329¿MemberExpression¿¿7708¿¿¿¿{"start":{"line":383,"column":10},"end":{"line":384,"column":19},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿MemberExpression
7330¿Identifier¿¿7708¿v882¿¿¿¿¿Identifier
7331¿Identifier¿¿7708¿always¿¿¿{"start":{"line":384,"column":13},"end":{"line":384,"column":19},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
7332¿Identifier¿¿7708¿done¿¿¿{"start":{"line":384,"column":20},"end":{"line":384,"column":24},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
7333¿VariableDeclarator¿¿7708¿v884¿¿¿{"start":{"line":383,"column":10},"end":{"line":385,"column":20},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿VariableDeclarator
7334¿CallExpression¿¿7708¿¿¿¿{"start":{"line":383,"column":10},"end":{"line":385,"column":20},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿CallExpression
7335¿MemberExpression¿¿7708¿¿¿¿{"start":{"line":383,"column":10},"end":{"line":385,"column":18},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿MemberExpression
7336¿Identifier¿¿7708¿v883¿¿¿¿¿Identifier
7337¿Identifier¿¿7708¿start¿¿¿{"start":{"line":385,"column":13},"end":{"line":385,"column":18},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
7338¿ExpressionStatement¿¿7708¿¿¿¿{"start":{"line":383,"column":10},"end":{"line":385,"column":21},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿ExpressionStatement
7339¿Identifier¿¿7708¿v884¿¿¿¿¿Identifier
7340¿BlockStatement¿¿7708¿¿¿¿{"start":{"line":381,"column":23},"end":{"line":386,"column":9},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿BlockStatement
7341¿VariableDeclarator¿¿7701¿v886¿¿¿{"start":{"line":374,"column":21},"end":{"line":387,"column":7},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿VariableDeclarator
7342¿ArrayExpression¿¿7701¿¿¿¿{"start":{"line":374,"column":21},"end":{"line":387,"column":7},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿ArrayExpression
7343¿Identifier¿¿7701¿v872¿¿¿¿¿Identifier
7344¿Identifier¿¿7701¿v885¿¿¿¿¿Identifier
7345¿VariableDeclarator¿¿7701¿v888¿¿¿{"start":{"line":387,"column":9},"end":{"line":389,"column":7},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿VariableDeclarator
7346¿FunctionExpression¿¿7701¿anon¿¿¿{"start":{"line":387,"column":9},"end":{"line":389,"column":7},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿FunctionExpression
7347¿Identifier¿¿0¿err¿¿¿{"start":{"line":387,"column":18},"end":{"line":387,"column":21},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
7348¿VariableDeclarator¿¿7713¿v887¿¿¿{"start":{"line":388,"column":8},"end":{"line":388,"column":27},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿VariableDeclarator
7349¿CallExpression¿¿7713¿¿¿¿{"start":{"line":388,"column":8},"end":{"line":388,"column":27},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿CallExpression
7350¿MemberExpression¿¿7713¿¿¿¿{"start":{"line":388,"column":8},"end":{"line":388,"column":22},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿MemberExpression
7351¿Identifier¿¿7713¿task¿¿¿{"start":{"line":388,"column":8},"end":{"line":388,"column":12},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
7352¿Identifier¿¿7713¿setResult¿¿¿{"start":{"line":388,"column":13},"end":{"line":388,"column":22},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
7353¿Identifier¿¿7713¿err¿¿¿{"start":{"line":388,"column":23},"end":{"line":388,"column":26},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
7354¿ExpressionStatement¿¿7713¿¿¿¿{"start":{"line":388,"column":8},"end":{"line":388,"column":28},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿ExpressionStatement
7355¿Identifier¿¿7713¿v887¿¿¿¿¿Identifier
7356¿BlockStatement¿¿7713¿¿¿¿{"start":{"line":387,"column":23},"end":{"line":389,"column":7},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿BlockStatement
7357¿VariableDeclarator¿¿7701¿v889¿¿¿{"start":{"line":374,"column":6},"end":{"line":389,"column":8},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿VariableDeclarator
7358¿CallExpression¿¿7701¿¿¿¿{"start":{"line":374,"column":6},"end":{"line":389,"column":8},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿CallExpression
7359¿MemberExpression¿¿7701¿¿¿¿{"start":{"line":374,"column":6},"end":{"line":374,"column":20},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿MemberExpression
7360¿Identifier¿¿7701¿async¿¿¿{"start":{"line":374,"column":6},"end":{"line":374,"column":11},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
7361¿Identifier¿¿7701¿parallel¿¿¿{"start":{"line":374,"column":12},"end":{"line":374,"column":20},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
7362¿Identifier¿¿7701¿v886¿¿¿¿¿Identifier
7363¿Identifier¿¿7701¿v888¿¿¿¿¿Identifier
7364¿ExpressionStatement¿¿7701¿¿¿¿{"start":{"line":374,"column":6},"end":{"line":389,"column":9},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿ExpressionStatement
7365¿Identifier¿¿7701¿v889¿¿¿¿¿Identifier
7366¿BlockStatement¿¿7701¿¿¿¿{"start":{"line":372,"column":18},"end":{"line":391,"column":5},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿BlockStatement
7367¿VariableDeclarator¿¿7694¿v891¿¿¿{"start":{"line":366,"column":4},"end":{"line":391,"column":6},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿VariableDeclarator
7368¿CallExpression¿¿7694¿¿¿¿{"start":{"line":366,"column":4},"end":{"line":391,"column":6},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿CallExpression
7369¿MemberExpression¿¿7694¿¿¿¿{"start":{"line":366,"column":4},"end":{"line":366,"column":13},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿MemberExpression
7370¿Identifier¿¿7694¿async¿¿¿{"start":{"line":366,"column":4},"end":{"line":366,"column":9},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
7371¿Identifier¿¿7694¿map¿¿¿{"start":{"line":366,"column":10},"end":{"line":366,"column":13},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
7372¿Identifier¿¿7694¿files¿¿¿{"start":{"line":366,"column":14},"end":{"line":366,"column":19},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
7373¿Identifier¿¿7694¿v859¿¿¿¿¿Identifier
7374¿Identifier¿¿7694¿v890¿¿¿¿¿Identifier
7375¿ExpressionStatement¿¿7694¿¿¿¿{"start":{"line":366,"column":4},"end":{"line":391,"column":7},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿ExpressionStatement
7376¿Identifier¿¿7694¿v891¿¿¿¿¿Identifier
7377¿VariableDeclarator¿¿7694¿v892¿¿¿{"start":{"line":392,"column":4},"end":{"line":392,"column":21},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿VariableDeclarator
7378¿CallExpression¿¿7694¿¿¿¿{"start":{"line":392,"column":4},"end":{"line":392,"column":21},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿CallExpression
7379¿MemberExpression¿¿7694¿¿¿¿{"start":{"line":392,"column":4},"end":{"line":392,"column":19},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿MemberExpression
7380¿Identifier¿¿7694¿task¿¿¿{"start":{"line":392,"column":4},"end":{"line":392,"column":8},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
7381¿Identifier¿¿7694¿setStarted¿¿¿{"start":{"line":392,"column":9},"end":{"line":392,"column":19},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
7382¿ExpressionStatement¿¿7694¿¿¿¿{"start":{"line":392,"column":4},"end":{"line":392,"column":22},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿ExpressionStatement
7383¿Identifier¿¿7694¿v892¿¿¿¿¿Identifier
7384¿BlockStatement¿¿7694¿¿¿¿{"start":{"line":364,"column":26},"end":{"line":393,"column":3},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿BlockStatement
7385¿ExpressionStatement¿¿7692¿¿¿¿{"start":{"line":364,"column":2},"end":{"line":393,"column":3},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿ExpressionStatement
7386¿AssignmentExpression¿=¿7692¿¿¿¿{"start":{"line":364,"column":2},"end":{"line":393,"column":3},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿AssignmentExpression
7387¿MemberExpression¿¿7692¿¿¿¿{"start":{"line":364,"column":2},"end":{"line":364,"column":12},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿MemberExpression
7388¿Identifier¿¿7692¿task¿¿¿{"start":{"line":364,"column":2},"end":{"line":364,"column":6},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
7389¿Identifier¿¿7692¿start¿¿¿{"start":{"line":364,"column":7},"end":{"line":364,"column":12},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
7390¿Identifier¿¿7692¿v893¿¿¿¿¿Identifier
7391¿ReturnStatement¿¿7692¿¿¿¿{"start":{"line":395,"column":2},"end":{"line":395,"column":14},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿ReturnStatement
7392¿Identifier¿¿7692¿task¿¿¿{"start":{"line":395,"column":9},"end":{"line":395,"column":13},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
7393¿BlockStatement¿¿7692¿¿¿¿{"start":{"line":361,"column":49},"end":{"line":396,"column":1},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿BlockStatement
7394¿ExpressionStatement¿¿7570¿¿¿¿{"start":{"line":361,"column":0},"end":{"line":396,"column":1},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿ExpressionStatement
7395¿AssignmentExpression¿=¿7570¿¿¿¿{"start":{"line":361,"column":0},"end":{"line":396,"column":1},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿AssignmentExpression
7396¿MemberExpression¿¿7570¿¿¿¿{"start":{"line":361,"column":0},"end":{"line":361,"column":20},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿MemberExpression
7397¿Identifier¿¿7570¿git¿¿¿{"start":{"line":361,"column":0},"end":{"line":361,"column":3},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
7398¿Identifier¿¿7570¿resolveConflicts¿¿¿{"start":{"line":361,"column":4},"end":{"line":361,"column":20},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
7399¿Identifier¿¿7570¿v894¿¿¿¿¿Identifier
7400¿VariableDeclarator¿¿7570¿v914¿¿¿{"start":{"line":398,"column":0},"end":{"line":417,"column":1},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿VariableDeclarator
7401¿FunctionExpression¿¿7570¿anon¿¿¿{"start":{"line":398,"column":23},"end":{"line":417,"column":1},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿FunctionExpression
7402¿Identifier¿¿0¿repoPath¿¿¿{"start":{"line":398,"column":32},"end":{"line":398,"column":40},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
7403¿VariableDeclarator¿¿7715¿task¿¿¿{"start":{"line":399,"column":6},"end":{"line":399,"column":26},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿VariableDeclarator
7404¿NewExpression¿¿7715¿¿¿¿{"start":{"line":399,"column":13},"end":{"line":399,"column":26},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿NewExpression
7405¿Identifier¿¿7715¿GitTask¿¿¿{"start":{"line":399,"column":17},"end":{"line":399,"column":24},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
7406¿VariableDeclarator¿¿7715¿v895¿¿¿{"start":{"line":400,"column":16},"end":{"line":400,"column":58},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿VariableDeclarator
7407¿CallExpression¿¿7715¿¿¿¿{"start":{"line":400,"column":16},"end":{"line":400,"column":58},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿CallExpression
7408¿Identifier¿¿7715¿git¿¿¿{"start":{"line":400,"column":16},"end":{"line":400,"column":19},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
7409¿Literal¿string¿7715¿¿'rev-parse --show-toplevel'¿¿{"start":{"line":400,"column":20},"end":{"line":400,"column":47},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Literal
7410¿Identifier¿¿7715¿repoPath¿¿¿{"start":{"line":400,"column":49},"end":{"line":400,"column":57},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
7411¿VariableDeclarator¿¿7715¿v896¿¿¿{"start":{"line":401,"column":10},"end":{"line":401,"column":24},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿VariableDeclarator
7412¿MemberExpression¿¿7715¿¿¿¿{"start":{"line":401,"column":10},"end":{"line":401,"column":24},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿MemberExpression
7413¿Identifier¿¿7715¿task¿¿¿{"start":{"line":401,"column":10},"end":{"line":401,"column":14},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
7414¿Identifier¿¿7715¿setResult¿¿¿{"start":{"line":401,"column":15},"end":{"line":401,"column":24},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿Identifier
7415¿VariableDeclarator¿¿7715¿v897¿¿¿{"start":{"line":400,"column":16},"end":{"line":401,"column":25},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿VariableDeclarator
7416¿CallExpression¿¿7715¿¿¿¿{"start":{"line":400,"column":16},"end":{"line":401,"column":25},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿CallExpression
7417¿MemberExpression¿¿7715¿¿¿¿{"start":{"line":400,"column":16},"end":{"line":401,"column":9},"fname":"/datasets/vulcan-dataset/CWE-78/40/src/git.js"}¿¿MemberExpression
