Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
2314¿Program¿¿-1¿¿¿¿{"start":{"line":2,"column":0},"end":{"line":349,"column":1},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Program
3859¿VariableDeclarator¿¿4112¿v398¿¿¿{"start":{"line":308,"column":16},"end":{"line":308,"column":28},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿VariableDeclarator
3860¿UnaryExpression¿typeof¿4112¿¿¿¿{"start":{"line":308,"column":16},"end":{"line":308,"column":28},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿UnaryExpression
3861¿Identifier¿¿4112¿child¿¿¿{"start":{"line":308,"column":23},"end":{"line":308,"column":28},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
3862¿VariableDeclarator¿¿4112¿v399¿¿¿{"start":{"line":308,"column":16},"end":{"line":308,"column":41},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿VariableDeclarator
3863¿BinaryExpression¿===¿4112¿¿¿¿{"start":{"line":308,"column":16},"end":{"line":308,"column":41},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿BinaryExpression
3864¿Identifier¿¿4112¿v398¿¿¿¿¿Identifier
3865¿Literal¿string¿4112¿¿'object'¿¿{"start":{"line":308,"column":33},"end":{"line":308,"column":41},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Literal
3866¿VariableDeclarator¿¿4112¿v400¿¿¿{"start":{"line":308,"column":45},"end":{"line":308,"column":59},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿VariableDeclarator
3867¿BinaryExpression¿!==¿4112¿¿¿¿{"start":{"line":308,"column":45},"end":{"line":308,"column":59},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿BinaryExpression
3868¿Identifier¿¿4112¿child¿¿¿{"start":{"line":308,"column":45},"end":{"line":308,"column":50},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
3869¿Literal¿object¿4112¿¿null¿¿{"start":{"line":308,"column":55},"end":{"line":308,"column":59},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Literal
3870¿VariableDeclarator¿¿4112¿v401¿¿¿{"start":{"line":308,"column":16},"end":{"line":308,"column":59},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿VariableDeclarator
3871¿LogicalExpression¿&&¿4112¿¿¿¿{"start":{"line":308,"column":16},"end":{"line":308,"column":59},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿LogicalExpression
3872¿Identifier¿¿4112¿v399¿¿¿¿¿Identifier
3873¿Identifier¿¿4112¿v400¿¿¿¿¿Identifier
3874¿IfStatement¿¿4112¿¿¿¿{"start":{"line":308,"column":12},"end":{"line":312,"column":13},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿IfStatement
3875¿Identifier¿¿4112¿v401¿¿¿¿¿Identifier
3876¿VariableDeclarator¿¿4112¿v402¿¿¿{"start":{"line":309,"column":20},"end":{"line":309,"column":44},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿VariableDeclarator
3877¿CallExpression¿¿4112¿¿¿¿{"start":{"line":309,"column":20},"end":{"line":309,"column":44},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿CallExpression
3878¿Identifier¿¿4112¿traverse¿¿¿{"start":{"line":309,"column":20},"end":{"line":309,"column":28},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
3879¿Identifier¿¿4112¿child¿¿¿{"start":{"line":309,"column":29},"end":{"line":309,"column":34},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
3880¿Identifier¿¿4112¿visitor¿¿¿{"start":{"line":309,"column":36},"end":{"line":309,"column":43},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
3881¿VariableDeclarator¿¿4112¿v403¿¿¿{"start":{"line":309,"column":20},"end":{"line":309,"column":54},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿VariableDeclarator
3882¿BinaryExpression¿===¿4112¿¿¿¿{"start":{"line":309,"column":20},"end":{"line":309,"column":54},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿BinaryExpression
3883¿Identifier¿¿4112¿v402¿¿¿¿¿Identifier
3884¿Literal¿boolean¿4112¿¿false¿¿{"start":{"line":309,"column":49},"end":{"line":309,"column":54},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Literal
3885¿IfStatement¿¿4112¿¿¿¿{"start":{"line":309,"column":16},"end":{"line":311,"column":17},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿IfStatement
3886¿Identifier¿¿4112¿v403¿¿¿¿¿Identifier
3887¿ReturnStatement¿¿4112¿¿¿¿{"start":{"line":310,"column":20},"end":{"line":310,"column":33},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿ReturnStatement
3888¿Literal¿boolean¿4112¿¿false¿¿{"start":{"line":310,"column":27},"end":{"line":310,"column":32},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Literal
3889¿BlockStatement¿¿4112¿¿¿¿{"start":{"line":309,"column":56},"end":{"line":311,"column":17},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿BlockStatement
3890¿BlockStatement¿¿4112¿¿¿¿{"start":{"line":308,"column":61},"end":{"line":312,"column":13},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿BlockStatement
3891¿BlockStatement¿¿4112¿¿¿¿{"start":{"line":306,"column":40},"end":{"line":313,"column":9},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿BlockStatement
3892¿BlockStatement¿¿4112¿¿¿¿{"start":{"line":305,"column":24},"end":{"line":314,"column":5},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿BlockStatement
3893¿BlockStatement¿¿4112¿¿¿¿{"start":{"line":295,"column":35},"end":{"line":315,"column":1},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿BlockStatement
3894¿VariableDeclarator¿¿4044¿hasSeajsConfig¿¿¿{"start":{"line":318,"column":0},"end":{"line":336,"column":1},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿VariableDeclarator
3895¿FunctionExpression¿¿4044¿anon¿¿¿{"start":{"line":318,"column":0},"end":{"line":336,"column":1},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿FunctionExpression
3896¿Identifier¿¿0¿node¿¿¿{"start":{"line":318,"column":24},"end":{"line":318,"column":28},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
3897¿VariableDeclarator¿¿4120¿callName¿¿¿{"start":{"line":319,"column":8},"end":{"line":319,"column":16},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿VariableDeclarator
3898¿VariableDeclarator¿¿4120¿v404¿¿¿{"start":{"line":320,"column":20},"end":{"line":320,"column":31},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿VariableDeclarator
3899¿MemberExpression¿¿4120¿¿¿¿{"start":{"line":320,"column":20},"end":{"line":320,"column":31},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿MemberExpression
3900¿Identifier¿¿4120¿node¿¿¿{"start":{"line":320,"column":20},"end":{"line":320,"column":24},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
3901¿Identifier¿¿4120¿callee¿¿¿{"start":{"line":320,"column":25},"end":{"line":320,"column":31},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
3902¿VariableDeclarator¿¿4120¿c¿¿¿{"start":{"line":320,"column":8},"end":{"line":320,"column":31},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿VariableDeclarator
3903¿LogicalExpression¿&&¿4120¿¿¿¿{"start":{"line":320,"column":12},"end":{"line":320,"column":31},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿LogicalExpression
3904¿Identifier¿¿4120¿node¿¿¿{"start":{"line":320,"column":12},"end":{"line":320,"column":16},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
3905¿Identifier¿¿4120¿v404¿¿¿¿¿Identifier
3906¿VariableDeclarator¿¿4120¿v405¿¿¿{"start":{"line":323,"column":8},"end":{"line":323,"column":17},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿VariableDeclarator
3907¿MemberExpression¿¿4120¿¿¿¿{"start":{"line":323,"column":8},"end":{"line":323,"column":17},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿MemberExpression
3908¿Identifier¿¿4120¿node¿¿¿{"start":{"line":323,"column":8},"end":{"line":323,"column":12},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
3909¿Identifier¿¿4120¿type¿¿¿{"start":{"line":323,"column":13},"end":{"line":323,"column":17},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
3910¿VariableDeclarator¿¿4120¿v406¿¿¿{"start":{"line":323,"column":8},"end":{"line":323,"column":38},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿VariableDeclarator
3911¿BinaryExpression¿===¿4120¿¿¿¿{"start":{"line":323,"column":8},"end":{"line":323,"column":38},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿BinaryExpression
3912¿Identifier¿¿4120¿v405¿¿¿¿¿Identifier
3913¿Literal¿string¿4120¿¿'CallExpression'¿¿{"start":{"line":323,"column":22},"end":{"line":323,"column":38},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Literal
3914¿VariableDeclarator¿¿4120¿v407¿¿¿{"start":{"line":322,"column":8},"end":{"line":323,"column":38},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿VariableDeclarator
3915¿LogicalExpression¿&&¿4120¿¿¿¿{"start":{"line":322,"column":8},"end":{"line":323,"column":38},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿LogicalExpression
3916¿Identifier¿¿4120¿node¿¿¿{"start":{"line":322,"column":8},"end":{"line":322,"column":12},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
3917¿Identifier¿¿4120¿v406¿¿¿¿¿Identifier
3918¿VariableDeclarator¿¿4120¿v408¿¿¿{"start":{"line":322,"column":8},"end":{"line":324,"column":9},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿VariableDeclarator
3919¿LogicalExpression¿&&¿4120¿¿¿¿{"start":{"line":322,"column":8},"end":{"line":324,"column":9},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿LogicalExpression
3920¿Identifier¿¿4120¿v407¿¿¿¿¿Identifier
3921¿Identifier¿¿4120¿c¿¿¿{"start":{"line":324,"column":8},"end":{"line":324,"column":9},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
3922¿VariableDeclarator¿¿4120¿v409¿¿¿{"start":{"line":325,"column":8},"end":{"line":325,"column":14},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿VariableDeclarator
3923¿MemberExpression¿¿4120¿¿¿¿{"start":{"line":325,"column":8},"end":{"line":325,"column":14},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿MemberExpression
3924¿Identifier¿¿4120¿c¿¿¿{"start":{"line":325,"column":8},"end":{"line":325,"column":9},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
3925¿Identifier¿¿4120¿type¿¿¿{"start":{"line":325,"column":10},"end":{"line":325,"column":14},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
3926¿VariableDeclarator¿¿4120¿v410¿¿¿{"start":{"line":325,"column":8},"end":{"line":325,"column":37},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿VariableDeclarator
3927¿BinaryExpression¿===¿4120¿¿¿¿{"start":{"line":325,"column":8},"end":{"line":325,"column":37},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿BinaryExpression
3928¿Identifier¿¿4120¿v409¿¿¿¿¿Identifier
3929¿Literal¿string¿4120¿¿'MemberExpression'¿¿{"start":{"line":325,"column":19},"end":{"line":325,"column":37},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Literal
3930¿VariableDeclarator¿¿4120¿v411¿¿¿{"start":{"line":322,"column":8},"end":{"line":325,"column":37},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿VariableDeclarator
3931¿LogicalExpression¿&&¿4120¿¿¿¿{"start":{"line":322,"column":8},"end":{"line":325,"column":37},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿LogicalExpression
3932¿Identifier¿¿4120¿v408¿¿¿¿¿Identifier
3933¿Identifier¿¿4120¿v410¿¿¿¿¿Identifier
3934¿VariableDeclarator¿¿4120¿v412¿¿¿{"start":{"line":326,"column":8},"end":{"line":326,"column":16},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿VariableDeclarator
3935¿MemberExpression¿¿4120¿¿¿¿{"start":{"line":326,"column":8},"end":{"line":326,"column":16},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿MemberExpression
3936¿Identifier¿¿4120¿c¿¿¿{"start":{"line":326,"column":8},"end":{"line":326,"column":9},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
3937¿Identifier¿¿4120¿object¿¿¿{"start":{"line":326,"column":10},"end":{"line":326,"column":16},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
3938¿VariableDeclarator¿¿4120¿v413¿¿¿{"start":{"line":322,"column":8},"end":{"line":326,"column":16},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿VariableDeclarator
3939¿LogicalExpression¿&&¿4120¿¿¿¿{"start":{"line":322,"column":8},"end":{"line":326,"column":16},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿LogicalExpression
3940¿Identifier¿¿4120¿v411¿¿¿¿¿Identifier
3941¿Identifier¿¿4120¿v412¿¿¿¿¿Identifier
3942¿VariableDeclarator¿¿4120¿v414¿¿¿{"start":{"line":327,"column":8},"end":{"line":327,"column":16},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿VariableDeclarator
3943¿MemberExpression¿¿4120¿¿¿¿{"start":{"line":327,"column":8},"end":{"line":327,"column":16},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿MemberExpression
3944¿Identifier¿¿4120¿c¿¿¿{"start":{"line":327,"column":8},"end":{"line":327,"column":9},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
3945¿Identifier¿¿4120¿object¿¿¿{"start":{"line":327,"column":10},"end":{"line":327,"column":16},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
3946¿VariableDeclarator¿¿4120¿v415¿¿¿{"start":{"line":327,"column":8},"end":{"line":327,"column":21},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿VariableDeclarator
3947¿MemberExpression¿¿4120¿¿¿¿{"start":{"line":327,"column":8},"end":{"line":327,"column":21},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿MemberExpression
3948¿Identifier¿¿4120¿v414¿¿¿¿¿Identifier
3949¿Identifier¿¿4120¿type¿¿¿{"start":{"line":327,"column":17},"end":{"line":327,"column":21},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
3950¿VariableDeclarator¿¿4120¿v416¿¿¿{"start":{"line":327,"column":8},"end":{"line":327,"column":38},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿VariableDeclarator
3951¿BinaryExpression¿===¿4120¿¿¿¿{"start":{"line":327,"column":8},"end":{"line":327,"column":38},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿BinaryExpression
3952¿Identifier¿¿4120¿v415¿¿¿¿¿Identifier
3953¿Literal¿string¿4120¿¿'Identifier'¿¿{"start":{"line":327,"column":26},"end":{"line":327,"column":38},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Literal
3954¿VariableDeclarator¿¿4120¿v417¿¿¿{"start":{"line":322,"column":8},"end":{"line":327,"column":38},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿VariableDeclarator
3955¿LogicalExpression¿&&¿4120¿¿¿¿{"start":{"line":322,"column":8},"end":{"line":327,"column":38},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿LogicalExpression
3956¿Identifier¿¿4120¿v413¿¿¿¿¿Identifier
3957¿Identifier¿¿4120¿v416¿¿¿¿¿Identifier
3958¿VariableDeclarator¿¿4120¿v418¿¿¿{"start":{"line":328,"column":8},"end":{"line":328,"column":16},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿VariableDeclarator
3959¿MemberExpression¿¿4120¿¿¿¿{"start":{"line":328,"column":8},"end":{"line":328,"column":16},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿MemberExpression
3960¿Identifier¿¿4120¿c¿¿¿{"start":{"line":328,"column":8},"end":{"line":328,"column":9},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
3961¿Identifier¿¿4120¿object¿¿¿{"start":{"line":328,"column":10},"end":{"line":328,"column":16},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
3962¿VariableDeclarator¿¿4120¿v419¿¿¿{"start":{"line":328,"column":8},"end":{"line":328,"column":21},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿VariableDeclarator
3963¿MemberExpression¿¿4120¿¿¿¿{"start":{"line":328,"column":8},"end":{"line":328,"column":21},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿MemberExpression
3964¿Identifier¿¿4120¿v418¿¿¿¿¿Identifier
3965¿Identifier¿¿4120¿name¿¿¿{"start":{"line":328,"column":17},"end":{"line":328,"column":21},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
3966¿VariableDeclarator¿¿4120¿v420¿¿¿{"start":{"line":328,"column":8},"end":{"line":328,"column":33},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿VariableDeclarator
3967¿BinaryExpression¿===¿4120¿¿¿¿{"start":{"line":328,"column":8},"end":{"line":328,"column":33},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿BinaryExpression
3968¿Identifier¿¿4120¿v419¿¿¿¿¿Identifier
3969¿Literal¿string¿4120¿¿'seajs'¿¿{"start":{"line":328,"column":26},"end":{"line":328,"column":33},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Literal
3970¿VariableDeclarator¿¿4120¿v421¿¿¿{"start":{"line":322,"column":8},"end":{"line":328,"column":33},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿VariableDeclarator
3971¿LogicalExpression¿&&¿4120¿¿¿¿{"start":{"line":322,"column":8},"end":{"line":328,"column":33},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿LogicalExpression
3972¿Identifier¿¿4120¿v417¿¿¿¿¿Identifier
3973¿Identifier¿¿4120¿v420¿¿¿¿¿Identifier
3974¿VariableDeclarator¿¿4120¿v422¿¿¿{"start":{"line":329,"column":8},"end":{"line":329,"column":18},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿VariableDeclarator
3975¿MemberExpression¿¿4120¿¿¿¿{"start":{"line":329,"column":8},"end":{"line":329,"column":18},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿MemberExpression
3976¿Identifier¿¿4120¿c¿¿¿{"start":{"line":329,"column":8},"end":{"line":329,"column":9},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
3977¿Identifier¿¿4120¿property¿¿¿{"start":{"line":329,"column":10},"end":{"line":329,"column":18},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
3978¿VariableDeclarator¿¿4120¿v423¿¿¿{"start":{"line":322,"column":8},"end":{"line":329,"column":18},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿VariableDeclarator
3979¿LogicalExpression¿&&¿4120¿¿¿¿{"start":{"line":322,"column":8},"end":{"line":329,"column":18},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿LogicalExpression
3980¿Identifier¿¿4120¿v421¿¿¿¿¿Identifier
3981¿Identifier¿¿4120¿v422¿¿¿¿¿Identifier
3982¿VariableDeclarator¿¿4120¿v424¿¿¿{"start":{"line":330,"column":8},"end":{"line":330,"column":18},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿VariableDeclarator
3983¿MemberExpression¿¿4120¿¿¿¿{"start":{"line":330,"column":8},"end":{"line":330,"column":18},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿MemberExpression
3984¿Identifier¿¿4120¿c¿¿¿{"start":{"line":330,"column":8},"end":{"line":330,"column":9},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
3985¿Identifier¿¿4120¿property¿¿¿{"start":{"line":330,"column":10},"end":{"line":330,"column":18},"fname":"/datasets/secbench-dataset/CWE-94/modjs_0.4.0/src/sea.js"}¿¿Identifier
