Id:ID¿Type¿SubType¿FunctionContext¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
5133¿Program¿¿-1¿¿¿¿{"start":{"line":6,"column":0},"end":{"line":769,"column":24},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿Program
8396¿Identifier¿¿9120¿v887¿¿¿¿¿Identifier
8397¿ExpressionStatement¿¿9120¿¿¿¿{"start":{"line":458,"column":8},"end":{"line":675,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿ExpressionStatement
8398¿AssignmentExpression¿=¿9120¿¿¿¿{"start":{"line":458,"column":8},"end":{"line":675,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿AssignmentExpression
8399¿MemberExpression¿¿9120¿¿¿¿{"start":{"line":458,"column":8},"end":{"line":675,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿MemberExpression
8400¿Identifier¿¿9120¿rv¿¿¿{"start":{"line":458,"column":8},"end":{"line":458,"column":10},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿Identifier
8401¿Identifier¿¿9120¿toString¿¿¿{"start":{"line":487,"column":4},"end":{"line":487,"column":12},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿Identifier
8402¿Identifier¿¿9120¿v893¿¿¿¿¿Identifier
8403¿ExpressionStatement¿¿9120¿¿¿¿{"start":{"line":458,"column":8},"end":{"line":675,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿ExpressionStatement
8404¿AssignmentExpression¿=¿9120¿¿¿¿{"start":{"line":458,"column":8},"end":{"line":675,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿AssignmentExpression
8405¿MemberExpression¿¿9120¿¿¿¿{"start":{"line":458,"column":8},"end":{"line":675,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿MemberExpression
8406¿Identifier¿¿9120¿rv¿¿¿{"start":{"line":458,"column":8},"end":{"line":458,"column":10},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿Identifier
8407¿Identifier¿¿9120¿getSchema¿¿¿{"start":{"line":502,"column":4},"end":{"line":502,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿Identifier
8408¿Identifier¿¿9120¿v897¿¿¿¿¿Identifier
8409¿ExpressionStatement¿¿9120¿¿¿¿{"start":{"line":458,"column":8},"end":{"line":675,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿ExpressionStatement
8410¿AssignmentExpression¿=¿9120¿¿¿¿{"start":{"line":458,"column":8},"end":{"line":675,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿AssignmentExpression
8411¿MemberExpression¿¿9120¿¿¿¿{"start":{"line":458,"column":8},"end":{"line":675,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿MemberExpression
8412¿Identifier¿¿9120¿rv¿¿¿{"start":{"line":458,"column":8},"end":{"line":458,"column":10},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿Identifier
8413¿Identifier¿¿9120¿getSchemaString¿¿¿{"start":{"line":509,"column":4},"end":{"line":509,"column":19},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿Identifier
8414¿Identifier¿¿9120¿v900¿¿¿¿¿Identifier
8415¿ExpressionStatement¿¿9120¿¿¿¿{"start":{"line":458,"column":8},"end":{"line":675,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿ExpressionStatement
8416¿AssignmentExpression¿=¿9120¿¿¿¿{"start":{"line":458,"column":8},"end":{"line":675,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿AssignmentExpression
8417¿MemberExpression¿¿9120¿¿¿¿{"start":{"line":458,"column":8},"end":{"line":675,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿MemberExpression
8418¿Identifier¿¿9120¿rv¿¿¿{"start":{"line":458,"column":8},"end":{"line":458,"column":10},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿Identifier
8419¿Identifier¿¿9120¿get¿¿¿{"start":{"line":517,"column":4},"end":{"line":517,"column":7},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿Identifier
8420¿Identifier¿¿9120¿v903¿¿¿¿¿Identifier
8421¿ExpressionStatement¿¿9120¿¿¿¿{"start":{"line":458,"column":8},"end":{"line":675,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿ExpressionStatement
8422¿AssignmentExpression¿=¿9120¿¿¿¿{"start":{"line":458,"column":8},"end":{"line":675,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿AssignmentExpression
8423¿MemberExpression¿¿9120¿¿¿¿{"start":{"line":458,"column":8},"end":{"line":675,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿MemberExpression
8424¿Identifier¿¿9120¿rv¿¿¿{"start":{"line":458,"column":8},"end":{"line":458,"column":10},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿Identifier
8425¿Identifier¿¿9120¿default¿¿¿{"start":{"line":526,"column":4},"end":{"line":526,"column":11},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿Identifier
8426¿Identifier¿¿9120¿v909¿¿¿¿¿Identifier
8427¿ExpressionStatement¿¿9120¿¿¿¿{"start":{"line":458,"column":8},"end":{"line":675,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿ExpressionStatement
8428¿AssignmentExpression¿=¿9120¿¿¿¿{"start":{"line":458,"column":8},"end":{"line":675,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿AssignmentExpression
8429¿MemberExpression¿¿9120¿¿¿¿{"start":{"line":458,"column":8},"end":{"line":675,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿MemberExpression
8430¿Identifier¿¿9120¿rv¿¿¿{"start":{"line":458,"column":8},"end":{"line":458,"column":10},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿Identifier
8431¿Identifier¿¿9120¿reset¿¿¿{"start":{"line":537,"column":4},"end":{"line":537,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿Identifier
8432¿Identifier¿¿9120¿v912¿¿¿¿¿Identifier
8433¿ExpressionStatement¿¿9120¿¿¿¿{"start":{"line":458,"column":8},"end":{"line":675,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿ExpressionStatement
8434¿AssignmentExpression¿=¿9120¿¿¿¿{"start":{"line":458,"column":8},"end":{"line":675,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿AssignmentExpression
8435¿MemberExpression¿¿9120¿¿¿¿{"start":{"line":458,"column":8},"end":{"line":675,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿MemberExpression
8436¿Identifier¿¿9120¿rv¿¿¿{"start":{"line":458,"column":8},"end":{"line":458,"column":10},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿Identifier
8437¿Identifier¿¿9120¿has¿¿¿{"start":{"line":544,"column":4},"end":{"line":544,"column":7},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿Identifier
8438¿Identifier¿¿9120¿v915¿¿¿¿¿Identifier
8439¿ExpressionStatement¿¿9120¿¿¿¿{"start":{"line":458,"column":8},"end":{"line":675,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿ExpressionStatement
8440¿AssignmentExpression¿=¿9120¿¿¿¿{"start":{"line":458,"column":8},"end":{"line":675,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿AssignmentExpression
8441¿MemberExpression¿¿9120¿¿¿¿{"start":{"line":458,"column":8},"end":{"line":675,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿MemberExpression
8442¿Identifier¿¿9120¿rv¿¿¿{"start":{"line":458,"column":8},"end":{"line":458,"column":10},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿Identifier
8443¿Identifier¿¿9120¿set¿¿¿{"start":{"line":559,"column":4},"end":{"line":559,"column":7},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿Identifier
8444¿Identifier¿¿9120¿v918¿¿¿¿¿Identifier
8445¿ExpressionStatement¿¿9120¿¿¿¿{"start":{"line":458,"column":8},"end":{"line":675,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿ExpressionStatement
8446¿AssignmentExpression¿=¿9120¿¿¿¿{"start":{"line":458,"column":8},"end":{"line":675,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿AssignmentExpression
8447¿MemberExpression¿¿9120¿¿¿¿{"start":{"line":458,"column":8},"end":{"line":675,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿MemberExpression
8448¿Identifier¿¿9120¿rv¿¿¿{"start":{"line":458,"column":8},"end":{"line":458,"column":10},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿Identifier
8449¿Identifier¿¿9120¿load¿¿¿{"start":{"line":572,"column":4},"end":{"line":572,"column":8},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿Identifier
8450¿Identifier¿¿9120¿v924¿¿¿¿¿Identifier
8451¿ExpressionStatement¿¿9120¿¿¿¿{"start":{"line":458,"column":8},"end":{"line":675,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿ExpressionStatement
8452¿AssignmentExpression¿=¿9120¿¿¿¿{"start":{"line":458,"column":8},"end":{"line":675,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿AssignmentExpression
8453¿MemberExpression¿¿9120¿¿¿¿{"start":{"line":458,"column":8},"end":{"line":675,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿MemberExpression
8454¿Identifier¿¿9120¿rv¿¿¿{"start":{"line":458,"column":8},"end":{"line":458,"column":10},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿Identifier
8455¿Identifier¿¿9120¿loadFile¿¿¿{"start":{"line":583,"column":4},"end":{"line":583,"column":12},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿Identifier
8456¿Identifier¿¿9120¿v934¿¿¿¿¿Identifier
8457¿ExpressionStatement¿¿9120¿¿¿¿{"start":{"line":458,"column":8},"end":{"line":675,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿ExpressionStatement
8458¿AssignmentExpression¿=¿9120¿¿¿¿{"start":{"line":458,"column":8},"end":{"line":675,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿AssignmentExpression
8459¿MemberExpression¿¿9120¿¿¿¿{"start":{"line":458,"column":8},"end":{"line":675,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿MemberExpression
8460¿Identifier¿¿9120¿rv¿¿¿{"start":{"line":458,"column":8},"end":{"line":458,"column":10},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿Identifier
8461¿Identifier¿¿9120¿validate¿¿¿{"start":{"line":604,"column":4},"end":{"line":604,"column":12},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿Identifier
8462¿Identifier¿¿9120¿v992¿¿¿¿¿Identifier
8463¿VariableDeclarator¿¿9120¿v993¿¿¿{"start":{"line":678,"column":6},"end":{"line":678,"column":16},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿VariableDeclarator
8464¿UnaryExpression¿typeof¿9120¿¿¿¿{"start":{"line":678,"column":6},"end":{"line":678,"column":16},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿UnaryExpression
8465¿Identifier¿¿9120¿def¿¿¿{"start":{"line":678,"column":13},"end":{"line":678,"column":16},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿Identifier
8466¿VariableDeclarator¿¿9120¿v994¿¿¿{"start":{"line":678,"column":6},"end":{"line":678,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿VariableDeclarator
8467¿BinaryExpression¿===¿9120¿¿¿¿{"start":{"line":678,"column":6},"end":{"line":678,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿BinaryExpression
8468¿Identifier¿¿9120¿v993¿¿¿¿¿Identifier
8469¿Literal¿string¿9120¿¿'string'¿¿{"start":{"line":678,"column":21},"end":{"line":678,"column":29},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿Literal
8470¿IfStatement¿¿9120¿¿¿¿{"start":{"line":678,"column":2},"end":{"line":682,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿IfStatement
8471¿Identifier¿¿9120¿v994¿¿¿¿¿Identifier
8472¿VariableDeclarator¿¿9120¿v995¿¿¿{"start":{"line":679,"column":4},"end":{"line":679,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿VariableDeclarator
8473¿CallExpression¿¿9120¿¿¿¿{"start":{"line":679,"column":14},"end":{"line":679,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿CallExpression
8474¿Identifier¿¿9120¿loadFile¿¿¿{"start":{"line":679,"column":14},"end":{"line":679,"column":22},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿Identifier
8475¿Identifier¿¿9120¿def¿¿¿{"start":{"line":679,"column":23},"end":{"line":679,"column":26},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿Identifier
8476¿ExpressionStatement¿¿9120¿¿¿¿{"start":{"line":679,"column":4},"end":{"line":679,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿ExpressionStatement
8477¿AssignmentExpression¿=¿9120¿¿¿¿{"start":{"line":679,"column":4},"end":{"line":679,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿AssignmentExpression
8478¿MemberExpression¿¿9120¿¿¿¿{"start":{"line":679,"column":4},"end":{"line":679,"column":11},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿MemberExpression
8479¿Identifier¿¿9120¿rv¿¿¿{"start":{"line":679,"column":4},"end":{"line":679,"column":6},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿Identifier
8480¿Identifier¿¿9120¿_def¿¿¿{"start":{"line":679,"column":7},"end":{"line":679,"column":11},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿Identifier
8481¿Identifier¿¿9120¿v995¿¿¿¿¿Identifier
8482¿BlockStatement¿¿9120¿¿¿¿{"start":{"line":678,"column":31},"end":{"line":680,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿BlockStatement
8483¿ExpressionStatement¿¿9120¿¿¿¿{"start":{"line":681,"column":4},"end":{"line":681,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿ExpressionStatement
8484¿AssignmentExpression¿=¿9120¿¿¿¿{"start":{"line":681,"column":4},"end":{"line":681,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿AssignmentExpression
8485¿MemberExpression¿¿9120¿¿¿¿{"start":{"line":681,"column":4},"end":{"line":681,"column":11},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿MemberExpression
8486¿Identifier¿¿9120¿rv¿¿¿{"start":{"line":681,"column":4},"end":{"line":681,"column":6},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿Identifier
8487¿Identifier¿¿9120¿_def¿¿¿{"start":{"line":681,"column":7},"end":{"line":681,"column":11},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿Identifier
8488¿Identifier¿¿9120¿def¿¿¿{"start":{"line":681,"column":14},"end":{"line":681,"column":17},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿Identifier
8489¿BlockStatement¿¿9120¿¿¿¿{"start":{"line":680,"column":9},"end":{"line":682,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿BlockStatement
8490¿VariableDeclarator¿¿9120¿v996¿¿¿{"start":{"line":686,"column":20},"end":{"line":686,"column":22},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿VariableDeclarator
8491¿ObjectExpression¿¿9120¿¿¿¿¿¿ObjectExpression
8492¿VariableDeclarator¿¿9120¿v997¿¿¿{"start":{"line":685,"column":15},"end":{"line":687,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿VariableDeclarator
8493¿ObjectExpression¿¿9120¿¿¿¿¿¿ObjectExpression
8494¿ExpressionStatement¿¿9120¿¿¿¿{"start":{"line":685,"column":15},"end":{"line":687,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿ExpressionStatement
8495¿AssignmentExpression¿=¿9120¿¿¿¿{"start":{"line":685,"column":15},"end":{"line":687,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿AssignmentExpression
8496¿MemberExpression¿¿9120¿¿¿¿{"start":{"line":685,"column":15},"end":{"line":687,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿MemberExpression
8497¿Identifier¿¿9120¿v997¿¿¿¿¿Identifier
8498¿Identifier¿¿9120¿_cvtProperties¿¿¿{"start":{"line":686,"column":4},"end":{"line":686,"column":18},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿Identifier
8499¿Identifier¿¿9120¿v996¿¿¿¿¿Identifier
8500¿ExpressionStatement¿¿9120¿¿¿¿{"start":{"line":685,"column":2},"end":{"line":687,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿ExpressionStatement
8501¿AssignmentExpression¿=¿9120¿¿¿¿{"start":{"line":685,"column":2},"end":{"line":687,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿AssignmentExpression
8502¿MemberExpression¿¿9120¿¿¿¿{"start":{"line":685,"column":2},"end":{"line":685,"column":12},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿MemberExpression
8503¿Identifier¿¿9120¿rv¿¿¿{"start":{"line":685,"column":2},"end":{"line":685,"column":4},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿Identifier
8504¿Identifier¿¿9120¿_schema¿¿¿{"start":{"line":685,"column":5},"end":{"line":685,"column":12},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿Identifier
8505¿Identifier¿¿9120¿v997¿¿¿¿¿Identifier
8506¿VariableDeclarator¿¿9120¿v998¿¿¿{"start":{"line":689,"column":12},"end":{"line":689,"column":14},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿VariableDeclarator
8507¿ObjectExpression¿¿9120¿¿¿¿¿¿ObjectExpression
8508¿ExpressionStatement¿¿9120¿¿¿¿{"start":{"line":689,"column":2},"end":{"line":689,"column":14},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿ExpressionStatement
8509¿AssignmentExpression¿=¿9120¿¿¿¿{"start":{"line":689,"column":2},"end":{"line":689,"column":14},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿AssignmentExpression
8510¿MemberExpression¿¿9120¿¿¿¿{"start":{"line":689,"column":2},"end":{"line":689,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿MemberExpression
8511¿Identifier¿¿9120¿rv¿¿¿{"start":{"line":689,"column":2},"end":{"line":689,"column":4},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿Identifier
8512¿Identifier¿¿9120¿_env¿¿¿{"start":{"line":689,"column":5},"end":{"line":689,"column":9},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿Identifier
8513¿Identifier¿¿9120¿v998¿¿¿¿¿Identifier
8514¿VariableDeclarator¿¿9120¿v999¿¿¿{"start":{"line":690,"column":13},"end":{"line":690,"column":15},"fname":"/datasets/secbench-dataset/CWE-471/convict_6.0.0/src/main.js"}¿¿VariableDeclarator
