Id:ID¿Type¿SubType¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
6836¿Program¿¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":766,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/yargs-parser_6.0.0/src/index.js"}¿¿Program
11890¿AssignmentExpression¿=¿¿¿¿{"start":{"line":738,"column":4},"end":{"line":738,"column":22},"fname":"/datasets/secbench-dataset/CWE-471/yargs-parser_6.0.0/src/index.js"}¿¿AssignmentExpression
11891¿MemberExpression¿computed¿¿¿¿{"start":{"line":738,"column":4},"end":{"line":738,"column":8},"fname":"/datasets/secbench-dataset/CWE-471/yargs-parser_6.0.0/src/index.js"}¿¿MemberExpression
11892¿Identifier¿¿o¿¿¿{"start":{"line":738,"column":4},"end":{"line":738,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/yargs-parser_6.0.0/src/index.js"}¿¿Identifier
11893¿Identifier¿¿k¿¿¿{"start":{"line":738,"column":6},"end":{"line":738,"column":7},"fname":"/datasets/secbench-dataset/CWE-471/yargs-parser_6.0.0/src/index.js"}¿¿Identifier
11894¿Identifier¿¿v1564¿¿¿¿¿Identifier
11895¿BlockStatement¿¿¿¿¿{"start":{"line":737,"column":45},"end":{"line":739,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/yargs-parser_6.0.0/src/index.js"}¿¿BlockStatement
11896¿VariableDeclarator¿¿v1566¿¿¿¿¿VariableDeclarator
11897¿CallExpression¿¿¿¿¿{"start":{"line":737,"column":2},"end":{"line":739,"column":4},"fname":"/datasets/secbench-dataset/CWE-471/yargs-parser_6.0.0/src/index.js"}¿¿CallExpression
11898¿MemberExpression¿¿¿¿¿{"start":{"line":737,"column":2},"end":{"line":737,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/yargs-parser_6.0.0/src/index.js"}¿¿MemberExpression
11899¿Identifier¿¿v1563¿¿¿¿¿Identifier
11900¿Identifier¿¿forEach¿¿¿{"start":{"line":737,"column":24},"end":{"line":737,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/yargs-parser_6.0.0/src/index.js"}¿¿Identifier
11901¿Identifier¿¿v1565¿¿¿¿¿Identifier
11902¿ExpressionStatement¿¿¿¿¿{"start":{"line":737,"column":2},"end":{"line":739,"column":4},"fname":"/datasets/secbench-dataset/CWE-471/yargs-parser_6.0.0/src/index.js"}¿¿ExpressionStatement
11903¿Identifier¿¿v1566¿¿¿¿¿Identifier
11904¿VariableDeclarator¿¿v1567¿¿¿¿¿VariableDeclarator
11905¿CallExpression¿¿¿¿¿{"start":{"line":740,"column":2},"end":{"line":740,"column":28},"fname":"/datasets/secbench-dataset/CWE-471/yargs-parser_6.0.0/src/index.js"}¿¿CallExpression
11906¿MemberExpression¿¿¿¿¿{"start":{"line":740,"column":2},"end":{"line":740,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/yargs-parser_6.0.0/src/index.js"}¿¿MemberExpression
11907¿Identifier¿¿Object¿¿¿{"start":{"line":740,"column":2},"end":{"line":740,"column":8},"fname":"/datasets/secbench-dataset/CWE-471/yargs-parser_6.0.0/src/index.js"}¿¿Identifier
11908¿Identifier¿¿keys¿¿¿{"start":{"line":740,"column":9},"end":{"line":740,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/yargs-parser_6.0.0/src/index.js"}¿¿Identifier
11909¿Identifier¿¿configuration¿¿¿{"start":{"line":740,"column":14},"end":{"line":740,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/yargs-parser_6.0.0/src/index.js"}¿¿Identifier
11910¿VariableDeclarator¿¿v1569¿¿¿¿¿VariableDeclarator
11911¿FunctionExpression¿¿anon¿¿¿{"start":{"line":740,"column":37},"end":{"line":742,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/yargs-parser_6.0.0/src/index.js"}¿¿FunctionExpression
11912¿Identifier¿¿k¿¿¿{"start":{"line":740,"column":47},"end":{"line":740,"column":48},"fname":"/datasets/secbench-dataset/CWE-471/yargs-parser_6.0.0/src/index.js"}¿¿Identifier
11913¿VariableDeclarator¿¿v1568¿¿¿¿¿VariableDeclarator
11914¿MemberExpression¿computed¿¿¿¿{"start":{"line":741,"column":11},"end":{"line":741,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/yargs-parser_6.0.0/src/index.js"}¿¿MemberExpression
11915¿Identifier¿¿configuration¿¿¿{"start":{"line":741,"column":11},"end":{"line":741,"column":24},"fname":"/datasets/secbench-dataset/CWE-471/yargs-parser_6.0.0/src/index.js"}¿¿Identifier
11916¿Identifier¿¿k¿¿¿{"start":{"line":741,"column":25},"end":{"line":741,"column":26},"fname":"/datasets/secbench-dataset/CWE-471/yargs-parser_6.0.0/src/index.js"}¿¿Identifier
11917¿ExpressionStatement¿¿¿¿¿{"start":{"line":741,"column":4},"end":{"line":741,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/yargs-parser_6.0.0/src/index.js"}¿¿ExpressionStatement
11918¿AssignmentExpression¿=¿¿¿¿{"start":{"line":741,"column":4},"end":{"line":741,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/yargs-parser_6.0.0/src/index.js"}¿¿AssignmentExpression
11919¿MemberExpression¿computed¿¿¿¿{"start":{"line":741,"column":4},"end":{"line":741,"column":8},"fname":"/datasets/secbench-dataset/CWE-471/yargs-parser_6.0.0/src/index.js"}¿¿MemberExpression
11920¿Identifier¿¿o¿¿¿{"start":{"line":741,"column":4},"end":{"line":741,"column":5},"fname":"/datasets/secbench-dataset/CWE-471/yargs-parser_6.0.0/src/index.js"}¿¿Identifier
11921¿Identifier¿¿k¿¿¿{"start":{"line":741,"column":6},"end":{"line":741,"column":7},"fname":"/datasets/secbench-dataset/CWE-471/yargs-parser_6.0.0/src/index.js"}¿¿Identifier
11922¿Identifier¿¿v1568¿¿¿¿¿Identifier
11923¿BlockStatement¿¿¿¿¿{"start":{"line":740,"column":50},"end":{"line":742,"column":3},"fname":"/datasets/secbench-dataset/CWE-471/yargs-parser_6.0.0/src/index.js"}¿¿BlockStatement
11924¿VariableDeclarator¿¿v1570¿¿¿¿¿VariableDeclarator
11925¿CallExpression¿¿¿¿¿{"start":{"line":740,"column":2},"end":{"line":742,"column":4},"fname":"/datasets/secbench-dataset/CWE-471/yargs-parser_6.0.0/src/index.js"}¿¿CallExpression
11926¿MemberExpression¿¿¿¿¿{"start":{"line":740,"column":2},"end":{"line":740,"column":36},"fname":"/datasets/secbench-dataset/CWE-471/yargs-parser_6.0.0/src/index.js"}¿¿MemberExpression
11927¿Identifier¿¿v1567¿¿¿¿¿Identifier
11928¿Identifier¿¿forEach¿¿¿{"start":{"line":740,"column":29},"end":{"line":740,"column":36},"fname":"/datasets/secbench-dataset/CWE-471/yargs-parser_6.0.0/src/index.js"}¿¿Identifier
11929¿Identifier¿¿v1569¿¿¿¿¿Identifier
11930¿ExpressionStatement¿¿¿¿¿{"start":{"line":740,"column":2},"end":{"line":742,"column":4},"fname":"/datasets/secbench-dataset/CWE-471/yargs-parser_6.0.0/src/index.js"}¿¿ExpressionStatement
11931¿Identifier¿¿v1570¿¿¿¿¿Identifier
11932¿ReturnStatement¿¿¿¿¿{"start":{"line":744,"column":2},"end":{"line":744,"column":10},"fname":"/datasets/secbench-dataset/CWE-471/yargs-parser_6.0.0/src/index.js"}¿¿ReturnStatement
11933¿Identifier¿¿o¿¿¿{"start":{"line":744,"column":9},"end":{"line":744,"column":10},"fname":"/datasets/secbench-dataset/CWE-471/yargs-parser_6.0.0/src/index.js"}¿¿Identifier
11934¿BlockStatement¿¿¿¿¿{"start":{"line":733,"column":42},"end":{"line":745,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/yargs-parser_6.0.0/src/index.js"}¿¿BlockStatement
11935¿VariableDeclarator¿¿increment¿¿¿¿¿VariableDeclarator
11936¿FunctionExpression¿¿anon¿¿¿{"start":{"line":750,"column":0},"end":{"line":752,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/yargs-parser_6.0.0/src/index.js"}¿¿FunctionExpression
11937¿Identifier¿¿orig¿¿¿{"start":{"line":750,"column":20},"end":{"line":750,"column":24},"fname":"/datasets/secbench-dataset/CWE-471/yargs-parser_6.0.0/src/index.js"}¿¿Identifier
11938¿VariableDeclarator¿¿v1571¿¿¿¿¿VariableDeclarator
11939¿BinaryExpression¿!==¿¿¿¿{"start":{"line":751,"column":9},"end":{"line":751,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/yargs-parser_6.0.0/src/index.js"}¿¿BinaryExpression
11940¿Identifier¿¿orig¿¿¿{"start":{"line":751,"column":9},"end":{"line":751,"column":13},"fname":"/datasets/secbench-dataset/CWE-471/yargs-parser_6.0.0/src/index.js"}¿¿Identifier
11941¿Identifier¿¿undefined¿¿¿{"start":{"line":751,"column":18},"end":{"line":751,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/yargs-parser_6.0.0/src/index.js"}¿¿Identifier
11942¿VariableDeclarator¿¿v1572¿¿¿¿¿VariableDeclarator
11943¿BinaryExpression¿+¿¿¿¿{"start":{"line":751,"column":30},"end":{"line":751,"column":38},"fname":"/datasets/secbench-dataset/CWE-471/yargs-parser_6.0.0/src/index.js"}¿¿BinaryExpression
11944¿Identifier¿¿orig¿¿¿{"start":{"line":751,"column":30},"end":{"line":751,"column":34},"fname":"/datasets/secbench-dataset/CWE-471/yargs-parser_6.0.0/src/index.js"}¿¿Identifier
11945¿Literal¿number¿¿1¿¿{"start":{"line":751,"column":37},"end":{"line":751,"column":38},"fname":"/datasets/secbench-dataset/CWE-471/yargs-parser_6.0.0/src/index.js"}¿¿Literal
11946¿VariableDeclarator¿¿v1573¿¿¿¿¿VariableDeclarator
11947¿IfStatement¿¿¿¿¿{"start":{"line":751,"column":9},"end":{"line":751,"column":42},"fname":"/datasets/secbench-dataset/CWE-471/yargs-parser_6.0.0/src/index.js"}¿¿IfStatement
11948¿Identifier¿¿v1571¿¿¿¿¿Identifier
11949¿ExpressionStatement¿¿¿¿¿{"start":{"line":751,"column":9},"end":{"line":751,"column":42},"fname":"/datasets/secbench-dataset/CWE-471/yargs-parser_6.0.0/src/index.js"}¿¿ExpressionStatement
11950¿AssignmentExpression¿=¿¿¿¿{"start":{"line":751,"column":9},"end":{"line":751,"column":42},"fname":"/datasets/secbench-dataset/CWE-471/yargs-parser_6.0.0/src/index.js"}¿¿AssignmentExpression
11951¿Identifier¿¿v1573¿¿¿¿¿Identifier
11952¿Identifier¿¿v1572¿¿¿¿¿Identifier
11953¿BlockStatement¿¿¿¿¿¿¿BlockStatement
11954¿ExpressionStatement¿¿¿¿¿{"start":{"line":751,"column":9},"end":{"line":751,"column":42},"fname":"/datasets/secbench-dataset/CWE-471/yargs-parser_6.0.0/src/index.js"}¿¿ExpressionStatement
11955¿AssignmentExpression¿=¿¿¿¿{"start":{"line":751,"column":9},"end":{"line":751,"column":42},"fname":"/datasets/secbench-dataset/CWE-471/yargs-parser_6.0.0/src/index.js"}¿¿AssignmentExpression
11956¿Identifier¿¿v1573¿¿¿¿¿Identifier
11957¿Literal¿number¿¿1¿¿{"start":{"line":751,"column":41},"end":{"line":751,"column":42},"fname":"/datasets/secbench-dataset/CWE-471/yargs-parser_6.0.0/src/index.js"}¿¿Literal
11958¿BlockStatement¿¿¿¿¿¿¿BlockStatement
11959¿ReturnStatement¿¿¿¿¿{"start":{"line":751,"column":2},"end":{"line":751,"column":42},"fname":"/datasets/secbench-dataset/CWE-471/yargs-parser_6.0.0/src/index.js"}¿¿ReturnStatement
11960¿Identifier¿¿v1573¿¿¿¿¿Identifier
11961¿BlockStatement¿¿¿¿¿{"start":{"line":750,"column":26},"end":{"line":752,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/yargs-parser_6.0.0/src/index.js"}¿¿BlockStatement
11962¿VariableDeclarator¿exported¿Parser¿¿¿¿¿VariableDeclarator
11963¿FunctionExpression¿¿anon¿¿¿{"start":{"line":754,"column":0},"end":{"line":758,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/yargs-parser_6.0.0/src/index.js"}¿¿FunctionExpression
11964¿Identifier¿¿args¿¿¿{"start":{"line":754,"column":17},"end":{"line":754,"column":21},"fname":"/datasets/secbench-dataset/CWE-471/yargs-parser_6.0.0/src/index.js"}¿¿Identifier
11965¿Identifier¿¿opts¿¿¿{"start":{"line":754,"column":23},"end":{"line":754,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/yargs-parser_6.0.0/src/index.js"}¿¿Identifier
11966¿VariableDeclarator¿¿v1574¿¿¿¿¿VariableDeclarator
11967¿CallExpression¿¿¿¿¿{"start":{"line":755,"column":21},"end":{"line":755,"column":33},"fname":"/datasets/secbench-dataset/CWE-471/yargs-parser_6.0.0/src/index.js"}¿¿CallExpression
11968¿MemberExpression¿¿¿¿¿{"start":{"line":755,"column":21},"end":{"line":755,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/yargs-parser_6.0.0/src/index.js"}¿¿MemberExpression
11969¿Identifier¿¿args¿¿¿{"start":{"line":755,"column":21},"end":{"line":755,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/yargs-parser_6.0.0/src/index.js"}¿¿Identifier
11970¿Identifier¿¿slice¿¿¿{"start":{"line":755,"column":26},"end":{"line":755,"column":31},"fname":"/datasets/secbench-dataset/CWE-471/yargs-parser_6.0.0/src/index.js"}¿¿Identifier
11971¿VariableDeclarator¿¿result¿¿¿{"start":{"line":755,"column":6},"end":{"line":755,"column":40},"fname":"/datasets/secbench-dataset/CWE-471/yargs-parser_6.0.0/src/index.js"}¿¿VariableDeclarator
11972¿CallExpression¿¿¿¿¿{"start":{"line":755,"column":15},"end":{"line":755,"column":40},"fname":"/datasets/secbench-dataset/CWE-471/yargs-parser_6.0.0/src/index.js"}¿¿CallExpression
11973¿Identifier¿¿parse¿¿¿{"start":{"line":755,"column":15},"end":{"line":755,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/yargs-parser_6.0.0/src/index.js"}¿¿Identifier
11974¿Identifier¿¿v1574¿¿¿¿¿Identifier
11975¿Identifier¿¿opts¿¿¿{"start":{"line":755,"column":35},"end":{"line":755,"column":39},"fname":"/datasets/secbench-dataset/CWE-471/yargs-parser_6.0.0/src/index.js"}¿¿Identifier
11976¿VariableDeclarator¿¿v1575¿¿¿¿¿VariableDeclarator
11977¿MemberExpression¿¿¿¿¿{"start":{"line":757,"column":9},"end":{"line":757,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/yargs-parser_6.0.0/src/index.js"}¿¿MemberExpression
11978¿Identifier¿¿result¿¿¿{"start":{"line":757,"column":9},"end":{"line":757,"column":15},"fname":"/datasets/secbench-dataset/CWE-471/yargs-parser_6.0.0/src/index.js"}¿¿Identifier
11979¿Identifier¿¿argv¿¿¿{"start":{"line":757,"column":16},"end":{"line":757,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/yargs-parser_6.0.0/src/index.js"}¿¿Identifier
11980¿ReturnStatement¿¿¿¿¿{"start":{"line":757,"column":2},"end":{"line":757,"column":20},"fname":"/datasets/secbench-dataset/CWE-471/yargs-parser_6.0.0/src/index.js"}¿¿ReturnStatement
11981¿Identifier¿¿v1575¿¿¿¿¿Identifier
11982¿BlockStatement¿¿¿¿¿{"start":{"line":754,"column":29},"end":{"line":758,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/yargs-parser_6.0.0/src/index.js"}¿¿BlockStatement
11983¿VariableDeclarator¿¿v1578¿¿¿¿¿VariableDeclarator
11984¿FunctionExpression¿¿anon¿¿¿{"start":{"line":762,"column":18},"end":{"line":764,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/yargs-parser_6.0.0/src/index.js"}¿¿FunctionExpression
11985¿Identifier¿¿args¿¿¿{"start":{"line":762,"column":28},"end":{"line":762,"column":32},"fname":"/datasets/secbench-dataset/CWE-471/yargs-parser_6.0.0/src/index.js"}¿¿Identifier
11986¿Identifier¿¿opts¿¿¿{"start":{"line":762,"column":34},"end":{"line":762,"column":38},"fname":"/datasets/secbench-dataset/CWE-471/yargs-parser_6.0.0/src/index.js"}¿¿Identifier
11987¿VariableDeclarator¿¿v1576¿¿¿¿¿VariableDeclarator
11988¿CallExpression¿¿¿¿¿{"start":{"line":763,"column":15},"end":{"line":763,"column":27},"fname":"/datasets/secbench-dataset/CWE-471/yargs-parser_6.0.0/src/index.js"}¿¿CallExpression
11989¿MemberExpression¿¿¿¿¿{"start":{"line":763,"column":15},"end":{"line":763,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/yargs-parser_6.0.0/src/index.js"}¿¿MemberExpression
11990¿Identifier¿¿args¿¿¿{"start":{"line":763,"column":15},"end":{"line":763,"column":19},"fname":"/datasets/secbench-dataset/CWE-471/yargs-parser_6.0.0/src/index.js"}¿¿Identifier
11991¿Identifier¿¿slice¿¿¿{"start":{"line":763,"column":20},"end":{"line":763,"column":25},"fname":"/datasets/secbench-dataset/CWE-471/yargs-parser_6.0.0/src/index.js"}¿¿Identifier
11992¿VariableDeclarator¿¿v1577¿¿¿¿¿VariableDeclarator
11993¿CallExpression¿¿¿¿¿{"start":{"line":763,"column":9},"end":{"line":763,"column":34},"fname":"/datasets/secbench-dataset/CWE-471/yargs-parser_6.0.0/src/index.js"}¿¿CallExpression
11994¿Identifier¿¿parse¿¿¿{"start":{"line":763,"column":9},"end":{"line":763,"column":14},"fname":"/datasets/secbench-dataset/CWE-471/yargs-parser_6.0.0/src/index.js"}¿¿Identifier
11995¿Identifier¿¿v1576¿¿¿¿¿Identifier
11996¿Identifier¿¿opts¿¿¿{"start":{"line":763,"column":29},"end":{"line":763,"column":33},"fname":"/datasets/secbench-dataset/CWE-471/yargs-parser_6.0.0/src/index.js"}¿¿Identifier
11997¿ReturnStatement¿¿¿¿¿{"start":{"line":763,"column":2},"end":{"line":763,"column":34},"fname":"/datasets/secbench-dataset/CWE-471/yargs-parser_6.0.0/src/index.js"}¿¿ReturnStatement
11998¿Identifier¿¿v1577¿¿¿¿¿Identifier
11999¿BlockStatement¿¿¿¿¿{"start":{"line":762,"column":40},"end":{"line":764,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/yargs-parser_6.0.0/src/index.js"}¿¿BlockStatement
12000¿ExpressionStatement¿¿¿¿¿{"start":{"line":762,"column":0},"end":{"line":764,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/yargs-parser_6.0.0/src/index.js"}¿¿ExpressionStatement
12001¿AssignmentExpression¿=¿¿¿¿{"start":{"line":762,"column":0},"end":{"line":764,"column":1},"fname":"/datasets/secbench-dataset/CWE-471/yargs-parser_6.0.0/src/index.js"}¿¿AssignmentExpression
12002¿MemberExpression¿¿¿¿¿{"start":{"line":762,"column":0},"end":{"line":762,"column":15},"fname":"/datasets/secbench-dataset/CWE-471/yargs-parser_6.0.0/src/index.js"}¿¿MemberExpression
12003¿Identifier¿¿Parser¿¿¿{"start":{"line":762,"column":0},"end":{"line":762,"column":6},"fname":"/datasets/secbench-dataset/CWE-471/yargs-parser_6.0.0/src/index.js"}¿¿Identifier
12004¿Identifier¿¿detailed¿¿¿{"start":{"line":762,"column":7},"end":{"line":762,"column":15},"fname":"/datasets/secbench-dataset/CWE-471/yargs-parser_6.0.0/src/index.js"}¿¿Identifier
12005¿Identifier¿¿v1578¿¿¿¿¿Identifier
12006¿ExpressionStatement¿¿¿¿¿{"start":{"line":766,"column":0},"end":{"line":766,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/yargs-parser_6.0.0/src/index.js"}¿¿ExpressionStatement
12007¿AssignmentExpression¿=¿¿¿¿{"start":{"line":766,"column":0},"end":{"line":766,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/yargs-parser_6.0.0/src/index.js"}¿¿AssignmentExpression
12008¿MemberExpression¿¿¿¿¿{"start":{"line":766,"column":0},"end":{"line":766,"column":14},"fname":"/datasets/secbench-dataset/CWE-471/yargs-parser_6.0.0/src/index.js"}¿¿MemberExpression
12009¿Identifier¿¿module¿¿¿{"start":{"line":766,"column":0},"end":{"line":766,"column":6},"fname":"/datasets/secbench-dataset/CWE-471/yargs-parser_6.0.0/src/index.js"}¿¿Identifier
12010¿Identifier¿¿exports¿¿¿{"start":{"line":766,"column":7},"end":{"line":766,"column":14},"fname":"/datasets/secbench-dataset/CWE-471/yargs-parser_6.0.0/src/index.js"}¿¿Identifier
12011¿Identifier¿¿Parser¿¿¿{"start":{"line":766,"column":17},"end":{"line":766,"column":23},"fname":"/datasets/secbench-dataset/CWE-471/yargs-parser_6.0.0/src/index.js"}¿¿Identifier
12012¿CFG_F_START¿¿__main__¿¿¿¿¿CFG_F_START
12013¿CFG_F_END¿¿__main__¿¿¿¿¿CFG_F_END
12014¿CFG_F_START¿¿6854_anon¿¿¿¿¿CFG_F_START
12015¿CFG_F_END¿¿6854_anon¿¿¿¿¿CFG_F_END
12016¿CFG_IF_END¿¿6860¿¿¿¿¿CFG_IF_END
12017¿CFG_IF_END¿¿6951¿¿¿¿¿CFG_IF_END
12018¿CFG_F_START¿¿6970_anon¿¿¿¿¿CFG_F_START
12019¿CFG_F_END¿¿6970_anon¿¿¿¿¿CFG_F_END
12020¿CFG_F_START¿¿7117_anon¿¿¿¿¿CFG_F_START
12021¿CFG_F_END¿¿7117_anon¿¿¿¿¿CFG_F_END
12022¿CFG_F_START¿¿7157_anon¿¿¿¿¿CFG_F_START
12023¿CFG_F_END¿¿7157_anon¿¿¿¿¿CFG_F_END
12024¿CFG_F_START¿¿7197_anon¿¿¿¿¿CFG_F_START
12025¿CFG_F_END¿¿7197_anon¿¿¿¿¿CFG_F_END
12026¿CFG_F_START¿¿7237_anon¿¿¿¿¿CFG_F_START
12027¿CFG_F_END¿¿7237_anon¿¿¿¿¿CFG_F_END
12028¿CFG_F_START¿¿7277_anon¿¿¿¿¿CFG_F_START
12029¿CFG_F_END¿¿7277_anon¿¿¿¿¿CFG_F_END
12030¿CFG_F_START¿¿7317_anon¿¿¿¿¿CFG_F_START
12031¿CFG_F_END¿¿7317_anon¿¿¿¿¿CFG_F_END
12032¿CFG_F_START¿¿7355_anon¿¿¿¿¿CFG_F_START
12033¿CFG_F_END¿¿7355_anon¿¿¿¿¿CFG_F_END
